municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,83,83
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,8,8
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,7,7
INQUISIVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,7,7
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,95,95
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6763,6763
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,12,12
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,108,108
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,8,8
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,39,39
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,115,115
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2022,2022
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,9,9
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1572,1572
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,46,46
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,12,12
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,44,44
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,18,18
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,731,731
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,5,5
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,11,11
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,564,564
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,757,757
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,101,101
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,722,722
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,9,9
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,12,12
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,449,449
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,26,26
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,20,20
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,24,24
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,96,96
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,55,55
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,47,47
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,81,81
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,23,23
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,5183,5183
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,10,10
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,19,19
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,9,9
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2393,2393
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,73,73
TARACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,875,875
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,10,10
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,85,85
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,16,16
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,5,5
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,62,62
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1565,1565
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,339,339
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,8,8
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,37,37
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,8,8
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,40,40
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,261,261
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,18,18
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,45,45
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,5,5
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,590,590
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,227,227
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,93,93
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,240,240
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,364,364
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,477,477
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,12,12
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,182,182
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,2,2
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,21,21
ALALAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,5,5
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,1,1
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,52,52
