,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,15,7,11,7,26,14,40
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,6,3,2,1,8,4,12
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,13,10,2,1,15,11,26
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,3,0,1,4,4,8
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,11,7,4,6,15,13,28
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,4,0,0,3,4,7
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,10,7,1,5,11,12,23
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,57,52,7,8,64,60,124
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,17,17,0,1,17,18,35
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,0,2,0,3,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,7,7,1,5,8,12,20
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,0,0,1,0,1
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,1,1,1,1,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,3,1,4,5,7,12
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,390,336,159,166,549,502,1051
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,2,0,0,2,2,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,13,8,3,1,16,9,25
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,4,5,4,5,9
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,46,42,4,2,50,44,94
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,4,0,1,2,5,7
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,11,3,4,7,15,22
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,21,26,4,2,25,28,53
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,1,0,1,2,2,4
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,0,0,0,2,0,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,2,0,0,2,2,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,1,1,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,0,6,6,8,6,14
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,3,8,4,9,7,16
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,6,4,2,1,8,5,13
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,10,5,7,12,17,17,34
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,2,3,4,6,6,12
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,6,9,7,6,13,15,28
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,3,0,0,4,3,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,22,38,14,11,36,49,85
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,11,5,8,10,19,29
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,7,0,0,2,7,9
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,6,1,1,5,7,12
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,9,11,8,13,17,30
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,4,0,0,0,4,4
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,1,0,2,1,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,2,0,0,2,2,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,1,2,2,2,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,4,3,4,3,7
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,2,1,1,1,3,4
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,1,3,2,11,3,14
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,4,2,4,2,6
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,9,8,5,3,14,11,25
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,7,5,11,7,18,12,30
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,3,15,7,18,10,28
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,9,3,1,0,10,3,13
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,33,19,2,4,35,23,58
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,96,91,19,11,115,102,217
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,397,353,8,11,405,364,769
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,2,1,2,1,3
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,5,6,6,7,13
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,10,3,9,8,19,11,30
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,2,0,0,0,2,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,2,0,2,0,4,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,12,11,31,40,43,51,94
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,2,0,0,1,2,3
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,1,2,0,4,1,5
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,4,7,4,10,8,18
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,2,1,0,3,2,5
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,4,5,2,9,6,15
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,7,6,3,6,10,12,22
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,6,0,0,8,6,14
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,3,2,3,2,5
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,14,8,3,3,17,11,28
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,13,3,1,1,14,4,18
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,18,14,10,5,28,19,47
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,10,12,0,1,10,13,23
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,2,4,4,7,6,13
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,0,0,0,1,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,1,1,2,2,4
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,24,8,1,0,25,8,33
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,59,77,18,17,77,94,171
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,0,1,0,3,0,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,0,5,5,7,5,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,1,2,2,2,4
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,0,2,0,2,2
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,2,2,4,6,6,12
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,4,3,3,8,7,15
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,210,209,15,21,225,230,455
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,6,5,2,2,8,7,15
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,6,0,1,4,7,11
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,16,11,11,10,27,21,48
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,19,16,15,12,34,28,62
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,1,0,0,2,1,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,9,6,3,3,12,9,21
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,1,0,2,0,2
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,4,2,2,7,6,13
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,2,1,4,2,6,8
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,1,0,2,5,3,8
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,6,4,6,11,12,15,27
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,2,0,3,1,4
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,5,2,4,6,9,15
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,2,0,3,3,5,8
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,9,7,2,6,11,13,24
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,6,4,1,8,7,15
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,7,4,1,12,8,20
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,10,15,0,0,10,15,25
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,4,4,5,5,10
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,149,163,23,17,172,180,352
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,4,3,5,3,8
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,13,17,17,10,30,27,57
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,2,0,0,4,2,6
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,2,6,4,8,6,14
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,2,1,2,2,4,6
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,4,2,5,2,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,8,1,1,9,9,18
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,1,9,7,11,8,19
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,2,0,0,1,2,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,28,19,10,8,38,27,65
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,45,28,12,17,57,45,102
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,7,2,3,5,10,7,17
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,12,20,4,7,16,27,43
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,2,0,0,1,2,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,78,50,68,50,146,100,246
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,1,3,0,6,1,7
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,3,0,0,1,3,4
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,2,0,0,0,2,2
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,2,4,5,5,7,12
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,7,5,0,0,7,5,12
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,66,73,32,23,98,96,194
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,10,7,1,5,11,12,23
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,12,9,8,9,20,18,38
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,3,0,1,3,4,7
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,91,96,27,18,118,114,232
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,1,1,1,2,3
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,10,10,5,4,15,14,29
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,2,0,1,3,3,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,4,2,0,4,4,8
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,3,5,0,13,3,16
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,10,2,5,7,15,22
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,0,5,4,7,4,11
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,0,0,0,3,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,3,0,0,2,3,5
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,5,4,1,12,6,18
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,36,47,23,21,59,68,127
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,6,5,7,8,13,21
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,12,8,2,8,14,16,30
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,14,12,3,0,17,12,29
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,56,64,5,12,61,76,137
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,4,1,5,2,7
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,13,9,0,0,13,9,22
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,3,0,4,2,7,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,12,29,18,37,30,67
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,5,5,5,10,10,20
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,30,38,9,7,39,45,84
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,2,4,4,5,6,11
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,15,12,2,1,17,13,30
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,14,12,1,5,15,17,32
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,7,12,4,4,11,16,27
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,3,3,2,8,5,13
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,2,0,0,3,2,5
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,6,7,2,12,8,20
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,9,8,7,12,16,20,36
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,0,2,1,3,4
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,5,5,2,10,7,17
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,1,0,1,1,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,0,0,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,4,1,4,1,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,2,0,0,4,2,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,0,3,7,3,7,10
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,6,1,0,9,6,15
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,15,16,0,0,15,16,31
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,939,892,238,199,1177,1091,2268
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,6,0,0,8,6,14
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,9,1,5,9,14,23
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,2,2,0,3,2,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,0,0,0,4,0,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,1,0,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,2,1,1,4,3,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,1,2,2,2,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,6,1,1,4,7,11
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,1,0,2,1,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,10,14,5,4,15,18,33
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,6,0,0,5,6,11
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,43,47,12,6,55,53,108
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,3,1,1,5,4,9
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,7,1,2,3,9,12
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,7,7,5,12,12,19,31
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,191,170,7,4,198,174,372
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,6,6,0,0,6,6,12
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,2,1,4,5,6,11
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,2,1,1,3,3,6
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,14,5,5,9,19,14,33
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,5,4,1,8,6,14
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,2,1,0,4,2,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,11,0,1,5,12,17
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,117,108,15,9,132,117,249
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,9,1,4,5,13,18
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,5,2,1,3,6,9
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,3,2,1,6,4,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,3,2,6,4,9,6,15
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,5,3,5,7,10,10,20
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,18,19,10,12,28,31,59
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,11,10,6,5,17,15,32
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,1,1,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,4,4,1,2,5,6,11
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,0,0,1,0,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,1,0,0,2,1,3
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,0,0,1,1,1,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,1,3,0,5,1,6
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,3,1,0,3,3,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,2,7,7,9,9,18
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,9,10,3,5,12,15,27
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,6,1,0,0,6,1,7
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,1,1,1,0,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,67,67,4,4,71,71,142
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,33,28,2,1,35,29,64
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,0,1,2,2,2,3,5
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,2,6,0,0,2,6,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,8,16,4,7,12,23,35
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,9,10,0,2,9,12,21
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-08-01,7,2,0,0,7,2,9
