,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,1,2,3,2,4,6
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,2,6,3,6,9
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,2,0,0,1,2,3
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,2,6,5,11,7,18
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,1,1,2,3,3,6
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,0,5,4,8,4,12
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,2,1,6,4,8,12
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,2,3,5,6,7,13
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,3,0,0,3,3,6
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,33,32,2,0,35,32,67
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,79,72,19,17,98,89,187
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,273,291,8,8,281,299,580
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,2,2,0,4,2,6
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,3,2,4,9,7,16
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,0,1,1,3,1,4
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,1,1,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,11,15,22,34,33,49,82
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,2,1,0,3,2,5
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,3,2,0,3,3,6
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,3,3,1,5,4,9
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,2,0,0,2,2,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,13,11,2,7,15,18,33
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,12,8,1,1,13,9,22
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,0,1,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,3,1,0,8,3,11
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,3,3,0,9,3,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,16,11,9,6,25,17,42
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,12,3,5,9,17,26
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,6,0,0,5,6,11
MOJINETE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,1,1,2
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,1,2,0,6,1,7
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,15,16,0,2,15,18,33
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,80,86,21,10,101,96,197
MORO MORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,2,1,0,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,3,7,4,8,7,15
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,1,1,3,1,4,5
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,3,1,4,2,6
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,3,8,6,12,9,21
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,7,0,2,4,9,13
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,2,4,1,6,3,9
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,165,154,12,8,177,162,339
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,8,2,1,8,9,17
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,8,3,0,0,8,3,11
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,8,12,11,10,19,22,41
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,15,18,15,15,30,33,63
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,1,0,0,4,1,5
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,7,0,1,7,8,15
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,0,0,0,2,0,2
PASORAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,12,9,2,5,14,14,28
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,2,0,0,5,2,7
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,4,0,1,5,5,10
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,8,7,11,8,19,15,34
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,3,3,2,6,5,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,5,0,4,7,9,16
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,0,4,0,7,0,7
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,10,6,2,0,12,6,18
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,6,5,1,9,7,16
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,8,4,2,8,10,18
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,13,10,0,0,13,10,23
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,1,3,3,7,4,11
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,1,0,0,2,1,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,136,133,19,23,155,156,311
PRESTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,2,4,0,7,2,9
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,15,19,4,6,19,25,44
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,2,0,3,0,5,5
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,2,3,3,4,7
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,4,0,1,6,5,11
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,0,2,1,2,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,10,0,0,5,10,15
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,2,5,3,7,5,12
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,0,1,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,14,17,1,3,15,20,35
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,38,37,9,11,47,48,95
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,3,2,6,5,9,14
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,16,11,10,11,26,22,48
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,1,1,1,3,2,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,50,51,55,49,105,100,205
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,2,1,1,3,3,6
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,4,0,0,2,4,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,0,1,5,1,5,6
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,1,0,0,5,1,6
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,72,48,4,14,76,62,138
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,14,14,2,4,16,18,34
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,12,8,8,1,20,9,29
SABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,78,62,33,29,111,91,202
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,3,9,9,16,12,28
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,7,3,2,4,9,13
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,8,5,1,2,9,7,16
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,2,1,2,1,4,5
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,0,3,0,7,0,7
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,1,0,2,0,3,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,4,2,6,5,10,15
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,6,0,0,7,6,13
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,25,15,4,6,29,21,50
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,7,10,5,17,12,29
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,10,14,1,3,11,17,28
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,19,12,9,1,28,13,41
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,47,46,16,13,63,59,122
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,1,0,0,3,1,4
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,12,13,0,1,12,14,26
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,8,15,9,8,17,23,40
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,3,1,0,3,3,6
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,25,40,10,6,35,46,81
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,8,5,0,5,8,10,18
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,9,3,4,10,13,23
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,20,18,2,5,22,23,45
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,18,7,2,4,20,11,31
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,7,7,4,13,11,24
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,0,0,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,16,5,3,2,19,7,26
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,10,12,12,17,22,29,51
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,0,0,0,4,0,4
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,9,6,6,13,15,28
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,2,1,1,2,3,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,0,3,0,3,0,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,3,0,1,1,4,5
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,2,4,4,7,6,13
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,9,0,0,7,9,16
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,9,10,0,0,9,10,19
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,761,810,202,205,963,1015,1978
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,2,0,1,4,3,7
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,13,13,1,2,14,15,29
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,2,2,2,3,4,7
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,0,0,2,3,2,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,1,0,2,0,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,3,0,0,1,3,4
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,0,2,0,3,0,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,3,0,1,4,4,8
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,8,6,0,12,8,20
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,8,19,3,2,11,21,32
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,6,1,0,6,6,12
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,2,2,3,3,5,8
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,41,39,15,10,56,49,105
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,2,5,5,5,7,12
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,5,3,3,7,8,15
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,6,3,4,10,10,20
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,191,161,7,6,198,167,365
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,1,1,0,7,1,8
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,3,3,3,3,6,9
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,1,4,2,4,3,7
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,8,7,4,10,12,17,29
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,5,2,2,6,7,13
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,1,0,0,3,1,4
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,10,6,0,1,10,7,17
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,94,85,18,14,112,99,211
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,4,6,5,9,9,18
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,1,4,2,9,3,12
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,8,1,0,8,8,16
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,2,9,2,10,4,14
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,3,2,0,4,3,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,27,27,12,7,39,34,73
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,11,11,6,18,17,35
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,1,1,1,4,2,6
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,1,2,1,4,2,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,3,2,0,2,3,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,2,2,1,2,3,5
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,7,1,1,3,8,11
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,2,4,10,6,12,18
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,9,14,5,1,14,15,29
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,2,0,0,1,2,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,56,45,4,3,60,48,108
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,28,19,2,1,30,20,50
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,1,0,2,1,3
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,2,1,1,5,3,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,13,10,5,6,18,16,34
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,12,0,2,6,14,20
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,7,4,0,0,7,4,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,13,11,1,0,14,11,25
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,2,4,3,5,5,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,6,8,0,0,6,8,14
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,27,30,2,7,29,37,66
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,0,3,1,4,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,4,3,2,8,6,14
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,16,23,3,2,19,25,44
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,0,1,2,1,2,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,2,0,1,4,3,7
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,3,0,3,3,6,9
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,47,50,8,5,55,55,110
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,3,6,1,0,4,6,10
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,27,20,5,2,32,22,54
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,11,16,16,13,27,29,56
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,0,1,1,3,1,4
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,1,0,0,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,94,87,6,3,100,90,190
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,4,0,3,5,7,12
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,46,43,7,10,53,53,106
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,2,1,2,3,4,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,2,4,0,0,2,4,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,19,21,23,31,42,52,94
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,5,2,1,2,6,4,10
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,4,1,2,0,6,1,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,0,0,4,0,4,0,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-08-01,1,1,0,3,1,4,5
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,4,8,4,0,8,8,16
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,13,12,1,1,14,13,27
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,4,5,1,2,5,7,12
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,0,0,1,1,1,1,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,1,4,1,0,2,4,6
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,7,9,3,0,10,9,19
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,4,7,1,1,5,8,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,2,0,0,0,2,0,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-09-01,0,1,0,0,0,1,1
