,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,1,1,0,5,1,6
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,8,7,7,3,15,10,25
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,6,3,4,2,10,5,15
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,11,4,3,5,14,9,23
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,5,2,3,3,8,11
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,1,2,1,3,2,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,6,3,4,1,10,4,14
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,2,0,0,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,18,7,0,0,18,7,25
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,30,40,21,15,51,55,106
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,5,7,7,9,12,21
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,10,7,7,11,17,28
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,2,3,5,4,7,11
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,46,43,63,52,109,95,204
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,5,2,3,1,8,3,11
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,1,1,0,1,1,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,1,2,2,5,3,8
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,0,7,10,9,10,19
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,0,0,2,1,3
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,65,68,11,11,76,79,155
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,7,1,1,5,8,13
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,7,6,4,4,11,10,21
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,0,0,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,42,40,24,30,66,70,136
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,1,1,0,4,1,5
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,5,5,4,4,9,9,18
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,2,1,2,2,4,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,3,0,2,1,5,6
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,9,9,2,0,11,9,20
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,4,3,1,7,5,12
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,1,1,1,4,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,5,1,1,5,6,11
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,9,5,1,3,10,8,18
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,21,19,9,8,30,27,57
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,2,2,4,4,6,10
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,13,13,7,2,20,15,35
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,9,3,2,3,11,6,17
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,35,28,6,3,41,31,72
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,4,8,1,10,5,15
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,15,16,3,0,18,16,34
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,1,1,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,5,4,7,5,12
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,2,3,3,5,5,10
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,34,34,5,2,39,36,75
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,8,1,0,3,8,4,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,5,9,0,1,5,10,15
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,14,13,3,9,17,22,39
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,6,4,12,8,18,26
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,10,5,2,8,12,20
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,12,6,2,1,14,7,21
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,6,6,27,13,33,19,52
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,0,0,0,1,0,1
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,8,8,6,7,14,15,29
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,4,0,2,4,6,10
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,0,3,2,3,2,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,4,0,2,2,6,8
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,2,1,0,3,2,5
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,7,5,0,0,7,5,12
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,11,4,12,1,23,5,28
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,588,575,48,45,636,620,1256
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,8,5,1,0,9,5,14
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,10,6,1,1,11,7,18
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,5,2,0,6,5,11
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,3,0,1,4,4,8
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,0,0,1,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,0,3,1,4,1,5
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,0,0,1,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,5,4,1,4,6,8,14
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,10,6,4,1,14,7,21
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,18,22,7,6,25,28,53
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,5,9,1,0,6,9,15
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,2,0,2,1,4,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,23,15,3,6,26,21,47
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,1,1,1,2,2,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,3,1,3,3,6,9
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,6,4,3,2,9,6,15
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,168,161,21,16,189,177,366
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,0,1,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,3,3,3,6,6,12
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,1,4,4,8,5,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,2,2,2,3,4,7
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,6,14,10,7,16,21,37
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,0,6,2,7,9
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,0,0,2,1,3
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,0,0,2,1,3
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,60,49,10,10,70,59,129
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,0,5,6,9,6,15
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,7,7,3,1,10,8,18
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,6,0,5,3,11,14
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,2,3,5,4,7,11
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,5,3,1,4,6,7,13
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,16,16,8,11,24,27,51
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,5,3,6,6,11,9,20
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,2,2,1,6,3,9
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,1,0,0,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,3,0,2,1,5,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,3,2,0,2,3,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,3,1,2,4,5,9
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,3,0,1,2,4,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,8,3,4,3,12,6,18
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,8,7,1,2,9,9,18
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,0,0,2,1,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,72,63,26,16,98,79,177
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,21,17,0,1,21,18,39
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,0,0,2,1,3
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,1,0,0,3,1,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,16,4,4,8,20,28
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,4,4,2,3,6,7,13
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,7,0,0,1,7,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,14,19,0,0,14,19,33
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,3,3,2,5,5,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,6,0,1,3,7,10
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,31,14,1,3,32,17,49
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,2,0,4,1,6,7
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,6,3,0,5,6,11
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,7,13,3,0,10,13,23
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,0,4,2,4,2,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,1,3,1,4,2,6
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,2,3,0,4,2,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,49,65,14,11,63,76,139
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,7,7,2,0,9,7,16
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,24,15,2,2,26,17,43
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,15,15,22,16,37,31,68
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,3,0,0,1,3,4
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,65,56,3,4,68,60,128
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,0,3,1,1,1,4,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,43,38,4,10,47,48,95
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,2,1,1,0,3,1,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,0,1,0,2,0,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,5,17,22,31,27,48,75
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,1,0,3,3,4,7
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,3,3,1,0,4,3,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-07-01,1,1,3,2,4,3,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,1,4,4,4,5,9
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,10,18,5,4,15,22,37
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,8,10,0,0,8,10,18
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,7,8,8,5,15,13,28
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,0,0,0,1,0,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,0,2,0,3,0,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,7,4,2,1,9,5,14
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,4,1,0,5,4,9
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,2,0,0,1,2,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,3,2,0,2,3,5
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,0,5,2,9,2,11
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,8,8,5,4,13,12,25
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,1,1,1,1,2,3
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,3,1,0,0,3,1,4
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,15,14,4,7,19,21,40
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,2,5,4,6,6,12
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,38,28,6,4,44,32,76
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,2,2,1,3,3,6
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,3,0,0,0,3,0,3
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,1,0,1,1,2,3
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,3,3,1,4,4,7,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,10,12,2,5,12,17,29
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,5,8,2,2,7,10,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,7,5,0,0,7,5,12
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,3,0,0,0,3,0,3
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,0,2,1,2,1,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,1,1,0,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,1,0,4,1,5,6
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,9,14,0,1,9,15,24
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,12,9,3,2,15,11,26
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,1,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,2,0,0,0,2,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,4,2,1,6,5,11
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,8,8,1,0,9,8,17
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,22,26,11,8,33,34,67
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,5,5,5,1,10,6,16
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,2,5,1,0,3,5,8
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,6,2,0,0,6,2,8
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,0,4,1,4,1,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,6,5,0,1,6,6,12
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,5,8,0,2,5,10,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,2,2,1,0,3,2,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,13,13,2,4,15,17,32
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,11,3,0,7,11,18
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,3,2,2,2,5,7
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,12,7,5,3,17,10,27
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,25,22,4,5,29,27,56
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,8,0,0,4,8,12
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,4,2,0,6,4,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,7,4,3,4,10,8,18
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,0,3,0,4,0,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,16,12,5,4,21,16,37
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,2,1,2,1,4,2,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,4,10,11,14,15,29
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,1,1,0,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,5,0,2,1,7,1,8
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,10,11,4,4,14,15,29
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,2,2,0,0,2,2,4
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,3,1,0,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,2,3,1,2,3,5,8
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,5,1,5,3,10,4,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,1,3,0,1,1,4,5
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,2,1,4,4,6,5,11
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,13,10,6,3,19,13,32
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,29,13,9,10,38,23,61
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,11,13,2,6,13,19,32
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,184,169,19,19,203,188,391
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,13,6,3,3,16,9,25
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,5,6,2,1,7,7,14
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,12,11,0,0,12,11,23
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,3,1,3,0,6,1,7
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,5,5,6,1,11,6,17
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,6,0,0,4,6,10
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,4,3,2,7,6,10,16
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,8,12,6,5,14,17,31
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,0,1,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,6,7,8,3,14,10,24
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,5,1,1,1,6,2,8
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,12,9,0,1,12,10,22
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,3,3,0,1,3,4,7
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,6,8,3,3,9,11,20
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,2,7,1,1,3,8,11
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,8,11,1,1,9,12,21
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,44,39,12,7,56,46,102
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,13,19,3,4,16,23,39
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-08-01,0,1,0,0,0,1,1
