,group,variable,month,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,TOTALES
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,3,4,8
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,1,4,2,8
HUARINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,2,0,0,5
HUATAJATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,1,0,1,3
ICHOCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,0,1,1,2
ICLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,0,1,0,3
INCAHUASI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,2,2,5
INQUISIVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,0,2,2,7
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,7,3,3,15
IXIAMAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,2,5,1,9
LA ASUNTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,24,15,0,0,39
LA GUARDIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,67,68,2,0,137
LA PAZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,206,194,5,0,405
LA RIVERA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,0,0,0,2
LAGUNILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,6,1,1,11
LAJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,1,0,0,3
LAS CARRERAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,4,0,1,8
LICOMA PAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,1,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,21,15,19,9,64
LLICA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,2,0,0,3
LORETO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,0,0,1
MACHACAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,4,0,0,5
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,7,9,0,3,19
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,12,12,0,2,26
MECAPACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,3,2,1,9
MINEROS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,13,12,0,0,25
MIZQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,12,15,4,2,33
MOCOMOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,5,2,1,14
MONTEAGUDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,12,15,2,0,29
MONTERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,83,86,10,6,185
MOROCHATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,3,1,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,4,3,1,8
OCURI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,1,0,3,6
OKINAWA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,4,0,1,7
ORURO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,162,138,5,6,311
PADCAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,0,1,2
PADILLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,2,1,0,9
PAILON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,16,6,4,4,30
PALOS BLANCOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,18,6,20,10,54
PAPEL PAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,0,1,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,10,15,1,2,28
PELECHUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,5,1,0,8
POCOATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,8,2,2,18
POJO (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,2,4,9,18
POOPO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,4,0,1,6
PORCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,4,1,0,7
POROMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,1,1,1,6
PORTACHUELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,4,1,1,6
PORVENIR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,3,1,1,8
POTOSI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,117,115,7,5,244
PRESTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,5,2,0,5,12
PUCARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,13,4,7,27
PUERTO ACOSTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,0,0,3,3
PUERTO CARABUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,0,1,0,1
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,2,1,0,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,0,2,0,2
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,11,11,11,5,38
PUERTO RICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,0,1,2,9
PUERTO SILES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,31,22,0,0,53
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,25,30,8,5,68
PUNA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,3,2,3,12
PUNATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,8,13,6,6,33
QUIABAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,2,0,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,66,59,52,43,220
QUIME,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,0,1,2
QUIRUSILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,3,0,0,3
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,5,3,2,14
RAVELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,2,2,5
REYES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,8,7,0,0,15
RIBERALTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,38,40,4,3,85
ROBORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,7,7,0,0,14
RURRENABAQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,14,11,5,6,36
SACABA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,55,54,17,14,140
SACABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,2,0,1,4
SACACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,1,4,6
SAIPINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,9,4,2,5,20
SAMAIPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,13,9,5,2,29
SAN ANDRES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,1,0,2,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,0,0,1
SAN BENITO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,5,6,4,2,17
SAN BORJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,19,24,0,0,43
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,5,2,1,11
SAN CARLOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,9,5,0,0,14
SAN IGNACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,19,10,0,1,30
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,33,21,1,1,56
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,1,0,0,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,23,13,0,1,37
SAN JOAQUIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,2,3,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,16,14,1,1,32
SAN JULIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,27,17,6,1,51
SAN LORENZO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,3,0,1,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,5,5,5,1,16
SAN LUCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,5,4,4,5,18
SAN MATIAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,13,18,0,0,31
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,14,3,3,2,22
SAN PEDRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,10,8,1,1,20
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,10,6,7,8,31
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,0,1,2
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,7,9,9,29
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,3,0,1,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,0,4,3,7
SAN RAFAEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,11,4,0,0,15
SAN RAMON BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,2,0,2,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,7,4,0,0,11
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,8,7,1,1,17
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,601,602,25,12,1240
SANTA ROSA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,5,3,0,0,8
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,3,0,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,1,3,3,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,1,0,0,3
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,1,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,3,0,0,4
SENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,3,3,7,17
SHINAOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,5,0,1,12
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,8,0,0,14
SIPE SIPE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,41,38,4,10,93
SOPACHUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,1,0,2,4
SORATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,4,2,0,6
SUCRE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,124,114,4,9,251
TACACOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,0,0,2,2
TACOBAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,3,7,1,14
TACOPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,1,2,1,6
TAPACARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,4,12,7,27
TARABUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,3,3,7
TARATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,0,0,1
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,59,67,8,3,137
TEOPONTE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,4,0,0,6
TIAHUANACU,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,1,3,1,7
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,1,0,1,6
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,13,10,0,4,27
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,9,2,5,19
TOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,1,1,1,4
TOLATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,3,7,2,12
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,0,0,1
TOMINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,6,1,3,13
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,3,1,2,10
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,11,13,2,1,27
TRIGAL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,0,1,1,0,2
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,59,51,0,1,111
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,34,25,0,1,60
UMALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,0,0,1
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,6,0,1,11
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,0,0,0,2
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,9,18,0,0,27
VACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,3,0,0,7
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,7,0,0,13
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,12,14,0,0,26
VILA VILA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,2,4,2,14
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,4,1,3,1,9
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,19,20,2,0,41
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,3,1,1,3,8
VILLA RIVERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,3,1,3,13
VILLA SERRANO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,1,0,0,2
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,34,30,16,17,97
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,1,0,0,2
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,13,20,3,3,39
VINTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,47,21,19,14,101
VITICHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,1,0,0,2
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,84,68,3,2,157
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,41,42,2,3,88
YAMPARAEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,0,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,6,8,8,7,29
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,0,0,0,2
YOTALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,2,1,1,5
YUNCHARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,1,2,7,3,13
ZUDAÑEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-07-01,2,0,0,0,2
ACACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,1,0,1,1,3
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,5,3,0,0,8
AIQUILE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,8,6,4,2,20
ALCALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,1,1,0,0,2
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,0,1,1,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,0,2,1,1,4
ARAMPAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,8,5,0,0,13
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,3,3,0,0,6
AYO AYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,0,1,0,0,1
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,1,0,0,0,1
BAURES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,3,2,0,1,6
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,5,4,0,0,9
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,4,1,3,0,8
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,2,1,0,0,3
CAIROMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,2,2,0,0,4
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,8,5,0,0,13
CAJUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,1,2,0,1,4
CALAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,0,3,1,2,6
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,3,2,0,0,5
CAPINOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,3,3,1,0,7
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,4,4,0,0,8
CHACARILLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-08-01,7,9,4,2,22
