municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,15,15
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,3,3
SAN BENITO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,5,5
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,10,10
SAN BUENA VENTURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
SAN CARLOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,4,4
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,35,35
SAN JAVIER(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,18,18
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,6,6
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,22,22
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,17,17
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,4,4
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,22,22
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,295,295
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,4,4
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,10,10
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,4,4
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,47,47
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,7,7
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,236,236
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,5,5
TACOBAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,3,3
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,7,7
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,7,7
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,12,12
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,5,5
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,9,9
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,8,8
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,6,6
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,5,5
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,7,7
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,25,25
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,5,5
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,3,3
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,6,6
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,4,4
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,41,41
UMALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,4,4
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,4,4
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,6,6
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,14,14
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,37,37
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,34,34
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,39,39
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,5,5
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,2,2
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,7,7
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,3,3
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,66,66
YOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,1,1
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,3,3
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-07-01,12,12
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,29,29
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,16,16
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,26,26
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
ANTEQUERA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,4,4
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,18,18
ARAMPAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
ARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
ARBIETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,8,8
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,35,35
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
AUCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
AYO AYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,11,11
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,4,4
BELLA FLOR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,25,25
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,18,18
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,6,6
BOYUIBE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,12,12
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,5,5
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,14,14
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,4,4
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,18,18
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,5,5
CAPINOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,16,16
CAQUIAVIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,14,14
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,8,8
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,4,4
CATACORA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,6,6
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,6,6
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,15,15
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
CHOQUE COTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,17,17
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,16,16
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,27,27
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,7,7
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,29,29
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,8,8
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,8,8
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,4,4
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,6,6
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,15,15
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,20,20
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,15,15
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,18,18
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,456,456
EL CHORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,5,5
EL TORNO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,7,7
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,38,38
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,25,25
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
ICHOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,7,7
INGAVI (HUMAITA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,1,1
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-08-01,3,3
