,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,42,1,43
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,15,0,15
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,23,0,23
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,2,8
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,17,0,17
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,5,3,8
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,30,5,35
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,145,0,145
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,57,0,57
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,0,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,20,5,25
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,8,0,8
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,1,2
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,7,0,7
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1698,37,1735
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,2,5
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,28,0,28
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,12,0,12
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,120,0,120
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,0,6
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,40,1,41
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,71,0,71
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,9,0,9
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,0,6
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,23,0,23
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,8,1,9
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,33,0,33
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,2,5
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,34,0,34
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,1,7
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,105,1,106
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,13,3,16
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,9,2,11
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,2,4
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,41,0,41
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,10,0,10
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,5,0,5
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,0,3
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,2,5
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,2,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,12,3,15
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,13,4,17
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,3,5
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,11,2,13
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,22,2,24
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,16,0,16
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,81,2,83
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,177,0,177
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1549,9,1558
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,5,2,7
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,18,0,18
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,0,6
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,69,7,76
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,1,7
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,5,9
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,0,3
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,0,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,14,2,16
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,29,1,30
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,19,0,19
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,2,6
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,29,1,30
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,9,1,10
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,49,0,49
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,47,2,49
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,2,6
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,0,4
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,46,1,47
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,347,0,347
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,1,5
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,1,7
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,0,3
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,5,9
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,12,7,19
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,27,0,27
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,13,0,13
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,775,0,775
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,25,0,25
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,17,0,17
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,81,4,85
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,16,2,18
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,63,1,64
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,13,0,13
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,2,8
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,26,0,26
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,1,2
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,7,0,7
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,25,14,39
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,14,1,15
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,22,0,22
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,10,1,11
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,23,1,24
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,17,5,22
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,11,0,11
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,58,2,60
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,8,1,9
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,5,0,5
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,645,1,646
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,4,8
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,0,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,30,3,33
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,1,5
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,7,1,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,12,4,16
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,1,4
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,32,0,32
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,13,5,18
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,37,0,37
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,214,0,214
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,23,1,24
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,48,0,48
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,266,2,268
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,18,0,18
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,0,6
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,13,1,14
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,12,13,25
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,291,14,305
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,24,0,24
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,40,0,40
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,1,7
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,313,0,313
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,8,2,10
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,28,4,32
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,10,0,10
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,19,3,22
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,13,1,14
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,5,1,6
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,2,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,8,4,12
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,14,2,16
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,81,5,86
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,30,0,30
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,42,0,42
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,79,0,79
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,93,2,95
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,22,1,23
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,19,0,19
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,10,0,10
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,30,1,31
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,20,0,20
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,113,5,118
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,7,6,13
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,22,1,23
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,32,8,40
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,23,0,23
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,19,0,19
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,1,3
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,26,0,26
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,31,2,33
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,1,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,7,1,8
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,9,0,9
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,7,0,7
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,23,0,23
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,47,0,47
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3926,1,3927
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,10,0,10
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,32,0,32
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,12,2,14
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,5,2,7
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,7,0,7
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,5,4,9
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,1,3
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,9,2,11
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,110,0,110
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,31,0,31
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,87,0,87
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,15,1,16
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,3,9
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,20,4,24
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,684,2,686
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,0,6
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,4,3,7
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,1,7
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,21,2,23
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,18,3,21
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,0,1
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,21,0,21
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,550,2,552
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,16,5,21
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,18,2,20
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,10,4,14
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,18,3,21
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,24,11,35
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,124,0,124
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,26,0,26
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,3,0,3
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,9,0,9
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,13,4,17
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,5,0,5
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,7,6,13
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,19,1,20
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,12,2,14
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,28,2,30
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,1,1,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,286,2,288
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,75,2,77
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,2,0,2
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,2,8
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,40,5,45
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,32,0,32
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,11,0,11
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,66,3,69
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-08-01,6,1,7
