,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,7,3,10
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,14,0,14
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,6,0,6
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,4,0,4
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,4,0,4
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,21,19,40
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,0,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,2,3
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,1,2
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,2,0,2
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,10,0,10
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,22,0,22
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,3146,1,3147
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,11,0,11
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,2,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,13,0,13
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,3,0,3
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,0,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,0,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,4,2,6
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,8,2,10
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,21,0,21
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,15,1,16
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,3,0,3
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,31,1,32
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,2,0,2
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,8,1,9
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,10,7,17
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,135,0,135
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,0,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,6,0,6
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,3,2,5
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,5,0,5
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,1,2
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,18,5,23
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,4,0,4
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,4,5
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,2,0,2
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,236,0,236
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,0,1
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,2,3
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,12,1,13
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,14,4,18
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,5,0,5
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,62,1,63
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,39,0,39
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,5,0,5
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,3,0,3
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,1,2
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,6,4,10
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,8,3,11
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,18,3,21
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,4,1,5
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,114,0,114
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,22,2,24
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,4,0,4
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,2,2,4
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,15,2,17
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,4,0,4
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,5,0,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,27,4,31
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,7,2,9
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,32,6,38
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,3,0,3
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,19,1,20
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,5,0,5
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,3,1,4
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,112,2,114
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,20,3,23
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,71,0,71
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,2,3
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,0,1,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,81,3,84
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,7,1,8
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,99,7,106
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,0,1
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,0,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,38,0,38
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,4,2,6
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,1,0,1
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,0,2,2
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-08-01,5,0,5
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,1,5
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,16,2,18
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,0,8
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,10,2,12
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,7,8
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,0,4
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,6,5,11
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,0,2,2
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,6,1,7
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,7,11
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,0,1,1
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,7,1,8
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,7,2,9
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,0,8
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,18,1,19
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,22,0,22
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,1,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,6,3,9
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,9,0,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,27,4,31
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,3,0,3
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,1,9
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,21,1,22
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,15,4,19
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,2,7
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,0,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,0,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,22,0,22
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,14,0,14
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,3,1,4
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,0,5
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,11,0,11
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,1,9
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,0,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,31,0,31
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,14,0,14
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,0,8
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,11,2,13
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,38,5,43
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,3,1,4
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,4,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,1,3
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,1,2
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,25,9,34
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,1,5
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,25,3,28
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,13,6,19
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,21,4,25
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,0,1,1
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,0,8
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,1,5
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,0,4
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,10,1,11
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,40,0,40
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,16,21
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1380,9,1389
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,1,2
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,84,1,85
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,1,3
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,16,0,16
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,6,0,6
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,18,5,23
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,7,0,7
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,3,2,5
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,0,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,6,0,6
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,14,0,14
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,1,6
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,12,0,12
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,3,7
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,1,3
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,1,2
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,15,2,17
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,59,0,59
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,0,8
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,1,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,1,6
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,1,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,3,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,767,22,789
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,3,1,4
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,11,0,11
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,1,5
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,61,0,61
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,0,2
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,12,1,13
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,30,0,30
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,0,5
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,0,5
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,7,0,7
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,3,2,5
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,11,0,11
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,2,7
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,7,0,7
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,1,5
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,47,0,47
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,7,0,7
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,0,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,15,0,15
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,1,3
HUATAJATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,3,1,4
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,2,3
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,6,8
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,0,1,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,2,4
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,3,7
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,0,3,3
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,0,8
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,4,0,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,27,0,27
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,69,0,69
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1319,1,1320
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,3,5
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,14,1,15
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,67,1,68
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,0,5
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,0,2
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,2,0,2
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,1,0,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,8,0,8
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,5,0,5
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-09-01,6,0,6
