,group,variable,month,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO MENORES DE 5 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO MENORES DE 5 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 5 A 13 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 5 A 13 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 14 A 19 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 14 A 19 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 20 A 59 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 20 A 59 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 60 AÑOS Y MAS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 60 AÑOS Y MAS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TOTALES
COLCAPIRHUA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,2,2,1,3,0,1,0,4,0,0,0,0,0,0,13
COLLANA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
COLOMI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4
COLQUENCHA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,2,1,1,1,1,0,0,0,0,0,0,7
COLQUIRI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
COMANCHE,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,1,3,0,1,0,0,0,1,0,0,0,0,7
CORO CORO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,trat. odontologico integral terminado,2022-11-01,4,21,25,50,7,19,17,136,2,3,0,0,0,0,284
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,1,1,2,0,0,0,0,0,0,5
CULPINA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CURAHUARA DE CARANGAS,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,2,1,1,2,0,1,0,1,0,0,0,0,8
DESAGUADERO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,15,12,18,24,3,9,10,37,3,2,0,0,0,0,133
EL CHORO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EL PUENTE(STC),atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,0,1,0,0,0,4,0,1,0,0,0,0,7
EL TORNO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,5,8,8,8,3,4,9,13,11,8,0,0,0,0,77
EL VILLAR,atencion odontologica,trat. odontologico integral terminado,2022-11-01,2,3,0,0,0,1,0,1,0,0,0,0,0,0,7
ENTRE RIOS CBBA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,1,1,1,1,0,1,2,0,1,0,0,0,0,9
FILADELFIA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,5,3,5,5,2,5,1,0,0,0,0,0,0,0,26
GUAYARAMERIN,atencion odontologica,trat. odontologico integral terminado,2022-11-01,5,2,2,3,1,6,5,15,2,0,0,0,0,0,41
HUACHACALLA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,0,1,1,2,0,0,0,0,4
HUANUNI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,2,2,0,0,1,2,0,0,0,0,0,0,0,7
HUAYLLAMARCA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4
ICLA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4
INCAHUASI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,2,0,0,0,3,0,0,0,0,0,0,6
INQUISIVI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
LA ASUNTA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,3,1,1,2,0,2,0,2,0,0,0,0,0,0,11
LA PAZ,atencion odontologica,trat. odontologico integral terminado,2022-11-01,19,14,42,41,7,6,21,51,9,5,0,0,0,0,215
LAGUNILLAS,atencion odontologica,trat. odontologico integral terminado,2022-11-01,3,0,5,19,4,10,25,57,1,1,0,0,0,0,125
LAJA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,5,4,1,2,0,3,2,3,0,0,0,0,0,0,20
MACHACAMARCA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
MACHARETI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,3,1,2,0,0,0,0,1,0,0,0,0,0,0,7
MAGDALENA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MALLA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MOCOMOCO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MONTEAGUDO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,1,3,1,3,3,0,4,0,1,0,0,0,0,17
MOROCHATA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
NAZACARA DE PACAJES,atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
ORURO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,16,15,47,43,32,42,52,103,15,10,0,0,0,0,375
PADCAYA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PADILLA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
PALCA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PALOS BLANCOS,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POCONA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
POOPO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,2,1,3,0,0,1,1,1,0,0,0,0,0,9
POTOSI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,4,3,11,9,3,8,7,22,12,1,0,0,0,0,80
PRESTO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,2,1,0,1,2,0,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PUERTO SUAREZ,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,trat. odontologico integral terminado,2022-11-01,3,0,0,2,1,2,2,5,0,0,0,0,0,0,15
PUNATA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,2,1,0,1,0,0,4,2,0,0,0,0,10
QUILLACOLLO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,6,3,8,14,5,5,6,14,5,3,0,0,0,0,69
QUIME,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,2,1,6,4,2,2,2,1,0,0,0,0,21
RIBERALTA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,4,9,6,10,4,5,2,3,0,0,0,0,0,0,43
SACABA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,9,16,33,25,5,5,9,31,1,4,0,0,0,0,138
SALINAS DE GARCI MENDOZA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,2,0,0,0,0,0,0,1,0,0,0,0,4
SAN ANDRES DE MACHACA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
SAN BENITO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,4,3,0,3,1,9,1,0,0,0,0,0,22
SAN BORJA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
SAN BUENA VENTURA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
SAN LORENZO(TJA),atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN LUCAS,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN PABLO DE LIPEZ,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,3,1,39,46,18,28,7,27,1,4,0,0,0,0,174
SAN PEDRO DE CURAHUARA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,8,14,0,0,0,0,0,0,0,0,0,0,23
SAN PEDRO DE QUEMES,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,2,3,1,0,0,0,0,0,0,7
SAN RAFAEL,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,1,2,1,0,1,0,0,0,0,6
SANTA ANA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,26,21,3,7,1,0,9,14,20,9,0,0,0,0,110
SANTIAGO DE HUARI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
SANTIAGO DE HUATA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
SANTUARIO DE QUILLACAS,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAPAHAQUI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SHINAOTA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,1,0,2,1,2,1,0,1,0,0,0,0,0,9
SOPACHUY,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SORACACHI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SORATA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SUCRE,atencion odontologica,trat. odontologico integral terminado,2022-11-01,3,6,6,16,2,4,5,20,0,2,0,0,0,0,64
TACACHI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
TAPACARI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,1,0,1,0,1,4,2,0,0,0,0,0,0,10
TARIJA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,1,0,0,13,1,6,3,0,0,0,0,25
TARVITA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,2,2,2,5,1,2,0,1,0,0,0,0,0,0,15
TIRAQUE (CBBA),atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,1,2,1,0,0,2,0,0,0,0,0,0,0,7
TOCO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,2,1,0,0,0,1,0,0,0,0,0,0,4
TOLATA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,1,0,0,0,0,0,0,1,2,0,0,0,0,5
TOMINA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,1,5,4,4,2,3,3,3,0,0,0,0,0,0,25
TRINIDAD,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,2,2,2,0,3,2,1,1,2,0,0,0,0,15
TURCO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
URIONDO (A. CONCEPCION),atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VIACHA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,2,3,2,4,0,0,0,0,0,0,0,0,0,0,11
VILA VILA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
VILLA MONTES,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4
VILLA TUNARI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,0,3,3,0,1,1,0,0,0,0,0,0,9
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,1,3,4,1,2,3,6,0,0,0,0,0,0,20
VILLAZON,atencion odontologica,trat. odontologico integral terminado,2022-11-01,11,1,0,1,0,7,7,26,0,2,0,0,0,0,55
VINTO,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,3,1,0,0,2,0,0,0,0,0,0,6
YACUIBA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,2,0,1,8,2,1,6,26,0,0,0,0,0,0,46
YAMPARAEZ,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,0,2,1,4,1,4,0,0,0,0,0,0,12
YANACACHI,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
YOTALA,atencion odontologica,trat. odontologico integral terminado,2022-11-01,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4
YUNGUYO DE LITORAL,atencion odontologica,trat. odontologico integral terminado,2022-11-01,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
ACHACACHI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
ACHOCALLA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
AIQUILE,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,2,3,1,2,0,5,0,0,0,0,0,0,14
ALCALA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
ANTEQUERA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,2,0,1,1,0,0,0,0,0,0,0,0,5
ARBIETO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,1,6,8,1,2,0,1,0,0,0,0,0,0,20
ASCENCION DE GUARAYOS,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,6,0,0,0,0,0,0,0,0,7
ATOCHA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,2,1,3,0,2,0,0,0,0,0,0,10
AYO AYO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,3,5,1,0,2,12,0,0,0,0,0,0,23
AZURDUY,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
BETANZOS,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CAJUATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3
CALAMARCA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
CAMARGO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,1,3,1,2,2,1,5,0,0,0,0,0,0,16
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,9,4,27,22,3,6,5,12,2,5,0,0,0,0,95
CAPINOTA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3
CAQUIAVIRI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CARANAVI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CARANGAS,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,1,2,4,1,1,0,0,0,0,0,0,0,0,10
CHARAGUA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,3,3,7,0,4,1,14,4,3,0,0,0,0,39
CHIMORE,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,2,1,1,1,0,0,0,0,0,0,6
CHIPAYA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,2,1,1,2,1,4,0,1,0,0,0,0,13
CHUMA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CLIZA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,1,3,2,1,1,1,0,0,0,0,0,0,10
COBIJA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,9,5,3,3,2,0,2,2,0,0,0,0,0,0,26
COCHABAMBA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,13,33,87,96,16,37,7,88,16,18,0,0,0,0,411
COLCAPIRHUA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,1,2,2,0,0,0,0,0,0,0,0,7
"COLCHA ""K""",atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COLLANA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLOMI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COLQUENCHA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
COMANCHE,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,2,0,2,1,2,0,0,0,0,0,0,8
CORIPATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,trat. odontologico integral terminado,2022-12-01,15,21,57,66,6,34,22,66,0,0,0,0,0,0,287
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,2,0,0,0,3,0,0,0,0,0,0,7
CULPINA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
CURAHUARA DE CARANGAS,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,3,4,0,0,0,1,0,0,0,0,0,0,8
DESAGUADERO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
EL ALTO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,14,7,36,37,9,15,3,30,2,1,0,0,0,0,154
EL CHORO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5
EL TORNO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,12,9,4,7,7,9,15,16,9,8,0,0,0,0,96
EL VILLAR,atencion odontologica,trat. odontologico integral terminado,2022-12-01,2,1,0,1,1,1,0,0,0,0,0,0,0,0,6
ENTRE RIOS CBBA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,1,0,1,2,0,0,0,0,0,0,0,5
GUAYARAMERIN,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,2,4,7,1,1,2,3,0,0,0,0,0,0,20
HUACARETA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,2,2,4,7,2,3,0,1,0,0,0,0,0,0,21
HUAYLLAMARCA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
HUMANATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ICLA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
INCAHUASI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
INQUISIVI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
IRUPANA (VILLA DE LANZA),atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,0,1,2,0,2,2,1,0,0,0,0,0,0,9
JESUS DE MACHACA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,1,1,2,0,0,0,0,0,0,0,0,0,0,5
LA ASUNTA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
LA PAZ,atencion odontologica,trat. odontologico integral terminado,2022-12-01,18,32,64,82,14,7,14,20,4,6,0,0,0,0,261
LAGUNILLAS,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,24,26,1,0,4,18,1,2,0,0,0,0,76
LAJA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,2,3,2,2,1,0,0,0,0,0,0,0,11
LICOMA PAMPA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,2,0,1,1,1,0,0,0,0,0,0,5
MACHARETI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
MAIRANA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
MALLA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5
MECAPACA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
MONTEAGUDO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,5,12,2,7,5,5,1,0,0,0,0,0,38
MOROCHATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
NAZACARA DE PACAJES,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,8,13,53,48,27,33,58,87,10,4,0,0,0,0,341
PADILLA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,2,1,1,2,3,0,0,0,0,0,0,9
PALCA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
PATACAMAYA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,3,4,1,2,0,0,0,0,0,0,0,0,10
PAZÑA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4
POCONA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
POROMA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PORONGO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,3,0,1,1,2,0,0,0,0,0,0,7
POTOSI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,5,7,28,15,1,3,6,32,11,0,0,0,0,0,108
PRESTO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
PUERTO ACOSTA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO GONZALO MORENO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,trat. odontologico integral terminado,2022-12-01,2,0,4,5,1,8,2,7,0,0,0,0,0,0,29
