,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,5,0,11,0,0,0,0,0,0,17
PUERTO RICO,atencion odontologica,rayos x dental,2022-09-01,1,0,1,2,3,3,16,9,0,0,0,0,0,0,35
PUERTO SUAREZ,atencion odontologica,rayos x dental,2022-09-01,1,0,1,0,2,0,1,3,0,1,0,0,0,0,9
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PUNA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,2,1,2,4,12,1,0,0,0,0,0,22
PUNATA,atencion odontologica,rayos x dental,2022-09-01,0,0,3,2,3,1,0,0,0,1,0,0,0,0,10
QUIABAYA,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,rayos x dental,2022-09-01,0,0,7,5,2,5,9,22,8,3,0,0,0,0,61
QUIRUSILLAS,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
RAVELO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
REYES,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
RIBERALTA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,1,15,15,1,1,0,0,0,0,34
SACABA,atencion odontologica,rayos x dental,2022-09-01,8,4,9,12,5,12,29,29,14,10,0,0,0,0,132
SACACA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2022-09-01,0,1,0,1,0,0,4,9,1,0,0,0,0,0,16
SAMAIPATA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,4,1,5,2,0,0,0,0,0,12
SAN ANTONIO DE LOMERIO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,rayos x dental,2022-09-01,0,0,7,6,4,7,5,17,3,6,0,0,0,0,55
SAN BORJA,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,2,1,3,1,0,0,0,0,0,8
SAN CARLOS,atencion odontologica,rayos x dental,2022-09-01,0,0,2,2,6,6,10,13,6,7,0,0,0,0,52
SAN IGNACIO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2022-09-01,0,0,1,1,2,0,3,9,0,0,0,0,0,0,16
SAN LUCAS,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,6,4,14,1,0,0,0,0,0,26
SAN MATIAS,atencion odontologica,rayos x dental,2022-09-01,1,0,4,2,3,0,6,20,1,2,0,0,0,0,39
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2022-09-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,rayos x dental,2022-09-01,0,0,1,3,0,0,5,10,1,1,0,0,0,0,21
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,5,0,0,1,18,0,0,0,0,0,0,24
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2022-09-01,20,12,97,69,95,88,479,716,136,141,0,0,0,0,1853
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2022-09-01,1,0,5,7,2,1,4,10,2,0,0,0,0,0,32
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,2,0,0,2,0,1,0,0,0,0,5
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,rayos x dental,2022-09-01,0,0,1,1,0,2,1,2,0,0,0,0,0,0,7
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,1,1,1,6,1,1,0,0,0,0,12
SAPAHAQUI,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,1,0,4,3,1,0,0,0,0,0,9
SIPE SIPE,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,1,0,2,4,0,0,0,0,0,0,8
SOPACHUY,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,2,6,10,4,1,0,0,0,0,0,23
SORACACHI,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,0,4,1,0,1,0,0,0,0,7
SORATA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,2,0,2,0,4,0,0,0,0,0,0,8
SUCRE,atencion odontologica,rayos x dental,2022-09-01,0,4,7,6,7,7,28,59,3,4,0,0,0,0,125
TACACHI,atencion odontologica,rayos x dental,2022-09-01,0,0,2,1,0,0,1,2,0,0,0,0,0,0,6
TAPACARI,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TARABUCO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,4,11,0,0,0,0,0,0,15
TARACO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TARIJA,atencion odontologica,rayos x dental,2022-09-01,0,2,1,7,6,4,19,61,4,3,0,0,0,0,107
TIAHUANACU,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,2,1,4,0,0,0,0,0,0,8
TODOS SANTOS,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TOMAVE,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
TORO TORO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
TOTORA(CBBA),atencion odontologica,rayos x dental,2022-09-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
TRIGAL,atencion odontologica,rayos x dental,2022-09-01,0,0,0,5,2,0,0,9,0,0,0,0,0,0,16
TRINIDAD,atencion odontologica,rayos x dental,2022-09-01,0,0,1,2,0,0,8,16,2,4,0,0,0,0,33
TUPIZA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
TURCO,atencion odontologica,rayos x dental,2022-09-01,0,0,0,4,0,0,5,8,2,0,0,0,0,0,19
UMALA,atencion odontologica,rayos x dental,2022-09-01,3,2,4,1,0,3,0,4,0,0,0,0,0,0,17
UNCIA,atencion odontologica,rayos x dental,2022-09-01,0,0,5,2,0,4,2,4,1,0,0,0,0,0,18
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2022-09-01,0,0,3,1,0,3,3,12,0,0,0,0,0,0,22
UYUNI,atencion odontologica,rayos x dental,2022-09-01,2,0,1,8,2,1,9,6,2,0,0,0,0,0,31
VACAS,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,rayos x dental,2022-09-01,0,0,6,1,0,0,2,5,0,1,0,0,0,0,15
VIACHA,atencion odontologica,rayos x dental,2022-09-01,1,0,0,2,1,0,5,4,0,0,0,0,0,0,13
VILLA MONTES,atencion odontologica,rayos x dental,2022-09-01,0,0,1,0,0,1,9,6,3,1,0,0,0,0,21
VILLA TUNARI,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,2,5,5,9,0,0,0,0,0,0,21
VILLAZON,atencion odontologica,rayos x dental,2022-09-01,0,0,3,2,0,1,18,11,0,0,0,0,0,0,35
YACUIBA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,2,0,2,2,7,2,1,0,0,0,0,16
YOCALLA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,1,1,2,6,0,0,0,0,0,0,10
YOTALA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,3,1,3,9,1,2,0,0,0,0,19
YUNCHARA,atencion odontologica,rayos x dental,2022-09-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,rayos x dental,2022-09-01,0,0,0,0,0,1,2,7,0,1,0,0,0,0,11
ACACIO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,1,1,4,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,rayos x dental,2022-10-01,0,0,1,2,1,2,1,9,0,0,0,0,0,0,16
AIQUILE,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,2,2,1,0,0,0,0,0,0,5
ANCORAIMES,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
ANDAMARCA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ANTEQUERA,atencion odontologica,rayos x dental,2022-10-01,0,2,0,0,0,0,2,2,4,0,0,0,0,0,10
ANZALDO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARANI,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,10,3,10,1,4,0,0,0,0,29
ARBIETO,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ATOCHA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,3,1,2,15,16,0,0,0,0,0,0,37
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,1,3,0,1,1,0,0,0,0,0,7
BERMEJO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,0,0,4,0,1,0,0,0,0,6
BETANZOS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,2,0,0,4,0,1,0,0,0,0,0,7
CABEZAS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,2,3,0,5,15,0,0,0,0,0,0,25
CAMARGO,atencion odontologica,rayos x dental,2022-10-01,0,0,2,1,0,4,4,14,1,4,0,0,0,0,30
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2022-10-01,0,0,0,3,0,4,1,4,1,0,0,0,0,0,13
CAMIRI,atencion odontologica,rayos x dental,2022-10-01,0,0,3,5,0,2,4,10,1,0,0,0,0,0,25
CARACOLLO,atencion odontologica,rayos x dental,2022-10-01,0,0,2,1,1,0,4,3,0,0,0,0,0,0,11
CARANGAS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,1,1,4,0,0,0,0,0,0,7
CARAPARI,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,2,5,0,16,1,3,0,0,0,0,27
CHAQUI,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,4,4,1,3,0,0,0,0,0,0,12
CHARAGUA,atencion odontologica,rayos x dental,2022-10-01,0,0,4,2,5,0,3,6,0,0,0,0,0,0,20
CHAYANTA,atencion odontologica,rayos x dental,2022-10-01,0,0,2,1,0,1,1,7,0,0,0,0,0,0,12
CHIMORE,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
CLIZA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COBIJA,atencion odontologica,rayos x dental,2022-10-01,0,0,3,3,0,7,24,24,1,1,0,0,0,0,63
COCHABAMBA,atencion odontologica,rayos x dental,2022-10-01,6,8,54,61,39,75,246,452,154,144,0,0,0,0,1239
COLCAPIRHUA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,2,0,1,4,11,0,1,0,0,0,0,20
"COLCHA ""K""",atencion odontologica,rayos x dental,2022-10-01,1,1,4,4,3,6,6,41,0,0,0,0,0,0,66
COLLANA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,1,0,1,12,0,0,0,0,0,0,15
COLOMI,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,rayos x dental,2022-10-01,0,0,2,0,3,1,5,12,0,0,0,0,0,0,23
COMARAPA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,2,0,2,1,0,0,0,0,0,5
COPACABANA,atencion odontologica,rayos x dental,2022-10-01,1,0,5,3,2,6,3,8,1,1,0,0,0,0,30
COTAGAITA,atencion odontologica,rayos x dental,2022-10-01,0,0,2,0,2,6,10,14,0,0,0,0,0,0,34
COTOCA,atencion odontologica,rayos x dental,2022-10-01,0,0,2,0,1,1,1,3,0,1,0,0,0,0,9
CULPINA,atencion odontologica,rayos x dental,2022-10-01,1,0,3,1,4,6,16,35,4,4,0,0,0,0,74
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2022-10-01,0,0,10,19,0,2,1,2,1,0,0,0,0,0,35
EL ALTO,atencion odontologica,rayos x dental,2022-10-01,0,2,12,20,1,3,10,12,2,1,0,0,0,0,63
EL CHORO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL TORNO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,3,7,10,11,5,8,0,0,0,0,44
EL VILLAR,atencion odontologica,rayos x dental,2022-10-01,0,0,2,1,0,3,0,6,1,0,0,0,0,0,13
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2022-10-01,0,0,4,2,2,0,4,9,1,0,0,0,0,0,22
ESCARA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,3,0,2,0,3,0,0,0,0,0,0,9
ESCOMA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,0,1,4,0,0,0,0,0,0,7
GUANAY,atencion odontologica,rayos x dental,2022-10-01,0,0,1,2,0,0,1,15,0,0,0,0,0,0,19
GUAYARAMERIN,atencion odontologica,rayos x dental,2022-10-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
HUACARETA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,rayos x dental,2022-10-01,0,2,1,6,4,8,23,23,1,2,0,0,0,0,70
HUARINA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,1,0,0,1,1,0,0,0,0,0,4
HUATAJATA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
INCAHUASI,atencion odontologica,rayos x dental,2022-10-01,0,0,2,2,0,3,4,20,1,3,0,0,0,0,35
IXIAMAS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
LA ASUNTA,atencion odontologica,rayos x dental,2022-10-01,1,3,3,5,3,1,4,10,3,0,0,0,0,0,33
LA PAZ,atencion odontologica,rayos x dental,2022-10-01,19,30,93,96,47,96,257,565,106,51,0,0,0,0,1360
LAGUNILLAS,atencion odontologica,rayos x dental,2022-10-01,1,0,2,2,1,0,3,11,0,1,0,0,0,0,21
LAJA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4
LAS CARRERAS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
LLALLAGUA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,1,2,1,0,0,0,0,0,0,6
MACHACAMARCA,atencion odontologica,rayos x dental,2022-10-01,0,2,1,4,1,2,4,11,1,3,0,0,0,0,29
MAIRANA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,2,3,0,0,0,0,0,6
MAPIRI,atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
MECAPACA,atencion odontologica,rayos x dental,2022-10-01,0,1,2,3,2,3,15,2,1,0,0,0,0,0,29
MOJOCOYA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MONTEAGUDO,atencion odontologica,rayos x dental,2022-10-01,0,0,3,3,0,2,6,7,2,0,0,0,0,0,23
MONTERO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,2,0,0,3,4,0,1,0,0,0,0,10
MORO MORO,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5
OCURI,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
ORURO,atencion odontologica,rayos x dental,2022-10-01,20,9,56,71,33,61,182,286,39,39,0,0,0,0,796
PADCAYA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
PAILON,atencion odontologica,rayos x dental,2022-10-01,0,1,0,0,1,0,0,2,0,0,0,0,0,0,4
PALCA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,0,0,5,0,0,0,0,0,0,6
PAMPA GRANDE,atencion odontologica,rayos x dental,2022-10-01,0,0,3,0,2,0,2,4,0,0,0,0,0,0,11
PASORAPA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,0,2,3,1,1,0,0,0,0,8
PAZÑA,atencion odontologica,rayos x dental,2022-10-01,0,1,0,2,1,2,4,12,1,1,0,0,0,0,24
POOPO,atencion odontologica,rayos x dental,2022-10-01,0,0,2,1,0,1,12,9,0,0,0,0,0,0,25
PORCO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
POROMA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,2,1,1,0,0,0,0,0,0,6
PORONGO,atencion odontologica,rayos x dental,2022-10-01,1,0,7,12,1,2,9,10,5,3,0,0,0,0,50
PORVENIR,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
POTOSI,atencion odontologica,rayos x dental,2022-10-01,1,0,18,12,10,9,45,77,11,4,0,0,0,0,187
PRESTO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
PUCARANI,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,19,2,0,0,0,0,0,0,21
PUERTO RICO,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,0,1,0,17,0,0,0,0,0,0,19
PUERTO SUAREZ,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,2,0,3,4,0,0,0,0,0,0,9
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4
PUNA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,1,1,9,8,1,0,0,0,0,0,21
PUNATA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,2,1,1,0,0,1,1,0,0,0,0,6
QUIABAYA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,0,2,3,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,rayos x dental,2022-10-01,0,0,1,3,1,2,7,20,1,3,0,0,0,0,38
QUIRUSILLAS,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,0,0,0,7,1,0,0,0,0,0,9
RAVELO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
RIBERALTA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,5,8,2,0,0,0,0,0,15
SACABA,atencion odontologica,rayos x dental,2022-10-01,1,1,8,13,1,10,17,33,11,14,0,0,0,0,109
SACACA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,1,0,0,0,3,1,0,0,0,0,0,5
SAMAIPATA,atencion odontologica,rayos x dental,2022-10-01,0,1,0,1,0,2,1,3,2,0,0,0,0,0,10
SAN BENITO,atencion odontologica,rayos x dental,2022-10-01,1,0,3,5,6,5,5,14,3,4,0,0,0,0,46
SAN BORJA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAN CARLOS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,1,3,7,1,0,0,0,0,0,14
SAN LUCAS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
SAN MATIAS,atencion odontologica,rayos x dental,2022-10-01,1,0,1,3,6,1,0,15,13,3,0,0,0,0,43
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2022-10-01,0,0,2,3,1,1,0,3,1,3,0,0,0,0,14
SAN PEDRO,atencion odontologica,rayos x dental,2022-10-01,0,0,2,1,0,0,2,4,5,0,0,0,0,0,14
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2022-10-01,0,0,2,0,3,2,0,7,0,0,0,0,0,0,14
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,2,2,0,3,1,1,0,0,0,0,9
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2022-10-01,15,7,70,59,44,80,317,574,92,97,0,0,0,0,1355
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2022-10-01,4,1,2,1,2,0,8,4,5,5,0,0,0,0,32
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,0,4,4,1,0,0,0,0,0,0,10
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
SANTIVAÑES,atencion odontologica,rayos x dental,2022-10-01,0,0,4,1,0,1,1,5,0,0,0,0,0,0,12
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,0,1,6,0,0,0,0,0,0,8
SAPAHAQUI,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,0,5,2,0,0,0,0,0,0,8
SIPE SIPE,atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,1,1,8,0,0,0,0,0,0,12
SOPACHUY,atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,1,3,17,0,0,0,0,0,0,23
SORACACHI,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,1,1,1,3,0,1,0,0,0,0,8
SORATA,atencion odontologica,rayos x dental,2022-10-01,0,1,0,0,1,1,0,7,0,0,0,0,0,0,10
SUCRE,atencion odontologica,rayos x dental,2022-10-01,0,1,12,11,7,7,26,40,2,4,0,0,0,0,110
TACACHI,atencion odontologica,rayos x dental,2022-10-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
TARABUCO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,2,6,10,0,0,0,0,0,0,18
TARACO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TARIJA,atencion odontologica,rayos x dental,2022-10-01,0,0,4,4,1,1,19,57,5,1,0,0,0,0,92
TIAHUANACU,atencion odontologica,rayos x dental,2022-10-01,1,0,1,0,1,1,2,2,0,0,0,0,0,0,8
TIQUIPAYA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2022-10-01,0,0,2,0,0,2,0,2,1,0,0,0,0,0,7
TODOS SANTOS,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TOMAVE,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,3,0,2,0,1,0,0,0,0,6
TORO TORO,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
TOTORA(CBBA),atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,0,1,0,3,0,0,0,0,0,0,6
TRIGAL,atencion odontologica,rayos x dental,2022-10-01,0,0,0,2,0,1,0,2,0,1,0,0,0,0,6
TRINIDAD,atencion odontologica,rayos x dental,2022-10-01,2,0,1,6,2,1,3,17,1,2,0,0,0,0,35
TUPIZA,atencion odontologica,rayos x dental,2022-10-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
TURCO,atencion odontologica,rayos x dental,2022-10-01,2,0,4,2,1,1,2,4,0,1,0,0,0,0,17
UMALA,atencion odontologica,rayos x dental,2022-10-01,2,0,0,4,0,0,2,4,0,0,0,0,0,0,12
UNCIA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,3,0,3,0,0,0,0,0,0,7
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2022-10-01,0,0,4,4,2,3,8,18,0,0,0,0,0,0,39
UYUNI,atencion odontologica,rayos x dental,2022-10-01,1,1,3,4,3,8,9,4,0,0,0,0,0,0,33
VALLEGRANDE,atencion odontologica,rayos x dental,2022-10-01,0,0,2,0,0,5,0,16,2,1,0,0,0,0,26
VIACHA,atencion odontologica,rayos x dental,2022-10-01,1,1,2,6,2,0,5,7,0,0,0,0,0,0,24
VILA VILA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,1,1,2,1,4,1,0,0,0,0,10
VILLA MONTES,atencion odontologica,rayos x dental,2022-10-01,0,12,0,0,0,0,5,11,1,1,0,0,0,0,30
VILLA RIVERO,atencion odontologica,rayos x dental,2022-10-01,1,0,1,1,0,1,1,2,0,3,0,0,0,0,10
VILLA TUNARI,atencion odontologica,rayos x dental,2022-10-01,0,0,3,7,2,7,3,21,3,0,0,0,0,0,46
