,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
AZURDUY,atencion odontologica,consulta nueva,2022-07-01,8,14,20,15,20,32,26,104,68,30,0,2,0,0,339
BATALLAS,atencion odontologica,consulta nueva,2022-07-01,18,16,54,50,22,23,30,65,12,18,0,0,0,0,308
BAURES,atencion odontologica,consulta nueva,2022-07-01,5,4,20,26,14,28,15,40,4,2,0,0,0,1,159
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2022-07-01,0,0,0,1,0,0,6,16,0,3,0,0,0,0,26
BELEN DE URMIRI,atencion odontologica,consulta nueva,2022-07-01,1,3,8,8,0,9,8,17,19,6,0,5,0,0,84
BELLA FLOR,atencion odontologica,consulta nueva,2022-07-01,6,6,5,7,3,2,3,5,5,4,0,1,0,1,48
BERMEJO,atencion odontologica,consulta nueva,2022-07-01,13,25,122,117,72,88,99,217,18,14,0,16,0,0,801
BETANZOS,atencion odontologica,consulta nueva,2022-07-01,38,58,159,227,83,132,165,277,69,30,0,24,0,9,1271
BOLIVAR,atencion odontologica,consulta nueva,2022-07-01,0,2,4,22,12,11,10,31,15,6,0,2,0,2,117
BOLPEBRA,atencion odontologica,consulta nueva,2022-07-01,0,1,1,3,1,0,1,0,0,0,0,0,0,0,7
BOYUIBE,atencion odontologica,consulta nueva,2022-07-01,3,1,27,34,20,20,13,38,10,1,0,0,0,2,169
BUENA VISTA,atencion odontologica,consulta nueva,2022-07-01,29,27,74,98,20,37,36,41,4,3,0,8,0,1,378
CABEZAS,atencion odontologica,consulta nueva,2022-07-01,37,28,57,84,13,32,52,116,12,7,0,2,0,0,440
CAIROMA,atencion odontologica,consulta nueva,2022-07-01,27,14,45,45,8,53,47,46,12,7,0,3,0,1,308
"CAIZA ""D""",atencion odontologica,consulta nueva,2022-07-01,14,13,28,23,16,36,16,82,3,10,0,16,0,0,257
CAJUATA,atencion odontologica,consulta nueva,2022-07-01,23,20,83,64,15,44,35,115,3,2,0,11,0,3,418
CALACOTO,atencion odontologica,consulta nueva,2022-07-01,3,8,21,23,3,12,7,26,11,2,0,0,0,0,116
CALAMARCA,atencion odontologica,consulta nueva,2022-07-01,43,40,105,117,55,96,32,97,6,12,0,14,0,2,619
CAMARGO,atencion odontologica,consulta nueva,2022-07-01,28,21,102,114,34,49,31,130,15,15,0,12,0,0,551
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2022-07-01,5,0,15,39,7,45,18,81,1,3,0,3,0,0,217
CAMIRI,atencion odontologica,consulta nueva,2022-07-01,47,71,166,193,73,101,146,320,52,34,0,10,0,6,1219
CAPINOTA,atencion odontologica,consulta nueva,2022-07-01,27,18,196,225,50,87,42,177,19,27,0,7,0,5,880
CAQUIAVIRI,atencion odontologica,consulta nueva,2022-07-01,22,25,89,102,58,46,46,71,26,7,0,2,0,1,495
CARACOLLO,atencion odontologica,consulta nueva,2022-07-01,57,35,195,270,73,172,100,379,60,54,0,56,0,11,1462
CARANAVI,atencion odontologica,consulta nueva,2022-07-01,67,42,170,228,81,136,131,312,29,12,0,40,0,11,1259
CARANGAS,atencion odontologica,consulta nueva,2022-07-01,1,1,11,0,4,0,2,5,4,2,0,0,0,0,30
CARAPARI,atencion odontologica,consulta nueva,2022-07-01,5,4,72,73,27,52,87,217,14,8,0,1,0,0,560
CARIPUYO,atencion odontologica,consulta nueva,2022-07-01,6,12,10,16,5,8,14,18,2,12,0,1,0,1,105
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2022-07-01,34,45,120,101,19,37,35,126,9,14,0,2,0,2,544
CATACORA,atencion odontologica,consulta nueva,2022-07-01,0,3,1,10,10,2,14,14,3,1,0,0,0,0,58
CHACARILLA,atencion odontologica,consulta nueva,2022-07-01,2,0,2,6,0,0,1,8,4,5,0,1,0,1,30
CHALLAPATA,atencion odontologica,consulta nueva,2022-07-01,64,52,276,308,96,169,109,279,35,82,0,52,0,5,1527
CHAQUI,atencion odontologica,consulta nueva,2022-07-01,36,12,84,138,21,74,57,136,27,28,0,21,0,5,639
CHARAGUA,atencion odontologica,consulta nueva,2022-07-01,55,49,53,35,43,68,42,146,52,45,0,2,0,0,590
CHARAÑA,atencion odontologica,consulta nueva,2022-07-01,5,0,15,8,10,7,16,22,0,1,0,1,0,0,85
CHAYANTA,atencion odontologica,consulta nueva,2022-07-01,45,56,81,200,23,69,43,182,17,24,0,17,0,1,758
CHIMORE,atencion odontologica,consulta nueva,2022-07-01,54,15,182,235,96,195,73,234,7,3,0,6,0,9,1109
CHIPAYA,atencion odontologica,consulta nueva,2022-07-01,7,3,1,14,3,2,4,17,1,3,0,4,0,0,59
CHOQUE COTA,atencion odontologica,consulta nueva,2022-07-01,0,15,5,29,5,10,6,33,1,5,0,6,0,0,115
CHUA COCANI,atencion odontologica,consulta nueva,2022-07-01,11,17,24,44,12,6,17,56,8,6,0,5,0,0,206
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2022-07-01,33,28,43,62,111,58,16,65,2,5,0,0,0,0,423
CHUMA,atencion odontologica,consulta nueva,2022-07-01,16,16,30,47,30,40,41,94,19,8,0,1,0,1,343
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2022-07-01,15,12,56,33,14,19,9,69,0,7,0,0,0,3,237
CKOCHAS,atencion odontologica,consulta nueva,2022-07-01,7,0,25,23,16,9,24,54,5,9,0,3,0,1,176
CLIZA,atencion odontologica,consulta nueva,2022-07-01,51,40,144,157,22,64,39,163,26,52,0,2,0,0,760
COBIJA,atencion odontologica,consulta nueva,2022-07-01,144,163,384,350,171,229,144,402,34,15,0,78,0,28,2142
COCAPATA,atencion odontologica,consulta nueva,2022-07-01,84,93,82,111,55,76,117,167,8,25,0,3,0,4,825
COCHABAMBA,atencion odontologica,consulta nueva,2022-07-01,604,715,2683,3342,1154,1600,1803,3840,614,615,0,321,0,36,17327
COIPASA,atencion odontologica,consulta nueva,2022-07-01,1,0,5,14,0,7,11,7,0,0,0,0,0,0,45
COLCAPIRHUA,atencion odontologica,consulta nueva,2022-07-01,67,123,543,545,164,278,193,570,63,41,0,10,0,2,2599
"COLCHA ""K""",atencion odontologica,consulta nueva,2022-07-01,36,21,79,103,39,43,57,160,21,28,0,7,0,3,597
COLLANA,atencion odontologica,consulta nueva,2022-07-01,19,8,36,45,19,29,19,56,0,3,0,0,0,0,234
COLOMI,atencion odontologica,consulta nueva,2022-07-01,37,22,138,167,46,65,38,135,17,12,0,9,0,5,691
COLPA BELGICA,atencion odontologica,consulta nueva,2022-07-01,38,10,65,65,47,21,57,107,31,8,0,1,0,0,450
COLQUECHACA,atencion odontologica,consulta nueva,2022-07-01,13,25,70,69,39,67,57,121,17,22,0,7,0,3,510
COLQUENCHA,atencion odontologica,consulta nueva,2022-07-01,27,45,126,105,66,136,39,123,3,19,0,14,0,0,703
COLQUIRI,atencion odontologica,consulta nueva,2022-07-01,26,19,46,78,35,64,70,126,16,16,0,26,0,8,530
COMANCHE,atencion odontologica,consulta nueva,2022-07-01,1,4,10,17,20,29,12,43,2,3,0,0,0,0,141
COMARAPA,atencion odontologica,consulta nueva,2022-07-01,7,23,85,106,59,92,80,175,12,8,0,5,0,23,675
COMBAYA,atencion odontologica,consulta nueva,2022-07-01,5,4,7,3,6,6,16,22,8,2,0,1,0,0,80
CONCEPCION,atencion odontologica,consulta nueva,2022-07-01,4,6,10,24,2,4,10,9,1,0,0,0,0,1,71
COPACABANA,atencion odontologica,consulta nueva,2022-07-01,5,8,10,38,4,15,10,27,11,4,0,0,0,0,132
CORIPATA,atencion odontologica,consulta nueva,2022-07-01,25,15,93,71,35,74,24,98,7,5,0,0,0,0,447
CORO CORO,atencion odontologica,consulta nueva,2022-07-01,20,8,65,101,30,28,60,76,6,12,0,0,0,0,406
COROICO,atencion odontologica,consulta nueva,2022-07-01,21,29,110,132,62,76,60,180,9,10,0,5,0,0,694
CORQUE,atencion odontologica,consulta nueva,2022-07-01,0,0,8,40,18,16,22,28,8,6,0,3,0,0,149
COTAGAITA,atencion odontologica,consulta nueva,2022-07-01,60,47,127,221,48,151,173,486,57,41,0,21,0,6,1438
COTOCA,atencion odontologica,consulta nueva,2022-07-01,152,195,156,282,60,132,110,428,42,41,0,58,0,23,1679
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2022-07-01,1,6,8,7,16,14,36,40,24,16,0,1,0,0,169
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2022-07-01,50,66,102,210,30,106,45,275,14,14,0,47,0,3,962
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2022-07-01,13,3,16,27,33,6,24,30,0,6,0,0,0,0,158
CUEVO,atencion odontologica,consulta nueva,2022-07-01,2,4,17,12,1,13,16,47,3,2,0,2,0,1,120
CULPINA,atencion odontologica,consulta nueva,2022-07-01,5,3,16,35,8,25,11,57,3,2,0,2,0,2,169
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2022-07-01,9,3,37,70,8,19,18,47,9,8,0,1,0,0,229
CURVA,atencion odontologica,consulta nueva,2022-07-01,2,1,4,4,0,11,8,26,2,4,0,3,0,6,71
DESAGUADERO,atencion odontologica,consulta nueva,2022-07-01,10,4,16,19,9,18,7,34,7,13,0,5,0,2,144
EL ALTO,atencion odontologica,consulta nueva,2022-07-01,1091,1338,3623,4085,1104,1856,1052,3024,302,205,0,476,0,82,18238
EL CHORO,atencion odontologica,consulta nueva,2022-07-01,17,22,21,24,12,8,12,54,18,25,0,6,0,5,224
EL PUENTE(STC),atencion odontologica,consulta nueva,2022-07-01,18,33,96,121,34,70,57,200,7,6,0,11,0,6,659
EL PUENTE(TJA),atencion odontologica,consulta nueva,2022-07-01,16,15,79,70,44,46,34,173,11,20,0,1,0,0,509
EL TORNO,atencion odontologica,consulta nueva,2022-07-01,232,289,135,113,52,91,84,307,130,138,0,94,0,59,1724
EL VILLAR,atencion odontologica,consulta nueva,2022-07-01,1,0,80,62,33,66,43,109,9,0,0,1,0,0,404
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2022-07-01,12,4,94,132,56,87,52,197,13,16,0,4,0,1,668
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2022-07-01,51,67,194,235,91,209,101,248,13,11,0,14,0,5,1239
ESCARA,atencion odontologica,consulta nueva,2022-07-01,0,10,29,0,7,3,0,10,34,13,0,0,0,0,106
ESCOMA,atencion odontologica,consulta nueva,2022-07-01,3,0,12,14,5,9,21,36,13,14,0,0,0,2,129
ESMERALDA,atencion odontologica,consulta nueva,2022-07-01,0,0,3,1,0,0,7,6,20,10,0,0,0,0,47
EUCALIPTUS,atencion odontologica,consulta nueva,2022-07-01,9,2,29,38,16,24,31,43,6,11,0,6,0,0,215
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2022-07-01,35,44,221,338,88,149,39,288,25,6,0,28,0,0,1261
FILADELFIA,atencion odontologica,consulta nueva,2022-07-01,27,27,52,39,9,60,18,57,1,0,0,8,0,0,298
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta nueva,2022-07-01,22,19,30,46,14,37,36,94,15,19,0,0,0,0,332
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2022-07-01,11,13,68,54,14,19,20,91,7,12,0,4,0,0,313
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2022-07-01,21,34,62,60,13,63,80,128,50,21,0,12,0,5,549
GUANAY,atencion odontologica,consulta nueva,2022-07-01,6,9,29,64,22,41,34,113,9,5,0,26,0,2,360
GUAQUI,atencion odontologica,consulta nueva,2022-07-01,9,6,27,23,23,36,34,80,27,36,0,9,0,4,314
GUAYARAMERIN,atencion odontologica,consulta nueva,2022-07-01,41,17,95,126,30,38,10,88,15,11,0,14,0,0,485
GUTIERREZ,atencion odontologica,consulta nueva,2022-07-01,2,4,20,20,20,28,38,118,7,7,0,5,0,0,269
HUACARETA,atencion odontologica,consulta nueva,2022-07-01,0,18,30,42,42,44,36,140,1,10,0,9,0,0,372
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2022-07-01,0,0,3,27,9,7,2,26,0,0,0,0,0,0,74
HUACHACALLA,atencion odontologica,consulta nueva,2022-07-01,0,0,0,4,6,2,17,2,0,9,0,0,0,0,40
HUANUNI,atencion odontologica,consulta nueva,2022-07-01,74,53,141,192,104,145,122,189,25,12,0,33,0,0,1090
HUARACAJE,atencion odontologica,consulta nueva,2022-07-01,4,2,1,5,1,9,24,36,3,1,0,0,0,3,89
HUARINA,atencion odontologica,consulta nueva,2022-07-01,7,8,19,28,14,8,18,61,21,15,0,1,0,0,200
HUATAJATA,atencion odontologica,consulta nueva,2022-07-01,10,8,27,58,39,5,20,64,6,10,0,1,0,0,248
HUAYLLAMARCA,atencion odontologica,consulta nueva,2022-07-01,9,5,54,34,3,36,20,38,33,12,0,4,0,0,248
ICHOCA,atencion odontologica,consulta nueva,2022-07-01,5,3,62,54,0,13,20,27,7,6,0,2,0,0,199
ICLA,atencion odontologica,consulta nueva,2022-07-01,25,17,41,38,23,71,56,113,19,14,0,6,0,0,423
INCAHUASI,atencion odontologica,consulta nueva,2022-07-01,8,24,72,29,14,62,47,104,20,4,0,0,0,0,384
INQUISIVI,atencion odontologica,consulta nueva,2022-07-01,39,20,84,109,46,77,75,119,27,13,0,15,0,3,627
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2022-07-01,73,100,215,209,50,98,128,233,50,13,0,20,0,9,1198
IXIAMAS,atencion odontologica,consulta nueva,2022-07-01,14,5,42,13,3,25,3,25,3,0,0,0,0,3,136
JESUS DE MACHACA,atencion odontologica,consulta nueva,2022-07-01,14,20,23,51,62,77,40,112,22,30,0,2,0,2,455
LA ASUNTA,atencion odontologica,consulta nueva,2022-07-01,194,161,390,481,146,349,310,647,49,44,0,61,0,6,2838
LA GUARDIA,atencion odontologica,consulta nueva,2022-07-01,60,58,181,99,20,37,33,208,14,19,0,17,0,1,747
LA PAZ,atencion odontologica,consulta nueva,2022-07-01,1162,1136,3680,4159,1532,1745,2477,4704,674,645,0,515,0,88,22517
LA RIVERA,atencion odontologica,consulta nueva,2022-07-01,1,1,8,4,1,15,7,4,3,1,0,0,0,0,45
LAGUNILLAS,atencion odontologica,consulta nueva,2022-07-01,34,15,19,25,6,17,28,62,7,9,0,0,0,1,223
LAJA,atencion odontologica,consulta nueva,2022-07-01,118,67,165,152,18,109,58,243,41,25,0,71,0,22,1089
LAS CARRERAS,atencion odontologica,consulta nueva,2022-07-01,2,4,13,36,10,12,18,55,9,11,0,2,0,0,172
LICOMA PAMPA,atencion odontologica,consulta nueva,2022-07-01,33,51,56,59,20,9,20,61,2,3,0,5,0,0,319
LLALLAGUA,atencion odontologica,consulta nueva,2022-07-01,73,98,294,271,102,122,138,476,11,35,0,13,0,18,1651
LLICA,atencion odontologica,consulta nueva,2022-07-01,7,1,11,15,2,12,13,45,6,7,0,11,0,4,134
LORETO,atencion odontologica,consulta nueva,2022-07-01,0,0,12,4,1,0,1,1,1,0,0,1,0,0,21
LURIBAY,atencion odontologica,consulta nueva,2022-07-01,33,22,91,88,36,45,102,150,49,31,0,11,0,1,659
MACHACAMARCA,atencion odontologica,consulta nueva,2022-07-01,7,3,62,86,4,38,68,87,30,25,0,5,0,0,415
MACHARETI,atencion odontologica,consulta nueva,2022-07-01,14,3,39,29,7,22,25,38,2,5,0,7,0,0,191
MAGDALENA,atencion odontologica,consulta nueva,2022-07-01,4,2,42,20,21,39,21,33,4,3,0,1,0,2,192
MAIRANA,atencion odontologica,consulta nueva,2022-07-01,37,43,160,243,38,159,26,213,11,26,0,17,0,3,976
MALLA,atencion odontologica,consulta nueva,2022-07-01,5,3,15,11,12,10,26,16,12,16,0,3,0,0,129
MAPIRI,atencion odontologica,consulta nueva,2022-07-01,20,15,68,141,29,60,16,68,3,6,0,9,0,1,436
MECAPACA,atencion odontologica,consulta nueva,2022-07-01,17,43,102,159,63,110,100,173,24,39,0,13,0,6,849
MINEROS,atencion odontologica,consulta nueva,2022-07-01,9,11,37,55,3,7,3,33,7,5,0,13,0,0,183
MIZQUE,atencion odontologica,consulta nueva,2022-07-01,15,56,162,149,57,147,101,203,47,31,0,9,0,2,979
MOCOMOCO,atencion odontologica,consulta nueva,2022-07-01,10,12,53,44,37,47,82,159,22,29,0,2,0,0,497
MOJINETE,atencion odontologica,consulta nueva,2022-07-01,0,3,10,18,0,3,4,22,3,1,0,0,0,1,65
MOJOCOYA,atencion odontologica,consulta nueva,2022-07-01,7,12,108,108,39,87,78,156,15,10,0,1,0,0,621
MONTEAGUDO,atencion odontologica,consulta nueva,2022-07-01,56,72,237,262,161,185,197,346,27,28,0,2,0,0,1573
MONTERO,atencion odontologica,consulta nueva,2022-07-01,500,377,985,926,259,335,280,1177,69,50,0,174,0,15,5147
MORO MORO,atencion odontologica,consulta nueva,2022-07-01,2,2,6,7,6,18,4,20,1,2,0,0,0,0,68
MOROCHATA,atencion odontologica,consulta nueva,2022-07-01,19,17,75,98,23,73,73,245,44,29,0,15,0,0,711
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2022-07-01,6,9,16,9,29,13,0,7,0,0,0,3,0,2,94
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2022-07-01,0,6,5,6,0,2,6,17,0,2,0,1,0,0,45
OCURI,atencion odontologica,consulta nueva,2022-07-01,29,48,77,79,16,49,67,196,60,54,0,27,0,5,707
OKINAWA,atencion odontologica,consulta nueva,2022-07-01,3,4,18,21,15,17,19,30,6,7,0,0,0,0,140
OMEREQUE,atencion odontologica,consulta nueva,2022-07-01,2,0,4,9,1,6,1,12,0,1,0,1,0,1,38
ORURO,atencion odontologica,consulta nueva,2022-07-01,673,660,2204,2515,958,1373,1458,3350,376,209,0,356,0,128,14260
PADCAYA,atencion odontologica,consulta nueva,2022-07-01,10,18,101,107,45,90,96,260,25,16,0,2,0,0,770
PADILLA,atencion odontologica,consulta nueva,2022-07-01,23,16,119,207,52,58,65,170,16,7,0,5,0,0,738
PAILON,atencion odontologica,consulta nueva,2022-07-01,19,32,96,181,45,99,34,260,10,4,0,12,0,15,807
PALCA,atencion odontologica,consulta nueva,2022-07-01,31,50,68,91,42,65,61,163,28,14,0,6,0,0,619
PALOS BLANCOS,atencion odontologica,consulta nueva,2022-07-01,36,46,170,204,59,64,87,159,29,18,0,8,0,12,892
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2022-07-01,6,4,32,10,13,10,15,23,2,2,0,0,0,0,117
PAMPA GRANDE,atencion odontologica,consulta nueva,2022-07-01,5,2,18,54,1,18,10,42,0,0,0,0,0,0,150
PAPEL PAMPA,atencion odontologica,consulta nueva,2022-07-01,4,8,11,23,15,19,38,49,32,14,0,0,0,3,216
PASORAPA,atencion odontologica,consulta nueva,2022-07-01,5,11,71,42,20,51,34,152,39,12,0,8,0,1,446
PATACAMAYA,atencion odontologica,consulta nueva,2022-07-01,109,105,403,459,87,170,62,218,10,10,0,55,0,12,1700
PAZÑA,atencion odontologica,consulta nueva,2022-07-01,17,11,47,89,17,37,27,91,7,20,0,2,0,2,367
PELECHUCO,atencion odontologica,consulta nueva,2022-07-01,22,17,20,34,19,20,29,69,1,9,0,1,0,0,241
POCOATA,atencion odontologica,consulta nueva,2022-07-01,51,78,76,87,24,63,90,163,37,37,0,17,0,17,740
POCONA,atencion odontologica,consulta nueva,2022-07-01,15,16,109,111,30,92,75,174,11,9,0,9,0,2,653
POJO (CBBA),atencion odontologica,consulta nueva,2022-07-01,32,22,111,143,61,151,34,150,4,10,0,4,0,6,728
POOPO,atencion odontologica,consulta nueva,2022-07-01,28,31,63,112,22,50,48,95,30,20,0,10,0,0,509
PORCO,atencion odontologica,consulta nueva,2022-07-01,22,23,24,46,3,26,5,95,13,10,0,40,0,4,311
POROMA,atencion odontologica,consulta nueva,2022-07-01,13,19,70,76,27,33,61,141,7,5,0,4,0,2,458
PORONGO,atencion odontologica,consulta nueva,2022-07-01,24,11,66,100,33,43,48,131,6,67,0,9,0,1,539
PORTACHUELO,atencion odontologica,consulta nueva,2022-07-01,0,0,1,3,0,4,0,13,4,2,0,4,0,7,38
PORVENIR,atencion odontologica,consulta nueva,2022-07-01,14,21,96,121,28,75,28,94,9,0,0,8,0,0,494
POSTRER VALLE,atencion odontologica,consulta nueva,2022-07-01,3,10,18,33,3,0,14,22,20,9,0,1,0,3,136
POTOSI,atencion odontologica,consulta nueva,2022-07-01,165,218,669,716,222,483,322,1065,61,37,0,99,0,20,4077
PRESTO,atencion odontologica,consulta nueva,2022-07-01,15,17,78,106,19,54,50,164,5,20,0,1,0,1,530
PUCARANI,atencion odontologica,consulta nueva,2022-07-01,36,43,117,156,93,143,84,252,43,47,0,15,0,2,1031
PUERTO ACOSTA,atencion odontologica,consulta nueva,2022-07-01,11,5,47,27,22,25,33,64,10,21,0,0,0,0,265
PUERTO CARABUCO,atencion odontologica,consulta nueva,2022-07-01,13,11,42,50,19,45,66,126,19,39,0,4,0,1,435
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2022-07-01,6,9,21,68,16,36,18,62,2,2,0,11,0,2,253
PUERTO PEREZ,atencion odontologica,consulta nueva,2022-07-01,1,6,10,13,6,6,9,32,7,12,0,1,0,0,103
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2022-07-01,30,27,55,50,10,20,20,70,6,4,0,2,0,1,295
PUERTO RICO,atencion odontologica,consulta nueva,2022-07-01,1,2,23,33,6,11,25,52,4,1,0,0,0,0,158
PUERTO SUAREZ,atencion odontologica,consulta nueva,2022-07-01,6,6,51,56,11,12,19,71,13,9,0,3,0,0,257
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2022-07-01,102,88,440,441,244,321,208,565,17,20,0,14,0,33,2493
PUNA,atencion odontologica,consulta nueva,2022-07-01,22,17,69,76,20,81,63,179,32,44,0,4,0,2,609
PUNATA,atencion odontologica,consulta nueva,2022-07-01,49,39,189,239,89,107,82,295,60,90,0,8,0,8,1255
QUIABAYA,atencion odontologica,consulta nueva,2022-07-01,5,14,8,18,2,3,35,32,3,2,0,1,0,0,123
QUILLACOLLO,atencion odontologica,consulta nueva,2022-07-01,297,294,1359,1887,448,817,554,1605,105,109,0,106,0,19,7600
QUIME,atencion odontologica,consulta nueva,2022-07-01,5,21,84,82,43,68,76,102,6,7,0,1,0,0,495
QUIRUSILLAS,atencion odontologica,consulta nueva,2022-07-01,3,2,7,28,2,14,9,31,3,0,0,0,0,1,100
RAVELO,atencion odontologica,consulta nueva,2022-07-01,52,65,111,105,29,90,129,243,124,119,0,12,0,5,1084
REYES,atencion odontologica,consulta nueva,2022-07-01,3,0,13,8,12,6,9,26,7,9,0,0,0,1,94
RIBERALTA,atencion odontologica,consulta nueva,2022-07-01,83,127,242,324,95,189,281,387,28,18,0,191,0,38,2003
ROBORE,atencion odontologica,consulta nueva,2022-07-01,1,3,10,8,8,21,8,29,7,6,0,0,0,0,101
RURRENABAQUE,atencion odontologica,consulta nueva,2022-07-01,16,16,72,107,37,55,41,96,9,5,0,6,0,4,464
SABAYA,atencion odontologica,consulta nueva,2022-07-01,14,9,33,49,42,22,30,48,17,12,0,4,0,0,280
SACABA,atencion odontologica,consulta nueva,2022-07-01,323,307,1467,1648,638,836,586,1724,156,145,0,65,0,9,7904
SACABAMBA,atencion odontologica,consulta nueva,2022-07-01,2,1,18,17,2,14,7,30,4,25,0,0,0,0,120
SACACA,atencion odontologica,consulta nueva,2022-07-01,12,6,44,78,18,94,64,135,19,19,0,5,0,11,505
SAIPINA,atencion odontologica,consulta nueva,2022-07-01,3,3,17,22,10,19,21,29,3,3,0,0,0,2,132
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2022-07-01,26,38,100,115,37,72,93,220,59,59,0,16,0,2,837
SAMAIPATA,atencion odontologica,consulta nueva,2022-07-01,14,18,65,71,28,45,26,77,16,10,0,4,0,4,378
SAN AGUSTIN,atencion odontologica,consulta nueva,2022-07-01,0,0,0,2,5,2,6,1,0,0,0,0,0,0,16
SAN ANDRES,atencion odontologica,consulta nueva,2022-07-01,23,16,39,37,10,22,26,43,16,10,0,5,0,1,248
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2022-07-01,10,6,45,27,4,9,19,45,14,13,0,1,0,0,193
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2022-07-01,0,0,3,1,0,1,1,3,0,0,0,0,0,0,9
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2022-07-01,2,0,6,12,7,8,10,17,3,4,0,1,0,0,70
SAN BENITO,atencion odontologica,consulta nueva,2022-07-01,31,57,106,153,39,54,74,187,32,24,0,5,0,0,762
SAN BORJA,atencion odontologica,consulta nueva,2022-07-01,31,31,154,202,95,119,56,281,10,18,0,12,0,10,1019
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2022-07-01,27,38,31,59,16,28,5,64,8,6,0,13,0,0,295
SAN CARLOS,atencion odontologica,consulta nueva,2022-07-01,20,21,48,45,27,65,26,54,14,16,0,13,0,22,371
SAN IGNACIO,atencion odontologica,consulta nueva,2022-07-01,38,23,131,169,50,128,73,240,10,2,0,6,0,2,872
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2022-07-01,68,60,54,54,12,24,24,91,18,10,0,29,0,11,455
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2022-07-01,3,1,5,8,12,2,2,10,0,0,0,2,0,0,45
SAN JAVIER(STC),atencion odontologica,consulta nueva,2022-07-01,34,26,77,49,15,6,0,12,6,15,0,12,0,17,269
SAN JOAQUIN,atencion odontologica,consulta nueva,2022-07-01,17,4,99,43,25,22,9,50,5,0,0,3,0,3,280
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2022-07-01,0,1,25,31,11,14,17,28,4,3,0,0,0,2,136
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2022-07-01,6,3,17,13,18,9,14,18,3,1,0,1,0,0,103
SAN JULIAN,atencion odontologica,consulta nueva,2022-07-01,93,123,169,225,72,153,133,476,34,17,0,43,0,7,1545
SAN LORENZO(PND),atencion odontologica,consulta nueva,2022-07-01,15,10,22,19,5,8,5,24,1,1,0,18,0,1,129
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2022-07-01,26,20,177,165,38,146,68,295,17,18,0,0,0,1,971
SAN LUCAS,atencion odontologica,consulta nueva,2022-07-01,42,58,178,130,124,189,153,343,12,16,0,20,0,6,1271
SAN MATIAS,atencion odontologica,consulta nueva,2022-07-01,20,21,27,69,16,40,20,84,10,10,0,21,0,8,346
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2022-07-01,24,11,73,78,39,83,53,149,6,13,0,12,0,1,542
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2022-07-01,1,5,10,10,17,5,9,23,0,0,0,2,0,0,82
SAN PEDRO,atencion odontologica,consulta nueva,2022-07-01,43,50,88,142,47,97,97,215,23,30,0,26,0,2,860
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2022-07-01,23,6,105,137,35,56,121,326,20,19,0,17,0,13,878
