,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,9,0,9
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,5,0,5
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,5,2,7
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,8,0,8
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,111,0,111
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,22,2,24
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,1,0,1
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,93,0,93
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,10,2,12
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,13,1,14
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,22,2,24
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,662,1,663
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,21,0,21
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,6,0,6
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,13,1,14
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,16,7,23
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,28,4,32
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,6,0,6
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,21,1,22
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,607,1,608
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,16,4,20
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,11,3,14
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,14,0,14
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,19,5,24
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,31,0,31
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,113,4,117
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,22,2,24
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,8,0,8
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,8,0,8
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,3,0,3
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,12,8,20
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,6,1,7
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,7,2,9
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,39,3,42
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,8,1,9
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,2,0,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,241,0,241
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,77,11,88
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,3,0,3
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,5,2,7
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,33,1,34
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,7,9,16
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,8,0,8
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,56,5,61
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,10,5,15
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,28,6,34
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,81,4,85
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,6,0,6
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,23,3,26
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,80,7,87
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,6,0,6
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,16,1,17
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,14,3,17
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,240,3,243
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,24,6,30
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,67,1,68
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,78,1,79
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,6,0,6
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,254,1,255
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,5,2,7
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,231,3,234
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,11,1,12
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,5,0,5
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,117,0,117
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,10,1,11
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,9,0,9
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,3,1,4
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-08-01,12,0,12
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,4,0,4
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,37,4,41
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,7,1,8
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,44,0,44
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,21,2,23
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,13,0,13
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,0,1,1
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,4,0,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,9,1,10
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,32,7,39
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,6,1,7
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,15,2,17
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,10,2,12
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,8,1,9
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,39,0,39
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,23,0,23
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,3,0,3
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,6,1,7
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,8,0,8
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,43,3,46
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,10,4,14
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,15,5,20
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,7,0,7
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,0,2
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,3,4
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,66,0,66
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,45,2,47
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,6,2,8
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,6,0,6
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,3,0,3
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,16,0,16
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,43,0,43
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,5,1,6
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,10,2,12
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,15,3,18
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,0,1,1
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,8,1,9
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,41,0,41
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,0,2
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,77,0,77
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,62,1,63
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,8,0,8
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,170,0,170
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,73,9,82
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,42,0,42
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,7,2,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,5,2,7
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,55,10,65
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,7,0,7
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,52,2,54
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,13,8,21
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,33,2,35
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,29,0,29
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,11,0,11
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,21,2,23
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,26,0,26
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,115,0,115
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,11,15,26
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1744,12,1756
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,121,0,121
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,14,1,15
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,19,0,19
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,9,0,9
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,45,12,57
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,22,0,22
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,16,12,28
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,4,0,4
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,32,0,32
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,3,4
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,34,0,34
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,19,3,22
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,27,0,27
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,6,3,9
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,37,0,37
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,6,1,7
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,27,2,29
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,102,1,103
CRUZ DE MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,0,1,1
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,38,0,38
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,2,4
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,27,10,37
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,5,1,6
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,0,24,24
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,3,1,4
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1761,1,1762
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,1,2
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,19,0,19
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,13,1,14
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,75,0,75
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,5,0,5
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,26,5,31
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,63,0,63
ESCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,1,3
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,2,4
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,26,0,26
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,4,6
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,15,0,15
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,11,7,18
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,38,3,41
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,106,3,109
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,20,2,22
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,12,0,12
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,3,0,3
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,50,0,50
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,4,0,4
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,5,2,7
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,1,2
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,2,4
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,8,5,13
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,6,8,14
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,12,5,17
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,4,0,4
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,7,7,14
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,10,1,11
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,9,2,11
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,15,0,15
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,77,6,83
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,152,2,154
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1331,2,1333
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,5,2,7
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,18,0,18
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,6,0,6
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,2,2,4
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,77,7,84
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,8,0,8
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,4,0,4
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,12,1,13
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,5,0,5
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,14,0,14
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,12,0,12
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,27,0,27
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,0,2,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,28,0,28
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,7,1,8
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,74,0,74
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,54,0,54
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,9,3,12
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,3,1,4
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,51,2,53
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,256,1,257
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,16,6,22
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,4,5,9
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,14,8,22
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,9,23,32
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-09-01,10,0,10
