,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-07-01,0,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-07-01,2,0,2
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,7,0,7
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,29,2,31
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,3,4
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,16,9,25
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,3,4
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,11,0,11
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,2,6
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,10,11
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,6,6,12
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,8,1,9
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,2,6
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,15,3,18
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,20,0,20
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,33,3,36
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,3,6
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,1,4
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,0,10
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,20,1,21
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,2,2
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,9,2,11
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,0,5
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,1,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,2,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,31,0,31
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,23,3,26
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,2,5
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,0,5
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,0,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,28,3,31
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,3,7
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,2,6
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,1,4
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,3,4
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,3,13
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,13,0,13
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,35,2,37
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,25,0,25
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,6,3,9
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,9,1,10
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,26,3,29
CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,9,4,13
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,4,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,1,2
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,37,9,46
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,6,0,6
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,32,2,34
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,8,9,17
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,19,2,21
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,15,1,16
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,11,1,12
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,15,2,17
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,16,1,17
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,15,0,15
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,35,2,37
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,5,7
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2082,20,2102
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,75,0,75
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,0,10
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,1,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,27,0,27
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,16,9,25
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,0,10
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,1,4
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,0,5
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,3,3
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,16,0,16
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,8,1,9
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,13,1,14
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,2,7
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,34,1,35
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,3,5
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,6,2,8
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,47,0,47
CRUZ DE MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,11,1,12
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,1,2
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,0,5
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,7,0,7
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,2,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1087,2,1089
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,12,2,14
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,40,1,41
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,16,3,19
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,30,0,30
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,6,0,6
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,0,10
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,0,10
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,26,0,26
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,13,0,13
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,1,2
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,0,4
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,35,2,37
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,8,3,11
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,30,0,30
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,3,6
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,2,3
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,1,6
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,3,3
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,3,3
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,7,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,7,1,8
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,14,0,14
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,9,0,9
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,24,4,28
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,69,0,69
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1781,3,1784
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,8,3,11
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,50,1,51
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,1,4
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,6,0,6
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,0,5
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,1,6
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,9,9,18
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,23,0,23
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,28,2,30
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,7,2,9
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,7,0,7
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,134,1,135
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,12,1,13
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,11,21
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,0,4
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,3,6
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,371,9,380
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,8,3,11
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,22,10,32
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,15,4,19
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,1,11
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,0,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,2,2
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,23,0,23
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,6,0,6
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,14,4,18
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,7,0,7
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,14,0,14
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,1,5
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,6,1,7
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,1,11
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,9,3,12
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,13,0,13
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,480,0,480
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,2,3
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,16,5,21
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,6,10
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,10,13
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,45,0,45
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,34,0,34
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,72,0,72
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,14,0,14
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,58,0,58
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,137,14,151
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,0,4
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,14,3,17
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,11,0,11
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,160,17,177
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,0,5
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,14,0,14
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,2,4
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,168,0,168
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,1,5
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,24,9,33
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,1,4
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,4,2,6
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,0,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,8,2,10
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,1,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,2,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,3,0,3
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,1,1,2
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,30,9,39
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,10,0,10
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,14,0,14
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,27,2,29
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,47,6,53
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,5,2,7
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-08-01,11,0,11
