municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,8,8
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,5,5
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,31,31
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,38,38
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,2523,2523
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,18,18
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,27,27
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,3,3
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,17,17
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,7,7
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,1,1
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,5,5
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,10,10
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,14,14
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,2,2
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,40,40
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,20,20
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,20,20
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,453,453
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,1,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,3,3
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,2,2
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,11,11
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,37,37
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,38,38
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,4,4
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,16,16
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,268,268
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,60,60
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,8,8
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,18,18
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,35,35
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,25,25
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,77,77
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,91,91
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,3,3
TOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,5,5
TOLATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,1,1
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,10,10
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,14,14
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,30,30
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,14,14
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,19,19
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,3,3
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,162,162
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,84,84
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,7,7
UMALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,3,3
UNCIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,55,55
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,17,17
URUBICHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,12,12
UYUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,27,27
VACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,23,23
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,15,15
VIACHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,51,51
VILA VILA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,1,1
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,50,50
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,3,3
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,5,5
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,32,32
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,81,81
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,17,17
VILLAZON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,73,73
VINTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,54,54
VITICHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,14,14
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,8,8
WARNES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,112,112
YACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,7,7
YACUIBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,100,100
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,14,14
YANACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,3,3
YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,35,35
YOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,6,6
YOTALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,19,19
YUNCHARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,14,14
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-08-01,15,15
ACACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
ACHACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,38,38
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,15,15
AIQUILE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,28,28
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,18,18
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,21,21
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,6,6
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,9,9
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,43,43
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,21,21
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,6,6
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,22,22
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,31,31
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,10,10
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,2,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,77,77
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,44,44
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,9,9
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,16,16
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,17,17
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,11,11
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,13,13
CALACOTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,11,11
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,44,44
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,11,11
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,92,92
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,26,26
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,26,26
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,63,63
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,10,10
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
CATACORA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,32,32
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,6,6
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,24,24
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,23,23
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,12,12
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,20,20
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,56,56
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,66,66
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1041,1041
COIPASA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,59,59
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,14,14
COLLANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,23,23
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,47,47
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,11,11
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,35,35
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,28,28
COMBAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,14,14
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,21,21
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,23,23
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,46,46
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,59,59
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,22,22
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,39,39
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,5,5
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1048,1048
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,19,19
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,17,17
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,48,48
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,5,5
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,16,16
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,34,34
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,2,2
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,28,28
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,6,6
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,5,5
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,13,13
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,62,62
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,20,20
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,20,20
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,2,2
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,66,66
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,5,5
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,18,18
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,55,55
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,2,2
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,16,16
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,14,14
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,19,19
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,38,38
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,82,82
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,902,902
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,6,6
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,72,72
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,15,15
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,15,15
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,12,12
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,2,2
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,17,17
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,8,8
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,41,41
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,27,27
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,11,11
MOJINETE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,2,2
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,10,10
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,54,54
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,141,141
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,1,1
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,3,3
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,37,37
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,28,28
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,7,7
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,478,478
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,27,27
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,22,22
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,22,22
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,5,5
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,35,35
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,5,5
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,11,11
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,4,4
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,15,15
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,10,10
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,5,5
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-09-01,34,34
