municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,34,34
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,6,6
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,10,10
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1209,1209
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,33,33
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,13,13
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,61,61
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,9,9
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,68,68
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,10,10
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,38,38
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,9,9
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,55,55
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,10,10
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,31,31
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,113,113
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,9,9
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,23,23
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,73,73
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,16,16
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,24,24
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,13,13
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,14,14
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,25,25
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,14,14
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,50,50
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,100,100
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1467,1467
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,15,15
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,82,82
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,6,6
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,9,9
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,13,13
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,19,19
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,26,26
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,21,21
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,59,59
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,38,38
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,18,18
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,7,7
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,57,57
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,264,264
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,40,40
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,30,30
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,31,31
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,9,9
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,526,526
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,29,29
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,19,19
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,30,30
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,35,35
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,17,17
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,13,13
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,25,25
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,21,21
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,21,21
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,9,9
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,11,11
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,26,26
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,40,40
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,424,424
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,13,13
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,19,19
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,21,21
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,7,7
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,9,9
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,29,29
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,16,16
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,11,11
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,25,25
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,113,113
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,41,41
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,61,61
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,6,6
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,135,135
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,30,30
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,23,23
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,222,222
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,23,23
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,30,30
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,281,281
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,27,27
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,15,15
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,6,6
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,7,7
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,22,22
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,13,13
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,62,62
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,23,23
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,47,47
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,38,38
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,89,89
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,10,10
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,16,16
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,24,24
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,11,11
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,61,61
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,22,22
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,27,27
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,54,54
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,25,25
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,21,21
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,7,7
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,32,32
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,25,25
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,15,15
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,20,20
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3548,3548
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,20,20
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,35,35
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,23,23
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,16,16
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,68,68
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,14,14
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,6,6
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,16,16
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,548,548
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,14,14
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,13,13
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,9,9
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,31,31
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,32,32
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,7,7
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,326,326
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,33,33
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,18,18
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,22,22
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,84,84
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,95,95
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,7,7
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,11,11
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,12,12
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,25,25
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,182,182
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,92,92
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,2,2
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,43,43
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,21,21
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,10,10
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,39,39
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,18,18
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,19,19
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,43,43
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,53,53
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,3,3
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,5,5
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,20,20
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,141,141
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,15,15
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,78,78
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,46,46
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,16,16
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,1,1
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,120,120
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,7,7
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,148,148
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,11,11
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,7,7
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,53,53
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,4,4
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-07-01,8,8
