,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2019-11-01,15,26,41
CHUMA,vih,no de personas con prueba rapida,2019-11-01,12,6,18
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2019-11-01,1,1,2
CKOCHAS,vih,no de personas con prueba rapida,2019-11-01,0,3,3
CLIZA,vih,no de personas con prueba rapida,2019-11-01,5,5,10
COBIJA,vih,no de personas con prueba rapida,2019-11-01,35,42,77
COCHABAMBA,vih,no de personas con prueba rapida,2019-11-01,858,621,1479
COIPASA,vih,no de personas con prueba rapida,2019-11-01,15,23,38
COLCAPIRHUA,vih,no de personas con prueba rapida,2019-11-01,133,91,224
COLOMI,vih,no de personas con prueba rapida,2019-11-01,3,3,6
COLPA BELGICA,vih,no de personas con prueba rapida,2019-11-01,3,0,3
COLQUECHACA,vih,no de personas con prueba rapida,2019-11-01,293,350,643
COLQUENCHA,vih,no de personas con prueba rapida,2019-11-01,1,1,2
COMARAPA,vih,no de personas con prueba rapida,2019-11-01,8,7,15
CONCEPCION,vih,no de personas con prueba rapida,2019-11-01,6,0,6
CORIPATA,vih,no de personas con prueba rapida,2019-11-01,4,5,9
COROICO,vih,no de personas con prueba rapida,2019-11-01,33,67,100
CORQUE,vih,no de personas con prueba rapida,2019-11-01,7,44,51
COTAGAITA,vih,no de personas con prueba rapida,2019-11-01,2,0,2
COTOCA,vih,no de personas con prueba rapida,2019-11-01,24,16,40
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2019-11-01,10,38,48
CULPINA,vih,no de personas con prueba rapida,2019-11-01,5,35,40
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2019-11-01,2,13,15
CURVA,vih,no de personas con prueba rapida,2019-11-01,0,5,5
DESAGUADERO,vih,no de personas con prueba rapida,2019-11-01,4,8,12
EL ALTO,vih,no de personas con prueba rapida,2019-11-01,713,1178,1891
EL PUENTE(STC),vih,no de personas con prueba rapida,2019-11-01,57,69,126
EL TORNO,vih,no de personas con prueba rapida,2019-11-01,93,212,305
EL VILLAR,vih,no de personas con prueba rapida,2019-11-01,0,1,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2019-11-01,3,10,13
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2019-11-01,34,122,156
ESCARA,vih,no de personas con prueba rapida,2019-11-01,14,7,21
ESCOMA,vih,no de personas con prueba rapida,2019-11-01,3,3,6
EUCALIPTUS,vih,no de personas con prueba rapida,2019-11-01,1,2,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2019-11-01,5,6,11
FILADELFIA,vih,no de personas con prueba rapida,2019-11-01,11,24,35
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2019-11-01,0,1,1
GUANAY,vih,no de personas con prueba rapida,2019-11-01,7,6,13
GUAQUI,vih,no de personas con prueba rapida,2019-11-01,1,0,1
GUAYARAMERIN,vih,no de personas con prueba rapida,2019-11-01,292,343,635
GUTIERREZ,vih,no de personas con prueba rapida,2019-11-01,2,0,2
HUACARETA,vih,no de personas con prueba rapida,2019-11-01,0,1,1
HUACHACALLA,vih,no de personas con prueba rapida,2019-11-01,8,0,8
HUANUNI,vih,no de personas con prueba rapida,2019-11-01,251,397,648
HUARINA,vih,no de personas con prueba rapida,2019-11-01,5,6,11
HUAYLLAMARCA,vih,no de personas con prueba rapida,2019-11-01,5,7,12
ICLA,vih,no de personas con prueba rapida,2019-11-01,3,5,8
INCAHUASI,vih,no de personas con prueba rapida,2019-11-01,2,16,18
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2019-11-01,5,21,26
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2019-11-01,1,4,5
JESUS DE MACHACA,vih,no de personas con prueba rapida,2019-11-01,2,2,4
LA ASUNTA,vih,no de personas con prueba rapida,2019-11-01,15,0,15
LA GUARDIA,vih,no de personas con prueba rapida,2019-11-01,47,69,116
LA PAZ,vih,no de personas con prueba rapida,2019-11-01,1013,1284,2297
LAJA,vih,no de personas con prueba rapida,2019-11-01,0,3,3
LAS CARRERAS,vih,no de personas con prueba rapida,2019-11-01,0,4,4
LLALLAGUA,vih,no de personas con prueba rapida,2019-11-01,36,64,100
MACHACAMARCA,vih,no de personas con prueba rapida,2019-11-01,1,2,3
MACHARETI,vih,no de personas con prueba rapida,2019-11-01,3,4,7
MAIRANA,vih,no de personas con prueba rapida,2019-11-01,5,15,20
MAPIRI,vih,no de personas con prueba rapida,2019-11-01,4,0,4
MINEROS,vih,no de personas con prueba rapida,2019-11-01,10,93,103
MIZQUE,vih,no de personas con prueba rapida,2019-11-01,9,19,28
MOJOCOYA,vih,no de personas con prueba rapida,2019-11-01,4,17,21
MONTEAGUDO,vih,no de personas con prueba rapida,2019-11-01,13,50,63
MONTERO,vih,no de personas con prueba rapida,2019-11-01,113,178,291
OCURI,vih,no de personas con prueba rapida,2019-11-01,2,5,7
OKINAWA,vih,no de personas con prueba rapida,2019-11-01,32,17,49
OMEREQUE,vih,no de personas con prueba rapida,2019-11-01,0,2,2
ORURO,vih,no de personas con prueba rapida,2019-11-01,369,1057,1426
PADILLA,vih,no de personas con prueba rapida,2019-11-01,10,14,24
PAILON,vih,no de personas con prueba rapida,2019-11-01,14,25,39
PALOS BLANCOS,vih,no de personas con prueba rapida,2019-11-01,0,7,7
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2019-11-01,4,5,9
PAMPA GRANDE,vih,no de personas con prueba rapida,2019-11-01,3,4,7
PELECHUCO,vih,no de personas con prueba rapida,2019-11-01,4,0,4
POCOATA,vih,no de personas con prueba rapida,2019-11-01,64,72,136
POCONA,vih,no de personas con prueba rapida,2019-11-01,0,1,1
POJO (CBBA),vih,no de personas con prueba rapida,2019-11-01,5,5,10
POOPO,vih,no de personas con prueba rapida,2019-11-01,4,7,11
PORCO,vih,no de personas con prueba rapida,2019-11-01,12,21,33
PORONGO,vih,no de personas con prueba rapida,2019-11-01,1,3,4
PORTACHUELO,vih,no de personas con prueba rapida,2019-11-01,8,2,10
POSTRER VALLE,vih,no de personas con prueba rapida,2019-11-01,3,4,7
POTOSI,vih,no de personas con prueba rapida,2019-11-01,18,53,71
PRESTO,vih,no de personas con prueba rapida,2019-11-01,3,5,8
PUCARANI,vih,no de personas con prueba rapida,2019-11-01,3,2,5
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2019-11-01,0,2,2
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2019-11-01,8,13,21
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2019-11-01,144,146,290
PUNA,vih,no de personas con prueba rapida,2019-11-01,3,2,5
PUNATA,vih,no de personas con prueba rapida,2019-11-01,89,38,127
QUILLACOLLO,vih,no de personas con prueba rapida,2019-11-01,98,231,329
QUIME,vih,no de personas con prueba rapida,2019-11-01,1,2,3
QUIRUSILLAS,vih,no de personas con prueba rapida,2019-11-01,0,1,1
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2019-11-01,1,1,2
RAVELO,vih,no de personas con prueba rapida,2019-11-01,43,61,104
RIBERALTA,vih,no de personas con prueba rapida,2019-11-01,445,799,1244
ROBORE,vih,no de personas con prueba rapida,2019-11-01,6,3,9
RURRENABAQUE,vih,no de personas con prueba rapida,2019-11-01,2,11,13
SABAYA,vih,no de personas con prueba rapida,2019-11-01,19,24,43
SACABA,vih,no de personas con prueba rapida,2019-11-01,174,284,458
SACACA,vih,no de personas con prueba rapida,2019-11-01,1,1,2
SAIPINA,vih,no de personas con prueba rapida,2019-11-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2019-11-01,3,9,12
SAMAIPATA,vih,no de personas con prueba rapida,2019-11-01,9,27,36
SAN ANDRES,vih,no de personas con prueba rapida,2019-11-01,3,2,5
SAN BENITO,vih,no de personas con prueba rapida,2019-11-01,0,2,2
SAN BORJA,vih,no de personas con prueba rapida,2019-11-01,45,54,99
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2019-11-01,2,1,3
SAN CARLOS,vih,no de personas con prueba rapida,2019-11-01,13,28,41
SAN IGNACIO,vih,no de personas con prueba rapida,2019-11-01,3,9,12
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2019-11-01,10,19,29
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2019-11-01,0,3,3
SAN JAVIER(STC),vih,no de personas con prueba rapida,2019-11-01,1,5,6
SAN JOAQUIN,vih,no de personas con prueba rapida,2019-11-01,0,12,12
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2019-11-01,14,139,153
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2019-11-01,2,1,3
SAN JULIAN,vih,no de personas con prueba rapida,2019-11-01,57,78,135
SAN LORENZO(PND),vih,no de personas con prueba rapida,2019-11-01,0,1,1
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2019-11-01,1,0,1
SAN LUCAS,vih,no de personas con prueba rapida,2019-11-01,4,48,52
SAN MATIAS,vih,no de personas con prueba rapida,2019-11-01,0,2,2
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2019-11-01,3,1,4
SAN PEDRO,vih,no de personas con prueba rapida,2019-11-01,46,69,115
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2019-11-01,2,3,5
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2019-11-01,1,0,1
SAN PEDRO(PND),vih,no de personas con prueba rapida,2019-11-01,1,0,1
SAN RAFAEL,vih,no de personas con prueba rapida,2019-11-01,1,1,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2019-11-01,4,14,18
SANTA ANA,vih,no de personas con prueba rapida,2019-11-01,5,15,20
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2019-11-01,794,1952,2746
SANTA ROSA,vih,no de personas con prueba rapida,2019-11-01,1,0,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2019-11-01,6,8,14
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2019-11-01,4,5,9
SANTIVAÑES,vih,no de personas con prueba rapida,2019-11-01,1,1,2
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2019-11-01,33,38,71
SENA,vih,no de personas con prueba rapida,2019-11-01,0,8,8
SHINAOTA,vih,no de personas con prueba rapida,2019-11-01,11,24,35
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2019-11-01,1,0,1
SICAYA,vih,no de personas con prueba rapida,2019-11-01,2,2,4
SIPE SIPE,vih,no de personas con prueba rapida,2019-11-01,11,23,34
SOPACHUY,vih,no de personas con prueba rapida,2019-11-01,13,37,50
SORACACHI,vih,no de personas con prueba rapida,2019-11-01,155,305,460
SUCRE,vih,no de personas con prueba rapida,2019-11-01,331,445,776
TACACOMA,vih,no de personas con prueba rapida,2019-11-01,6,4,10
TACOPAYA,vih,no de personas con prueba rapida,2019-11-01,1,6,7
TARABUCO,vih,no de personas con prueba rapida,2019-11-01,21,62,83
TARATA,vih,no de personas con prueba rapida,2019-11-01,2,3,5
TARIJA,vih,no de personas con prueba rapida,2019-11-01,136,236,372
TARVITA,vih,no de personas con prueba rapida,2019-11-01,4,32,36
TEOPONTE,vih,no de personas con prueba rapida,2019-11-01,2,0,2
TIAHUANACU,vih,no de personas con prueba rapida,2019-11-01,0,4,4
TIPUANI,vih,no de personas con prueba rapida,2019-11-01,9,10,19
TIQUIPAYA,vih,no de personas con prueba rapida,2019-11-01,4,19,23
TIRAQUE (CBBA),vih,no de personas con prueba rapida,2019-11-01,1,0,1
TOCO,vih,no de personas con prueba rapida,2019-11-01,0,3,3
TOLATA,vih,no de personas con prueba rapida,2019-11-01,1,1,2
TOLEDO,vih,no de personas con prueba rapida,2019-11-01,0,2,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2019-11-01,4,24,28
TOTORA(ORR),vih,no de personas con prueba rapida,2019-11-01,9,10,19
TRINIDAD,vih,no de personas con prueba rapida,2019-11-01,243,218,461
TUPIZA,vih,no de personas con prueba rapida,2019-11-01,50,177,227
UNCIA,vih,no de personas con prueba rapida,2019-11-01,4,9,13
URUBICHA,vih,no de personas con prueba rapida,2019-11-01,55,75,130
UYUNI,vih,no de personas con prueba rapida,2019-11-01,3,22,25
VALLEGRANDE,vih,no de personas con prueba rapida,2019-11-01,11,17,28
VIACHA,vih,no de personas con prueba rapida,2019-11-01,47,79,126
VILA VILA,vih,no de personas con prueba rapida,2019-11-01,8,11,19
VILLA CHARCAS,vih,no de personas con prueba rapida,2019-11-01,2,3,5
VILLA MONTES,vih,no de personas con prueba rapida,2019-11-01,28,34,62
VILLA RIVERO,vih,no de personas con prueba rapida,2019-11-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2019-11-01,3,3,6
VILLA TUNARI,vih,no de personas con prueba rapida,2019-11-01,75,49,124
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2019-11-01,0,10,10
VILLAZON,vih,no de personas con prueba rapida,2019-11-01,58,143,201
VINTO,vih,no de personas con prueba rapida,2019-11-01,29,47,76
WARNES,vih,no de personas con prueba rapida,2019-11-01,33,51,84
YACUIBA,vih,no de personas con prueba rapida,2019-11-01,25,72,97
YAMPARAEZ,vih,no de personas con prueba rapida,2019-11-01,0,6,6
YAPACANI,vih,no de personas con prueba rapida,2019-11-01,37,63,100
YUNCHARA,vih,no de personas con prueba rapida,2019-11-01,1,1,2
ZUDAÑEZ,vih,no de personas con prueba rapida,2019-11-01,0,6,6
AIQUILE,vih,no de personas con prueba rapida,2019-12-01,13,25,38
ALCALA,vih,no de personas con prueba rapida,2019-12-01,14,18,32
ANCORAIMES,vih,no de personas con prueba rapida,2019-12-01,0,1,1
ANTEQUERA,vih,no de personas con prueba rapida,2019-12-01,5,5,10
APOLO,vih,no de personas con prueba rapida,2019-12-01,22,58,80
ARBIETO,vih,no de personas con prueba rapida,2019-12-01,6,15,21
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2019-12-01,31,59,90
ATOCHA,vih,no de personas con prueba rapida,2019-12-01,0,1,1
AUCAPATA,vih,no de personas con prueba rapida,2019-12-01,1,1,2
AYATA,vih,no de personas con prueba rapida,2019-12-01,11,12,23
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2019-12-01,3,10,13
AZURDUY,vih,no de personas con prueba rapida,2019-12-01,0,2,2
BERMEJO,vih,no de personas con prueba rapida,2019-12-01,7,21,28
BETANZOS,vih,no de personas con prueba rapida,2019-12-01,2,1,3
BOYUIBE,vih,no de personas con prueba rapida,2019-12-01,0,9,9
BUENA VISTA,vih,no de personas con prueba rapida,2019-12-01,5,8,13
CABEZAS,vih,no de personas con prueba rapida,2019-12-01,85,67,152
"CAIZA ""D""",vih,no de personas con prueba rapida,2019-12-01,1,6,7
CALAMARCA,vih,no de personas con prueba rapida,2019-12-01,6,22,28
CAMARGO,vih,no de personas con prueba rapida,2019-12-01,56,113,169
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2019-12-01,0,1,1
CAMIRI,vih,no de personas con prueba rapida,2019-12-01,52,82,134
CAPINOTA,vih,no de personas con prueba rapida,2019-12-01,7,14,21
CARACOLLO,vih,no de personas con prueba rapida,2019-12-01,3,7,10
CARANAVI,vih,no de personas con prueba rapida,2019-12-01,62,64,126
CARAPARI,vih,no de personas con prueba rapida,2019-12-01,2,0,2
CARIPUYO,vih,no de personas con prueba rapida,2019-12-01,1,1,2
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2019-12-01,9,21,30
CHALLAPATA,vih,no de personas con prueba rapida,2019-12-01,19,59,78
CHARAGUA,vih,no de personas con prueba rapida,2019-12-01,11,27,38
CHAYANTA,vih,no de personas con prueba rapida,2019-12-01,0,1,1
CHIMORE,vih,no de personas con prueba rapida,2019-12-01,10,19,29
CHIPAYA,vih,no de personas con prueba rapida,2019-12-01,7,9,16
CHOQUE COTA,vih,no de personas con prueba rapida,2019-12-01,6,5,11
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2019-12-01,25,35,60
CHUMA,vih,no de personas con prueba rapida,2019-12-01,12,12,24
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2019-12-01,10,23,33
CKOCHAS,vih,no de personas con prueba rapida,2019-12-01,0,2,2
CLIZA,vih,no de personas con prueba rapida,2019-12-01,3,4,7
COBIJA,vih,no de personas con prueba rapida,2019-12-01,119,144,263
COCHABAMBA,vih,no de personas con prueba rapida,2019-12-01,757,1066,1823
COIPASA,vih,no de personas con prueba rapida,2019-12-01,18,0,18
COLCAPIRHUA,vih,no de personas con prueba rapida,2019-12-01,63,99,162
COLOMI,vih,no de personas con prueba rapida,2019-12-01,2,1,3
COLPA BELGICA,vih,no de personas con prueba rapida,2019-12-01,4,0,4
COLQUECHACA,vih,no de personas con prueba rapida,2019-12-01,0,3,3
COLQUENCHA,vih,no de personas con prueba rapida,2019-12-01,4,4,8
COLQUIRI,vih,no de personas con prueba rapida,2019-12-01,1,0,1
COMARAPA,vih,no de personas con prueba rapida,2019-12-01,4,9,13
CONCEPCION,vih,no de personas con prueba rapida,2019-12-01,1,2,3
CORIPATA,vih,no de personas con prueba rapida,2019-12-01,56,51,107
COROICO,vih,no de personas con prueba rapida,2019-12-01,33,40,73
CORQUE,vih,no de personas con prueba rapida,2019-12-01,5,7,12
COTAGAITA,vih,no de personas con prueba rapida,2019-12-01,2,2,4
COTOCA,vih,no de personas con prueba rapida,2019-12-01,25,63,88
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2019-12-01,38,25,63
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2019-12-01,20,72,92
CULPINA,vih,no de personas con prueba rapida,2019-12-01,2,45,47
CURVA,vih,no de personas con prueba rapida,2019-12-01,32,20,52
DESAGUADERO,vih,no de personas con prueba rapida,2019-12-01,5,4,9
EL ALTO,vih,no de personas con prueba rapida,2019-12-01,1547,1850,3397
EL CHORO,vih,no de personas con prueba rapida,2019-12-01,1,0,1
EL PUENTE(STC),vih,no de personas con prueba rapida,2019-12-01,30,51,81
EL TORNO,vih,no de personas con prueba rapida,2019-12-01,105,232,337
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2019-12-01,8,7,15
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2019-12-01,23,113,136
ESCARA,vih,no de personas con prueba rapida,2019-12-01,7,1,8
ESCOMA,vih,no de personas con prueba rapida,2019-12-01,1,3,4
ESMERALDA,vih,no de personas con prueba rapida,2019-12-01,0,1,1
EUCALIPTUS,vih,no de personas con prueba rapida,2019-12-01,2,10,12
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2019-12-01,28,71,99
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2019-12-01,18,10,28
GUAQUI,vih,no de personas con prueba rapida,2019-12-01,4,8,12
GUAYARAMERIN,vih,no de personas con prueba rapida,2019-12-01,203,324,527
GUTIERREZ,vih,no de personas con prueba rapida,2019-12-01,3,4,7
HUACARETA,vih,no de personas con prueba rapida,2019-12-01,1,0,1
HUACHACALLA,vih,no de personas con prueba rapida,2019-12-01,1,1,2
HUANUNI,vih,no de personas con prueba rapida,2019-12-01,46,75,121
HUAYLLAMARCA,vih,no de personas con prueba rapida,2019-12-01,9,15,24
ICLA,vih,no de personas con prueba rapida,2019-12-01,4,9,13
INCAHUASI,vih,no de personas con prueba rapida,2019-12-01,8,9,17
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2019-12-01,4,1,5
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2019-12-01,5,9,14
IXIAMAS,vih,no de personas con prueba rapida,2019-12-01,1,0,1
JESUS DE MACHACA,vih,no de personas con prueba rapida,2019-12-01,6,26,32
LA GUARDIA,vih,no de personas con prueba rapida,2019-12-01,60,108,168
LA PAZ,vih,no de personas con prueba rapida,2019-12-01,1633,2038,3671
LAGUNILLAS,vih,no de personas con prueba rapida,2019-12-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2019-12-01,81,124,205
LAS CARRERAS,vih,no de personas con prueba rapida,2019-12-01,1,5,6
LLALLAGUA,vih,no de personas con prueba rapida,2019-12-01,103,124,227
MACHACAMARCA,vih,no de personas con prueba rapida,2019-12-01,1,3,4
MACHARETI,vih,no de personas con prueba rapida,2019-12-01,4,4,8
MAIRANA,vih,no de personas con prueba rapida,2019-12-01,6,14,20
MAPIRI,vih,no de personas con prueba rapida,2019-12-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2019-12-01,1,3,4
MIZQUE,vih,no de personas con prueba rapida,2019-12-01,8,25,33
MOJOCOYA,vih,no de personas con prueba rapida,2019-12-01,0,7,7
MONTEAGUDO,vih,no de personas con prueba rapida,2019-12-01,23,72,95
MONTERO,vih,no de personas con prueba rapida,2019-12-01,370,249,619
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2019-12-01,1,0,1
OCURI,vih,no de personas con prueba rapida,2019-12-01,12,12,24
OKINAWA,vih,no de personas con prueba rapida,2019-12-01,5,5,10
OMEREQUE,vih,no de personas con prueba rapida,2019-12-01,2,1,3
ORURO,vih,no de personas con prueba rapida,2019-12-01,323,628,951
PADCAYA,vih,no de personas con prueba rapida,2019-12-01,0,3,3
PADILLA,vih,no de personas con prueba rapida,2019-12-01,15,17,32
PALOS BLANCOS,vih,no de personas con prueba rapida,2019-12-01,0,1,1
PAMPA GRANDE,vih,no de personas con prueba rapida,2019-12-01,5,2,7
PASORAPA,vih,no de personas con prueba rapida,2019-12-01,2,2,4
PATACAMAYA,vih,no de personas con prueba rapida,2019-12-01,55,57,112
PAZÑA,vih,no de personas con prueba rapida,2019-12-01,6,10,16
POCOATA,vih,no de personas con prueba rapida,2019-12-01,15,24,39
POOPO,vih,no de personas con prueba rapida,2019-12-01,0,3,3
PORCO,vih,no de personas con prueba rapida,2019-12-01,4,13,17
POROMA,vih,no de personas con prueba rapida,2019-12-01,0,1,1
PORONGO,vih,no de personas con prueba rapida,2019-12-01,4,6,10
PORTACHUELO,vih,no de personas con prueba rapida,2019-12-01,4,0,4
PORVENIR,vih,no de personas con prueba rapida,2019-12-01,0,1,1
POSTRER VALLE,vih,no de personas con prueba rapida,2019-12-01,3,0,3
POTOSI,vih,no de personas con prueba rapida,2019-12-01,29,74,103
PRESTO,vih,no de personas con prueba rapida,2019-12-01,0,2,2
PUCARANI,vih,no de personas con prueba rapida,2019-12-01,22,37,59
PUERTO CARABUCO,vih,no de personas con prueba rapida,2019-12-01,1,0,1
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2019-12-01,14,19,33
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2019-12-01,171,206,377
PUNA,vih,no de personas con prueba rapida,2019-12-01,0,3,3
PUNATA,vih,no de personas con prueba rapida,2019-12-01,63,105,168
QUILLACOLLO,vih,no de personas con prueba rapida,2019-12-01,201,522,723
QUIME,vih,no de personas con prueba rapida,2019-12-01,1,7,8
RAVELO,vih,no de personas con prueba rapida,2019-12-01,1,44,45
RIBERALTA,vih,no de personas con prueba rapida,2019-12-01,266,379,645
ROBORE,vih,no de personas con prueba rapida,2019-12-01,4,38,42
RURRENABAQUE,vih,no de personas con prueba rapida,2019-12-01,9,11,20
SABAYA,vih,no de personas con prueba rapida,2019-12-01,47,29,76
SACABA,vih,no de personas con prueba rapida,2019-12-01,201,423,624
SAIPINA,vih,no de personas con prueba rapida,2019-12-01,1,1,2
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2019-12-01,11,17,28
SAMAIPATA,vih,no de personas con prueba rapida,2019-12-01,42,43,85
SAN ANDRES,vih,no de personas con prueba rapida,2019-12-01,0,2,2
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2019-12-01,0,3,3
SAN BENITO,vih,no de personas con prueba rapida,2019-12-01,4,3,7
SAN BORJA,vih,no de personas con prueba rapida,2019-12-01,25,36,61
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2019-12-01,1,0,1
SAN CARLOS,vih,no de personas con prueba rapida,2019-12-01,15,24,39
SAN IGNACIO,vih,no de personas con prueba rapida,2019-12-01,9,22,31
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2019-12-01,36,64,100
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2019-12-01,5,5,10
SAN JAVIER(STC),vih,no de personas con prueba rapida,2019-12-01,2,3,5
SAN JOAQUIN,vih,no de personas con prueba rapida,2019-12-01,0,12,12
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2019-12-01,54,177,231
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2019-12-01,22,23,45
SAN JULIAN,vih,no de personas con prueba rapida,2019-12-01,42,74,116
SAN LORENZO(PND),vih,no de personas con prueba rapida,2019-12-01,0,2,2
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2019-12-01,0,2,2
SAN LUCAS,vih,no de personas con prueba rapida,2019-12-01,6,38,44
SAN MATIAS,vih,no de personas con prueba rapida,2019-12-01,4,5,9
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2019-12-01,1,3,4
SAN PEDRO,vih,no de personas con prueba rapida,2019-12-01,30,56,86
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2019-12-01,0,6,6
SAN RAFAEL,vih,no de personas con prueba rapida,2019-12-01,1,0,1
SAN RAMON SCZ,vih,no de personas con prueba rapida,2019-12-01,2,4,6
SANTA ANA,vih,no de personas con prueba rapida,2019-12-01,8,13,21
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2019-12-01,1314,2690,4004
SANTA ROSA,vih,no de personas con prueba rapida,2019-12-01,2,1,3
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2019-12-01,8,9,17
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2019-12-01,4,2,6
SANTIVAÑES,vih,no de personas con prueba rapida,2019-12-01,0,1,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2019-12-01,3,4,7
SAPAHAQUI,vih,no de personas con prueba rapida,2019-12-01,1,1,2
SENA,vih,no de personas con prueba rapida,2019-12-01,0,1,1
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2019-12-01,2,2,4
SIPE SIPE,vih,no de personas con prueba rapida,2019-12-01,9,23,32
SOPACHUY,vih,no de personas con prueba rapida,2019-12-01,20,37,57
SORATA,vih,no de personas con prueba rapida,2019-12-01,32,46,78
SUCRE,vih,no de personas con prueba rapida,2019-12-01,131,208,339
TACACOMA,vih,no de personas con prueba rapida,2019-12-01,3,3,6
TACOBAMBA,vih,no de personas con prueba rapida,2019-12-01,5,3,8
TACOPAYA,vih,no de personas con prueba rapida,2019-12-01,4,4,8
TAPACARI,vih,no de personas con prueba rapida,2019-12-01,4,10,14
TARABUCO,vih,no de personas con prueba rapida,2019-12-01,27,47,74
TARATA,vih,no de personas con prueba rapida,2019-12-01,2,5,7
TARIJA,vih,no de personas con prueba rapida,2019-12-01,76,124,200
TARVITA,vih,no de personas con prueba rapida,2019-12-01,3,15,18
TEOPONTE,vih,no de personas con prueba rapida,2019-12-01,1,0,1
TIAHUANACU,vih,no de personas con prueba rapida,2019-12-01,13,29,42
TIPUANI,vih,no de personas con prueba rapida,2019-12-01,2,1,3
TIQUIPAYA,vih,no de personas con prueba rapida,2019-12-01,11,5,16
TOLATA,vih,no de personas con prueba rapida,2019-12-01,6,1,7
TOLEDO,vih,no de personas con prueba rapida,2019-12-01,1,4,5
