,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2020-08-01,0,2,11,9,2,8,15,26,3,14,0,0,0,0,90
AZURDUY,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,5,13,3,7,16,49,0,8,0,0,0,0,101
BATALLAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,1,1,3,9,10,5,3,0,0,0,0,33
BAURES,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,2,0,0,3,4,2,1,0,0,0,0,12
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,1,0,2,0,6,0,1,0,0,0,0,11
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,1,0,1,2,4,2,0,0,0,0,10
BELLA FLOR,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
BERMEJO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,4,9,3,7,7,18,5,7,0,0,0,0,60
BETANZOS,atencion odontologica,cirugia bucal menor,2020-08-01,2,3,4,10,8,16,21,71,19,15,0,0,0,0,169
BOLIVAR,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,3,2,3,1,6,7,0,0,0,0,0,0,23
BOYUIBE,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,cirugia bucal menor,2020-08-01,2,1,2,1,2,2,1,3,1,0,0,0,0,0,15
CABEZAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,2,2,5,0,0,3,4,1,0,0,0,0,0,17
CAIROMA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,5,4,0,1,11,14,0,1,0,0,0,0,36
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2020-08-01,3,3,2,6,2,5,11,27,5,10,0,0,0,0,74
CAJUATA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,0,3,0,3,3,5,0,0,0,0,0,0,15
CALAMARCA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,8,8,6,5,8,19,2,0,0,0,0,0,57
CAMARGO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,5,3,0,5,3,10,0,2,0,0,0,0,28
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,3,1,0,10,9,0,0,0,0,0,0,25
CAMIRI,atencion odontologica,cirugia bucal menor,2020-08-01,4,1,5,1,1,0,5,8,3,3,0,0,0,0,31
CAPINOTA,atencion odontologica,cirugia bucal menor,2020-08-01,1,4,13,16,0,1,1,4,6,6,0,0,0,0,52
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,3,5,4,4,9,9,1,1,0,0,0,0,37
CARACOLLO,atencion odontologica,cirugia bucal menor,2020-08-01,6,10,11,20,2,12,17,31,2,4,0,0,0,0,115
CARANAVI,atencion odontologica,cirugia bucal menor,2020-08-01,4,0,12,9,8,10,16,21,1,2,0,0,0,0,83
CARANGAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,10,9,5,11,20,39,4,0,0,0,0,0,99
CARIPUYO,atencion odontologica,cirugia bucal menor,2020-08-01,0,2,1,5,0,1,4,4,1,2,0,0,0,0,20
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,3,2,12,9,0,0,0,0,0,0,26
CATACORA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,6,2,1,3,2,1,0,0,0,0,0,16
CHACARILLA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
CHALLAPATA,atencion odontologica,cirugia bucal menor,2020-08-01,10,1,14,10,6,14,27,52,15,6,0,0,0,0,155
CHAQUI,atencion odontologica,cirugia bucal menor,2020-08-01,1,3,7,2,1,4,10,13,9,8,0,0,0,0,58
CHARAGUA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,4,6,8,11,9,10,1,1,0,0,0,0,50
CHARAÑA,atencion odontologica,cirugia bucal menor,2020-08-01,2,0,0,5,0,0,2,5,0,1,0,0,0,0,15
CHAYANTA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,9,6,3,3,5,14,6,3,0,0,0,0,50
CHIPAYA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,3,0,0,1,3,0,1,2,0,0,0,0,10
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,0,0,2,4,2,2,4,0,0,0,0,16
CHUA COCANI,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,0,7,1,1,6,9,2,2,0,0,0,0,29
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2020-08-01,2,0,8,5,0,4,10,5,0,0,0,0,0,0,34
CHUMA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,5,12,6,21,27,38,3,5,0,0,0,0,118
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2020-08-01,0,2,6,3,0,2,6,3,2,6,0,0,0,0,30
CKOCHAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,4,6,4,11,11,32,4,4,0,0,0,0,76
CLIZA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,4,5,1,1,4,12,7,7,0,0,0,0,42
COBIJA,atencion odontologica,cirugia bucal menor,2020-08-01,5,2,15,24,5,6,41,46,10,1,0,0,0,0,155
COCAPATA,atencion odontologica,cirugia bucal menor,2020-08-01,8,7,32,37,17,18,29,50,11,8,0,0,0,0,217
COCHABAMBA,atencion odontologica,cirugia bucal menor,2020-08-01,14,15,46,51,11,29,59,106,33,19,0,0,0,0,383
COIPASA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,9,6,1,4,1,2,0,2,0,0,0,0,25
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,4,2,0,5,7,4,0,1,0,0,0,0,24
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2020-08-01,1,3,12,14,8,8,14,14,3,5,0,0,0,0,82
COLLANA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,2,2,0,5,4,7,2,1,0,0,0,0,24
COLOMI,atencion odontologica,cirugia bucal menor,2020-08-01,4,1,6,10,4,6,12,9,2,0,0,0,0,0,54
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,4,2,0,0,2,1,0,0,0,0,0,9
COLQUECHACA,atencion odontologica,cirugia bucal menor,2020-08-01,7,7,29,29,21,25,53,122,33,15,0,0,0,0,341
COLQUENCHA,atencion odontologica,cirugia bucal menor,2020-08-01,4,2,8,16,12,17,17,38,1,1,0,0,0,0,116
COLQUIRI,atencion odontologica,cirugia bucal menor,2020-08-01,2,2,5,7,3,11,15,21,0,0,0,0,0,0,66
COMANCHE,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,3,6,3,8,3,6,3,3,0,0,0,0,35
COMBAYA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,0,0,0,4,2,5,3,0,0,0,0,15
COPACABANA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,4,0,2,1,5,1,0,0,0,0,0,14
CORIPATA,atencion odontologica,cirugia bucal menor,2020-08-01,4,1,12,8,3,7,7,22,0,0,0,0,0,0,64
CORO CORO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,35,5,1,3,2,3,0,0,0,0,0,0,49
COROICO,atencion odontologica,cirugia bucal menor,2020-08-01,2,0,9,3,3,9,9,17,3,5,0,0,0,0,60
CORQUE,atencion odontologica,cirugia bucal menor,2020-08-01,0,4,5,0,0,2,7,6,5,3,0,0,0,0,32
COTAGAITA,atencion odontologica,cirugia bucal menor,2020-08-01,4,1,7,3,1,8,7,21,7,3,0,0,0,0,62
COTOCA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,7,4,2,1,6,19,1,2,0,0,0,0,43
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2020-08-01,2,2,0,3,0,1,1,2,3,0,0,0,0,0,14
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,1,1,1,3,2,0,1,0,0,0,0,10
CUEVO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,1,0,0,0,3,1,1,0,0,0,0,6
CULPINA,atencion odontologica,cirugia bucal menor,2020-08-01,3,2,5,4,1,10,20,29,6,5,0,0,0,0,85
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,5,3,1,5,3,9,1,4,0,0,0,0,32
CURVA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,1,2,1,2,0,1,2,0,0,0,0,9
DESAGUADERO,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,1,2,0,4,2,7,0,0,0,0,0,0,17
EL ALTO,atencion odontologica,cirugia bucal menor,2020-08-01,14,15,77,71,27,41,49,142,29,8,0,0,0,0,473
EL CHORO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,2,0,0,0,2,1,0,0,0,0,0,5
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2020-08-01,2,0,6,12,3,5,6,20,8,2,0,0,0,0,64
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2020-08-01,3,0,6,5,4,6,9,21,0,5,0,0,0,0,59
EL TORNO,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,0,1,1,2,5,6,2,0,0,0,0,0,18
EL VILLAR,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,4,5,2,1,13,22,6,1,0,0,0,0,55
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,4,5,1,5,5,31,5,0,0,0,0,0,56
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2020-08-01,6,3,9,6,0,5,3,17,3,0,0,0,0,0,52
ESCARA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ESCOMA,atencion odontologica,cirugia bucal menor,2020-08-01,3,1,1,0,0,0,1,3,2,0,0,0,0,0,11
ESMERALDA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2020-08-01,2,0,0,0,0,0,1,6,0,0,0,0,0,0,9
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2020-08-01,1,2,2,3,1,2,1,8,3,0,0,0,0,0,23
FILADELFIA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,11,2,3,5,9,11,0,0,0,0,0,0,41
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2020-08-01,0,4,6,9,1,3,2,16,1,6,0,0,0,0,48
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2020-08-01,2,2,9,13,7,20,19,48,8,3,0,0,0,0,131
GUANAY,atencion odontologica,cirugia bucal menor,2020-08-01,2,1,6,8,0,5,5,13,3,1,0,0,0,0,44
GUAQUI,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,3,4,0,3,10,7,6,1,0,0,0,0,34
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2020-08-01,6,3,22,46,5,16,16,29,4,4,0,0,0,0,151
GUTIERREZ,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,8,7,6,9,17,3,0,0,0,0,0,50
HUACARETA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,12,12,4,6,7,22,5,2,0,0,0,0,71
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,3,0,0,3,3,0,0,0,0,0,0,10
HUACHACALLA,atencion odontologica,cirugia bucal menor,2020-08-01,0,2,1,2,0,0,1,7,2,1,0,0,0,0,16
HUANUNI,atencion odontologica,cirugia bucal menor,2020-08-01,9,6,12,18,4,9,15,20,5,3,0,0,0,0,101
HUARACAJE,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,5,1,6,3,5,4,0,0,0,0,0,26
HUARINA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
HUATAJATA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,1,0,0,0,1,0,1,0,0,0,0,4
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,0,1,2,3,0,1,3,0,0,0,0,12
HUMANATA,atencion odontologica,cirugia bucal menor,2020-08-01,4,0,3,8,4,0,4,15,4,3,0,0,0,0,45
ICHOCA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,0,0,0,2,5,2,2,0,0,0,0,13
ICLA,atencion odontologica,cirugia bucal menor,2020-08-01,2,4,8,7,3,8,11,24,7,7,0,0,0,0,81
INCAHUASI,atencion odontologica,cirugia bucal menor,2020-08-01,2,0,4,6,1,4,3,15,1,1,0,0,0,0,37
INQUISIVI,atencion odontologica,cirugia bucal menor,2020-08-01,1,2,13,10,4,9,26,38,8,5,0,0,0,0,116
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2020-08-01,1,4,14,15,3,1,13,45,7,6,0,0,0,0,109
IXIAMAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,5,3,2,9,10,0,0,0,0,0,0,31
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,13,3,2,5,4,20,2,0,0,0,0,0,50
LA ASUNTA,atencion odontologica,cirugia bucal menor,2020-08-01,2,1,23,30,10,11,35,67,9,4,0,0,0,0,192
LA PAZ,atencion odontologica,cirugia bucal menor,2020-08-01,11,13,58,54,8,34,64,123,33,18,0,0,0,0,416
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,2,0,2,1,6,0,1,0,0,0,0,14
LAJA,atencion odontologica,cirugia bucal menor,2020-08-01,3,1,13,4,4,20,11,21,4,8,0,0,0,0,89
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,cirugia bucal menor,2020-08-01,10,10,15,16,16,16,8,61,6,9,0,0,0,0,167
LLICA,atencion odontologica,cirugia bucal menor,2020-08-01,2,3,7,4,2,3,7,13,3,0,0,0,0,0,44
LORETO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,4,5,0,2,0,6,0,1,0,0,0,0,18
LURIBAY,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,6,4,1,7,10,1,0,0,0,0,0,31
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,2,4,0,0,3,4,1,2,0,0,0,0,17
MACHARETI,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,7,8,1,3,7,20,5,0,0,0,0,0,51
MAGDALENA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,4,7,2,0,3,8,0,3,0,0,0,0,28
MALLA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,5,2,1,6,1,0,2,0,0,0,0,17
MAPIRI,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,5,0,0,4,5,0,0,0,0,0,0,16
MECAPACA,atencion odontologica,cirugia bucal menor,2020-08-01,4,5,5,7,0,5,15,11,1,0,0,0,0,0,53
MIZQUE,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,3,7,0,0,6,14,2,0,0,0,0,0,32
MOCOMOCO,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,7,16,9,6,17,31,4,6,0,0,0,0,97
MOJINETE,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,4,1,2,0,3,1,0,0,0,0,0,12
MOJOCOYA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,11,18,2,17,11,23,2,1,0,0,0,0,86
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2020-08-01,0,2,6,16,3,5,18,28,2,3,0,0,0,0,83
MONTERO,atencion odontologica,cirugia bucal menor,2020-08-01,7,5,26,22,11,13,31,47,6,5,0,0,0,0,173
MORO MORO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,7,0,1,2,4,0,0,0,0,0,0,16
MOROCHATA,atencion odontologica,cirugia bucal menor,2020-08-01,8,2,6,11,9,11,14,30,9,3,0,0,0,0,103
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,5,0,2,0,3,0,0,0,0,0,0,12
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,0,0,0,0,3,2,1,0,0,0,0,0,7
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,cirugia bucal menor,2020-08-01,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7
OCURI,atencion odontologica,cirugia bucal menor,2020-08-01,2,2,3,5,6,14,7,23,7,2,0,0,0,0,71
OKINAWA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,2,1,2,0,7,0,0,0,0,0,0,13
OMEREQUE,atencion odontologica,cirugia bucal menor,2020-08-01,2,0,1,1,1,0,2,2,1,1,0,0,0,0,11
ORURO,atencion odontologica,cirugia bucal menor,2020-08-01,18,18,71,90,26,41,89,154,30,26,0,0,0,0,563
PADCAYA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,5,5,0,5,10,0,0,0,0,0,0,25
PADILLA,atencion odontologica,cirugia bucal menor,2020-08-01,1,1,2,6,0,0,4,18,1,0,0,0,0,0,33
PAILON,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,1,1,0,0,0,6,0,1,0,0,0,0,10
PALCA,atencion odontologica,cirugia bucal menor,2020-08-01,2,3,7,7,4,13,27,33,10,8,0,0,0,0,114
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,2,6,4,1,3,6,1,0,0,0,0,0,24
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,1,1,0,2,2,2,1,1,0,0,0,0,11
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,3,0,4,3,8,2,2,0,0,0,0,24
PASORAPA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,8,0,1,2,2,3,0,1,0,0,0,0,17
PATACAMAYA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,3,2,0,0,0,3,0,0,0,0,0,0,8
PAZÑA,atencion odontologica,cirugia bucal menor,2020-08-01,1,1,4,11,1,7,9,20,2,8,0,0,0,0,64
PELECHUCO,atencion odontologica,cirugia bucal menor,2020-08-01,1,2,3,0,0,3,4,6,2,0,0,0,0,0,21
POCOATA,atencion odontologica,cirugia bucal menor,2020-08-01,4,6,16,15,7,11,25,48,14,7,0,0,0,0,153
POCONA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,1,1,2,6,7,12,0,0,0,0,0,31
POJO (CBBA),atencion odontologica,cirugia bucal menor,2020-08-01,3,0,6,3,1,0,4,13,2,0,0,0,0,0,32
POOPO,atencion odontologica,cirugia bucal menor,2020-08-01,2,1,6,6,1,2,5,7,1,0,0,0,0,0,31
PORCO,atencion odontologica,cirugia bucal menor,2020-08-01,4,0,2,6,0,2,2,10,0,0,0,0,0,0,26
POROMA,atencion odontologica,cirugia bucal menor,2020-08-01,0,3,1,4,1,3,2,6,0,1,0,0,0,0,21
PORONGO,atencion odontologica,cirugia bucal menor,2020-08-01,1,1,12,12,3,1,1,7,3,3,0,0,0,0,44
PORVENIR,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,1,0,0,5,2,2,0,0,0,0,0,10
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,5,3,6,1,4,6,4,0,0,0,0,0,29
POTOSI,atencion odontologica,cirugia bucal menor,2020-08-01,4,12,29,30,6,10,32,69,5,9,0,0,0,0,206
PRESTO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,7,12,2,4,6,20,3,0,0,0,0,0,54
PUCARA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,1,0,0,0,1,0,1,0,0,0,0,5
PUCARANI,atencion odontologica,cirugia bucal menor,2020-08-01,1,5,16,23,10,21,22,64,8,8,0,0,0,0,178
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2020-08-01,1,3,5,11,9,13,22,22,13,3,0,0,0,0,102
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2020-08-01,2,1,2,2,1,7,9,24,3,4,0,0,0,0,55
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,12,3,2,5,4,12,1,0,0,0,0,0,40
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,1,1,1,0,1,4,4,1,0,0,0,0,14
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,3,1,0,0,4,0,2,0,0,0,0,11
PUERTO RICO,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,17,13,4,9,16,19,1,0,0,0,0,0,80
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2020-08-01,3,4,40,41,9,18,27,28,9,4,0,0,0,0,183
PUNA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,7,15,2,11,7,23,7,9,0,0,0,0,82
PUNATA,atencion odontologica,cirugia bucal menor,2020-08-01,0,3,3,8,1,3,0,11,2,2,0,0,0,0,33
QUIABAYA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,1,6,0,5,8,9,1,2,0,0,0,0,33
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2020-08-01,9,10,20,45,1,9,4,46,7,11,0,0,0,0,162
QUIME,atencion odontologica,cirugia bucal menor,2020-08-01,0,3,11,21,2,7,36,37,10,1,0,0,0,0,128
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,cirugia bucal menor,2020-08-01,3,0,11,5,4,9,14,23,8,13,0,0,0,0,90
REYES,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,0,1,0,1,1,1,0,0,0,0,0,0,5
RIBERALTA,atencion odontologica,cirugia bucal menor,2020-08-01,2,4,20,36,7,30,17,77,5,3,0,0,0,0,201
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2020-08-01,2,0,2,3,2,3,2,5,1,1,0,0,0,0,21
SABAYA,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,7,11,3,3,4,17,7,6,0,0,0,0,59
SACABA,atencion odontologica,cirugia bucal menor,2020-08-01,4,3,63,63,16,38,24,46,14,15,0,0,0,0,286
SACABAMBA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,4,1,3,3,5,12,1,2,0,0,0,0,32
SACACA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,13,11,6,4,17,24,2,5,0,0,0,0,82
SAIPINA,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2020-08-01,3,3,7,12,7,8,13,22,10,8,0,0,0,0,93
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,0,2,0,0,3,3,0,0,0,0,0,0,9
SAN ANDRES,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,2,2,3,4,8,2,4,0,0,0,0,25
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,6,9,6,3,5,16,13,13,0,0,0,0,72
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,4,2,6,5,6,10,0,2,0,0,0,0,36
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,5,4,0,1,5,1,2,0,0,0,0,20
SAN BENITO,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,0,6,1,1,2,10,1,2,0,0,0,0,24
SAN BORJA,atencion odontologica,cirugia bucal menor,2020-08-01,3,1,11,4,3,6,12,22,0,2,0,0,0,0,64
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,3,12,2,4,4,13,2,0,0,0,0,0,41
SAN CARLOS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,2,3,0,1,1,2,0,0,0,0,0,0,9
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2020-08-01,0,2,3,1,0,0,2,5,1,1,0,0,0,0,15
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2020-08-01,0,1,0,0,0,2,1,7,3,4,0,0,0,0,18
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,3,0,1,1,2,0,0,0,0,0,0,8
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,0,0,0,0,3,0,9,0,0,0,0,13
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,5,7,6,5,5,11,8,0,0,0,0,0,48
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,4,3,2,2,16,5,6,0,0,0,0,0,38
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2020-08-01,2,1,5,4,1,3,9,20,5,0,0,0,0,0,50
SAN LUCAS,atencion odontologica,cirugia bucal menor,2020-08-01,5,1,20,16,8,16,11,54,3,3,0,0,0,0,137
SAN MATIAS,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,1,2,0,1,0,2,0,0,0,0,0,0,6
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,5,0,0,1,2,1,0,0,0,0,0,0,9
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
SAN PEDRO,atencion odontologica,cirugia bucal menor,2020-08-01,0,0,8,6,3,3,10,17,6,3,0,0,0,0,56
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2020-08-01,2,0,4,2,2,5,5,19,5,2,0,0,0,0,46
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2020-08-01,1,0,1,3,1,1,2,3,4,0,0,0,0,0,16
