,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
CORO CORO,atencion odontologica,consulta repetida,2020-07-01,1,1,2,1,0,0,1,1,0,0,0,0,0,0,7
COROICO,atencion odontologica,consulta repetida,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,consulta repetida,2020-07-01,0,0,3,1,1,3,4,27,0,0,0,8,0,2,49
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2020-07-01,0,0,1,0,0,0,5,0,0,1,0,0,0,0,7
CUEVO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CULPINA,atencion odontologica,consulta repetida,2020-07-01,0,0,1,2,0,8,13,8,4,0,0,0,0,0,36
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2020-07-01,1,0,4,0,1,5,0,3,3,1,0,0,0,0,18
EL ALTO,atencion odontologica,consulta repetida,2020-07-01,27,28,40,38,17,32,54,91,17,11,0,4,0,3,362
EL CHORO,atencion odontologica,consulta repetida,2020-07-01,0,4,1,0,0,0,0,4,0,0,0,1,0,0,10
EL PUENTE(STC),atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,2,1,1,6,0,0,0,0,0,0,11
EL PUENTE(TJA),atencion odontologica,consulta repetida,2020-07-01,0,0,4,1,1,1,2,13,0,2,0,1,0,0,25
EL TORNO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
EL VILLAR,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,1,1,2,8,1,0,0,0,0,0,13
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ESMERALDA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FILADELFIA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2020-07-01,0,0,1,0,0,3,2,1,0,0,0,0,0,0,7
GUANAY,atencion odontologica,consulta repetida,2020-07-01,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3
GUAQUI,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,consulta repetida,2020-07-01,3,2,12,6,0,4,7,6,1,0,0,0,0,0,41
HUACARETA,atencion odontologica,consulta repetida,2020-07-01,1,1,0,1,0,4,1,4,0,0,0,0,0,0,12
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,2,2,4,0,0,0,0,0,0,8
HUACHACALLA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,consulta repetida,2020-07-01,3,1,8,7,2,10,20,17,5,1,0,4,0,0,78
HUARACAJE,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
HUARINA,atencion odontologica,consulta repetida,2020-07-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,consulta repetida,2020-07-01,0,0,1,1,0,1,2,6,1,0,0,0,0,0,12
HUAYLLAMARCA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,consulta repetida,2020-07-01,6,17,7,13,5,15,10,12,4,2,0,1,0,0,92
ICLA,atencion odontologica,consulta repetida,2020-07-01,2,0,0,0,0,2,3,0,0,0,0,0,0,0,7
INCAHUASI,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
INQUISIVI,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3
IXIAMAS,atencion odontologica,consulta repetida,2020-07-01,2,0,1,0,0,4,1,2,0,0,0,0,0,0,10
LA ASUNTA,atencion odontologica,consulta repetida,2020-07-01,0,0,2,1,1,3,8,8,4,0,0,0,0,0,27
LA PAZ,atencion odontologica,consulta repetida,2020-07-01,30,21,48,60,31,60,142,332,69,55,0,3,0,4,855
LA RIVERA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,2,4,0,0,0,0,0,6
LAGUNILLAS,atencion odontologica,consulta repetida,2020-07-01,1,3,6,6,3,2,12,31,0,2,0,0,0,0,66
LAJA,atencion odontologica,consulta repetida,2020-07-01,1,2,2,0,0,1,0,1,0,0,0,0,0,0,7
LAS CARRERAS,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
LLALLAGUA,atencion odontologica,consulta repetida,2020-07-01,0,0,1,2,0,3,4,7,0,4,0,0,0,0,21
LLICA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,3,3,5,6,8,0,1,0,0,0,0,26
MACHACAMARCA,atencion odontologica,consulta repetida,2020-07-01,1,0,0,2,2,3,8,15,1,2,0,0,0,0,34
MACHARETI,atencion odontologica,consulta repetida,2020-07-01,19,15,0,0,0,3,0,10,0,0,0,12,0,1,60
MAGDALENA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,consulta repetida,2020-07-01,3,0,4,0,1,1,0,7,1,0,0,0,0,0,17
MIZQUE,atencion odontologica,consulta repetida,2020-07-01,0,5,0,3,1,1,0,2,1,0,0,0,0,0,13
MOCOMOCO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,consulta repetida,2020-07-01,0,0,5,2,0,4,6,8,1,0,0,0,0,0,26
MONTEAGUDO,atencion odontologica,consulta repetida,2020-07-01,1,0,3,3,0,0,3,7,1,0,0,0,0,0,18
MONTERO,atencion odontologica,consulta repetida,2020-07-01,0,0,2,2,0,0,3,5,0,1,0,0,0,0,13
MORO MORO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
MOROCHATA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,1,1,1,0,0,0,1,0,0,5
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5
OCURI,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
ORURO,atencion odontologica,consulta repetida,2020-07-01,23,24,49,85,32,74,104,199,43,26,0,9,0,14,682
PADCAYA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,2,2,0,0,0,0,0,0,5
PADILLA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PALCA,atencion odontologica,consulta repetida,2020-07-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,consulta repetida,2020-07-01,0,0,0,2,3,4,1,0,0,0,0,0,0,0,10
PASORAPA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,consulta repetida,2020-07-01,0,0,4,0,0,1,0,5,3,0,0,0,0,0,13
POCOATA,atencion odontologica,consulta repetida,2020-07-01,0,1,2,0,2,8,11,7,1,0,0,1,0,0,33
POCONA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,4,0,3,3,8,0,0,0,0,0,0,18
POJO (CBBA),atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
POOPO,atencion odontologica,consulta repetida,2020-07-01,3,1,8,2,1,6,18,22,0,2,0,1,0,0,64
PORCO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,1,1,1,3,0,0,0,1,0,0,7
PORVENIR,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
POSTRER VALLE,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
POTOSI,atencion odontologica,consulta repetida,2020-07-01,57,44,78,51,27,44,66,126,2,9,0,8,0,0,512
PRESTO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,5,2,1,0,0,0,0,0,0,8
PUCARANI,atencion odontologica,consulta repetida,2020-07-01,0,3,0,1,0,1,0,1,0,2,0,0,0,0,8
PUERTO ACOSTA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PUERTO CARABUCO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,2,1,0,2,1,0,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2020-07-01,0,6,3,7,1,2,0,11,0,2,0,0,0,0,32
PUERTO RICO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
PUERTO SUAREZ,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2020-07-01,0,21,0,10,1,15,8,16,6,4,0,3,0,1,85
PUNA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,1,1,3,1,0,0,0,0,0,6
PUNATA,atencion odontologica,consulta repetida,2020-07-01,1,0,0,9,1,6,6,21,1,0,0,1,0,0,46
QUIABAYA,atencion odontologica,consulta repetida,2020-07-01,4,0,0,0,0,0,0,4,0,0,0,0,0,0,8
QUILLACOLLO,atencion odontologica,consulta repetida,2020-07-01,2,0,1,1,0,0,0,7,1,1,0,2,0,0,15
QUIME,atencion odontologica,consulta repetida,2020-07-01,9,4,4,10,1,4,32,10,0,0,0,0,0,0,74
RAVELO,atencion odontologica,consulta repetida,2020-07-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
REYES,atencion odontologica,consulta repetida,2020-07-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,consulta repetida,2020-07-01,0,1,0,1,1,0,2,2,0,0,0,0,0,0,7
RURRENABAQUE,atencion odontologica,consulta repetida,2020-07-01,0,0,1,1,0,0,1,4,0,0,0,0,0,0,7
SABAYA,atencion odontologica,consulta repetida,2020-07-01,1,0,0,0,0,4,1,1,0,0,0,0,0,0,7
SACABA,atencion odontologica,consulta repetida,2020-07-01,2,0,4,0,4,6,1,5,0,1,0,0,0,0,23
SACACA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAIPINA,atencion odontologica,consulta repetida,2020-07-01,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2020-07-01,0,0,1,4,5,6,8,8,4,0,0,0,0,0,36
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,3,1,3,0,0,0,0,0,0,7
SAN BENITO,atencion odontologica,consulta repetida,2020-07-01,1,1,3,3,1,5,5,18,2,6,0,2,0,2,49
SAN BORJA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,2,2,6,8,0,0,0,0,0,18
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,consulta repetida,2020-07-01,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2020-07-01,0,0,1,1,2,0,4,12,3,0,0,0,0,0,23
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
SAN LUCAS,atencion odontologica,consulta repetida,2020-07-01,0,0,3,1,5,2,4,13,1,0,0,0,0,0,29
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2020-07-01,0,0,1,1,1,1,0,2,0,0,0,0,0,0,6
SAN PEDRO,atencion odontologica,consulta repetida,2020-07-01,0,2,2,0,1,1,2,3,1,0,0,0,0,0,12
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2020-07-01,0,1,0,0,1,2,2,9,0,3,0,4,0,0,22
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2020-07-01,1,5,12,20,12,16,79,140,21,21,0,0,0,0,327
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,1,10,2,0,0,0,0,0,0,13
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2020-07-01,1,0,0,5,5,4,6,12,5,0,0,0,0,0,38
SANTIVAÑES,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,3,2,1,0,0,0,0,1,7
SAPAHAQUI,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,2,2,0,0,0,0,0,2,6
SICAYA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,consulta repetida,2020-07-01,8,13,0,4,2,0,2,2,0,1,0,0,0,0,32
SOPACHUY,atencion odontologica,consulta repetida,2020-07-01,1,3,2,4,1,4,2,7,1,0,0,0,0,0,25
SORACACHI,atencion odontologica,consulta repetida,2020-07-01,0,1,4,1,1,1,8,13,1,2,0,1,0,0,33
SORATA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
SUCRE,atencion odontologica,consulta repetida,2020-07-01,12,0,10,16,8,34,27,69,0,7,0,0,0,0,183
TACACOMA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,10,4,10,0,0,0,0,0,0,25
TACOPAYA,atencion odontologica,consulta repetida,2020-07-01,1,0,5,5,9,6,12,25,4,2,0,0,0,0,69
TAHUA,atencion odontologica,consulta repetida,2020-07-01,0,2,0,3,0,0,0,1,0,0,0,0,0,0,6
TAPACARI,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,2,0,2,12,0,2,0,3,0,0,22
TARABUCO,atencion odontologica,consulta repetida,2020-07-01,1,0,3,1,0,0,1,1,0,0,0,0,0,0,7
TARACO,atencion odontologica,consulta repetida,2020-07-01,0,1,0,0,3,2,2,0,0,5,0,0,0,0,13
TARIJA,atencion odontologica,consulta repetida,2020-07-01,7,0,6,6,7,14,22,33,13,3,0,1,0,0,112
TARVITA,atencion odontologica,consulta repetida,2020-07-01,0,0,4,4,5,5,11,17,1,0,0,0,0,0,47
TEOPONTE,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TIAHUANACU,atencion odontologica,consulta repetida,2020-07-01,4,3,4,0,0,1,0,10,6,0,0,0,0,0,28
TINGUIPAYA,atencion odontologica,consulta repetida,2020-07-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,consulta repetida,2020-07-01,1,7,0,3,1,5,1,12,0,0,0,0,0,2,32
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2020-07-01,0,0,3,1,1,6,4,9,0,1,0,2,0,0,27
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,2,6,1,1,0,0,0,0,0,10
TOCO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TODOS SANTOS,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
TOMAVE,atencion odontologica,consulta repetida,2020-07-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
TOMINA,atencion odontologica,consulta repetida,2020-07-01,0,1,3,0,2,1,1,1,4,0,0,1,0,0,14
TORO TORO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,1,1,3,3,0,0,0,0,0,0,8
TOTORA(CBBA),atencion odontologica,consulta repetida,2020-07-01,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5
TOTORA(ORR),atencion odontologica,consulta repetida,2020-07-01,1,2,1,2,1,3,13,5,0,1,0,0,0,1,30
TRINIDAD,atencion odontologica,consulta repetida,2020-07-01,5,9,5,13,0,0,8,7,1,0,0,0,0,0,48
TUPIZA,atencion odontologica,consulta repetida,2020-07-01,7,1,9,8,6,11,23,39,18,5,0,2,0,0,129
TURCO,atencion odontologica,consulta repetida,2020-07-01,3,2,0,0,0,7,13,12,2,3,0,0,0,0,42
UNCIA,atencion odontologica,consulta repetida,2020-07-01,0,0,6,3,2,9,11,5,1,0,0,1,0,0,38
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,6,1,0,0,0,0,0,0,8
UYUNI,atencion odontologica,consulta repetida,2020-07-01,5,0,2,0,0,2,8,7,3,5,0,0,0,0,32
VACAS,atencion odontologica,consulta repetida,2020-07-01,0,0,1,0,0,7,0,4,0,0,0,0,0,0,12
VALLEGRANDE,atencion odontologica,consulta repetida,2020-07-01,0,0,2,3,0,0,6,0,3,0,0,0,0,0,14
VIACHA,atencion odontologica,consulta repetida,2020-07-01,0,3,13,18,5,12,2,28,1,1,0,1,0,2,86
VILLA MONTES,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,0,2,7,0,0,0,0,0,0,10
VILLA RIVERO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
VILLA SERRANO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA TUNARI,atencion odontologica,consulta repetida,2020-07-01,1,0,3,3,10,4,2,14,1,0,0,0,0,0,38
VILLAZON,atencion odontologica,consulta repetida,2020-07-01,14,1,3,7,4,12,14,40,6,5,0,3,0,2,111
VINTO,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VITICHI,atencion odontologica,consulta repetida,2020-07-01,1,4,8,14,4,6,6,21,2,0,0,12,0,0,78
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,5,1,3,0,0,0,0,0,0,9
WARNES,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
YACUIBA,atencion odontologica,consulta repetida,2020-07-01,0,2,0,1,1,0,4,4,2,0,0,0,0,0,14
YAMPARAEZ,atencion odontologica,consulta repetida,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
YAPACANI,atencion odontologica,consulta repetida,2020-07-01,3,1,0,0,0,1,1,5,0,0,0,0,0,0,11
YOCALLA,atencion odontologica,consulta repetida,2020-07-01,0,1,5,2,0,2,1,14,2,0,0,2,0,0,29
YOTALA,atencion odontologica,consulta repetida,2020-07-01,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4
YUNCHARA,atencion odontologica,consulta repetida,2020-07-01,0,2,2,0,0,0,1,12,0,1,0,1,0,0,19
ACACIO,atencion odontologica,consulta repetida,2020-08-01,0,0,0,2,1,2,0,13,0,1,0,0,0,0,19
ACHACACHI,atencion odontologica,consulta repetida,2020-08-01,0,2,2,2,0,4,6,35,4,0,0,0,0,1,56
ACHOCALLA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,2,1,1,0,0,0,0,0,0,0,4
AIQUILE,atencion odontologica,consulta repetida,2020-08-01,0,0,2,0,0,0,0,2,1,0,0,0,0,0,5
ALALAY,atencion odontologica,consulta repetida,2020-08-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ALCALA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ALTO BENI,atencion odontologica,consulta repetida,2020-08-01,0,0,0,1,0,3,0,1,1,0,0,0,0,0,6
ANCORAIMES,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4
ANDAMARCA,atencion odontologica,consulta repetida,2020-08-01,2,0,0,3,3,0,2,2,0,0,0,0,0,0,12
ANTEQUERA,atencion odontologica,consulta repetida,2020-08-01,0,14,4,4,3,4,12,21,0,0,0,5,0,0,67
ARAMPAMPA,atencion odontologica,consulta repetida,2020-08-01,0,6,0,0,1,0,0,0,0,0,0,0,0,0,7
ARANI,atencion odontologica,consulta repetida,2020-08-01,0,0,0,2,0,2,1,7,0,0,0,0,0,0,12
ARBIETO,atencion odontologica,consulta repetida,2020-08-01,0,1,1,0,0,0,0,6,0,0,0,0,0,0,8
ARQUE,atencion odontologica,consulta repetida,2020-08-01,0,0,0,2,1,4,12,8,0,0,0,5,0,0,32
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2020-08-01,0,0,2,3,3,6,10,23,0,0,0,1,0,1,49
ATOCHA,atencion odontologica,consulta repetida,2020-08-01,0,2,3,8,7,21,28,36,2,5,0,0,0,0,112
AYO AYO,atencion odontologica,consulta repetida,2020-08-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2020-08-01,0,1,0,1,2,5,6,13,0,2,0,1,0,0,31
AZURDUY,atencion odontologica,consulta repetida,2020-08-01,0,0,0,1,0,14,14,29,0,0,0,0,0,0,58
BAURES,atencion odontologica,consulta repetida,2020-08-01,0,0,1,2,0,0,1,2,0,0,0,2,0,0,8
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,1,13,1,0,0,0,0,0,0,15
BERMEJO,atencion odontologica,consulta repetida,2020-08-01,0,0,1,2,0,1,9,12,1,2,0,0,0,0,28
BETANZOS,atencion odontologica,consulta repetida,2020-08-01,0,0,1,4,1,4,3,4,0,0,0,0,0,0,17
BOYUIBE,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CABEZAS,atencion odontologica,consulta repetida,2020-08-01,8,14,2,6,0,3,3,10,2,0,0,0,0,0,48
CAIROMA,atencion odontologica,consulta repetida,2020-08-01,1,0,1,1,0,1,0,4,0,0,0,0,0,0,8
"CAIZA ""D""",atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CALAMARCA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
CAMARGO,atencion odontologica,consulta repetida,2020-08-01,0,2,0,3,0,0,1,8,1,0,0,0,0,0,15
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2020-08-01,0,0,0,2,0,0,2,10,0,0,0,0,0,0,14
CAMIRI,atencion odontologica,consulta repetida,2020-08-01,0,0,3,0,1,1,3,10,5,0,0,0,0,0,23
CAQUIAVIRI,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CARACOLLO,atencion odontologica,consulta repetida,2020-08-01,3,0,1,0,0,1,2,6,2,0,0,0,0,0,15
CARANAVI,atencion odontologica,consulta repetida,2020-08-01,0,0,0,3,3,2,6,5,0,0,0,1,0,0,20
CARANGAS,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
CARAPARI,atencion odontologica,consulta repetida,2020-08-01,0,0,0,1,2,2,1,4,0,0,0,0,0,0,10
CHALLAPATA,atencion odontologica,consulta repetida,2020-08-01,2,3,0,2,0,7,3,3,1,0,0,0,0,0,21
CHAQUI,atencion odontologica,consulta repetida,2020-08-01,0,4,3,0,0,2,0,2,0,1,0,0,0,0,12
CHARAGUA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,6,1,0,3,0,0,0,0,4,14
CHARAÑA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,consulta repetida,2020-08-01,2,2,0,0,0,0,0,3,0,0,0,0,0,1,8
CHUA COCANI,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CHUMA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,1,2,2,7,4,0,0,0,0,0,0,16
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2020-08-01,0,6,3,3,2,10,7,11,2,0,0,0,0,0,44
CKOCHAS,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,1,1,1,2,3,0,0,0,0,0,8
CLIZA,atencion odontologica,consulta repetida,2020-08-01,1,5,5,2,4,4,2,3,0,0,0,0,0,0,26
COBIJA,atencion odontologica,consulta repetida,2020-08-01,0,4,15,4,5,6,17,17,16,3,0,0,0,0,87
COCAPATA,atencion odontologica,consulta repetida,2020-08-01,2,3,6,16,8,8,15,21,5,0,0,4,0,0,88
COCHABAMBA,atencion odontologica,consulta repetida,2020-08-01,56,36,78,91,66,89,226,287,83,45,0,0,0,1,1058
COIPASA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,consulta repetida,2020-08-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"COLCHA ""K""",atencion odontologica,consulta repetida,2020-08-01,0,0,1,0,1,2,0,4,0,0,0,0,0,0,8
COLPA BELGICA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLQUECHACA,atencion odontologica,consulta repetida,2020-08-01,1,0,6,4,10,8,6,10,3,1,0,0,0,0,49
COLQUENCHA,atencion odontologica,consulta repetida,2020-08-01,1,0,2,0,1,1,1,0,1,0,0,0,0,0,7
COLQUIRI,atencion odontologica,consulta repetida,2020-08-01,0,1,3,1,2,7,16,9,0,0,0,0,0,0,39
CORIPATA,atencion odontologica,consulta repetida,2020-08-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
