,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
PUNA,atencion odontologica,consulta nueva,2020-08-01,11,1,12,23,6,20,16,44,8,12,0,5,0,2,160
PUNATA,atencion odontologica,consulta nueva,2020-08-01,15,15,27,28,13,31,21,83,5,13,0,0,0,1,252
QUIABAYA,atencion odontologica,consulta nueva,2020-08-01,1,5,5,9,1,11,9,23,2,2,0,3,0,0,71
QUILLACOLLO,atencion odontologica,consulta nueva,2020-08-01,82,66,91,125,14,81,63,236,27,25,0,14,0,4,828
QUIME,atencion odontologica,consulta nueva,2020-08-01,7,11,23,32,4,10,51,49,9,2,0,0,0,0,198
QUIRUSILLAS,atencion odontologica,consulta nueva,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,consulta nueva,2020-08-01,21,19,42,38,15,59,54,114,27,32,0,20,0,7,448
REYES,atencion odontologica,consulta nueva,2020-08-01,0,1,0,3,0,1,2,5,0,0,0,0,0,0,12
RIBERALTA,atencion odontologica,consulta nueva,2020-08-01,21,47,43,65,27,61,30,145,14,9,0,61,0,12,535
RURRENABAQUE,atencion odontologica,consulta nueva,2020-08-01,3,0,4,4,11,6,9,15,6,1,0,3,0,3,65
SABAYA,atencion odontologica,consulta nueva,2020-08-01,10,9,16,30,5,12,21,47,22,23,0,9,0,1,205
SACABA,atencion odontologica,consulta nueva,2020-08-01,82,62,206,177,70,137,105,271,62,51,0,3,0,0,1226
SACABAMBA,atencion odontologica,consulta nueva,2020-08-01,1,3,9,6,4,8,13,34,1,11,0,0,0,0,90
SACACA,atencion odontologica,consulta nueva,2020-08-01,2,5,18,14,8,7,20,29,10,12,0,1,0,2,128
SAIPINA,atencion odontologica,consulta nueva,2020-08-01,0,0,2,3,1,1,2,6,1,0,0,0,0,0,16
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2020-08-01,8,7,24,35,11,24,39,68,27,14,0,11,0,3,271
SAN AGUSTIN,atencion odontologica,consulta nueva,2020-08-01,2,1,2,7,2,3,8,8,0,0,0,0,0,0,33
SAN ANDRES,atencion odontologica,consulta nueva,2020-08-01,2,1,8,8,14,15,24,22,4,6,0,2,0,0,106
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2020-08-01,20,15,20,14,8,14,10,32,24,26,0,3,0,1,187
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2020-08-01,5,3,19,17,10,26,14,41,2,3,0,0,0,0,140
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2020-08-01,0,8,2,5,4,0,1,5,1,2,0,0,0,0,28
SAN BENITO,atencion odontologica,consulta nueva,2020-08-01,18,0,15,16,2,15,3,52,6,15,0,1,0,5,148
SAN BORJA,atencion odontologica,consulta nueva,2020-08-01,4,6,17,8,12,14,18,45,3,4,0,2,0,3,136
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2020-08-01,2,4,6,25,20,14,8,39,3,0,0,4,0,2,127
SAN CARLOS,atencion odontologica,consulta nueva,2020-08-01,0,0,0,4,0,3,2,2,2,0,0,0,0,1,14
SAN IGNACIO,atencion odontologica,consulta nueva,2020-08-01,0,5,3,2,0,1,4,7,9,15,0,1,0,0,47
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2020-08-01,53,49,1,6,2,7,10,16,13,9,0,2,0,6,174
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2020-08-01,2,0,1,6,0,2,2,4,0,0,0,1,0,0,18
SAN JAVIER(STC),atencion odontologica,consulta nueva,2020-08-01,3,1,0,0,0,3,0,13,0,2,0,15,0,0,37
SAN JOAQUIN,atencion odontologica,consulta nueva,2020-08-01,16,0,33,34,16,56,26,59,0,2,0,2,0,0,244
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2020-08-01,0,1,7,3,2,3,13,5,2,2,0,0,0,0,38
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2020-08-01,1,0,0,4,0,0,0,0,0,0,0,0,0,0,5
SAN LORENZO(PND),atencion odontologica,consulta nueva,2020-08-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2020-08-01,2,1,9,10,14,10,14,50,6,1,0,0,0,0,117
SAN LUCAS,atencion odontologica,consulta nueva,2020-08-01,15,12,59,41,21,66,50,133,7,4,0,28,0,3,439
SAN MATIAS,atencion odontologica,consulta nueva,2020-08-01,0,0,1,2,1,2,0,0,1,0,0,1,0,4,12
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2020-08-01,0,1,6,1,1,1,3,2,2,1,0,1,0,0,19
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2020-08-01,1,0,0,0,2,5,2,20,0,0,0,9,0,0,39
SAN PEDRO,atencion odontologica,consulta nueva,2020-08-01,28,37,12,14,12,11,27,63,8,9,0,21,0,1,243
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2020-08-01,53,29,103,83,39,56,95,167,29,40,0,21,0,1,716
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2020-08-01,1,0,1,3,1,1,2,3,4,2,0,0,0,0,18
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2020-08-01,0,0,1,1,2,3,5,11,0,0,0,1,0,0,24
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2020-08-01,0,1,1,2,2,0,4,9,3,0,0,0,0,0,22
SAN PEDRO(PND),atencion odontologica,consulta nueva,2020-08-01,0,0,0,2,0,1,1,1,0,1,0,0,0,0,6
SAN RAFAEL,atencion odontologica,consulta nueva,2020-08-01,0,0,1,2,2,3,5,21,1,1,0,1,0,0,37
SAN RAMON BENI,atencion odontologica,consulta nueva,2020-08-01,0,0,0,1,0,1,10,18,0,0,0,0,0,0,30
SAN RAMON SCZ,atencion odontologica,consulta nueva,2020-08-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
SANTA ANA,atencion odontologica,consulta nueva,2020-08-01,3,3,9,12,1,0,0,1,0,0,0,0,0,0,29
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2020-08-01,66,41,52,80,31,54,180,382,70,72,0,70,0,7,1105
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2020-08-01,4,3,13,60,10,29,27,55,6,4,0,3,0,0,214
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2020-08-01,2,2,2,7,1,5,6,9,5,4,0,0,0,0,43
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2020-08-01,3,7,17,20,4,15,15,45,14,10,0,8,0,0,158
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2020-08-01,3,0,3,1,5,8,6,3,6,4,0,1,0,0,40
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2020-08-01,0,0,1,7,1,3,9,3,1,3,0,0,0,0,28
SANTIVAÑES,atencion odontologica,consulta nueva,2020-08-01,0,3,20,14,0,13,16,36,6,11,0,3,0,0,122
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2020-08-01,0,3,11,10,4,4,12,14,4,6,0,1,0,0,69
SAPAHAQUI,atencion odontologica,consulta nueva,2020-08-01,11,13,23,20,4,12,29,23,6,0,0,5,0,4,150
SENA,atencion odontologica,consulta nueva,2020-08-01,9,1,7,20,5,10,8,37,4,3,0,3,0,6,113
SHINAOTA,atencion odontologica,consulta nueva,2020-08-01,4,0,2,0,0,2,4,2,0,1,0,2,0,0,17
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2020-08-01,2,3,1,9,1,7,4,14,2,2,0,1,0,1,47
SICAYA,atencion odontologica,consulta nueva,2020-08-01,0,2,2,6,2,5,4,5,2,0,0,0,0,0,28
SIPE SIPE,atencion odontologica,consulta nueva,2020-08-01,1,23,13,20,2,12,13,72,7,4,0,14,0,0,181
SOPACHUY,atencion odontologica,consulta nueva,2020-08-01,3,6,8,11,10,11,12,31,6,1,0,2,0,0,101
SORACACHI,atencion odontologica,consulta nueva,2020-08-01,24,19,15,13,21,17,25,71,8,9,0,17,0,6,245
SORATA,atencion odontologica,consulta nueva,2020-08-01,8,2,41,44,16,14,22,56,7,11,0,5,0,1,227
SUCRE,atencion odontologica,consulta nueva,2020-08-01,36,36,46,46,16,48,107,235,19,23,0,31,0,11,654
TACACHI,atencion odontologica,consulta nueva,2020-08-01,1,0,2,4,0,1,5,5,0,0,0,2,0,0,20
TACACOMA,atencion odontologica,consulta nueva,2020-08-01,0,4,2,8,2,5,7,21,0,0,0,1,0,0,50
TACOBAMBA,atencion odontologica,consulta nueva,2020-08-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
TACOPAYA,atencion odontologica,consulta nueva,2020-08-01,6,3,5,4,12,17,15,42,17,15,0,1,0,1,138
TAHUA,atencion odontologica,consulta nueva,2020-08-01,0,0,1,6,0,0,5,11,4,0,0,0,0,0,27
TAPACARI,atencion odontologica,consulta nueva,2020-08-01,18,6,25,34,5,28,25,81,16,8,0,3,0,4,253
TARABUCO,atencion odontologica,consulta nueva,2020-08-01,6,2,6,8,4,17,24,43,16,15,0,13,0,1,155
TARACO,atencion odontologica,consulta nueva,2020-08-01,0,7,4,5,4,3,19,28,15,3,0,1,0,6,95
TARATA,atencion odontologica,consulta nueva,2020-08-01,0,0,3,0,0,0,0,3,0,4,0,0,0,0,10
TARIJA,atencion odontologica,consulta nueva,2020-08-01,3,3,35,23,22,26,84,103,25,12,0,3,0,0,339
TARVITA,atencion odontologica,consulta nueva,2020-08-01,29,49,17,74,41,85,60,137,13,33,0,16,0,4,558
TEOPONTE,atencion odontologica,consulta nueva,2020-08-01,3,1,4,9,6,7,2,16,0,1,0,2,0,1,52
TIAHUANACU,atencion odontologica,consulta nueva,2020-08-01,8,0,11,12,5,13,16,36,9,6,0,7,0,6,129
TINGUIPAYA,atencion odontologica,consulta nueva,2020-08-01,4,14,16,14,6,21,19,39,7,10,0,5,0,0,155
TIQUIPAYA,atencion odontologica,consulta nueva,2020-08-01,34,26,73,62,10,59,37,174,18,7,0,14,0,14,528
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2020-08-01,5,31,66,40,13,59,50,62,15,8,0,3,0,3,355
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2020-08-01,1,1,1,4,1,6,12,8,3,0,0,1,0,0,38
TOCO,atencion odontologica,consulta nueva,2020-08-01,0,0,2,5,2,3,2,9,0,3,0,0,0,0,26
TODOS SANTOS,atencion odontologica,consulta nueva,2020-08-01,1,5,12,2,2,0,0,11,3,7,0,4,0,0,47
TOLATA,atencion odontologica,consulta nueva,2020-08-01,0,1,6,13,5,0,2,0,0,2,0,0,0,0,29
TOLEDO,atencion odontologica,consulta nueva,2020-08-01,1,0,8,7,12,3,5,26,14,0,0,6,0,0,82
TOMAVE,atencion odontologica,consulta nueva,2020-08-01,3,6,16,15,4,5,10,49,9,7,0,2,0,1,127
TOMINA,atencion odontologica,consulta nueva,2020-08-01,1,0,5,7,2,5,10,24,2,0,0,4,0,1,61
TORO TORO,atencion odontologica,consulta nueva,2020-08-01,2,1,2,4,2,6,15,39,3,0,0,5,0,0,79
TOTORA(CBBA),atencion odontologica,consulta nueva,2020-08-01,0,0,1,2,0,1,2,8,1,0,0,0,0,0,15
TOTORA(ORR),atencion odontologica,consulta nueva,2020-08-01,1,11,4,12,7,12,19,44,1,4,0,3,0,1,119
TRIGAL,atencion odontologica,consulta nueva,2020-08-01,4,7,6,30,2,16,13,56,0,0,0,2,0,0,136
TRINIDAD,atencion odontologica,consulta nueva,2020-08-01,100,108,157,163,49,83,209,303,38,31,0,17,0,3,1261
TUPIZA,atencion odontologica,consulta nueva,2020-08-01,4,7,7,8,11,11,15,29,12,6,0,5,0,0,115
TURCO,atencion odontologica,consulta nueva,2020-08-01,12,11,15,24,5,8,20,37,19,10,0,3,0,0,164
UMALA,atencion odontologica,consulta nueva,2020-08-01,1,1,2,2,0,1,1,5,3,2,0,0,0,0,18
UNCIA,atencion odontologica,consulta nueva,2020-08-01,16,20,29,26,9,35,45,71,15,12,0,1,0,0,279
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2020-08-01,2,2,12,12,3,6,25,46,5,0,0,0,0,0,113
URUBICHA,atencion odontologica,consulta nueva,2020-08-01,0,0,0,0,1,1,0,1,1,0,0,0,0,0,4
UYUNI,atencion odontologica,consulta nueva,2020-08-01,16,23,22,21,7,32,24,40,11,17,0,10,0,4,227
VACAS,atencion odontologica,consulta nueva,2020-08-01,0,9,17,13,12,8,25,53,4,2,0,0,0,0,143
VALLEGRANDE,atencion odontologica,consulta nueva,2020-08-01,2,2,19,11,3,2,14,31,3,13,0,3,0,0,103
VIACHA,atencion odontologica,consulta nueva,2020-08-01,19,16,41,50,16,42,457,114,28,36,0,1,0,1,821
VILA VILA,atencion odontologica,consulta nueva,2020-08-01,0,0,0,11,1,4,3,15,3,1,0,0,0,0,38
VILLA CHARCAS,atencion odontologica,consulta nueva,2020-08-01,0,0,0,0,0,2,0,1,0,0,0,2,0,0,5
VILLA MONTES,atencion odontologica,consulta nueva,2020-08-01,10,2,12,12,9,10,35,52,2,1,0,13,0,0,158
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2020-08-01,3,6,0,4,0,6,2,14,0,0,0,3,0,0,38
VILLA RIVERO,atencion odontologica,consulta nueva,2020-08-01,4,2,9,6,4,0,0,26,4,1,0,0,0,0,56
VILLA SERRANO,atencion odontologica,consulta nueva,2020-08-01,12,25,5,3,0,6,5,19,4,1,0,4,0,5,89
VILLA TUNARI,atencion odontologica,consulta nueva,2020-08-01,27,16,73,116,46,74,101,190,15,14,0,6,0,3,681
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2020-08-01,5,4,12,4,2,0,16,36,2,3,0,4,0,1,89
VILLAZON,atencion odontologica,consulta nueva,2020-08-01,4,15,22,23,6,16,37,66,5,6,0,8,0,0,208
VINTO,atencion odontologica,consulta nueva,2020-08-01,29,28,143,172,76,227,96,314,5,23,0,0,0,1,1114
VITICHI,atencion odontologica,consulta nueva,2020-08-01,3,5,9,11,5,13,30,51,8,6,0,3,0,2,146
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2020-08-01,3,9,9,8,2,14,5,21,0,1,0,0,0,0,72
WARNES,atencion odontologica,consulta nueva,2020-08-01,14,15,20,25,4,9,6,24,7,3,0,0,0,1,128
YACO,atencion odontologica,consulta nueva,2020-08-01,2,3,0,1,4,3,2,3,2,0,0,0,0,0,20
YACUIBA,atencion odontologica,consulta nueva,2020-08-01,5,4,23,30,9,22,43,96,19,7,0,4,0,0,262
YAMPARAEZ,atencion odontologica,consulta nueva,2020-08-01,1,0,3,4,2,9,6,16,2,5,0,6,0,0,54
YAPACANI,atencion odontologica,consulta nueva,2020-08-01,6,11,31,51,7,21,9,81,6,2,0,2,0,3,230
YOCALLA,atencion odontologica,consulta nueva,2020-08-01,2,4,1,8,1,13,9,20,3,1,0,6,0,1,69
YOTALA,atencion odontologica,consulta nueva,2020-08-01,0,0,1,2,1,0,4,9,4,1,0,1,0,0,23
YUNCHARA,atencion odontologica,consulta nueva,2020-08-01,0,1,5,4,2,5,3,13,1,0,0,0,0,0,34
ZUDAÑEZ,atencion odontologica,consulta nueva,2020-08-01,0,0,1,0,1,2,2,13,0,0,0,8,0,0,27
ACACIO,atencion odontologica,consulta nueva,2020-09-01,9,18,58,57,22,9,12,68,1,4,0,2,0,2,262
ACHACACHI,atencion odontologica,consulta nueva,2020-09-01,70,71,153,132,63,136,155,295,59,32,0,21,0,3,1190
ACHOCALLA,atencion odontologica,consulta nueva,2020-09-01,70,83,91,122,18,34,25,110,25,17,0,39,0,5,639
AIQUILE,atencion odontologica,consulta nueva,2020-09-01,7,3,24,25,7,9,13,38,18,2,0,4,0,0,150
ALALAY,atencion odontologica,consulta nueva,2020-09-01,0,0,0,2,0,0,4,5,2,0,0,0,0,0,13
ALCALA,atencion odontologica,consulta nueva,2020-09-01,4,2,8,9,2,12,14,29,1,3,0,2,0,2,88
ALTO BENI,atencion odontologica,consulta nueva,2020-09-01,21,9,25,49,4,22,36,64,10,2,0,1,0,0,243
ANCORAIMES,atencion odontologica,consulta nueva,2020-09-01,10,9,41,32,8,35,40,104,18,26,0,9,0,1,333
ANDAMARCA,atencion odontologica,consulta nueva,2020-09-01,8,4,10,20,9,6,6,24,4,5,0,4,0,0,100
ANTEQUERA,atencion odontologica,consulta nueva,2020-09-01,3,31,33,44,7,24,34,63,11,7,0,5,0,6,268
ANZALDO,atencion odontologica,consulta nueva,2020-09-01,2,3,3,16,4,19,14,14,5,2,0,0,0,1,83
APOLO,atencion odontologica,consulta nueva,2020-09-01,11,6,8,23,12,18,16,25,2,0,0,5,0,5,131
ARAMPAMPA,atencion odontologica,consulta nueva,2020-09-01,11,11,17,3,3,3,6,22,6,2,0,1,0,1,86
ARANI,atencion odontologica,consulta nueva,2020-09-01,16,0,5,44,20,71,22,102,0,10,0,0,0,0,290
ARBIETO,atencion odontologica,consulta nueva,2020-09-01,44,34,51,141,20,64,39,206,15,16,0,5,0,5,640
ARQUE,atencion odontologica,consulta nueva,2020-09-01,40,37,42,66,17,39,21,97,6,12,0,20,0,8,405
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2020-09-01,81,116,26,38,4,43,4,129,6,4,0,99,0,9,559
ATOCHA,atencion odontologica,consulta nueva,2020-09-01,18,8,60,70,35,57,87,127,14,15,0,7,0,0,498
AUCAPATA,atencion odontologica,consulta nueva,2020-09-01,2,3,9,11,12,11,34,56,2,3,0,3,0,2,148
AYATA,atencion odontologica,consulta nueva,2020-09-01,11,10,21,32,14,19,29,54,7,18,0,3,0,1,219
AYO AYO,atencion odontologica,consulta nueva,2020-09-01,0,2,13,13,10,17,8,17,3,1,0,0,0,0,84
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2020-09-01,31,22,74,59,28,53,80,150,18,23,0,11,0,17,566
AZURDUY,atencion odontologica,consulta nueva,2020-09-01,5,6,16,21,9,40,42,160,3,0,0,27,0,0,329
BATALLAS,atencion odontologica,consulta nueva,2020-09-01,7,5,17,6,4,8,8,23,18,13,0,6,0,0,115
BAURES,atencion odontologica,consulta nueva,2020-09-01,0,1,6,6,7,7,10,26,3,1,0,0,0,0,67
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2020-09-01,0,2,3,1,0,2,9,4,3,0,0,0,0,1,25
BELEN DE URMIRI,atencion odontologica,consulta nueva,2020-09-01,0,0,1,0,4,17,8,11,0,2,0,2,0,0,45
BELLA FLOR,atencion odontologica,consulta nueva,2020-09-01,1,1,7,2,0,0,1,13,0,0,0,0,0,0,25
BERMEJO,atencion odontologica,consulta nueva,2020-09-01,7,8,13,17,10,9,23,21,27,29,0,0,0,0,164
BETANZOS,atencion odontologica,consulta nueva,2020-09-01,52,61,25,63,14,67,75,159,45,35,0,33,0,3,632
BOLIVAR,atencion odontologica,consulta nueva,2020-09-01,6,7,35,20,15,9,26,41,7,8,0,0,0,1,175
BOLPEBRA,atencion odontologica,consulta nueva,2020-09-01,2,1,1,1,0,1,1,2,0,0,0,0,0,0,9
BOYUIBE,atencion odontologica,consulta nueva,2020-09-01,0,0,5,3,0,1,1,12,4,0,0,0,0,0,26
BUENA VISTA,atencion odontologica,consulta nueva,2020-09-01,12,12,3,11,6,5,6,12,4,3,0,0,0,0,74
CABEZAS,atencion odontologica,consulta nueva,2020-09-01,16,12,14,26,7,7,20,44,5,14,0,9,0,4,178
CAIROMA,atencion odontologica,consulta nueva,2020-09-01,8,0,14,24,2,40,20,31,2,6,0,0,0,0,147
"CAIZA ""D""",atencion odontologica,consulta nueva,2020-09-01,2,8,10,8,4,10,7,34,0,7,0,2,0,2,94
CAJUATA,atencion odontologica,consulta nueva,2020-09-01,1,2,5,5,0,9,5,12,6,0,0,0,0,1,46
CALACOTO,atencion odontologica,consulta nueva,2020-09-01,0,0,0,1,0,1,7,3,0,0,0,0,0,0,12
CALAMARCA,atencion odontologica,consulta nueva,2020-09-01,2,12,26,16,8,22,12,40,8,6,0,2,0,4,158
CAMARGO,atencion odontologica,consulta nueva,2020-09-01,3,8,39,23,5,32,23,94,1,1,0,27,0,3,259
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2020-09-01,0,0,7,4,1,3,14,9,2,0,0,0,0,0,40
CAMIRI,atencion odontologica,consulta nueva,2020-09-01,30,9,2,1,0,2,6,28,7,4,0,21,0,3,113
CAPINOTA,atencion odontologica,consulta nueva,2020-09-01,28,4,32,30,20,29,41,67,17,8,0,6,0,1,283
CAQUIAVIRI,atencion odontologica,consulta nueva,2020-09-01,0,4,10,4,6,8,2,5,4,0,0,2,0,0,45
CARACOLLO,atencion odontologica,consulta nueva,2020-09-01,23,20,37,49,10,45,50,109,13,7,0,28,0,4,395
CARANAVI,atencion odontologica,consulta nueva,2020-09-01,21,22,24,38,21,30,28,76,12,2,0,17,0,0,291
CARANGAS,atencion odontologica,consulta nueva,2020-09-01,5,10,8,7,4,11,12,27,0,5,0,0,0,0,89
CARAPARI,atencion odontologica,consulta nueva,2020-09-01,4,2,25,27,14,28,31,73,5,1,0,4,0,0,214
CARIPUYO,atencion odontologica,consulta nueva,2020-09-01,46,35,14,19,8,27,8,44,15,26,0,6,0,8,256
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2020-09-01,2,5,11,19,10,11,14,24,3,3,0,2,0,0,104
CATACORA,atencion odontologica,consulta nueva,2020-09-01,1,0,6,5,7,19,15,7,2,1,0,1,0,0,64
CHACARILLA,atencion odontologica,consulta nueva,2020-09-01,7,8,11,8,1,5,3,22,1,10,0,2,0,0,78
CHALLAPATA,atencion odontologica,consulta nueva,2020-09-01,50,43,59,75,18,71,53,179,37,34,0,22,0,10,651
CHAQUI,atencion odontologica,consulta nueva,2020-09-01,1,7,7,16,2,11,15,34,7,1,0,3,0,2,106
CHARAGUA,atencion odontologica,consulta nueva,2020-09-01,11,18,8,9,6,23,11,62,2,5,0,9,0,11,175
CHARAÑA,atencion odontologica,consulta nueva,2020-09-01,6,1,0,5,14,0,8,10,0,0,0,0,0,0,44
CHAYANTA,atencion odontologica,consulta nueva,2020-09-01,10,20,11,18,13,33,24,83,10,22,0,11,0,11,266
CHIPAYA,atencion odontologica,consulta nueva,2020-09-01,9,2,7,8,2,7,0,4,4,2,0,4,0,1,50
CHOQUE COTA,atencion odontologica,consulta nueva,2020-09-01,0,0,5,15,0,0,9,15,10,15,0,0,0,0,69
CHUA COCANI,atencion odontologica,consulta nueva,2020-09-01,3,12,8,18,9,11,14,24,2,7,0,6,0,3,117
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2020-09-01,2,2,10,21,0,2,25,18,0,0,0,4,0,0,84
CHUMA,atencion odontologica,consulta nueva,2020-09-01,6,5,33,33,31,62,76,142,9,11,0,8,0,3,419
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2020-09-01,3,1,5,6,1,8,7,24,4,4,0,0,0,3,66
CKOCHAS,atencion odontologica,consulta nueva,2020-09-01,21,11,12,18,11,26,24,70,18,18,0,17,0,2,248
CLIZA,atencion odontologica,consulta nueva,2020-09-01,16,10,57,46,13,26,14,51,22,17,0,1,0,0,273
COBIJA,atencion odontologica,consulta nueva,2020-09-01,64,54,62,120,27,55,77,187,32,3,0,85,0,6,772
COCAPATA,atencion odontologica,consulta nueva,2020-09-01,16,6,43,62,18,56,35,91,7,7,0,6,0,2,349
COCHABAMBA,atencion odontologica,consulta nueva,2020-09-01,309,267,484,581,243,388,616,1404,262,169,0,124,0,33,4880
COIPASA,atencion odontologica,consulta nueva,2020-09-01,0,0,11,11,3,4,3,1,0,5,0,0,0,0,38
COLCAPIRHUA,atencion odontologica,consulta nueva,2020-09-01,4,11,38,31,8,21,14,59,6,6,0,9,0,3,210
"COLCHA ""K""",atencion odontologica,consulta nueva,2020-09-01,9,12,17,22,8,14,33,62,5,5,0,4,0,0,191
COLLANA,atencion odontologica,consulta nueva,2020-09-01,0,1,34,33,20,20,28,30,6,0,0,0,0,1,173
COLOMI,atencion odontologica,consulta nueva,2020-09-01,9,12,10,15,5,7,9,17,3,6,0,1,0,0,94
COLPA BELGICA,atencion odontologica,consulta nueva,2020-09-01,2,18,52,27,4,22,26,77,0,2,0,0,0,1,231
COLQUECHACA,atencion odontologica,consulta nueva,2020-09-01,20,28,59,97,35,107,108,256,21,31,0,11,0,4,777
COLQUENCHA,atencion odontologica,consulta nueva,2020-09-01,15,16,29,43,22,31,24,48,8,13,0,4,0,1,254
COLQUIRI,atencion odontologica,consulta nueva,2020-09-01,11,17,21,52,6,33,53,67,20,5,0,3,0,0,288
COMANCHE,atencion odontologica,consulta nueva,2020-09-01,0,0,3,15,0,0,1,3,3,0,0,0,0,0,25
COMBAYA,atencion odontologica,consulta nueva,2020-09-01,0,0,0,2,2,2,10,9,1,2,0,1,0,0,29
COPACABANA,atencion odontologica,consulta nueva,2020-09-01,1,0,3,3,2,0,2,5,0,0,0,0,0,0,16
CORIPATA,atencion odontologica,consulta nueva,2020-09-01,1,2,25,19,2,21,16,49,5,0,0,3,0,5,148
CORO CORO,atencion odontologica,consulta nueva,2020-09-01,3,11,26,45,5,17,18,53,12,1,0,0,0,0,191
COROICO,atencion odontologica,consulta nueva,2020-09-01,7,5,15,24,6,29,28,86,0,12,0,2,0,0,214
CORQUE,atencion odontologica,consulta nueva,2020-09-01,6,0,33,45,27,49,23,74,6,9,0,3,0,0,275
COTAGAITA,atencion odontologica,consulta nueva,2020-09-01,4,5,17,32,13,31,54,101,19,20,0,12,0,4,312
COTOCA,atencion odontologica,consulta nueva,2020-09-01,102,82,87,120,33,78,66,231,36,26,0,28,0,16,905
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2020-09-01,2,0,0,0,0,5,0,3,0,3,0,1,0,0,14
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2020-09-01,2,1,2,4,2,6,6,21,1,2,0,0,0,0,47
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2020-09-01,3,4,11,30,12,14,21,29,1,4,0,0,0,0,129
CUEVO,atencion odontologica,consulta nueva,2020-09-01,3,2,4,18,0,13,7,27,6,2,0,5,0,0,87
CULPINA,atencion odontologica,consulta nueva,2020-09-01,6,12,22,22,23,32,31,93,13,6,0,3,0,4,267
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2020-09-01,15,8,23,26,5,14,8,19,7,4,0,0,0,0,129
CURVA,atencion odontologica,consulta nueva,2020-09-01,18,9,6,13,8,8,12,17,7,3,0,5,0,0,106
DESAGUADERO,atencion odontologica,consulta nueva,2020-09-01,2,2,11,21,0,8,6,27,6,9,0,9,0,1,102
EL ALTO,atencion odontologica,consulta nueva,2020-09-01,176,163,336,390,130,209,199,711,93,43,0,243,0,36,2729
EL CHORO,atencion odontologica,consulta nueva,2020-09-01,3,3,24,5,4,10,6,22,17,11,0,3,0,0,108
