,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
BETANZOS,atencion odontologica,exodoncia,2020-08-01,0,2,1,8,5,10,12,46,16,15,0,0,0,0,115
BOLIVAR,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
CABEZAS,atencion odontologica,exodoncia,2020-08-01,0,0,0,4,0,0,0,1,1,0,0,0,0,0,6
CAIROMA,atencion odontologica,exodoncia,2020-08-01,0,0,2,3,0,1,3,14,0,1,0,0,0,0,24
"CAIZA ""D""",atencion odontologica,exodoncia,2020-08-01,0,0,1,3,1,0,2,10,2,3,0,0,0,0,22
CAJUATA,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
CALAMARCA,atencion odontologica,exodoncia,2020-08-01,0,0,6,5,5,4,5,15,2,0,0,0,0,0,42
CAMARGO,atencion odontologica,exodoncia,2020-08-01,0,0,1,3,0,1,2,6,0,2,0,0,0,0,15
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2020-08-01,0,0,1,1,0,0,5,1,0,0,0,0,0,0,8
CAMIRI,atencion odontologica,exodoncia,2020-08-01,0,0,5,1,1,0,4,1,0,0,0,0,0,0,12
CAPINOTA,atencion odontologica,exodoncia,2020-08-01,0,1,9,9,0,0,0,2,4,3,0,0,0,0,28
CAQUIAVIRI,atencion odontologica,exodoncia,2020-08-01,0,0,2,1,1,1,5,8,1,1,0,0,0,0,20
CARACOLLO,atencion odontologica,exodoncia,2020-08-01,1,4,11,16,0,4,9,15,1,2,0,0,0,0,63
CARANAVI,atencion odontologica,exodoncia,2020-08-01,0,0,5,5,2,1,8,14,0,2,0,0,0,0,37
CARANGAS,atencion odontologica,exodoncia,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,exodoncia,2020-08-01,0,0,2,3,2,3,7,12,1,0,0,0,0,0,30
CARIPUYO,atencion odontologica,exodoncia,2020-08-01,0,0,0,3,0,0,1,2,0,1,0,0,0,0,7
CATACORA,atencion odontologica,exodoncia,2020-08-01,0,0,1,6,2,1,0,1,1,0,0,0,0,0,12
CHACARILLA,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,exodoncia,2020-08-01,0,0,5,3,3,5,13,16,8,3,0,0,0,0,56
CHAQUI,atencion odontologica,exodoncia,2020-08-01,0,0,4,2,1,3,8,12,7,6,0,0,0,0,43
CHARAGUA,atencion odontologica,exodoncia,2020-08-01,0,0,4,6,8,11,6,10,1,1,0,0,0,0,47
CHARAÑA,atencion odontologica,exodoncia,2020-08-01,0,0,0,2,0,0,2,1,0,0,0,0,0,0,5
CHAYANTA,atencion odontologica,exodoncia,2020-08-01,0,0,6,4,2,2,5,5,5,3,0,0,0,0,32
CHIPAYA,atencion odontologica,exodoncia,2020-08-01,0,0,2,0,0,1,3,0,1,2,0,0,0,0,9
CHOQUE COTA,atencion odontologica,exodoncia,2020-08-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,exodoncia,2020-08-01,0,0,0,3,1,1,3,6,0,2,0,0,0,0,16
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2020-08-01,0,0,7,1,0,4,8,2,0,0,0,0,0,0,22
CHUMA,atencion odontologica,exodoncia,2020-08-01,1,0,5,9,5,19,19,32,3,5,0,0,0,0,98
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2020-08-01,0,0,5,1,0,1,1,1,1,6,0,0,0,0,16
CKOCHAS,atencion odontologica,exodoncia,2020-08-01,0,0,2,1,1,2,3,13,1,2,0,0,0,0,25
CLIZA,atencion odontologica,exodoncia,2020-08-01,0,0,0,3,0,0,0,0,2,2,0,0,0,0,7
COBIJA,atencion odontologica,exodoncia,2020-08-01,0,2,5,9,2,1,29,35,6,0,0,0,0,0,89
COCAPATA,atencion odontologica,exodoncia,2020-08-01,0,1,20,27,11,13,12,32,6,8,0,0,0,0,130
COCHABAMBA,atencion odontologica,exodoncia,2020-08-01,0,0,27,25,9,17,35,53,20,8,0,0,0,0,194
COIPASA,atencion odontologica,exodoncia,2020-08-01,0,0,5,4,1,1,0,2,0,2,0,0,0,0,15
COLCAPIRHUA,atencion odontologica,exodoncia,2020-08-01,0,0,4,0,0,1,3,2,0,0,0,0,0,0,10
"COLCHA ""K""",atencion odontologica,exodoncia,2020-08-01,0,0,6,11,5,7,9,10,3,5,0,0,0,0,56
COLLANA,atencion odontologica,exodoncia,2020-08-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
COLOMI,atencion odontologica,exodoncia,2020-08-01,1,0,2,6,1,2,3,3,0,0,0,0,0,0,18
COLPA BELGICA,atencion odontologica,exodoncia,2020-08-01,0,0,0,4,2,0,0,2,1,0,0,0,0,0,9
COLQUECHACA,atencion odontologica,exodoncia,2020-08-01,0,0,10,13,5,12,11,46,10,5,0,0,0,0,112
COLQUENCHA,atencion odontologica,exodoncia,2020-08-01,1,0,5,11,8,8,6,19,1,1,0,0,0,0,60
COLQUIRI,atencion odontologica,exodoncia,2020-08-01,0,0,4,10,4,4,3,12,1,0,0,0,0,0,38
COMANCHE,atencion odontologica,exodoncia,2020-08-01,0,0,3,3,2,4,1,4,3,0,0,0,0,0,20
COMBAYA,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,0,4,2,5,3,0,0,0,0,15
COPACABANA,atencion odontologica,exodoncia,2020-08-01,0,0,1,3,0,2,1,2,1,0,0,0,0,0,10
CORIPATA,atencion odontologica,exodoncia,2020-08-01,0,0,2,7,2,5,2,16,0,0,0,0,0,0,34
CORO CORO,atencion odontologica,exodoncia,2020-08-01,0,0,35,4,1,1,1,1,0,0,0,0,0,0,43
COROICO,atencion odontologica,exodoncia,2020-08-01,0,0,4,1,1,5,3,8,2,3,0,0,0,0,27
CORQUE,atencion odontologica,exodoncia,2020-08-01,0,0,3,0,0,2,2,5,3,2,0,0,0,0,17
COTAGAITA,atencion odontologica,exodoncia,2020-08-01,0,0,4,2,0,6,3,8,3,3,0,0,0,0,29
COTOCA,atencion odontologica,exodoncia,2020-08-01,0,0,2,2,0,0,2,5,0,0,0,0,0,0,11
CUATRO CAÑADAS,atencion odontologica,exodoncia,2020-08-01,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2020-08-01,0,0,1,1,0,0,3,1,0,1,0,0,0,0,7
CUEVO,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
CULPINA,atencion odontologica,exodoncia,2020-08-01,0,0,4,3,1,3,17,21,5,4,0,0,0,0,58
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2020-08-01,0,0,3,3,1,3,2,5,1,4,0,0,0,0,22
CURVA,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
DESAGUADERO,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,2,1,4,0,0,0,0,0,0,8
EL ALTO,atencion odontologica,exodoncia,2020-08-01,2,1,40,41,10,23,22,63,14,6,0,0,0,0,222
EL CHORO,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL PUENTE(STC),atencion odontologica,exodoncia,2020-08-01,0,0,5,10,1,1,4,9,7,0,0,0,0,0,37
EL PUENTE(TJA),atencion odontologica,exodoncia,2020-08-01,0,0,3,5,1,3,4,7,0,2,0,0,0,0,25
EL TORNO,atencion odontologica,exodoncia,2020-08-01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2020-08-01,0,0,1,3,0,2,3,7,2,0,0,0,0,0,18
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2020-08-01,0,0,1,1,0,0,1,2,3,0,0,0,0,0,8
ESCOMA,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,1,2,1,1,1,0,0,0,0,0,7
ESMERALDA,atencion odontologica,exodoncia,2020-08-01,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2020-08-01,1,0,2,3,1,1,1,7,3,0,0,0,0,0,19
FILADELFIA,atencion odontologica,exodoncia,2020-08-01,0,0,11,2,3,5,9,11,0,0,0,0,0,0,41
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2020-08-01,0,2,6,6,1,3,2,14,1,6,0,0,0,0,41
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2020-08-01,0,1,7,11,6,17,16,39,8,2,0,0,0,0,107
GUANAY,atencion odontologica,exodoncia,2020-08-01,2,0,6,7,0,4,4,11,3,1,0,0,0,0,38
GUAQUI,atencion odontologica,exodoncia,2020-08-01,0,0,2,3,0,0,2,3,5,1,0,0,0,0,16
GUAYARAMERIN,atencion odontologica,exodoncia,2020-08-01,0,1,13,29,5,11,13,19,4,2,0,0,0,0,97
GUTIERREZ,atencion odontologica,exodoncia,2020-08-01,0,0,0,8,7,6,9,17,3,0,0,0,0,0,50
HUACARETA,atencion odontologica,exodoncia,2020-08-01,0,0,11,6,2,2,3,13,4,2,0,0,0,0,43
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2020-08-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
HUACHACALLA,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4
HUANUNI,atencion odontologica,exodoncia,2020-08-01,0,0,15,23,2,8,9,13,2,1,0,0,0,0,73
HUARACAJE,atencion odontologica,exodoncia,2020-08-01,0,0,2,4,1,6,1,2,3,0,0,0,0,0,19
HUARINA,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
HUATAJATA,atencion odontologica,exodoncia,2020-08-01,0,0,1,1,0,0,0,1,0,1,0,0,0,0,4
HUAYLLAMARCA,atencion odontologica,exodoncia,2020-08-01,0,0,2,0,1,2,3,0,0,1,0,0,0,0,9
HUMANATA,atencion odontologica,exodoncia,2020-08-01,1,0,1,4,1,0,1,7,1,1,0,0,0,0,17
ICHOCA,atencion odontologica,exodoncia,2020-08-01,0,0,2,0,0,0,2,5,2,2,0,0,0,0,13
ICLA,atencion odontologica,exodoncia,2020-08-01,0,0,3,4,2,4,8,16,6,5,0,0,0,0,48
INCAHUASI,atencion odontologica,exodoncia,2020-08-01,1,0,4,3,0,3,0,12,1,1,0,0,0,0,25
INQUISIVI,atencion odontologica,exodoncia,2020-08-01,0,1,10,8,3,9,19,30,7,4,0,0,0,0,91
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2020-08-01,0,0,6,6,1,0,6,18,2,1,0,0,0,0,40
IXIAMAS,atencion odontologica,exodoncia,2020-08-01,0,0,2,5,3,2,7,7,0,0,0,0,0,0,26
JESUS DE MACHACA,atencion odontologica,exodoncia,2020-08-01,0,0,10,1,1,4,2,11,2,0,0,0,0,0,31
LA ASUNTA,atencion odontologica,exodoncia,2020-08-01,1,1,22,26,8,9,28,59,9,3,0,0,0,0,166
LA PAZ,atencion odontologica,exodoncia,2020-08-01,0,4,29,18,2,15,31,67,22,12,0,0,0,0,200
LAJA,atencion odontologica,exodoncia,2020-08-01,0,0,7,1,2,9,5,11,3,8,0,0,0,0,46
LAS CARRERAS,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,exodoncia,2020-08-01,0,0,11,5,2,1,1,13,0,5,0,0,0,0,38
LLICA,atencion odontologica,exodoncia,2020-08-01,0,0,4,2,2,2,5,6,3,0,0,0,0,0,24
LORETO,atencion odontologica,exodoncia,2020-08-01,0,0,3,5,0,1,0,4,0,0,0,0,0,0,13
LURIBAY,atencion odontologica,exodoncia,2020-08-01,0,0,1,5,3,1,1,3,0,0,0,0,0,0,14
MACHACAMARCA,atencion odontologica,exodoncia,2020-08-01,0,0,0,4,0,0,0,2,0,1,0,0,0,0,7
MACHARETI,atencion odontologica,exodoncia,2020-08-01,0,0,6,6,0,2,5,15,5,0,0,0,0,0,39
MAGDALENA,atencion odontologica,exodoncia,2020-08-01,0,0,4,7,2,0,3,8,0,3,0,0,0,0,27
MALLA,atencion odontologica,exodoncia,2020-08-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
MAPIRI,atencion odontologica,exodoncia,2020-08-01,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5
MECAPACA,atencion odontologica,exodoncia,2020-08-01,4,4,5,7,0,5,15,11,1,0,0,0,0,0,52
MIZQUE,atencion odontologica,exodoncia,2020-08-01,0,0,2,2,0,0,2,4,0,0,0,0,0,0,10
MOCOMOCO,atencion odontologica,exodoncia,2020-08-01,0,0,7,8,8,3,9,25,4,5,0,0,0,0,69
MOJINETE,atencion odontologica,exodoncia,2020-08-01,0,0,1,4,1,0,0,3,1,0,0,0,0,0,10
MOJOCOYA,atencion odontologica,exodoncia,2020-08-01,0,0,9,12,1,7,7,16,1,1,0,0,0,0,54
MONTEAGUDO,atencion odontologica,exodoncia,2020-08-01,0,0,1,11,3,1,7,15,0,1,0,0,0,0,39
MONTERO,atencion odontologica,exodoncia,2020-08-01,0,1,15,13,4,7,15,12,5,3,0,0,0,0,75
MORO MORO,atencion odontologica,exodoncia,2020-08-01,0,0,2,3,0,0,2,2,0,0,0,0,0,0,9
MOROCHATA,atencion odontologica,exodoncia,2020-08-01,0,2,1,5,2,2,5,16,4,1,0,0,0,0,38
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,exodoncia,2020-08-01,0,0,2,5,0,2,0,3,0,0,0,0,0,0,12
NAZACARA DE PACAJES,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,exodoncia,2020-08-01,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7
OCURI,atencion odontologica,exodoncia,2020-08-01,0,0,2,2,3,10,4,12,1,0,0,0,0,0,34
OKINAWA,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
OMEREQUE,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
ORURO,atencion odontologica,exodoncia,2020-08-01,0,0,41,60,13,22,40,63,20,22,0,0,0,0,281
PADCAYA,atencion odontologica,exodoncia,2020-08-01,0,0,0,4,3,0,2,6,0,0,0,0,0,0,15
PADILLA,atencion odontologica,exodoncia,2020-08-01,0,0,1,2,0,0,0,2,0,0,0,0,0,0,5
PAILON,atencion odontologica,exodoncia,2020-08-01,1,0,1,1,0,0,0,5,0,1,0,0,0,0,9
PALCA,atencion odontologica,exodoncia,2020-08-01,2,2,7,7,4,13,27,31,10,8,0,0,0,0,111
PALOS BLANCOS,atencion odontologica,exodoncia,2020-08-01,0,1,1,3,1,0,1,4,1,0,0,0,0,0,12
PAMPA GRANDE,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,1,2,2,1,1,0,0,0,0,7
PAPEL PAMPA,atencion odontologica,exodoncia,2020-08-01,0,0,1,1,0,0,1,2,0,0,0,0,0,0,5
PASORAPA,atencion odontologica,exodoncia,2020-08-01,0,0,8,0,0,0,1,0,0,1,0,0,0,0,10
PAZÑA,atencion odontologica,exodoncia,2020-08-01,0,0,1,7,0,4,4,16,0,4,0,0,0,0,36
PELECHUCO,atencion odontologica,exodoncia,2020-08-01,0,0,3,0,0,2,2,5,2,0,0,0,0,0,14
POCOATA,atencion odontologica,exodoncia,2020-08-01,0,0,11,13,6,10,16,36,14,6,0,0,0,0,112
POCONA,atencion odontologica,exodoncia,2020-08-01,0,0,2,1,1,2,6,7,12,0,0,0,0,0,31
POJO (CBBA),atencion odontologica,exodoncia,2020-08-01,0,0,4,2,1,0,1,6,1,0,0,0,0,0,15
POOPO,atencion odontologica,exodoncia,2020-08-01,0,0,3,2,0,2,2,3,1,0,0,0,0,0,13
PORONGO,atencion odontologica,exodoncia,2020-08-01,0,0,4,3,0,0,1,1,3,2,0,0,0,0,14
PORVENIR,atencion odontologica,exodoncia,2020-08-01,0,0,0,1,0,0,5,2,2,0,0,0,0,0,10
POSTRER VALLE,atencion odontologica,exodoncia,2020-08-01,0,0,3,2,6,1,4,2,3,0,0,0,0,0,21
POTOSI,atencion odontologica,exodoncia,2020-08-01,1,2,15,13,1,1,14,24,2,8,0,0,0,0,81
PRESTO,atencion odontologica,exodoncia,2020-08-01,0,0,4,6,2,2,3,14,1,0,0,0,0,0,32
PUCARANI,atencion odontologica,exodoncia,2020-08-01,0,0,9,18,6,16,17,49,7,5,0,0,0,0,127
PUERTO ACOSTA,atencion odontologica,exodoncia,2020-08-01,1,0,3,5,8,5,12,11,11,1,0,0,0,0,57
PUERTO CARABUCO,atencion odontologica,exodoncia,2020-08-01,2,0,2,2,1,6,6,21,3,4,0,0,0,0,47
PUERTO GONZALO MORENO,atencion odontologica,exodoncia,2020-08-01,0,0,11,2,1,5,4,7,1,0,0,0,0,0,31
PUERTO PEREZ,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,1,0,1,4,3,1,0,0,0,0,11
PUERTO RICO,atencion odontologica,exodoncia,2020-08-01,1,0,16,10,3,8,12,17,1,0,0,0,0,0,68
PUERTO VILLARROEL,atencion odontologica,exodoncia,2020-08-01,0,1,30,31,6,15,15,15,8,3,0,0,0,0,124
PUNA,atencion odontologica,exodoncia,2020-08-01,0,0,4,11,1,5,5,10,4,4,0,0,0,0,44
PUNATA,atencion odontologica,exodoncia,2020-08-01,0,2,3,8,0,3,0,3,0,1,0,0,0,0,20
QUIABAYA,atencion odontologica,exodoncia,2020-08-01,0,0,1,3,0,5,6,7,0,2,0,0,0,0,24
QUILLACOLLO,atencion odontologica,exodoncia,2020-08-01,0,3,7,37,0,3,2,21,4,8,0,0,0,0,85
QUIME,atencion odontologica,exodoncia,2020-08-01,0,0,10,17,2,4,23,27,7,1,0,0,0,0,91
RAVELO,atencion odontologica,exodoncia,2020-08-01,2,0,6,2,1,6,3,9,4,5,0,0,0,0,38
REYES,atencion odontologica,exodoncia,2020-08-01,0,1,0,1,0,1,1,1,0,0,0,0,0,0,5
RIBERALTA,atencion odontologica,exodoncia,2020-08-01,0,0,15,12,5,15,5,40,4,2,0,0,0,0,98
RURRENABAQUE,atencion odontologica,exodoncia,2020-08-01,0,0,2,0,0,0,3,2,1,0,0,0,0,0,8
SABAYA,atencion odontologica,exodoncia,2020-08-01,0,0,3,4,2,2,3,13,3,6,0,0,0,0,36
SACABA,atencion odontologica,exodoncia,2020-08-01,0,1,37,48,12,21,16,21,9,11,0,0,0,0,176
SACABAMBA,atencion odontologica,exodoncia,2020-08-01,0,0,2,1,2,1,3,6,0,1,0,0,0,0,16
SACACA,atencion odontologica,exodoncia,2020-08-01,0,0,12,10,6,4,10,21,2,5,0,0,0,0,70
SAIPINA,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4
SALINAS DE GARCI MENDOZA,atencion odontologica,exodoncia,2020-08-01,0,0,4,8,5,4,6,13,3,5,0,0,0,0,48
SAN AGUSTIN,atencion odontologica,exodoncia,2020-08-01,0,0,0,3,2,0,1,3,0,0,0,0,0,0,9
SAN ANDRES,atencion odontologica,exodoncia,2020-08-01,0,0,0,2,2,2,4,7,2,4,0,0,0,0,23
SAN ANDRES DE MACHACA,atencion odontologica,exodoncia,2020-08-01,0,0,2,7,4,2,3,8,8,12,0,0,0,0,46
SAN ANTONIO DE ESMORUCO,atencion odontologica,exodoncia,2020-08-01,0,0,0,2,1,3,2,6,0,2,0,0,0,0,16
SAN ANTONIO DE LOMERIO,atencion odontologica,exodoncia,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,exodoncia,2020-08-01,1,0,0,3,0,1,1,6,1,1,0,0,0,0,14
SAN BORJA,atencion odontologica,exodoncia,2020-08-01,2,0,9,2,1,2,9,13,0,0,0,0,0,0,38
SAN BUENA VENTURA,atencion odontologica,exodoncia,2020-08-01,1,0,2,9,1,3,4,9,1,0,0,0,0,0,30
SAN CARLOS,atencion odontologica,exodoncia,2020-08-01,0,0,2,3,0,1,1,2,0,0,0,0,0,0,9
SAN IGNACIO,atencion odontologica,exodoncia,2020-08-01,0,0,3,1,0,0,1,1,0,1,0,0,0,0,7
SAN IGNACIO DE VELASCO,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,2,0,5,3,4,0,0,0,0,14
SAN JAVIER(BNI),atencion odontologica,exodoncia,2020-08-01,0,0,1,3,0,0,1,0,0,0,0,0,0,0,5
SAN JAVIER(STC),atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,0,0,2,0,9,0,0,0,0,12
SAN JOAQUIN,atencion odontologica,exodoncia,2020-08-01,1,0,5,7,6,5,5,11,8,0,0,0,0,0,48
SAN JOSE DE CHIQUITOS,atencion odontologica,exodoncia,2020-08-01,0,0,4,3,2,2,16,5,6,0,0,0,0,0,38
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2020-08-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,exodoncia,2020-08-01,0,0,2,3,0,1,4,2,1,0,0,0,0,0,13
SAN LUCAS,atencion odontologica,exodoncia,2020-08-01,0,0,12,13,3,11,3,36,3,3,0,0,0,0,84
SAN MATIAS,atencion odontologica,exodoncia,2020-08-01,0,0,1,2,0,1,0,2,0,0,0,0,0,0,6
SAN MIGUEL DE VELASCO,atencion odontologica,exodoncia,2020-08-01,0,0,5,0,0,0,2,0,0,0,0,0,0,0,7
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,exodoncia,2020-08-01,0,0,6,4,1,1,2,2,6,2,0,0,0,0,24
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2020-08-01,0,0,1,1,0,1,0,4,4,0,0,0,0,0,11
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2020-08-01,0,0,0,1,0,0,2,2,2,0,0,0,0,0,7
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2020-08-01,0,1,1,2,2,0,1,7,1,0,0,0,0,0,15
SAN PEDRO(PND),atencion odontologica,exodoncia,2020-08-01,0,0,0,2,0,1,1,0,0,1,0,0,0,0,5
SAN RAFAEL,atencion odontologica,exodoncia,2020-08-01,0,0,2,2,1,1,2,6,1,0,0,0,0,0,15
SAN RAMON BENI,atencion odontologica,exodoncia,2020-08-01,0,0,3,3,8,3,9,14,3,0,0,0,0,0,43
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2020-08-01,0,2,2,7,2,3,14,12,13,5,0,0,0,0,60
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2020-08-01,0,0,5,6,1,3,5,4,0,1,0,0,0,0,25
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2020-08-01,0,0,9,8,0,3,6,8,1,2,0,0,0,0,37
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,2,5,4,1,4,2,0,0,0,0,18
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2020-08-01,0,0,1,8,1,3,7,3,0,3,0,0,0,0,26
SANTIVAÑES,atencion odontologica,exodoncia,2020-08-01,0,0,4,5,0,1,2,1,0,2,0,0,0,0,15
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2020-08-01,0,0,4,2,0,1,1,6,1,1,0,0,0,0,16
SAPAHAQUI,atencion odontologica,exodoncia,2020-08-01,0,0,0,2,0,0,3,0,3,0,0,0,0,0,8
SENA,atencion odontologica,exodoncia,2020-08-01,0,1,4,10,3,2,5,17,2,3,0,0,0,0,47
SIPE SIPE,atencion odontologica,exodoncia,2020-08-01,0,0,4,2,0,2,1,5,0,1,0,0,0,0,15
SOPACHUY,atencion odontologica,exodoncia,2020-08-01,0,0,0,2,2,1,1,7,5,0,0,0,0,0,18
SORACACHI,atencion odontologica,exodoncia,2020-08-01,0,0,2,3,4,3,6,8,1,4,0,0,0,0,31
SORATA,atencion odontologica,exodoncia,2020-08-01,0,0,14,12,2,4,10,14,4,10,0,0,0,0,70
SUCRE,atencion odontologica,exodoncia,2020-08-01,0,0,3,8,1,1,8,19,6,2,0,0,0,0,48
TACACOMA,atencion odontologica,exodoncia,2020-08-01,0,0,0,2,0,1,4,1,0,0,0,0,0,0,8
TACOBAMBA,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,exodoncia,2020-08-01,0,1,1,1,1,6,2,8,6,4,0,0,0,0,30
TAHUA,atencion odontologica,exodoncia,2020-08-01,0,0,1,0,0,0,2,1,1,0,0,0,0,0,5
TAPACARI,atencion odontologica,exodoncia,2020-08-01,0,0,3,4,2,5,4,14,4,4,0,0,0,0,40
TARABUCO,atencion odontologica,exodoncia,2020-08-01,1,0,0,2,2,6,6,18,6,12,0,0,0,0,53
TARACO,atencion odontologica,exodoncia,2020-08-01,0,0,0,1,1,2,4,9,4,1,0,0,0,0,22
TARATA,atencion odontologica,exodoncia,2020-08-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
TARIJA,atencion odontologica,exodoncia,2020-08-01,0,0,11,4,0,4,9,18,2,1,0,0,0,0,49
TARVITA,atencion odontologica,exodoncia,2020-08-01,0,2,3,28,7,16,19,31,6,26,0,0,0,0,138
TEOPONTE,atencion odontologica,exodoncia,2020-08-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
TIAHUANACU,atencion odontologica,exodoncia,2020-08-01,0,0,4,6,1,2,0,3,1,1,0,0,0,0,18
TINGUIPAYA,atencion odontologica,exodoncia,2020-08-01,0,0,7,5,4,11,5,13,6,9,0,0,0,0,60
TIQUIPAYA,atencion odontologica,exodoncia,2020-08-01,0,0,19,11,2,13,6,27,3,0,0,0,0,0,81
TIRAQUE (CBBA),atencion odontologica,exodoncia,2020-08-01,0,0,11,7,0,1,3,5,4,2,0,0,0,0,33
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2020-08-01,0,0,1,1,1,1,2,2,1,0,0,0,0,0,9
TOCO,atencion odontologica,exodoncia,2020-08-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
TODOS SANTOS,atencion odontologica,exodoncia,2020-08-01,0,0,8,2,1,0,0,5,0,2,0,0,0,0,18
TOLEDO,atencion odontologica,exodoncia,2020-08-01,0,0,4,1,1,0,0,4,0,0,0,0,0,0,10
TOMAVE,atencion odontologica,exodoncia,2020-08-01,0,0,7,4,2,2,2,10,4,3,0,0,0,0,34
TOMINA,atencion odontologica,exodoncia,2020-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
