,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,18,11,35,16,80
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,3,2,1,6
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,0,1,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,4,1,1,0,6
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,0,2,3,7
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,6,5,2,3,16
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,2,4,6
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,0,1,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,23,24,2,4,53
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,1,1,3
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,3,0,0,5
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,1,1,4,7
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,4,4,5,3,16
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,1,0,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,8,3,3,3,17
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,4,2,1,1,8
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,2,2,1,5
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,4,6,4,5,19
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,3,5,8
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,3,2,6
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,1,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,4,2,0,0,6
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,1,7,2,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,376,376,83,73,908
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,1,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,0,1
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,1,0,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,1,1,2,5
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,1,5,2,10
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,3,6,7,17
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,4,0,0,6
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,3,3,6,4,16
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,3,0,0,3
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,1,0,2,5
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,21,26,38,46,131
TACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,1,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,2,2,5
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,2,2,5
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,14,8,20,11,53
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,0,1,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,5,0,3,0,8
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,3,1,4
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,3,0,1,3,7
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,9,4,19,9,41
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,5,3,8
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,1,2
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,1,0,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,0,1,2,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,15,21,10,13,59
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,3,6,1,4,14
TURCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,3,3,7
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,5,0,0,7
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,0,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,6,2,0,9
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,1,1,4,7
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,7,5,5,5,22
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,0,1,3,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,10,13,8,10,41
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,4,3,2,1,10
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,7,5,7,8,27
VITICHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,24,37,29,23,113
YACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,2,1,0,1,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,11,10,13,9,43
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,2,2,3,8
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-07-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,3,0,0,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,2,2,6
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,1,2
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,1,1,0,4
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,3,1,6
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,2,4,2,10
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,0,0,2,4
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,1,0,2
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,4,2,0,2,8
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,0,0,0,2
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,3,11,9,9,32
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,1,0,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,4,0,0,5
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,7,2,1,4,14
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,2,1,2,7
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,2,1,1,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,4,4,1,9
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,1,0,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,0,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,2,1,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,5,31,28,66
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,3,1,3,7
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,3,0,1,5
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,0,2,3,7
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,4,4,9
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,3,2,5,9,19
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,3,1,3,9
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,80,67,44,30,221
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,4,4,4,12
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,5,1,2,10
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,1,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,2,2,2,6
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,2
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,4,0,0,1,5
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,5,5,5,17
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,3,1,5
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,3,1,1,0,5
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,5,2,0,1,8
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,22,11,10,7,50
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,1,1,2,6
CURVA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,2,1,0,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,69,72,67,51,259
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,1,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,7,6,4,0,17
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,7,2,8,5,22
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,1,0,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,1,0,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,2,4,1,8
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,2,2,7,13
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,3,7,12,14,36
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,1,0,0,3
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,1,2
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,1,1,1,5
HUARINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
ICLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,1,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,3,2,6
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,3,0,3,1,7
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,3,3
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,5,2,3,2,12
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,18,20,30,42,110
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,84,62,15,16,177
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,2,3
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,2,3
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,6,6,13
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,2,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,1,0,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,3,3,0,8
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,3,2,5,10
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,2,1,4
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,3,1,0,0,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,9,10,11,5,35
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,1,1,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,1,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,16,14,10,8,48
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,4,2,14,8,28
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,2,2,2,6
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,4,2,4,3,13
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,2,3
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,0,2,0,4
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,1,1,3
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,1,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,2,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,22,20,11,19,72
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,4,7,1,5,17
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,2,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,0,1,1,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,2,1,3
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,3,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,4,5,0,1,10
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,4,7,15,25,51
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,0,1,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,0,1,3,6
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,6,9,12,18,45
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,0,1,1,4
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,16,20,19,12,67
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,1,3,2,8
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,2,1,5,2,10
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,14,13,12,15,54
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,2,4,1,7
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,1,1,2
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,1,0,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,13,4,7,7,31
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,2,1,4
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,1,1,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,5,0,4,5,14
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,14,6,2,4,26
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,1,1,2,4
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,3,0,0,3
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,0,0,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,4,1,15,8,28
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-08-01,1,0,2,1,4
