municipality,group,variable,month,Niños (as) de 6 meses a menor de 1 año con dosis única de vitamina A,TOTAL
LA RIVERA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,1,1
LAGUNILLAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,15,15
LAJA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
LAS CARRERAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,7,7
LICOMA PAMPA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,2,2
LLALLAGUA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,109,109
LLICA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,4,4
LORETO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,20,20
LURIBAY,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,5,5
MACHACAMARCA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,7,7
MACHARETI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,28,28
MAGDALENA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,16,16
MAIRANA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,29,29
MALLA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,7,7
MAPIRI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,17,17
MECAPACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
MINEROS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,63,63
MIZQUE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,78,78
MOCOMOCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,32,32
MOJOCOYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,10,10
MONTEAGUDO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,35,35
MONTERO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,203,203
MORO MORO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,8,8
MOROCHATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,46,46
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,3,3
OCURI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,42,42
OKINAWA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,28,28
OMEREQUE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,9,9
ORURO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,469,469
PADCAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,28,28
PADILLA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,24,24
PAILON,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,48,48
PALCA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,28,28
PALOS BLANCOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,53,53
PAMPA AULLAGAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,6,6
PAMPA GRANDE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,21,21
PAPEL PAMPA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,7,7
PASORAPA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,8,8
PATACAMAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,17,17
PAZÑA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,10,10
PELECHUCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,12,12
POCOATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,55,55
POCONA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,26,26
POJO (CBBA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,24,24
POOPO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,11,11
PORCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,28,28
POROMA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,59,59
PORONGO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,19,19
PORTACHUELO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,40,40
PORVENIR,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
POSTRER VALLE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,8,8
POTOSI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,364,364
PRESTO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,17,17
PUCARA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,1,1
PUCARANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,49,49
PUERTO ACOSTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,11,11
PUERTO CARABUCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,24,24
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,9,9
PUERTO PEREZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,5,5
PUERTO QUIJARRO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,52,52
PUERTO RICO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
PUERTO SILES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,5,5
PUERTO SUAREZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,30,30
PUERTO VILLARROEL,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,94,94
PUNA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,36,36
PUNATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,60,60
QUIABAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,11,11
QUILLACOLLO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,233,233
QUIME,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
QUIRUSILLAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,1,1
RAVELO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,24,24
REYES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,49,49
RIBERALTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,348,348
ROBORE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,24,24
RURRENABAQUE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,34,34
SABAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,3,3
SACABA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,312,312
SACABAMBA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,13,13
SACACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,60,60
SAIPINA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,17,17
SAMAIPATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
SAN AGUSTIN,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,1,1
SAN ANDRES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,33,33
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,16,16
SAN BENITO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,29,29
SAN BORJA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,76,76
SAN BUENA VENTURA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,23,23
SAN CARLOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,51,51
SAN IGNACIO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,54,54
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,157,157
SAN JAVIER(BNI),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,8,8
SAN JAVIER(STC),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,31,31
SAN JOAQUIN,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,20,20
SAN JULIAN,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,100,100
SAN LORENZO(PND),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,16,16
SAN LORENZO(TJA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,33,33
SAN LUCAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,79,79
SAN MATIAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,28,28
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,30,30
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,3,3
SAN PEDRO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,24,24
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,90,90
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,14,14
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,5,5
SAN PEDRO(PND),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,1,1
SAN RAFAEL,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,8,8
SAN RAMON BENI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,10,10
SAN RAMON SCZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,33,33
SANTA ANA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,36,36
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,1417,1417
SANTA ROSA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,28,28
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,49,49
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,14,14
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,9,9
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,2,2
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,11,11
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,5,5
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,11,11
SENA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,12,12
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,48,48
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,29,29
SICAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,6,6
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,95,95
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,8,8
SORACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,19,19
SORATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,39,39
SUCRE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,574,574
TACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,5,5
TACACOMA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,7,7
TACOBAMBA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,16,16
TAHUA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,2,2
TAPACARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,50,50
TARABUCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,42,42
TARACO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,3,3
TARATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,27,27
TARIJA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,267,267
TARVITA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
TEOPONTE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,15,15
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,23,23
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,26,26
TIPUANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,39,39
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,141,141
TIRAQUE (CBBA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,76,76
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,2,2
TOCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,6,6
TOLATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,15,15
TOLEDO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,9,9
TOMAVE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
TOMINA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,14,14
TORO TORO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,22,22
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,44,44
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,9,9
TRIGAL,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,1,1
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,183,183
TUPIZA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,57,57
TURCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,3,3
UMALA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,17,17
UNCIA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,50,50
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,22,22
URUBICHA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,18,18
UYUNI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,53,53
VACAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,27,27
VALLEGRANDE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2011-07-01,32,32
