,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
PORCO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,31,31
POROMA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,20,20
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,13,13
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,97,97
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,10,10
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,5,5
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,619,619
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,14,14
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,10,10
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,1,1
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,14,14
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,223,223
PUNA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,15,15
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,139,139
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,574,574
QUIME,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,16,16
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,19,19
REYES,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,10,10
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,523,523
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,38,38
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,50,50
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,10,10
SACABA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,609,609
SACACA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,35,35
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,14,14
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,11,11
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,19,19
SAN AGUSTIN,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,2,2
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,6,6
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,18,18
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,45,45
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,14,14
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,69,69
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,40,40
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,225,225
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,48,48
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,82,82
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,16,16
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,120,120
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,11,11
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,38,38
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,52,52
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,60,60
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,17,17
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,58,58
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,31,31
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,3,3
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,13,13
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,16,16
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,63,63
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,4092,4092
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,17,17
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,11,11
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,15,15
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,13,13
SENA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,16,16
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,5,5
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,117,117
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,11,11
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,5,5
SORATA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,28,28
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,702,702
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,3,3
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,10,10
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,17,17
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,42,42
TARATA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,1,1
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,655,655
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,15,15
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,29,29
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,17,17
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,17,17
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,265,265
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,48,48
TOCO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,17,17
TODOS SANTOS,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,2,2
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,13,13
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,6,6
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,24,24
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,16,16
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,14,14
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,74,74
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,8,8
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,115,115
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,17,17
TURCO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,4,4
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,23,23
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,23,23
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,7,7
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,93,93
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,67,67
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,15,15
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,21,21
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,177,177
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,2,2
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,13,13
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,12,12
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,264,264
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,23,23
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,185,185
VINTO,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,199,199
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,2,2
WARNES,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,371,371
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,114,114
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,11,11
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,75,75
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,17,17
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,16,16
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2016-08-01,0,15,15
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,6,6
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,89,89
ACHOCALLA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,63,63
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,3,3
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1,1
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1,1
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,9,9
APOLO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,12,12
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,33,33
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,139,139
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,37,37
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,10,10
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,112,112
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,60,60
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,10,10
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,23,23
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,60,60
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,9,9
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,29,29
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,236,236
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,78,78
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,37,37
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,130,130
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,6,6
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,14,14
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,129,129
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,68,68
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,35,35
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,74,74
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,3,3
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,56,56
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,6,6
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,11,11
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,96,96
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,212,212
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,29,29
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1104,1104
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,191,191
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,6,6
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,6,6
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1,1
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,2,2
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,27,27
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,9,9
COROICO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,74,74
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,3,3
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,226,226
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,44,44
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1,1
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,27,27
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,8,8
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,3191,3191
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,33,33
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,21,21
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,195,195
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,2,2
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,47,47
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,111,111
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,13,13
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,7,7
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,8,8
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,25,25
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,15,15
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,42,42
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,7,7
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,18,18
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,12,12
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,239,239
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,40,40
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,11,11
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,3,3
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,55,55
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,7,7
ICLA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,9,9
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,22,22
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,24,24
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,21,21
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1,1
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,118,118
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,109,109
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,2389,2389
LA RIVERA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,2,2
LAJA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,21,21
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
LLICA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,2,2
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,10,10
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,36,36
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,92,92
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,78,78
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,75,75
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,970,970
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,4,4
OCURI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,23,23
ORURO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,1288,1288
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,42,42
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,14,14
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,49,49
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,3,3
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,25,25
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,3,3
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,9,9
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,30,30
POCONA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,3,3
PORCO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,10,10
POROMA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,18,18
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,14,14
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,47,47
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,458,458
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,6,6
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,13,13
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,53,53
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,30,30
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,223,223
PUNA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,9,9
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,137,137
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,354,354
QUIME,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,15,15
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,12,12
REYES,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,5,5
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,658,658
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,48,48
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,35,35
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,9,9
SACABA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,631,631
SACACA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,30,30
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,11,11
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,15,15
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,2,2
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,69,69
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,18,18
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,51,51
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,49,49
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,261,261
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,42,42
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,10,10
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,91,91
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,29,29
