,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,568,504,4,10,1086
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,6,2,2,0,10
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,14,9,2,0,25
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,3,0,1,7
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,16,14,26,27,83
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,0,3,6,11
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,4,0,2,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,2,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,8,0,4,14
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,11,12,3,4,30
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,14,12,0,1,27
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,0,1,2,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,15,12,0,1,28
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,8,12,3,1,24
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,27,23,7,8,65
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,17,11,4,1,33
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,3,5,3,15
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,4,2,2,11
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,12,24,0,1,37
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,134,128,5,5,272
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,1,0,0,4
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,2,3,1,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,0,1,8,11
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,0,3,0,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,7,1,2,6,16
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,7,9,0,1,17
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,1,2,1,6
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,284,299,13,11,607
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,13,14,0,1,28
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,11,5,0,0,16
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,22,30,13,11,76
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,14,7,3,5,29
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,19,25,3,2,49
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,1,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,9,5,0,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,1,2,1,4
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,1,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,21,16,5,8,50
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,2,0,0,4
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,9,0,1,14
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,8,17,6,35
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,7,1,4,15
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,6,7,3,2,18
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,7,0,0,9
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,14,17,1,0,32
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,1,6,1,10
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,10,8,1,5,24
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,24,24,0,0,48
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,4,5,2,15
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,193,176,35,37,441
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,4,3,0,10
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,12,15,8,4,39
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,4,3,2,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,3,4,8,18
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,4,2,4,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,2,2,0,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,16,13,0,2,31
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,6,0,0,11
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,15,17,7,5,44
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,48,56,5,6,115
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,6,4,1,4,15
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,24,16,3,6,49
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,1,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,97,81,54,36,268
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,9,8,0,0,17
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,2,0,0,3
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,5,1,1,12
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,7,9,6,3,25
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,9,6,1,2,18
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,127,126,6,11,270
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,21,9,6,2,38
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,23,26,4,4,57
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,1,2,1,5
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,117,107,19,18,261
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,2,1,0,6
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,11,9,8,8,36
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,3,5,0,12
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,1,3,5,14
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,6,5,0,0,11
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,13,5,1,1,20
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,3,0,0,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,4,4,5,15
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,8,7,2,2,19
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,59,29,20,17,125
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,10,10,0,0,20
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,23,10,0,0,33
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,22,20,6,3,51
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,49,60,11,7,127
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,1,9,7,18
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,7,12,8,0,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,6,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,23,20,30,32,105
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,4,1,1,9
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,41,34,5,6,86
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,3,7,6,21
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,16,8,1,5,30
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,11,9,6,3,29
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,15,14,1,1,31
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,6,14,0,2,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,10,18,0,1,29
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,16,19,13,21,69
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,2,3,0,10
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,1,1,1,3
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,1,2,0,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,0,1,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,9,0,0,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,0,2,3,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,13,8,0,0,21
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,17,14,1,3,35
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1570,1600,10,15,3195
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,10,12,11,10,43
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,14,10,3,0,27
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,1,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,5,3,1,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,2,1,1,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,3,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,3,0,2,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,2,1,2,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,3,2,3,12
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,6,0,0,9
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,15,7,0,0,22
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,10,9,2,3,24
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,0,0,2,2
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,43,46,4,8,101
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,0,1,1,3
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,7,8,0,2,17
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,12,7,4,3,26
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,247,232,11,7,497
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,6,2,0,0,8
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,0,4,5,11
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,1,1,1,6
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,0,1,1,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,8,10,8,4,30
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,2,3,8,18
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,8,1,1,0,10
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,9,15,1,1,26
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,178,169,7,16,370
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,3,2,0,10
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,13,4,2,0,19
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,8,8,0,0,16
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,4,14,12,35
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,8,1,3,0,12
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,59,53,19,18,149
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,7,11,10,9,37
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,3,2,0,10
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,6,3,0,1,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,3,2,0,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,8,3,4,8,23
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,6,1,3,4,14
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,4,11,3,21
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,14,12,4,6,36
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,0,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,0,1,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,137,113,10,14,274
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,28,36,2,3,69
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,1,0,0,3
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,2,0,0,2
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,15,11,3,8,37
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,18,11,0,1,30
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,6,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,19,19,1,4,43
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,5,1,4,7,17
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,11,8,0,0,19
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,61,42,5,6,114
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,0,3,2,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,7,6,1,6,20
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,56,39,2,3,100
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,1,3,2,1,7
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,7,0,0,11
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,5,3,1,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,66,74,14,13,167
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,3,4,1,0,8
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,29,32,1,1,63
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,34,37,13,22,106
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,2,2,2,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,4,1,0,1,6
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,139,113,7,5,264
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,2,0,0,4
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,75,85,8,5,173
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,1,1,1,5
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,3,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,42,33,12,11,98
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,6,3,3,14
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,3,0,1,6
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,0,2,1,3,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-08-01,2,0,2,2,6
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,1,0,0,2,3
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,11,14,8,3,36
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,15,12,0,0,27
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,9,15,8,6,38
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,0,1,0,0,1
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,9,6,0,1,16
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,3,5,1,4,13
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,2,0,1,1,4
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,2,1,1,2,6
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,17,6,1,7,31
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,3,1,4,2,10
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,7,6,0,1,14
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,11,7,4,4,26
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,4,1,1,1,7
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,21,31,0,0,52
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,0,3,3,4,10
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,2,4,0,0,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,0,2,0,0,2
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,4,3,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,7,9,10,9,35
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,5,6,4,0,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,4,7,1,0,12
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,6,2,0,1,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,0,0,1,2,3
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,43,33,1,2,79
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,13,9,3,8,33
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,1,1,0,0,2
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,0,0,1,2,3
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,6,6,1,0,13
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,8,11,0,6,25
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,9,22,6,4,41
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,8,7,1,3,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,3,5,2,2,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,6,4,0,0,10
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,0,1,0,0,1
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,7,6,0,1,14
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,5,9,1,1,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,1,2,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,27,28,3,2,60
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,16,10,2,2,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-09-01,3,4,1,1,9
