,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,16,18,0,1,35
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,16,19,13,21,69
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,3,3,0,11
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,1,1,1,3
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,1,2,0,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,1,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,9,0,0,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,0,2,3,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,13,8,0,0,21
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,21,20,1,3,45
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1560,1558,10,19,3147
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,11,8,8,35
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,14,10,3,0,27
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,6,4,2,18
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,2,1,1,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,3,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,3,0,2,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,2,1,2,5
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,4,2,3,13
SENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,6,0,0,9
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,15,7,0,0,22
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,11,9,2,3,25
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,0,2,2
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,49,48,5,8,110
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,1,1,3
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,8,0,2,18
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,15,7,4,3,29
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,249,237,11,8,505
TACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,2,0,0,8
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,0,4,5,11
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,1,1,1,6
TAHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,1,1,2
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,10,8,4,30
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,2,3,8,18
TARACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,1,1,0,10
TARATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,9,15,1,1,26
TARIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,175,168,7,15,365
TARVITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,3,2,0,10
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,13,4,2,0,19
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,8,0,0,16
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,4,14,13,36
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,1,3,1,13
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,59,53,19,18,149
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,11,10,9,37
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,3,2,0,10
TOLATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,3,0,1,10
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,3,2,0,7
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,3,4,8,23
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,1,1,4,11
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,4,11,4,22
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,14,12,4,7,37
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,0,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,1,1,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,126,120,8,11,265
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,28,37,2,3,70
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,1,0,0,3
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,2,0,0,2
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,15,11,7,10,43
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,10,0,1,28
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,6,0,0,11
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,18,1,4,40
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,1,4,7,17
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,11,8,0,0,19
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,61,42,5,6,114
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,0,3,2,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,6,1,6,20
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,56,40,3,2,101
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,3,2,1,7
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,7,0,0,10
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,5,3,1,11
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,67,74,14,13,168
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,5,1,0,9
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,29,31,3,2,65
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,34,37,13,22,106
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,2,2,2,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,1,0,1,6
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,139,111,8,6,264
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,2,0,0,4
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,78,83,10,8,179
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,1,1,1,5
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,3,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,48,37,12,12,109
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,4,3,3,12
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,3,0,1,6
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,2,1,3,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,0,2,2,6
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,0,0,2,3
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,11,14,9,3,37
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,15,12,0,0,27
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,9,15,8,6,38
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,0,0,1
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,9,6,0,1,16
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,5,1,4,13
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,0,1,1,4
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,1,1,2,6
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,17,6,1,7,31
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,1,4,2,8
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,7,6,0,1,14
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,10,7,4,4,25
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,1,1,1,7
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,20,31,0,0,51
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,4,3,4,12
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,4,0,0,6
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,2,0,0,2
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,3,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,7,9,10,9,35
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,6,4,0,15
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,7,1,0,12
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,2,0,1,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,0,1,2,3
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,42,33,1,2,78
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,16,10,3,8,37
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,1,0,0,2
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,0,1,2,3
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,6,0,0,12
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,8,11,0,6,25
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,12,25,7,8,52
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,7,1,3,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,5,2,2,12
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,4,0,0,10
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,0,0,1
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,7,7,0,1,15
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,9,1,1,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,2,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,26,27,3,2,58
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,16,10,2,2,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,4,1,1,9
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,11,6,2,23
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,48,39,1,3,91
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,14,6,1,1,22
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,0,0,4,4
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,2,2,3,11
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,18,18,3,8,47
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,4,1,1,12
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,21,15,17,14,67
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,2,0,2,10
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,21,24,2,6,53
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,0,1,2
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,1,1,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,19,14,0,0,33
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,1,2,1,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,3,2,2,8
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,2,3,5,15
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,14,10,5,2,31
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,40,43,15,13,111
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,9,2,9,7,27
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,554,560,0,1,1115
COIPASA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,10,14,1,0,25
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,10,6,3,1,20
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,1,0,0,4
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,18,6,4,2,30
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,4,0,1,9
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,14,11,5,8,38
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,9,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,9,7,7,26
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,16,13,0,0,29
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,14,15,5,4,38
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,4,1,1,11
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,17,20,0,0,37
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,2,2,3,11
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,9,6,4,3,22
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,1,0,2,8
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,11,8,4,1,24
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,62,57,3,3,125
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,18,12,1,3,34
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,7,1,1,2,11
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,9,16,2,4,31
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,5,0,0,6
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,1,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,5,0,0,8
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,535,564,144,159,1402
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,1,0,1,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,9,7,1,0,17
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,2,0,3,9
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,40,30,4,3,77
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,1,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,15,9,1,5,30
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,39,41,4,4,88
ESCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,4,0,1,7
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,2,1,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,0,0,1,4
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,0,0,2,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,11,4,1,1,17
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,1,1,2,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,10,0,0,14
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,1,0,1,7
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,5,3,5,16
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,1,1,2,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,42,36,2,2,82
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,6,1,4,17
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,2,1,0,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,2,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,12,8,2,2,24
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,4,5,0,0,9
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,2,1,1,9
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,2,1,1,5
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,0,2,0,3
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,3,0,1,5
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,2,3,0,7
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,7,3,5,4,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,8,3,8,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,15,13,1,2,31
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,12,12,3,0,27
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,7,1,0,13
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,45,42,6,4,97
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,81,70,5,4,160
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,475,480,5,4,964
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,1,5,3,12
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,10,4,0,1,15
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,2,1,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,1,1,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,11,17,22,33,83
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,3,0,1,9
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,1,1,0,4
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,3,0,1,7
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,3,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,3,6,1,0,10
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,7,16,0,0,23
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,7,7,0,0,14
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,0,1,0,0,1
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,12,13,0,0,25
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,2,6,1,0,9
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,25,24,2,2,53
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,12,14,4,5,35
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,4,2,5,16
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,6,5,1,1,13
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,18,22,1,1,42
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,112,115,3,3,233
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-09-01,5,3,3,5,16
