,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,7,1,1,16
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,6,0,1,8
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,3,0,1,5
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,2,1,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,10,10,7,36
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,4,3,0,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,11,5,1,22
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,4,0,0,10
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,1,3,0,4
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,1,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,47,43,1,3,94
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,16,18,7,9,50
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,2,1,0,5
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,0,1,2,3
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,7,2,1,20
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,9,2,2,21
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,19,23,2,7,51
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,9,1,2,21
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,8,0,3,17
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,13,1,1,24
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,2,1,0,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,8,0,1,16
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,13,0,1,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,39,19,5,2,65
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,13,12,3,1,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,5,0,1,8
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,13,9,2,30
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,49,35,5,4,93
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,16,8,1,1,26
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,8,1,2,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,2,0,1,7
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,24,13,3,7,47
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,3,1,1,14
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,23,14,11,15,63
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,6,0,6,19
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,26,21,4,5,56
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,1,1,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,1,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,16,16,1,0,33
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,1,6,1,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,5,3,1,11
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,6,2,4,18
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,12,10,6,4,32
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,37,55,14,7,113
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,11,5,9,8,33
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,600,654,2,5,1261
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,47,35,3,5,90
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,6,3,2,19
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,2,0,0,7
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,18,15,3,2,38
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,5,0,0,8
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,28,22,7,10,67
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,7,0,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,9,5,7,28
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,3,0,0,6
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,17,23,1,0,41
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,15,25,4,3,47
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,3,2,2,14
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,20,14,0,0,34
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,5,2,3,15
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,9,3,1,19
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,1,0,0,3
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,19,7,2,5,33
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,75,93,3,1,172
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,22,13,0,4,39
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,5,3,1,13
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,18,3,5,34
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,3,0,2,7
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,0,0,1,1
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,3,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,631,609,211,209,1660
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,0,2,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,12,8,0,0,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,2,1,3,10
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,39,29,9,9,86
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,21,24,4,2,51
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,45,52,3,2,102
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,0,0,2,2
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,3,2,1,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,2,0,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,11,9,3,0,23
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,2,1,4,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,26,21,1,1,49
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,3,8,10,23
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,3,3,7,22
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,2,0,2,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,50,44,4,2,100
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,11,7,3,2,23
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,4,5,2,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,14,10,3,3,30
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,6,0,0,10
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,1,1,1,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,1,0,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,1,2,0,4
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,1,0,4
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,2,2,0,6
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,2,0,4,13
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,0,0,1,3
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,8,2,4,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,15,12,1,0,28
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,9,2,5,25
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,4,0,0,8
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,37,44,3,7,91
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,102,89,2,3,196
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,608,554,7,6,1175
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,1,5,6,16
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,9,0,3,20
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,4,1,0,8
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,17,23,19,67
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,1,0,0,1
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,0,1,2,4
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,1,0,2,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,4,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,6,0,0,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,15,1,1,21
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,12,11,0,0,23
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,0,1,0,1
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,13,24,0,0,37
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,14,1,1,18
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,24,24,5,4,57
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,11,7,4,32
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,4,5,7,18
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,5,1,2,13
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,24,19,0,2,45
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,150,146,3,4,303
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,2,4,5,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,1,2,2,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,0,3,0,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,4,2,4,13
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,17,6,1,2,26
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,3,3,1,9
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,251,303,15,8,577
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,9,4,1,24
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,7,0,0,14
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,26,19,5,12,62
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,8,6,8,30
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,20,36,2,1,59
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,2,0,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,8,0,2,20
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,1,0,0,3
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,0,1,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,29,18,2,2,51
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,5,0,2,9
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,5,2,1,13
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,2,8,2,21
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,5,3,3,15
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,8,5,2,24
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,4,0,0,5
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,13,17,5,5,40
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,11,1,3,22
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,6,1,3,16
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,29,18,1,0,48
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,5,3,1,14
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,229,212,49,53,543
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,5,1,2,13
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,0,1,0,5
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,17,9,10,6,42
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,1,1,2,14
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,4,4,3,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,4,2,1,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,1,3,4,11
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,11,19,0,0,30
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,1,0,0,11
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,1,2,3,6
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,16,11,3,4,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,71,51,1,3,126
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,2,4,2,13
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,37,22,1,4,64
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,1,0,1,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,103,100,51,46,300
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,4,1,0,1,6
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,1,0,4
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,4,1,2,10
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,5,6,5,18
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,11,13,1,0,25
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,101,104,8,3,216
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,24,18,1,1,44
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,28,28,2,5,63
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,2,1,0,3
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,112,113,13,17,255
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,13,15,1,3,32
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,5,0,3,1,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,7,1,2,13
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,7,4,0,0,11
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,10,5,2,27
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,2,1,0,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,0,2,3,11
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,7,6,5,19
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,48,46,11,12,117
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,13,10,2,1,26
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,24,16,0,2,42
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,24,35,0,4,63
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,60,54,6,10,130
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,3,1,0,6
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,14,16,1,2,33
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,6,2,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,22,11,24,22,79
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,8,4,1,1,14
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,43,39,8,12,102
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,2,8,4,17
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,20,16,3,4,43
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,17,11,9,7,44
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,15,13,0,1,29
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,11,1,1,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,3,0,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,11,13,3,3,30
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,10,14,10,44
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,3,1,1,5
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,1,0,0,7
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,6,2,0,1,9
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,4,2,0,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,10,9,1,0,20
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,18,27,3,1,49
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1588,1517,14,12,3131
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,14,11,0,0,25
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,14,14,2,0,30
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,1,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,3,0,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,2,0,1,6
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,3,1,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,0,2,1,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,2,2,3,4,11
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,9,10,1,2,22
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,26,18,1,5,50
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,11,10,1,1,23
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,3,3,1,1,8
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,33,21,2,2,58
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,2,1,2,6
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-07-01,1,6,2,4,13
