municipality,group,variable,month,Restauraciones,TOTAL
CHALLAPATA,consultas odontologicas,restauraciones,2005-09-01,38,38
CHAQUI,consultas odontologicas,restauraciones,2005-09-01,5,5
CHARAGUA,consultas odontologicas,restauraciones,2005-09-01,19,19
CHARAÑA,consultas odontologicas,restauraciones,2005-09-01,10,10
CHIMORE,consultas odontologicas,restauraciones,2005-09-01,199,199
CHOQUE COTA,consultas odontologicas,restauraciones,2005-09-01,12,12
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2005-09-01,99,99
CHUMA,consultas odontologicas,restauraciones,2005-09-01,3,3
CLIZA,consultas odontologicas,restauraciones,2005-09-01,122,122
COBIJA,consultas odontologicas,restauraciones,2005-09-01,209,209
COCHABAMBA,consultas odontologicas,restauraciones,2005-09-01,5919,5919
COLCAPIRHUA,consultas odontologicas,restauraciones,2005-09-01,78,78
COLOMI,consultas odontologicas,restauraciones,2005-09-01,65,65
COLQUECHACA,consultas odontologicas,restauraciones,2005-09-01,20,20
COLQUIRI,consultas odontologicas,restauraciones,2005-09-01,104,104
COMARAPA,consultas odontologicas,restauraciones,2005-09-01,399,399
CONCEPCION,consultas odontologicas,restauraciones,2005-09-01,32,32
COPACABANA,consultas odontologicas,restauraciones,2005-09-01,17,17
CORIPATA,consultas odontologicas,restauraciones,2005-09-01,61,61
CORO CORO,consultas odontologicas,restauraciones,2005-09-01,13,13
COROICO,consultas odontologicas,restauraciones,2005-09-01,134,134
CORQUE,consultas odontologicas,restauraciones,2005-09-01,12,12
COTAGAITA,consultas odontologicas,restauraciones,2005-09-01,3,3
COTOCA,consultas odontologicas,restauraciones,2005-09-01,87,87
CUEVO,consultas odontologicas,restauraciones,2005-09-01,23,23
CULPINA,consultas odontologicas,restauraciones,2005-09-01,26,26
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2005-09-01,26,26
CURVA,consultas odontologicas,restauraciones,2005-09-01,3,3
DESAGUADERO,consultas odontologicas,restauraciones,2005-09-01,9,9
EL ALTO,consultas odontologicas,restauraciones,2005-09-01,7685,7685
EL PUENTE(TJA),consultas odontologicas,restauraciones,2005-09-01,5,5
EL TORNO,consultas odontologicas,restauraciones,2005-09-01,164,164
EL VILLAR,consultas odontologicas,restauraciones,2005-09-01,27,27
ENTRE RIOS,consultas odontologicas,restauraciones,2005-09-01,68,68
ENTRE RIOS,consultas odontologicas,restauraciones,2005-09-01,89,89
EUCALIPTUS,consultas odontologicas,restauraciones,2005-09-01,11,11
EXALTACION,consultas odontologicas,restauraciones,2005-09-01,21,21
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2005-09-01,135,135
FILADELFIA,consultas odontologicas,restauraciones,2005-09-01,19,19
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2005-09-01,51,51
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2005-09-01,75,75
GUANAY,consultas odontologicas,restauraciones,2005-09-01,49,49
GUAQUI,consultas odontologicas,restauraciones,2005-09-01,22,22
GUAYARAMERIN,consultas odontologicas,restauraciones,2005-09-01,69,69
GUTIERREZ,consultas odontologicas,restauraciones,2005-09-01,29,29
HUACARETA,consultas odontologicas,restauraciones,2005-09-01,19,19
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,restauraciones,2005-09-01,22,22
HUACHACALLA,consultas odontologicas,restauraciones,2005-09-01,18,18
HUANUNI,consultas odontologicas,restauraciones,2005-09-01,82,82
HUARACAJE,consultas odontologicas,restauraciones,2005-09-01,26,26
HUAYLLAMARCA,consultas odontologicas,restauraciones,2005-09-01,8,8
ICLA,consultas odontologicas,restauraciones,2005-09-01,14,14
INCAHUASI,consultas odontologicas,restauraciones,2005-09-01,22,22
INQUISIVI,consultas odontologicas,restauraciones,2005-09-01,20,20
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2005-09-01,62,62
IXIAMAS,consultas odontologicas,restauraciones,2005-09-01,39,39
JESUS DE MACHACA,consultas odontologicas,restauraciones,2005-09-01,11,11
LA ASUNTA,consultas odontologicas,restauraciones,2005-09-01,66,66
LA GUARDIA,consultas odontologicas,restauraciones,2005-09-01,323,323
LA PAZ,consultas odontologicas,restauraciones,2005-09-01,11596,11596
LAGUNILLAS,consultas odontologicas,restauraciones,2005-09-01,15,15
LAJA,consultas odontologicas,restauraciones,2005-09-01,24,24
LLALLAGUA,consultas odontologicas,restauraciones,2005-09-01,126,126
LLICA,consultas odontologicas,restauraciones,2005-09-01,12,12
MACHACAMARCA,consultas odontologicas,restauraciones,2005-09-01,27,27
MACHARETI,consultas odontologicas,restauraciones,2005-09-01,11,11
MAGDALENA,consultas odontologicas,restauraciones,2005-09-01,8,8
MAIRANA,consultas odontologicas,restauraciones,2005-09-01,69,69
MALLA,consultas odontologicas,restauraciones,2005-09-01,22,22
MAPIRI,consultas odontologicas,restauraciones,2005-09-01,103,103
MECAPACA,consultas odontologicas,restauraciones,2005-09-01,22,22
MINEROS,consultas odontologicas,restauraciones,2005-09-01,38,38
MIZQUE,consultas odontologicas,restauraciones,2005-09-01,86,86
MOCOMOCO,consultas odontologicas,restauraciones,2005-09-01,21,21
MOJOCOYA,consultas odontologicas,restauraciones,2005-09-01,53,53
MONTEAGUDO,consultas odontologicas,restauraciones,2005-09-01,75,75
MONTERO,consultas odontologicas,restauraciones,2005-09-01,330,330
MORO MORO,consultas odontologicas,restauraciones,2005-09-01,40,40
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,restauraciones,2005-09-01,1,1
OKINAWA,consultas odontologicas,restauraciones,2005-09-01,115,115
OMEREQUE,consultas odontologicas,restauraciones,2005-09-01,65,65
ORURO,consultas odontologicas,restauraciones,2005-09-01,1892,1892
PADCAYA,consultas odontologicas,restauraciones,2005-09-01,2,2
PADILLA,consultas odontologicas,restauraciones,2005-09-01,83,83
PALCA,consultas odontologicas,restauraciones,2005-09-01,11,11
PALOS BLANCOS,consultas odontologicas,restauraciones,2005-09-01,91,91
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2005-09-01,6,6
PAMPA GRANDE,consultas odontologicas,restauraciones,2005-09-01,19,19
PAPEL PAMPA,consultas odontologicas,restauraciones,2005-09-01,12,12
PATACAMAYA,consultas odontologicas,restauraciones,2005-09-01,17,17
PAZÑA,consultas odontologicas,restauraciones,2005-09-01,18,18
POCOATA,consultas odontologicas,restauraciones,2005-09-01,13,13
POCONA,consultas odontologicas,restauraciones,2005-09-01,14,14
POJO (CBBA),consultas odontologicas,restauraciones,2005-09-01,62,62
POOPO,consultas odontologicas,restauraciones,2005-09-01,70,70
PORCO,consultas odontologicas,restauraciones,2005-09-01,15,15
POROMA,consultas odontologicas,restauraciones,2005-09-01,66,66
PORONGO,consultas odontologicas,restauraciones,2005-09-01,22,22
PORTACHUELO,consultas odontologicas,restauraciones,2005-09-01,115,115
PORVENIR,consultas odontologicas,restauraciones,2005-09-01,27,27
POSTRER VALLE,consultas odontologicas,restauraciones,2005-09-01,10,10
POTOSI,consultas odontologicas,restauraciones,2005-09-01,442,442
PRESTO,consultas odontologicas,restauraciones,2005-09-01,63,63
PUCARA,consultas odontologicas,restauraciones,2005-09-01,5,5
PUCARANI,consultas odontologicas,restauraciones,2005-09-01,34,34
PUERTO ACOSTA,consultas odontologicas,restauraciones,2005-09-01,95,95
PUERTO CARABUCO,consultas odontologicas,restauraciones,2005-09-01,36,36
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2005-09-01,9,9
PUERTO RICO,consultas odontologicas,restauraciones,2005-09-01,42,42
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2005-09-01,279,279
PUNA,consultas odontologicas,restauraciones,2005-09-01,63,63
PUNATA,consultas odontologicas,restauraciones,2005-09-01,131,131
QUILLACOLLO,consultas odontologicas,restauraciones,2005-09-01,572,572
QUIME,consultas odontologicas,restauraciones,2005-09-01,27,27
QUIRUSILLAS,consultas odontologicas,restauraciones,2005-09-01,10,10
RAVELO,consultas odontologicas,restauraciones,2005-09-01,18,18
REYES,consultas odontologicas,restauraciones,2005-09-01,43,43
RIBERALTA,consultas odontologicas,restauraciones,2005-09-01,16,16
ROBORE,consultas odontologicas,restauraciones,2005-09-01,9,9
RURRENABAQUE,consultas odontologicas,restauraciones,2005-09-01,54,54
SACABA,consultas odontologicas,restauraciones,2005-09-01,863,863
SACACA,consultas odontologicas,restauraciones,2005-09-01,31,31
SAIPINA,consultas odontologicas,restauraciones,2005-09-01,32,32
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2005-09-01,23,23
SAMAIPATA,consultas odontologicas,restauraciones,2005-09-01,162,162
SAN AGUSTIN,consultas odontologicas,restauraciones,2005-09-01,7,7
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2005-09-01,31,31
SAN BENITO,consultas odontologicas,restauraciones,2005-09-01,81,81
SAN BORJA,consultas odontologicas,restauraciones,2005-09-01,75,75
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2005-09-01,52,52
SAN CARLOS,consultas odontologicas,restauraciones,2005-09-01,33,33
SAN IGNACIO,consultas odontologicas,restauraciones,2005-09-01,153,153
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2005-09-01,254,254
SAN JAVIER(STC),consultas odontologicas,restauraciones,2005-09-01,18,18
SAN JOAQUIN,consultas odontologicas,restauraciones,2005-09-01,64,64
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2005-09-01,34,34
SAN JULIAN,consultas odontologicas,restauraciones,2005-09-01,148,148
SAN LORENZO(PND),consultas odontologicas,restauraciones,2005-09-01,4,4
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2005-09-01,142,142
SAN LUCAS,consultas odontologicas,restauraciones,2005-09-01,74,74
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2005-09-01,122,122
SAN PEDRO,consultas odontologicas,restauraciones,2005-09-01,45,45
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2005-09-01,11,11
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2005-09-01,14,14
SAN RAFAEL,consultas odontologicas,restauraciones,2005-09-01,41,41
SAN RAMON,consultas odontologicas,restauraciones,2005-09-01,55,55
SAN RAMON,consultas odontologicas,restauraciones,2005-09-01,40,40
SANTA ANA,consultas odontologicas,restauraciones,2005-09-01,39,39
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2005-09-01,3393,3393
SANTA ROSA,consultas odontologicas,restauraciones,2005-09-01,13,13
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2005-09-01,7,7
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2005-09-01,46,46
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2005-09-01,41,41
SANTIVAÑES,consultas odontologicas,restauraciones,2005-09-01,53,53
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2005-09-01,9,9
SAPAHAQUI,consultas odontologicas,restauraciones,2005-09-01,13,13
SENA,consultas odontologicas,restauraciones,2005-09-01,88,88
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2005-09-01,63,63
SIPE SIPE,consultas odontologicas,restauraciones,2005-09-01,463,463
SOPACHUY,consultas odontologicas,restauraciones,2005-09-01,68,68
SORACACHI,consultas odontologicas,restauraciones,2005-09-01,14,14
SORATA,consultas odontologicas,restauraciones,2005-09-01,13,13
SUCRE,consultas odontologicas,restauraciones,2005-09-01,2623,2623
TACACOMA,consultas odontologicas,restauraciones,2005-09-01,14,14
TAPACARI,consultas odontologicas,restauraciones,2005-09-01,68,68
TARABUCO,consultas odontologicas,restauraciones,2005-09-01,25,25
TARACO,consultas odontologicas,restauraciones,2005-09-01,14,14
TARATA,consultas odontologicas,restauraciones,2005-09-01,35,35
TARIJA,consultas odontologicas,restauraciones,2005-09-01,838,838
TARVITA,consultas odontologicas,restauraciones,2005-09-01,87,87
TEOPONTE,consultas odontologicas,restauraciones,2005-09-01,16,16
TIAWANACU,consultas odontologicas,restauraciones,2005-09-01,37,37
TINGUIPAYA,consultas odontologicas,restauraciones,2005-09-01,17,17
TIPUANI,consultas odontologicas,restauraciones,2005-09-01,65,65
TIQUIPAYA,consultas odontologicas,restauraciones,2005-09-01,244,244
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2005-09-01,144,144
TOCO,consultas odontologicas,restauraciones,2005-09-01,12,12
TOLATA,consultas odontologicas,restauraciones,2005-09-01,17,17
TOLEDO,consultas odontologicas,restauraciones,2005-09-01,32,32
TOMAVE,consultas odontologicas,restauraciones,2005-09-01,23,23
TOMINA,consultas odontologicas,restauraciones,2005-09-01,70,70
TOTORA(CBBA),consultas odontologicas,restauraciones,2005-09-01,32,32
TRIGAL,consultas odontologicas,restauraciones,2005-09-01,9,9
TRINIDAD,consultas odontologicas,restauraciones,2005-09-01,267,267
TUPIZA,consultas odontologicas,restauraciones,2005-09-01,49,49
UNCIA,consultas odontologicas,restauraciones,2005-09-01,78,78
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2005-09-01,44,44
UYUNI,consultas odontologicas,restauraciones,2005-09-01,139,139
VACAS,consultas odontologicas,restauraciones,2005-09-01,84,84
VALLEGRANDE,consultas odontologicas,restauraciones,2005-09-01,264,264
VIACHA,consultas odontologicas,restauraciones,2005-09-01,263,263
VILLA MONTES,consultas odontologicas,restauraciones,2005-09-01,63,63
VILLA RIVERO,consultas odontologicas,restauraciones,2005-09-01,38,38
VILLA SERRANO,consultas odontologicas,restauraciones,2005-09-01,140,140
VILLA TUNARI,consultas odontologicas,restauraciones,2005-09-01,369,369
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2005-09-01,184,184
VILLAZON,consultas odontologicas,restauraciones,2005-09-01,143,143
VINTO,consultas odontologicas,restauraciones,2005-09-01,72,72
VITICHI,consultas odontologicas,restauraciones,2005-09-01,10,10
WARNES,consultas odontologicas,restauraciones,2005-09-01,267,267
YACUIBA,consultas odontologicas,restauraciones,2005-09-01,397,397
YAMPARAEZ,consultas odontologicas,restauraciones,2005-09-01,6,6
YAPACANI,consultas odontologicas,restauraciones,2005-09-01,102,102
YOTALA,consultas odontologicas,restauraciones,2005-09-01,70,70
ZUDAÑEZ,consultas odontologicas,restauraciones,2005-09-01,14,14
ACACIO,consultas odontologicas,restauraciones,2005-10-01,26,26
ACHACACHI,consultas odontologicas,restauraciones,2005-10-01,44,44
AIQUILE,consultas odontologicas,restauraciones,2005-10-01,186,186
ALCALA,consultas odontologicas,restauraciones,2005-10-01,28,28
ANCORAIMES,consultas odontologicas,restauraciones,2005-10-01,31,31
ANDAMARCA,consultas odontologicas,restauraciones,2005-10-01,26,26
ANTEQUERA,consultas odontologicas,restauraciones,2005-10-01,10,10
ANZALDO,consultas odontologicas,restauraciones,2005-10-01,28,28
APOLO,consultas odontologicas,restauraciones,2005-10-01,51,51
ARAMPAMPA,consultas odontologicas,restauraciones,2005-10-01,15,15
ARANI,consultas odontologicas,restauraciones,2005-10-01,32,32
ARBIETO,consultas odontologicas,restauraciones,2005-10-01,6,6
ARQUE,consultas odontologicas,restauraciones,2005-10-01,13,13
AUCAPATA,consultas odontologicas,restauraciones,2005-10-01,52,52
AYATA,consultas odontologicas,restauraciones,2005-10-01,3,3
AYO AYO,consultas odontologicas,restauraciones,2005-10-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2005-10-01,119,119
AZURDUY,consultas odontologicas,restauraciones,2005-10-01,111,111
BATALLAS,consultas odontologicas,restauraciones,2005-10-01,15,15
BAURES,consultas odontologicas,restauraciones,2005-10-01,25,25
BELLA FLOR,consultas odontologicas,restauraciones,2005-10-01,3,3
BERMEJO,consultas odontologicas,restauraciones,2005-10-01,83,83
BETANZOS,consultas odontologicas,restauraciones,2005-10-01,13,13
BOLIVAR,consultas odontologicas,restauraciones,2005-10-01,25,25
BOYUIBE,consultas odontologicas,restauraciones,2005-10-01,59,59
BUENA VISTA,consultas odontologicas,restauraciones,2005-10-01,48,48
CABEZAS,consultas odontologicas,restauraciones,2005-10-01,12,12
"CAIZA ""D""",consultas odontologicas,restauraciones,2005-10-01,14,14
CAJUATA,consultas odontologicas,restauraciones,2005-10-01,7,7
CALACOTO,consultas odontologicas,restauraciones,2005-10-01,13,13
CALAMARCA,consultas odontologicas,restauraciones,2005-10-01,15,15
CAMARGO,consultas odontologicas,restauraciones,2005-10-01,80,80
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2005-10-01,42,42
CAMIRI,consultas odontologicas,restauraciones,2005-10-01,440,440
CAPINOTA,consultas odontologicas,restauraciones,2005-10-01,26,26
CAQUIAVIRI,consultas odontologicas,restauraciones,2005-10-01,1,1
CARACOLLO,consultas odontologicas,restauraciones,2005-10-01,20,20
CARANAVI,consultas odontologicas,restauraciones,2005-10-01,81,81
CARAPARI,consultas odontologicas,restauraciones,2005-10-01,30,30
CARMEN RIVERO TORREZ,consultas odontologicas,restauraciones,2005-10-01,8,8
CHALLAPATA,consultas odontologicas,restauraciones,2005-10-01,92,92
CHAQUI,consultas odontologicas,restauraciones,2005-10-01,8,8
CHARAGUA,consultas odontologicas,restauraciones,2005-10-01,51,51
CHIMORE,consultas odontologicas,restauraciones,2005-10-01,113,113
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2005-10-01,58,58
CHUMA,consultas odontologicas,restauraciones,2005-10-01,4,4
CLIZA,consultas odontologicas,restauraciones,2005-10-01,38,38
COBIJA,consultas odontologicas,restauraciones,2005-10-01,191,191
COCHABAMBA,consultas odontologicas,restauraciones,2005-10-01,6542,6542
COLCAPIRHUA,consultas odontologicas,restauraciones,2005-10-01,177,177
"COLCHA ""K""",consultas odontologicas,restauraciones,2005-10-01,3,3
COLLANA,consultas odontologicas,restauraciones,2005-10-01,29,29
COLOMI,consultas odontologicas,restauraciones,2005-10-01,26,26
COLPA BELGICA,consultas odontologicas,restauraciones,2005-10-01,102,102
COLQUECHACA,consultas odontologicas,restauraciones,2005-10-01,27,27
COLQUENCHA,consultas odontologicas,restauraciones,2005-10-01,15,15
COLQUIRI,consultas odontologicas,restauraciones,2005-10-01,100,100
COMARAPA,consultas odontologicas,restauraciones,2005-10-01,253,253
COMBAYA,consultas odontologicas,restauraciones,2005-10-01,1,1
CONCEPCION,consultas odontologicas,restauraciones,2005-10-01,59,59
COPACABANA,consultas odontologicas,restauraciones,2005-10-01,28,28
CORIPATA,consultas odontologicas,restauraciones,2005-10-01,35,35
CORO CORO,consultas odontologicas,restauraciones,2005-10-01,32,32
COROICO,consultas odontologicas,restauraciones,2005-10-01,150,150
CORQUE,consultas odontologicas,restauraciones,2005-10-01,7,7
COTAGAITA,consultas odontologicas,restauraciones,2005-10-01,12,12
COTOCA,consultas odontologicas,restauraciones,2005-10-01,95,95
