municipality,group,variable,month,Pulpotomías,TOTAL
SALINAS DE GARCI MENDOZA,consultas odontologicas,pulpotomias,2005-08-01,32,32
SAMAIPATA,consultas odontologicas,pulpotomias,2005-08-01,59,59
SAN AGUSTIN,consultas odontologicas,pulpotomias,2005-08-01,12,12
SAN ANDRES,consultas odontologicas,pulpotomias,2005-08-01,36,36
SAN ANDRES DE MACHACA,consultas odontologicas,pulpotomias,2005-08-01,1,1
SAN ANTONIO DE ESMORUCO,consultas odontologicas,pulpotomias,2005-08-01,1,1
SAN BENITO,consultas odontologicas,pulpotomias,2005-08-01,41,41
SAN BORJA,consultas odontologicas,pulpotomias,2005-08-01,27,27
SAN BUENA VENTURA,consultas odontologicas,pulpotomias,2005-08-01,71,71
SAN CARLOS,consultas odontologicas,pulpotomias,2005-08-01,26,26
SAN IGNACIO,consultas odontologicas,pulpotomias,2005-08-01,141,141
SAN IGNACIO DE VELASCO,consultas odontologicas,pulpotomias,2005-08-01,213,213
SAN JAVIER(BNI),consultas odontologicas,pulpotomias,2005-08-01,13,13
SAN JOAQUIN,consultas odontologicas,pulpotomias,2005-08-01,42,42
SAN JOSE DE CHIQUITOS,consultas odontologicas,pulpotomias,2005-08-01,94,94
SAN JULIAN,consultas odontologicas,pulpotomias,2005-08-01,137,137
SAN LORENZO(PND),consultas odontologicas,pulpotomias,2005-08-01,16,16
SAN LORENZO(TJA),consultas odontologicas,pulpotomias,2005-08-01,73,73
SAN LUCAS,consultas odontologicas,pulpotomias,2005-08-01,32,32
SAN MATIAS,consultas odontologicas,pulpotomias,2005-08-01,48,48
SAN MIGUEL DE VELASCO,consultas odontologicas,pulpotomias,2005-08-01,188,188
SAN PEDRO,consultas odontologicas,pulpotomias,2005-08-01,53,53
SAN PEDRO DE BUENA VISTA,consultas odontologicas,pulpotomias,2005-08-01,23,23
SAN PEDRO DE TIQUINA,consultas odontologicas,pulpotomias,2005-08-01,34,34
SAN PEDRO(PND),consultas odontologicas,pulpotomias,2005-08-01,10,10
SAN RAFAEL,consultas odontologicas,pulpotomias,2005-08-01,71,71
SAN RAMON,consultas odontologicas,pulpotomias,2005-08-01,37,37
SAN RAMON,consultas odontologicas,pulpotomias,2005-08-01,36,36
SANTA ANA,consultas odontologicas,pulpotomias,2005-08-01,94,94
SANTA CRUZ DE LA SIERRA,consultas odontologicas,pulpotomias,2005-08-01,2471,2471
SANTA ROSA,consultas odontologicas,pulpotomias,2005-08-01,33,33
SANTA ROSA DEL SARA,consultas odontologicas,pulpotomias,2005-08-01,120,120
SANTIAGO DE CALLAPA,consultas odontologicas,pulpotomias,2005-08-01,19,19
SANTIAGO DE HUARI,consultas odontologicas,pulpotomias,2005-08-01,35,35
SANTIAGO DE MACHACA,consultas odontologicas,pulpotomias,2005-08-01,27,27
SANTIVAÑES,consultas odontologicas,pulpotomias,2005-08-01,13,13
SANTUARIO DE QUILLACAS,consultas odontologicas,pulpotomias,2005-08-01,29,29
SAPAHAQUI,consultas odontologicas,pulpotomias,2005-08-01,11,11
SENA,consultas odontologicas,pulpotomias,2005-08-01,20,20
SICA SICA (VILLA AROMA),consultas odontologicas,pulpotomias,2005-08-01,41,41
SIPE SIPE,consultas odontologicas,pulpotomias,2005-08-01,147,147
SOPACHUY,consultas odontologicas,pulpotomias,2005-08-01,64,64
SORACACHI,consultas odontologicas,pulpotomias,2005-08-01,17,17
SORATA,consultas odontologicas,pulpotomias,2005-08-01,109,109
SUCRE,consultas odontologicas,pulpotomias,2005-08-01,1180,1180
TACACOMA,consultas odontologicas,pulpotomias,2005-08-01,113,113
TACOPAYA,consultas odontologicas,pulpotomias,2005-08-01,32,32
TAPACARI,consultas odontologicas,pulpotomias,2005-08-01,50,50
TARABUCO,consultas odontologicas,pulpotomias,2005-08-01,40,40
TARACO,consultas odontologicas,pulpotomias,2005-08-01,19,19
TARATA,consultas odontologicas,pulpotomias,2005-08-01,15,15
TARIJA,consultas odontologicas,pulpotomias,2005-08-01,380,380
TARVITA,consultas odontologicas,pulpotomias,2005-08-01,19,19
TEOPONTE,consultas odontologicas,pulpotomias,2005-08-01,73,73
TIAWANACU,consultas odontologicas,pulpotomias,2005-08-01,231,231
TINGUIPAYA,consultas odontologicas,pulpotomias,2005-08-01,32,32
TIPUANI,consultas odontologicas,pulpotomias,2005-08-01,12,12
TIQUIPAYA,consultas odontologicas,pulpotomias,2005-08-01,125,125
TIRAQUE (CBBA),consultas odontologicas,pulpotomias,2005-08-01,78,78
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,pulpotomias,2005-08-01,53,53
TOCO,consultas odontologicas,pulpotomias,2005-08-01,14,14
TOLATA,consultas odontologicas,pulpotomias,2005-08-01,27,27
TOLEDO,consultas odontologicas,pulpotomias,2005-08-01,32,32
TOMAVE,consultas odontologicas,pulpotomias,2005-08-01,5,5
TOMINA,consultas odontologicas,pulpotomias,2005-08-01,32,32
TORO TORO,consultas odontologicas,pulpotomias,2005-08-01,20,20
TOTORA(CBBA),consultas odontologicas,pulpotomias,2005-08-01,76,76
TRIGAL,consultas odontologicas,pulpotomias,2005-08-01,8,8
TRINIDAD,consultas odontologicas,pulpotomias,2005-08-01,524,524
TUPIZA,consultas odontologicas,pulpotomias,2005-08-01,212,212
TURCO,consultas odontologicas,pulpotomias,2005-08-01,2,2
UMALA,consultas odontologicas,pulpotomias,2005-08-01,18,18
UNCIA,consultas odontologicas,pulpotomias,2005-08-01,117,117
URIONDO (A. CONCEPCION),consultas odontologicas,pulpotomias,2005-08-01,56,56
UYUNI,consultas odontologicas,pulpotomias,2005-08-01,159,159
VALLEGRANDE,consultas odontologicas,pulpotomias,2005-08-01,91,91
VIACHA,consultas odontologicas,pulpotomias,2005-08-01,174,174
VILA VILA,consultas odontologicas,pulpotomias,2005-08-01,5,5
VILLA MONTES,consultas odontologicas,pulpotomias,2005-08-01,127,127
VILLA NUEVA (LOMA ALTA),consultas odontologicas,pulpotomias,2005-08-01,7,7
VILLA RIVERO,consultas odontologicas,pulpotomias,2005-08-01,19,19
VILLA SERRANO,consultas odontologicas,pulpotomias,2005-08-01,46,46
VILLA TUNARI,consultas odontologicas,pulpotomias,2005-08-01,216,216
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,pulpotomias,2005-08-01,26,26
VILLAZON,consultas odontologicas,pulpotomias,2005-08-01,152,152
VINTO,consultas odontologicas,pulpotomias,2005-08-01,20,20
VITICHI,consultas odontologicas,pulpotomias,2005-08-01,6,6
WALDO BALLIVIAN,consultas odontologicas,pulpotomias,2005-08-01,4,4
WARNES,consultas odontologicas,pulpotomias,2005-08-01,77,77
YACO,consultas odontologicas,pulpotomias,2005-08-01,72,72
YACUIBA,consultas odontologicas,pulpotomias,2005-08-01,150,150
YAMPARAEZ,consultas odontologicas,pulpotomias,2005-08-01,16,16
YAPACANI,consultas odontologicas,pulpotomias,2005-08-01,64,64
YOTALA,consultas odontologicas,pulpotomias,2005-08-01,31,31
YUNCHARA,consultas odontologicas,pulpotomias,2005-08-01,30,30
ZUDAÑEZ,consultas odontologicas,pulpotomias,2005-08-01,29,29
ACACIO,consultas odontologicas,pulpotomias,2005-09-01,31,31
ACHACACHI,consultas odontologicas,pulpotomias,2005-09-01,59,59
ACHOCALLA,consultas odontologicas,pulpotomias,2005-09-01,30,30
AIQUILE,consultas odontologicas,pulpotomias,2005-09-01,56,56
ALALAY,consultas odontologicas,pulpotomias,2005-09-01,5,5
ALCALA,consultas odontologicas,pulpotomias,2005-09-01,25,25
ANCORAIMES,consultas odontologicas,pulpotomias,2005-09-01,73,73
ANDAMARCA,consultas odontologicas,pulpotomias,2005-09-01,10,10
ANZALDO,consultas odontologicas,pulpotomias,2005-09-01,28,28
APOLO,consultas odontologicas,pulpotomias,2005-09-01,175,175
ARAMPAMPA,consultas odontologicas,pulpotomias,2005-09-01,7,7
ARANI,consultas odontologicas,pulpotomias,2005-09-01,23,23
ARBIETO,consultas odontologicas,pulpotomias,2005-09-01,12,12
ASCENCION DE GUARAYOS,consultas odontologicas,pulpotomias,2005-09-01,50,50
ATOCHA,consultas odontologicas,pulpotomias,2005-09-01,182,182
AUCAPATA,consultas odontologicas,pulpotomias,2005-09-01,50,50
AYATA,consultas odontologicas,pulpotomias,2005-09-01,27,27
AYO AYO,consultas odontologicas,pulpotomias,2005-09-01,41,41
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,pulpotomias,2005-09-01,91,91
AZURDUY,consultas odontologicas,pulpotomias,2005-09-01,50,50
BATALLAS,consultas odontologicas,pulpotomias,2005-09-01,88,88
BAURES,consultas odontologicas,pulpotomias,2005-09-01,38,38
BELLA FLOR,consultas odontologicas,pulpotomias,2005-09-01,33,33
BERMEJO,consultas odontologicas,pulpotomias,2005-09-01,97,97
BETANZOS,consultas odontologicas,pulpotomias,2005-09-01,64,64
BOLIVAR,consultas odontologicas,pulpotomias,2005-09-01,50,50
BOYUIBE,consultas odontologicas,pulpotomias,2005-09-01,36,36
BUENA VISTA,consultas odontologicas,pulpotomias,2005-09-01,56,56
CABEZAS,consultas odontologicas,pulpotomias,2005-09-01,24,24
CAIROMA,consultas odontologicas,pulpotomias,2005-09-01,19,19
"CAIZA ""D""",consultas odontologicas,pulpotomias,2005-09-01,20,20
CAJUATA,consultas odontologicas,pulpotomias,2005-09-01,70,70
CALACOTO,consultas odontologicas,pulpotomias,2005-09-01,59,59
CALAMARCA,consultas odontologicas,pulpotomias,2005-09-01,28,28
CAMARGO,consultas odontologicas,pulpotomias,2005-09-01,107,107
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,pulpotomias,2005-09-01,25,25
CAMIRI,consultas odontologicas,pulpotomias,2005-09-01,139,139
CAPINOTA,consultas odontologicas,pulpotomias,2005-09-01,48,48
CAQUIAVIRI,consultas odontologicas,pulpotomias,2005-09-01,66,66
CARACOLLO,consultas odontologicas,pulpotomias,2005-09-01,62,62
CARANAVI,consultas odontologicas,pulpotomias,2005-09-01,225,225
CARAPARI,consultas odontologicas,pulpotomias,2005-09-01,30,30
CARMEN RIVERO TORREZ,consultas odontologicas,pulpotomias,2005-09-01,20,20
CATACORA,consultas odontologicas,pulpotomias,2005-09-01,35,35
CHACARILLA,consultas odontologicas,pulpotomias,2005-09-01,18,18
CHALLAPATA,consultas odontologicas,pulpotomias,2005-09-01,72,72
CHAQUI,consultas odontologicas,pulpotomias,2005-09-01,17,17
CHARAGUA,consultas odontologicas,pulpotomias,2005-09-01,93,93
CHARAÑA,consultas odontologicas,pulpotomias,2005-09-01,30,30
CHIMORE,consultas odontologicas,pulpotomias,2005-09-01,179,179
CHOQUE COTA,consultas odontologicas,pulpotomias,2005-09-01,19,19
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,pulpotomias,2005-09-01,99,99
CHUMA,consultas odontologicas,pulpotomias,2005-09-01,69,69
CLIZA,consultas odontologicas,pulpotomias,2005-09-01,42,42
COBIJA,consultas odontologicas,pulpotomias,2005-09-01,128,128
COCHABAMBA,consultas odontologicas,pulpotomias,2005-09-01,1118,1118
COLCAPIRHUA,consultas odontologicas,pulpotomias,2005-09-01,63,63
"COLCHA ""K""",consultas odontologicas,pulpotomias,2005-09-01,16,16
COLOMI,consultas odontologicas,pulpotomias,2005-09-01,20,20
COLPA BELGICA,consultas odontologicas,pulpotomias,2005-09-01,29,29
COLQUECHACA,consultas odontologicas,pulpotomias,2005-09-01,3,3
COLQUIRI,consultas odontologicas,pulpotomias,2005-09-01,56,56
COMARAPA,consultas odontologicas,pulpotomias,2005-09-01,104,104
COMBAYA,consultas odontologicas,pulpotomias,2005-09-01,9,9
CONCEPCION,consultas odontologicas,pulpotomias,2005-09-01,53,53
COPACABANA,consultas odontologicas,pulpotomias,2005-09-01,37,37
CORIPATA,consultas odontologicas,pulpotomias,2005-09-01,66,66
CORO CORO,consultas odontologicas,pulpotomias,2005-09-01,15,15
COROICO,consultas odontologicas,pulpotomias,2005-09-01,178,178
CORQUE,consultas odontologicas,pulpotomias,2005-09-01,12,12
COTAGAITA,consultas odontologicas,pulpotomias,2005-09-01,84,84
COTOCA,consultas odontologicas,pulpotomias,2005-09-01,63,63
CUEVO,consultas odontologicas,pulpotomias,2005-09-01,63,63
CULPINA,consultas odontologicas,pulpotomias,2005-09-01,22,22
CURAHUARA DE CARANGAS,consultas odontologicas,pulpotomias,2005-09-01,31,31
DESAGUADERO,consultas odontologicas,pulpotomias,2005-09-01,92,92
EL ALTO,consultas odontologicas,pulpotomias,2005-09-01,3881,3881
EL PUENTE(STC),consultas odontologicas,pulpotomias,2005-09-01,32,32
EL PUENTE(TJA),consultas odontologicas,pulpotomias,2005-09-01,106,106
EL TORNO,consultas odontologicas,pulpotomias,2005-09-01,74,74
EL VILLAR,consultas odontologicas,pulpotomias,2005-09-01,16,16
ENTRE RIOS,consultas odontologicas,pulpotomias,2005-09-01,23,23
ENTRE RIOS,consultas odontologicas,pulpotomias,2005-09-01,146,146
EUCALIPTUS,consultas odontologicas,pulpotomias,2005-09-01,31,31
EUREKA (SANTOS MERCADO),consultas odontologicas,pulpotomias,2005-09-01,3,3
EXALTACION,consultas odontologicas,pulpotomias,2005-09-01,13,13
FERNANDEZ ALONSO,consultas odontologicas,pulpotomias,2005-09-01,102,102
FILADELFIA,consultas odontologicas,pulpotomias,2005-09-01,19,19
GENERAL SAAVEDRA,consultas odontologicas,pulpotomias,2005-09-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,pulpotomias,2005-09-01,88,88
GUANAY,consultas odontologicas,pulpotomias,2005-09-01,22,22
GUAQUI,consultas odontologicas,pulpotomias,2005-09-01,36,36
GUAYARAMERIN,consultas odontologicas,pulpotomias,2005-09-01,106,106
GUTIERREZ,consultas odontologicas,pulpotomias,2005-09-01,119,119
HUACARETA,consultas odontologicas,pulpotomias,2005-09-01,8,8
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,pulpotomias,2005-09-01,21,21
HUACHACALLA,consultas odontologicas,pulpotomias,2005-09-01,5,5
HUANUNI,consultas odontologicas,pulpotomias,2005-09-01,101,101
HUARACAJE,consultas odontologicas,pulpotomias,2005-09-01,7,7
ICHOCA,consultas odontologicas,pulpotomias,2005-09-01,5,5
ICLA,consultas odontologicas,pulpotomias,2005-09-01,32,32
INCAHUASI,consultas odontologicas,pulpotomias,2005-09-01,25,25
INQUISIVI,consultas odontologicas,pulpotomias,2005-09-01,115,115
IRUPANA (VILLA DE LANZA),consultas odontologicas,pulpotomias,2005-09-01,103,103
IXIAMAS,consultas odontologicas,pulpotomias,2005-09-01,98,98
JESUS DE MACHACA,consultas odontologicas,pulpotomias,2005-09-01,87,87
LA ASUNTA,consultas odontologicas,pulpotomias,2005-09-01,63,63
LA GUARDIA,consultas odontologicas,pulpotomias,2005-09-01,64,64
LA PAZ,consultas odontologicas,pulpotomias,2005-09-01,3538,3538
LAGUNILLAS,consultas odontologicas,pulpotomias,2005-09-01,144,144
LAJA,consultas odontologicas,pulpotomias,2005-09-01,69,69
LICOMA PAMPA,consultas odontologicas,pulpotomias,2005-09-01,12,12
LLALLAGUA,consultas odontologicas,pulpotomias,2005-09-01,89,89
LLICA,consultas odontologicas,pulpotomias,2005-09-01,26,26
LURIBAY,consultas odontologicas,pulpotomias,2005-09-01,15,15
MACHACAMARCA,consultas odontologicas,pulpotomias,2005-09-01,54,54
MACHARETI,consultas odontologicas,pulpotomias,2005-09-01,22,22
MAGDALENA,consultas odontologicas,pulpotomias,2005-09-01,21,21
MAIRANA,consultas odontologicas,pulpotomias,2005-09-01,14,14
MALLA,consultas odontologicas,pulpotomias,2005-09-01,5,5
MAPIRI,consultas odontologicas,pulpotomias,2005-09-01,50,50
MECAPACA,consultas odontologicas,pulpotomias,2005-09-01,58,58
MINEROS,consultas odontologicas,pulpotomias,2005-09-01,30,30
MIZQUE,consultas odontologicas,pulpotomias,2005-09-01,31,31
MOCOMOCO,consultas odontologicas,pulpotomias,2005-09-01,183,183
MOJOCOYA,consultas odontologicas,pulpotomias,2005-09-01,52,52
MONTEAGUDO,consultas odontologicas,pulpotomias,2005-09-01,79,79
MONTERO,consultas odontologicas,pulpotomias,2005-09-01,201,201
MORO MORO,consultas odontologicas,pulpotomias,2005-09-01,45,45
MOROCHATA,consultas odontologicas,pulpotomias,2005-09-01,20,20
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,pulpotomias,2005-09-01,13,13
OKINAWA,consultas odontologicas,pulpotomias,2005-09-01,50,50
OMEREQUE,consultas odontologicas,pulpotomias,2005-09-01,27,27
ORURO,consultas odontologicas,pulpotomias,2005-09-01,1669,1669
PADCAYA,consultas odontologicas,pulpotomias,2005-09-01,94,94
PADILLA,consultas odontologicas,pulpotomias,2005-09-01,31,31
PAILON,consultas odontologicas,pulpotomias,2005-09-01,68,68
PALCA,consultas odontologicas,pulpotomias,2005-09-01,76,76
PALOS BLANCOS,consultas odontologicas,pulpotomias,2005-09-01,166,166
PAMPA AULLAGAS,consultas odontologicas,pulpotomias,2005-09-01,8,8
PAMPA GRANDE,consultas odontologicas,pulpotomias,2005-09-01,6,6
PAPEL PAMPA,consultas odontologicas,pulpotomias,2005-09-01,18,18
PATACAMAYA,consultas odontologicas,pulpotomias,2005-09-01,77,77
PAZÑA,consultas odontologicas,pulpotomias,2005-09-01,15,15
POCOATA,consultas odontologicas,pulpotomias,2005-09-01,31,31
POCONA,consultas odontologicas,pulpotomias,2005-09-01,16,16
POJO (CBBA),consultas odontologicas,pulpotomias,2005-09-01,91,91
POOPO,consultas odontologicas,pulpotomias,2005-09-01,55,55
PORCO,consultas odontologicas,pulpotomias,2005-09-01,11,11
POROMA,consultas odontologicas,pulpotomias,2005-09-01,111,111
PORONGO,consultas odontologicas,pulpotomias,2005-09-01,29,29
PORTACHUELO,consultas odontologicas,pulpotomias,2005-09-01,117,117
PORVENIR,consultas odontologicas,pulpotomias,2005-09-01,23,23
POSTRER VALLE,consultas odontologicas,pulpotomias,2005-09-01,13,13
POTOSI,consultas odontologicas,pulpotomias,2005-09-01,746,746
PRESTO,consultas odontologicas,pulpotomias,2005-09-01,28,28
PUCARA,consultas odontologicas,pulpotomias,2005-09-01,9,9
PUCARANI,consultas odontologicas,pulpotomias,2005-09-01,152,152
PUERTO ACOSTA,consultas odontologicas,pulpotomias,2005-09-01,131,131
PUERTO CARABUCO,consultas odontologicas,pulpotomias,2005-09-01,101,101
PUERTO PEREZ,consultas odontologicas,pulpotomias,2005-09-01,18,18
PUERTO QUIJARRO,consultas odontologicas,pulpotomias,2005-09-01,74,74
PUERTO RICO,consultas odontologicas,pulpotomias,2005-09-01,50,50
PUERTO SUAREZ,consultas odontologicas,pulpotomias,2005-09-01,135,135
PUERTO VILLARROEL,consultas odontologicas,pulpotomias,2005-09-01,104,104
PUNA,consultas odontologicas,pulpotomias,2005-09-01,77,77
PUNATA,consultas odontologicas,pulpotomias,2005-09-01,59,59
QUIABAYA,consultas odontologicas,pulpotomias,2005-09-01,31,31
QUILLACOLLO,consultas odontologicas,pulpotomias,2005-09-01,154,154
QUIME,consultas odontologicas,pulpotomias,2005-09-01,44,44
QUIRUSILLAS,consultas odontologicas,pulpotomias,2005-09-01,8,8
RAVELO,consultas odontologicas,pulpotomias,2005-09-01,1,1
REYES,consultas odontologicas,pulpotomias,2005-09-01,141,141
RIBERALTA,consultas odontologicas,pulpotomias,2005-09-01,260,260
ROBORE,consultas odontologicas,pulpotomias,2005-09-01,117,117
RURRENABAQUE,consultas odontologicas,pulpotomias,2005-09-01,53,53
SACABA,consultas odontologicas,pulpotomias,2005-09-01,165,165
SACACA,consultas odontologicas,pulpotomias,2005-09-01,39,39
SAIPINA,consultas odontologicas,pulpotomias,2005-09-01,32,32
SALINAS DE GARCI MENDOZA,consultas odontologicas,pulpotomias,2005-09-01,28,28
SAMAIPATA,consultas odontologicas,pulpotomias,2005-09-01,35,35
SAN AGUSTIN,consultas odontologicas,pulpotomias,2005-09-01,17,17
SAN ANDRES,consultas odontologicas,pulpotomias,2005-09-01,41,41
SAN ANDRES DE MACHACA,consultas odontologicas,pulpotomias,2005-09-01,7,7
SAN ANTONIO DE LOMERIO,consultas odontologicas,pulpotomias,2005-09-01,19,19
SAN BENITO,consultas odontologicas,pulpotomias,2005-09-01,26,26
SAN BORJA,consultas odontologicas,pulpotomias,2005-09-01,75,75
SAN BUENA VENTURA,consultas odontologicas,pulpotomias,2005-09-01,65,65
SAN CARLOS,consultas odontologicas,pulpotomias,2005-09-01,17,17
SAN IGNACIO,consultas odontologicas,pulpotomias,2005-09-01,94,94
SAN IGNACIO DE VELASCO,consultas odontologicas,pulpotomias,2005-09-01,147,147
SAN JAVIER(STC),consultas odontologicas,pulpotomias,2005-09-01,2,2
SAN JOAQUIN,consultas odontologicas,pulpotomias,2005-09-01,42,42
SAN JOSE DE CHIQUITOS,consultas odontologicas,pulpotomias,2005-09-01,95,95
SAN JULIAN,consultas odontologicas,pulpotomias,2005-09-01,112,112
SAN LORENZO(PND),consultas odontologicas,pulpotomias,2005-09-01,41,41
SAN LORENZO(TJA),consultas odontologicas,pulpotomias,2005-09-01,162,162
SAN LUCAS,consultas odontologicas,pulpotomias,2005-09-01,83,83
SAN MATIAS,consultas odontologicas,pulpotomias,2005-09-01,44,44
SAN MIGUEL DE VELASCO,consultas odontologicas,pulpotomias,2005-09-01,73,73
SAN PEDRO DE BUENA VISTA,consultas odontologicas,pulpotomias,2005-09-01,62,62
SAN PEDRO DE TIQUINA,consultas odontologicas,pulpotomias,2005-09-01,14,14
SAN PEDRO(PND),consultas odontologicas,pulpotomias,2005-09-01,3,3
SAN RAFAEL,consultas odontologicas,pulpotomias,2005-09-01,92,92
SAN RAMON,consultas odontologicas,pulpotomias,2005-09-01,55,55
SAN RAMON,consultas odontologicas,pulpotomias,2005-09-01,11,11
SANTA ANA,consultas odontologicas,pulpotomias,2005-09-01,105,105
SANTA CRUZ DE LA SIERRA,consultas odontologicas,pulpotomias,2005-09-01,2150,2150
SANTA ROSA,consultas odontologicas,pulpotomias,2005-09-01,56,56
SANTA ROSA DEL SARA,consultas odontologicas,pulpotomias,2005-09-01,83,83
SANTIAGO DE HUARI,consultas odontologicas,pulpotomias,2005-09-01,36,36
SANTIAGO DE MACHACA,consultas odontologicas,pulpotomias,2005-09-01,18,18
SANTIVAÑES,consultas odontologicas,pulpotomias,2005-09-01,23,23
SANTUARIO DE QUILLACAS,consultas odontologicas,pulpotomias,2005-09-01,13,13
