municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,15,15
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,78,78
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,37,37
ACHOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,40,40
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,313,313
ALALAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,88,88
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,36,36
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,126,126
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,6,6
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,11,11
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,164,164
ARAMPAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,19,19
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,146,146
ARBIETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,6,6
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,10,10
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,58,58
AUCAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,3,3
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,7,7
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,206,206
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,102,102
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,10,10
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,13,13
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,36,36
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,71,71
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,10,10
BOLIVAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,31,31
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,59,59
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,67,67
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,21,21
CAJUATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,78,78
CALACOTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,16,16
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,83,83
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,141,141
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,21,21
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,262,262
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,42,42
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,25,25
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,40,40
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,69,69
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,57,57
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,15,15
CHACARILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,48,48
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,43,43
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,2,2
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,82,82
CHARAÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,20,20
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,205,205
CHIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,9,9
CHOQUE COTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,39,39
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,40,40
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,8,8
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,95,95
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,188,188
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,2168,2168
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,76,76
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,14,14
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,73,73
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,1,1
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,138,138
COMANCHE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,2,2
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,129,129
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,8,8
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,43,43
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,37,37
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,10,10
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,100,100
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,8,8
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,14,14
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,129,129
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,64,64
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,23,23
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,12,12
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,6,6
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,2520,2520
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,29,29
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,32,32
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,35,35
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,3,3
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,141,141
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,165,165
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,62,62
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,3,3
EXALTACION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,24,24
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,69,69
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,55,55
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,93,93
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,95,95
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,17,17
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,80,80
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,229,229
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,73,73
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,3,3
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,70,70
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,4,4
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,45,45
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,20,20
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,119,119
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,4,4
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,183,183
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,3,3
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,90,90
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,28,28
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,39,39
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,35,35
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,9,9
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,333,333
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,5272,5272
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,241,241
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,21,21
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,114,114
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,17,17
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,106,106
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,39,39
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,11,11
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,20,20
MALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,22,22
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,85,85
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,15,15
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,47,47
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,89,89
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,72,72
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,38,38
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,235,235
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,188,188
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,30,30
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,23,23
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,11,11
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,79,79
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,70,70
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,1266,1266
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,78,78
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,91,91
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,75,75
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,20,20
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,132,132
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,5,5
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,77,77
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,76,76
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,67,67
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,6,6
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,241,241
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,1,1
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,359,359
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,53,53
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,5,5
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,425,425
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,34,34
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,110,110
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,38,38
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,4,4
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,446,446
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,234,234
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,3,3
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,27,27
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,31,31
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,10,10
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,45,45
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,34,34
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,176,176
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,159,159
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,336,336
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,89,89
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,449,449
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,47,47
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,20,20
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,48,48
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,220,220
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,78,78
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,50,50
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,517,517
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,152,152
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,18,18
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,93,93
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,30,30
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,44,44
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,75,75
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,3,3
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,74,74
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,68,68
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,73,73
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,11,11
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,125,125
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,25,25
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,14,14
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,81,81
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,45,45
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,14,14
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,51,51
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,162,162
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,397,397
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,58,58
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,15,15
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,225,225
