municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,216,216
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,103,103
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,226,226
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,288,288
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,68,68
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,223,223
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,112,112
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,225,225
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,74,74
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,633,633
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,91,91
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,91,91
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,136,136
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,93,93
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,188,188
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,68,68
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,3,3
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,83,83
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,507,507
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,298,298
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,88,88
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,9678,9678
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,94,94
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,407,407
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,19,19
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,232,232
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,73,73
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,54,54
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,139,139
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,53,53
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,186,186
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,309,309
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,25,25
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,283,283
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,11,11
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,73,73
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,104,104
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,3920,3920
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,73,73
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,23,23
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,281,281
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,531,531
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,24,24
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,182,182
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,1066,1066
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,452,452
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,43,43
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,365,365
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,66,66
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,232,232
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,289,289
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,53,53
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,73,73
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,89,89
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,48,48
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,73,73
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,125,125
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,7,7
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,1317,1317
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,304,304
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,52,52
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,205,205
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,768,768
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,359,359
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,83,83
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,380,380
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,509,509
VILA VILA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,23,23
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,560,560
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,40,40
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,71,71
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,54,54
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,470,470
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,749,749
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,426,426
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,45,45
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,19,19
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,171,171
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,917,917
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,6,6
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,180,180
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,36,36
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,156,156
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,100,100
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,155,155
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,300,300
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,320,320
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,277,277
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,67,67
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,102,102
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,49,49
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,77,77
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,609,609
ARAMPAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,10,10
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,87,87
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,98,98
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,120,120
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,623,623
AUCAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,146,146
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,81,81
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,104,104
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,281,281
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,540,540
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,104,104
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,70,70
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,2,2
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,34,34
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,548,548
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,282,282
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,90,90
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,80,80
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,137,137
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,165,165
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,51,51
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,448,448
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,37,37
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,43,43
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,214,214
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,153,153
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,1980,1980
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,109,109
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,65,65
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,311,311
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,748,748
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,423,423
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,3,3
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,569,569
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,15,15
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,464,464
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,19,19
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,211,211
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,369,369
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,633,633
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,147,147
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,377,377
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,5557,5557
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,142,142
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,16,16
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,3581,3581
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,53,53
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,56,56
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,234,234
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,375,375
COMBAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,226,226
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,40,40
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,117,117
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,523,523
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,57,57
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,204,204
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,88,88
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,503,503
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,154,154
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,34,34
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,10,10
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,233,233
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,12,12
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,247,247
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,9061,9061
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,117,117
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,89,89
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,251,251
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,130,130
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,41,41
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,501,501
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,79,79
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,256,256
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,22,22
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,166,166
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,76,76
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,159,159
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,120,120
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,573,573
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-08-01,19,19
