municipality,group,variable,month,Acciones preventivas,TOTAL
OMEREQUE,consultas odontologicas,acciones preventivas,2005-12-01,47,47
ORURO,consultas odontologicas,acciones preventivas,2005-12-01,1701,1701
PADCAYA,consultas odontologicas,acciones preventivas,2005-12-01,136,136
PADILLA,consultas odontologicas,acciones preventivas,2005-12-01,218,218
PALCA,consultas odontologicas,acciones preventivas,2005-12-01,271,271
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2005-12-01,43,43
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2005-12-01,2,2
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2005-12-01,38,38
PASORAPA,consultas odontologicas,acciones preventivas,2005-12-01,33,33
PATACAMAYA,consultas odontologicas,acciones preventivas,2005-12-01,8,8
PAZÑA,consultas odontologicas,acciones preventivas,2005-12-01,8,8
PELECHUCO,consultas odontologicas,acciones preventivas,2005-12-01,9,9
POCONA,consultas odontologicas,acciones preventivas,2005-12-01,25,25
POJO (CBBA),consultas odontologicas,acciones preventivas,2005-12-01,5,5
POOPO,consultas odontologicas,acciones preventivas,2005-12-01,5,5
PORCO,consultas odontologicas,acciones preventivas,2005-12-01,18,18
POROMA,consultas odontologicas,acciones preventivas,2005-12-01,122,122
PORONGO,consultas odontologicas,acciones preventivas,2005-12-01,50,50
PORTACHUELO,consultas odontologicas,acciones preventivas,2005-12-01,208,208
PORVENIR,consultas odontologicas,acciones preventivas,2005-12-01,11,11
POTOSI,consultas odontologicas,acciones preventivas,2005-12-01,728,728
PRESTO,consultas odontologicas,acciones preventivas,2005-12-01,115,115
PUCARA,consultas odontologicas,acciones preventivas,2005-12-01,39,39
PUCARANI,consultas odontologicas,acciones preventivas,2005-12-01,36,36
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2005-12-01,661,661
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2005-12-01,9,9
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2005-12-01,2,2
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2005-12-01,431,431
PUERTO RICO,consultas odontologicas,acciones preventivas,2005-12-01,21,21
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2005-12-01,82,82
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2005-12-01,12,12
PUNA,consultas odontologicas,acciones preventivas,2005-12-01,986,986
PUNATA,consultas odontologicas,acciones preventivas,2005-12-01,344,344
QUILLACOLLO,consultas odontologicas,acciones preventivas,2005-12-01,295,295
QUIME,consultas odontologicas,acciones preventivas,2005-12-01,9,9
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2005-12-01,7,7
REYES,consultas odontologicas,acciones preventivas,2005-12-01,18,18
RIBERALTA,consultas odontologicas,acciones preventivas,2005-12-01,98,98
SABAYA,consultas odontologicas,acciones preventivas,2005-12-01,3,3
SACABA,consultas odontologicas,acciones preventivas,2005-12-01,171,171
SACABAMBA,consultas odontologicas,acciones preventivas,2005-12-01,92,92
SACACA,consultas odontologicas,acciones preventivas,2005-12-01,77,77
SAIPINA,consultas odontologicas,acciones preventivas,2005-12-01,29,29
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2005-12-01,7,7
SAMAIPATA,consultas odontologicas,acciones preventivas,2005-12-01,3,3
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2005-12-01,12,12
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2005-12-01,150,150
SAN BENITO,consultas odontologicas,acciones preventivas,2005-12-01,503,503
SAN BORJA,consultas odontologicas,acciones preventivas,2005-12-01,55,55
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2005-12-01,13,13
SAN CARLOS,consultas odontologicas,acciones preventivas,2005-12-01,6,6
SAN IGNACIO,consultas odontologicas,acciones preventivas,2005-12-01,82,82
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2005-12-01,984,984
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2005-12-01,33,33
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2005-12-01,1,1
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2005-12-01,35,35
SAN LUCAS,consultas odontologicas,acciones preventivas,2005-12-01,68,68
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2005-12-01,4,4
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2005-12-01,21,21
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2005-12-01,23,23
SAN RAFAEL,consultas odontologicas,acciones preventivas,2005-12-01,102,102
SAN RAMON,consultas odontologicas,acciones preventivas,2005-12-01,9,9
SANTA ANA,consultas odontologicas,acciones preventivas,2005-12-01,18,18
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2005-12-01,2559,2559
SANTA ROSA,consultas odontologicas,acciones preventivas,2005-12-01,30,30
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2005-12-01,70,70
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2005-12-01,19,19
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2005-12-01,10,10
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2005-12-01,4,4
SANTIVAÑES,consultas odontologicas,acciones preventivas,2005-12-01,5,5
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2005-12-01,15,15
SENA,consultas odontologicas,acciones preventivas,2005-12-01,31,31
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2005-12-01,2,2
SIPE SIPE,consultas odontologicas,acciones preventivas,2005-12-01,46,46
SOPACHUY,consultas odontologicas,acciones preventivas,2005-12-01,120,120
SORACACHI,consultas odontologicas,acciones preventivas,2005-12-01,8,8
SORATA,consultas odontologicas,acciones preventivas,2005-12-01,238,238
SUCRE,consultas odontologicas,acciones preventivas,2005-12-01,627,627
TACACOMA,consultas odontologicas,acciones preventivas,2005-12-01,31,31
TACOPAYA,consultas odontologicas,acciones preventivas,2005-12-01,303,303
TAPACARI,consultas odontologicas,acciones preventivas,2005-12-01,32,32
TARABUCO,consultas odontologicas,acciones preventivas,2005-12-01,118,118
TARACO,consultas odontologicas,acciones preventivas,2005-12-01,5,5
TARATA,consultas odontologicas,acciones preventivas,2005-12-01,11,11
TARIJA,consultas odontologicas,acciones preventivas,2005-12-01,304,304
TARVITA,consultas odontologicas,acciones preventivas,2005-12-01,992,992
TIAWANACU,consultas odontologicas,acciones preventivas,2005-12-01,7,7
TINGUIPAYA,consultas odontologicas,acciones preventivas,2005-12-01,195,195
TIPUANI,consultas odontologicas,acciones preventivas,2005-12-01,9,9
TIQUIPAYA,consultas odontologicas,acciones preventivas,2005-12-01,114,114
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2005-12-01,164,164
TOLATA,consultas odontologicas,acciones preventivas,2005-12-01,6,6
TOLEDO,consultas odontologicas,acciones preventivas,2005-12-01,20,20
TOMAVE,consultas odontologicas,acciones preventivas,2005-12-01,19,19
TOMINA,consultas odontologicas,acciones preventivas,2005-12-01,172,172
TORO TORO,consultas odontologicas,acciones preventivas,2005-12-01,1,1
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2005-12-01,8,8
TRINIDAD,consultas odontologicas,acciones preventivas,2005-12-01,314,314
TUPIZA,consultas odontologicas,acciones preventivas,2005-12-01,1,1
TURCO,consultas odontologicas,acciones preventivas,2005-12-01,175,175
UNCIA,consultas odontologicas,acciones preventivas,2005-12-01,45,45
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2005-12-01,48,48
VACAS,consultas odontologicas,acciones preventivas,2005-12-01,18,18
VALLEGRANDE,consultas odontologicas,acciones preventivas,2005-12-01,113,113
VIACHA,consultas odontologicas,acciones preventivas,2005-12-01,353,353
VILA VILA,consultas odontologicas,acciones preventivas,2005-12-01,81,81
VILLA MONTES,consultas odontologicas,acciones preventivas,2005-12-01,22,22
VILLA RIVERO,consultas odontologicas,acciones preventivas,2005-12-01,163,163
VILLA SERRANO,consultas odontologicas,acciones preventivas,2005-12-01,347,347
VILLA TUNARI,consultas odontologicas,acciones preventivas,2005-12-01,393,393
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2005-12-01,227,227
VILLAZON,consultas odontologicas,acciones preventivas,2005-12-01,54,54
VINTO,consultas odontologicas,acciones preventivas,2005-12-01,110,110
WARNES,consultas odontologicas,acciones preventivas,2005-12-01,150,150
YACO,consultas odontologicas,acciones preventivas,2005-12-01,2,2
YACUIBA,consultas odontologicas,acciones preventivas,2005-12-01,81,81
YANACACHI,consultas odontologicas,acciones preventivas,2005-12-01,15,15
YOTALA,consultas odontologicas,acciones preventivas,2005-12-01,28,28
YUNCHARA,consultas odontologicas,acciones preventivas,2005-12-01,95,95
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2005-12-01,90,90
