,group,variable,month,ANTIROTAVIRICA 2RA. DOSIS,ANTIROTAVIRICA 2RA. DOSIS,TOTALES
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,7,2,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,10,2,12
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,8,8,16
SENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,7,0,7
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,43,2,45
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,11,7,18
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,7,4,11
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,66,3,69
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,10,5,15
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,7,13,20
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,13,22,35
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,523,10,533
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,3,0,3
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,9,5,14
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,8,9,17
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,8,4,12
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,19,22,41
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,19,18,37
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,3,6,9
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,12,2,14
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,356,1,357
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,10,15,25
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,9,5,14
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,8,16,24
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,23,21,44
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,18,2,20
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,105,23,128
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,29,18,47
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,4,0,4
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,5,3,8
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,6,2,8
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,4,2,6
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,12,10,22
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,7,10,17
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,6,11,17
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,19,4,23
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,5,2,7
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,1,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,257,37,294
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,63,18,81
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,4,1,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,2,9,11
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,26,14,40
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,17,0,17
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,14,3,17
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,36,4,40
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,7,22,29
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,24,3,27
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,102,7,109
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,4,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,20,4,24
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,97,8,105
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,3,0,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,17,1,18
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,9,7,16
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,129,29,158
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,12,5,17
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,65,8,73
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,75,8,83
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,10,6,16
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,3,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,181,26,207
YACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,3,11,14
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,168,45,213
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,4,2,6
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,9,1,10
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,105,7,112
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,6,1,7
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,2,7,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,4,6,10
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-07-01,4,2,6
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,7,6,13
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,51,18,69
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,9,9,18
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,41,9,50
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,2,7,9
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,11,1,12
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,29,4,33
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,22,5,27
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1,2,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,8,13
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,17,19,36
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,4,9
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,12,2,14
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,11,13,24
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,16,8,24
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,81,0,81
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,12,5,17
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,8,4,12
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,13,18
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,9,5,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,28,31,59
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,16,12,28
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,32,9,41
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,10,1,11
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,2,4,6
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,0,5,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,56,35,91
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,39,28,67
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,1,5
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1,3,4
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,8,1,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,15,9,24
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,30,31,61
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,14,7,21
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,10,7,17
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,18,2,20
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,2,10,12
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,17,8,25
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,16,10,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,1,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,58,5,63
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,46,1,47
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,10,10,20
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,9,24,33
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,100,19,119
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,18,7,25
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,29,32
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,6,17,23
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,0,1,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,40,30,70
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,7,7,14
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,38,39,77
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1,1,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,22,22,44
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,46,20,66
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,2,7
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,30,3,33
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,13,2,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,4,7
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,12,10,22
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,30,8,38
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,150,12,162
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,11,27,38
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1311,8,1319
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,2,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,110,0,110
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,15,4,19
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,1,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,32,4,36
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,17,1,18
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,19,33,52
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,14,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,19,30,49
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,2,6,8
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,50,3,53
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,0,5,5
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,40,9,49
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,11,4,15
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,29,7,36
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,11,3,14
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,13,5,18
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,11,2,13
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,24,13,37
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,144,15,159
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,39,23,62
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,0,5
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,4,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,32,29,61
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,6,2,8
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,0,6,6
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,2,7
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1580,50,1630
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,5,10
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,32,0,32
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,13,3,16
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,118,9,127
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,1,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,19,10,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,76,28,104
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,2,0,2
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,8,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,1,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,0,2,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,32,10,42
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,9,16,25
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,33,7,40
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,11,15
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,8,11
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,2,7,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,107,31,138
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,14,21,35
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,12,5,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,1,5
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,34,9,43
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,11,0,11
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,7,3,10
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,2,7
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,2,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,0,10,10
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,6,11
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,16,17,33
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,13,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,9,3,12
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,27,0,27
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,21,2,23
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,76,13,89
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,162,5,167
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1275,18,1293
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,6,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,24,3,27
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,80,51,131
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,0,4
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,7,11,18
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,9,10,19
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,1,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,9,6,15
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,10,8,18
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,27,1,28
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,9,12
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,8,2,10
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,13,10,23
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,55,9,64
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,41,24,65
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,15,7,22
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,8,5,13
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,47,12,59
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,298,12,310
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,2,5
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,14,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,5,0,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,1,2,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,14,28,42
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,21,10,31
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,7,5,12
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,577,19,596
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,23,4,27
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,12,1,13
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,38,11,49
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,6,7,13
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,53,17,70
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,3,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,16,2,18
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,0,4
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,4,0,4
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,26,6,32
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,8,1,9
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,8,4,12
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,11,35,46
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-08-01,10,12,22
