,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,11,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,5,12
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,19,0,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,24,1,25
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,71,9,80
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,139,2,141
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,1200,10,1210
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,11,3,14
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,15,7,22
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,1,5,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,2,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,51,37,88
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,0,8
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,5,4,9
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,15,5,20
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,1,9
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,10,2,12
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,21,21,42
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,27,1,28
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,2,4
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,23,1,24
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,6,10,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,61,11,72
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,35,27,62
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,12,8,20
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,11,6,17
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,39,3,42
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,282,5,287
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,2,9
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,6,26,32
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,1,3
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,0,1,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,18,25
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,28,5,33
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,5,13
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,541,9,550
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,28,6,34
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,13,2,15
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,55,50,105
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,12,16,28
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,45,5,50
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,23,3,26
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,6,10
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,7,9
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,19,6,25
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,5,4,9
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,1,9
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,16,27,43
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,10,9,19
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,20,7,27
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,9,2,11
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,11,4,15
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,8,15
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,13,13,26
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,57,0,57
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,13,5,18
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,1,3
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,419,10,429
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,3,6,9
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,32,17,49
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,6,14
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,11,19
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,6,3,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,3,5,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,33,16,49
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,6,13
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,34,5,39
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,134,9,143
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,33,21,54
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,55,5,60
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,2,6
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,236,6,242
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,6,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,1,0,1
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,9,10,19
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,29,20,49
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,304,32,336
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,18,5,23
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,47,0,47
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,0,2
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,236,34,270
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,4,11
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,14,16,30
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,17,9,26
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,12,5,17
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,11,2,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,6,0,6
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,22,21,43
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,3,11
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,24,10,34
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,113,19,132
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,19,2,21
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,58,18,76
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,39,7,46
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,119,32,151
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,5,6,11
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,39,3,42
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,13,1,14
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,28,7,35
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,13,7,20
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,94,33,127
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,3,17,20
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,26,6,32
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,32,29,61
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,29,13,42
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,27,7,34
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,6,0,6
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,35,0,35
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,31,45,76
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,11,1,12
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,2,6
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,18,2,20
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,8,10
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,29,2,31
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,37,12,49
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2968,57,3025
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,23,6,29
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,34,12,46
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,8,10
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,5,5,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,9,13
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,1,8
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,12,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,4,8
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,5,8,13
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,7,14
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,49,5,54
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,15,3,18
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,3,8,11
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,67,4,71
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,3,4,7
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,8,15
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,12,28,40
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,478,10,488
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,0,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,10,2,12
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,3,10
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,5,13
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,23,21,44
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,13,5,18
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,1,2,3
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,13,2,15
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,347,7,354
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,12,10,22
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,10,11,21
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,13,9,22
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,23,15,38
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,26,1,27
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,102,28,130
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,35,9,44
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,1,3,4
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,5,7
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,6,1,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,0,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,9,2,11
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,6,9,15
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,11,6,17
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,29,4,33
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,3,1,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,3,1,4
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,309,60,369
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,59,15,74
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,1,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,6,5,11
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,33,5,38
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,14,2,16
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,11,12,23
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,49,3,52
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,10,16,26
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,38,6,44
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,91,4,95
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,2,10,12
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,23,3,26
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,78,9,87
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,1,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,12,2,14
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,7,6,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,187,20,207
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,5,9
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,79,9,88
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,68,3,71
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,9,6,15
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,1,1,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,186,16,202
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,9,13
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,168,28,196
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,4,1,5
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,10,0,10
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,119,8,127
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,3,11
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,8,4,12
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,3,4,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-07-01,0,3,3
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,8,6,14
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,46,21,67
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,11,9,20
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,45,12,57
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,1,5,6
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,2,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,22,5,27
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,21,4,25
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,0,1,1
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,7,0,7
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,5,12,17
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,25,17,42
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,4,7,11
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,19,4,23
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,9,16,25
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,31,6,37
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,67,0,67
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,4,6,10
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,3,6,9
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,6,7,13
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,6,8,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,33,21,54
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,7,10,17
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,16,17,33
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,9,4,13
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,1,1,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,0,3,3
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,1,5,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,53,26,79
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,41,19,60
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,2,5,7
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,2,1,3
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,3,5,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,19,6,25
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,31,30,61
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,9,5,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,10,6,16
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,11,3,14
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,0,5,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,16,6,22
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,11,10,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,3,2,5
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,77,4,81
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,35,1,36
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,5,9,14
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,13,20,33
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-08-01,110,16,126
