,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,14,11,0,1,26
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,5,0,1,11
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,54,49,1,0,104
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,1,1,1,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,7,0,0,15
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,33,36,6,3,78
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,1,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,0,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,0,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,2,0,2,6
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,4,1,2,7
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,6,5,2,21
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,6,2,3,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,15,8,2,0,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,7,0,0,9
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,10,8,1,0,19
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,1,3,1,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,34,40,4,1,79
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,12,6,1,3,22
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,3,4,3,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,1,0,4
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,11,3,3,4,21
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,3,0,0,10
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,3,2,0,6
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,1,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,0,2,1,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,1,0,2,3
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,1,2,3
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,2,2,1,6
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,6,1,4,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,7,5,4,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,6,10,3,0,19
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,6,2,2,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,5,0,0,8
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,51,31,3,8,93
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,153,117,5,4,279
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,476,426,13,12,927
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,3,2,1,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,13,0,1,18
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,0,1,1,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,1,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,17,19,11,28,75
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,2,1,0,7
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,7,4,14
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,4,1,0,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,2,0,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,4,0,0,5
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,8,2,6,25
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,6,0,0,11
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,0,3,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,14,17,1,0,32
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,5,1,1,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,28,26,1,0,55
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,12,10,5,2,29
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,3,2,5,17
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,2,0,1,3
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,20,1,0,30
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,122,127,8,8,265
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,2,1,1,5
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,1,3,4,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,0,0,0,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,0,0,2,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,3,7,6,21
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,16,8,1,0,25
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,4,3,2,11
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,225,247,15,19,506
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,10,0,0,17
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,5,0,0,14
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,27,30,35,26,118
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,11,6,7,4,28
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,27,22,4,1,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,6,7,0,0,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,0,2,0,6
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,14,16,1,4,35
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,3,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,5,1,1,15
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,5,6,7,25
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,6,6,15
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,12,1,3,25
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,4,1,0,8
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,20,1,4,30
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,2,4,4,15
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,11,4,1,0,16
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,14,21,1,1,37
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,3,3,0,13
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,1,1,2
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,149,142,25,29,345
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,6,2,5,15
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,10,22,7,10,49
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,2,2,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,5,2,2,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,2,3,4,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,3,0,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,15,14,1,0,30
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,6,1,0,15
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,14,12,5,6,37
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,58,60,5,11,134
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,2,7,4,17
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,18,33,6,4,61
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,1,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,72,59,37,65,233
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,3,0,0,7
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,5,4,0,11
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,6,3,3,10,22
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,14,1,1,24
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,103,112,11,12,238
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,15,9,1,1,26
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,14,15,0,2,31
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,1,1,5
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,99,113,52,49,313
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,6,1,0,8
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,11,9,6,4,30
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,2,0,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,4,2,4,13
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,5,1,1,9
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,15,3,2,27
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,0,2,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,1,3,3,10
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,8,1,0,17
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,48,36,10,4,98
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,7,0,0,16
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,20,18,2,0,40
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,23,26,2,2,53
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,47,37,15,19,118
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,1,10,10,22
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,10,11,0,0,21
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,7,0,0,11
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,21,22,27,17,87
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,7,2,1,19
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,43,38,6,10,97
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,7,3,1,19
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,18,14,3,0,35
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,12,17,6,6,41
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,21,22,0,3,46
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,12,4,5,2,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,2,0,2,9
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,10,16,0,1,27
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,17,23,14,16,70
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,0,0,0,3
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,0,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,3,0,2,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,2,0,0,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,8,2,2,20
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,18,8,1,0,27
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1333,1281,38,41,2693
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,16,15,0,0,31
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,15,0,0,19
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,2,0,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,2,0,3,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,3,0,1,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,2,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,8,0,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,0,0,3,6
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,3,1,4,11
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,10,12,1,2,25
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,17,15,2,2,36
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,12,10,1,3,26
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,1,1,0,6
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,31,35,3,11,80
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,1,1,2,7
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,6,3,0,0,9
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,9,2,4,22
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,229,234,3,12,478
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,0,0,1,4
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,3,1,2,9
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,3,2,3,12
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,1,8,3,13
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,0,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,15,11,4,4,34
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,4,1,3,13
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,2,0,0,2
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,6,1,0,11
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,144,146,8,15,313
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,6,4,5,2,17
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,11,10,3,3,27
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,8,6,0,0,14
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,2,4,4,12
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,4,0,1,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,28,40,11,24,103
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,12,7,7,4,30
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,1,0,0,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,5,1,1,12
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,5,5,1,13
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,2,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,6,3,2,4,15
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,2,0,2,6
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,3,5,6,1,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,13,11,3,3,30
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,2,0,0,6
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,2,2,0,4
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,112,115,1,2,230
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,30,33,5,1,69
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,1,0,1
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,5,2,1,2,10
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,11,5,1,26
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,9,0,1,19
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,6,7,0,0,13
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,17,21,2,1,41
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,2,4,6,16
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,10,13,0,1,24
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,34,44,8,9,95
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,0,2,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,8,3,1,13
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,29,51,3,5,88
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,0,3,2,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,3,2,0,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,1,8,2,2,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,71,67,15,19,172
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,7,3,1,0,11
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,31,21,1,0,53
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,33,20,19,12,84
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,1,1,3,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,4,0,0,6
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,126,119,9,4,258
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,4,1,0,5
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,72,72,4,7,155
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,5,2,0,9
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,9,3,0,1,13
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,42,29,23,19,113
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,6,5,1,1,13
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,4,1,3,1,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,0,1,5,2,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-08-01,2,2,1,2,7
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-09-01,1,1,2,2,6
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-09-01,19,6,4,4,33
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-09-01,13,20,0,1,34
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-09-01,11,17,4,3,35
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-09-01,0,1,0,0,1
