,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,0,2,1,7
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,2,1,1,5
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,2,0,0,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,10,13,2,1,26
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,9,5,2,1,17
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,1,1,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,13,5,10,16,44
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,69,57,9,5,140
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,9,4,7,25
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,34,32,5,3,74
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,98,83,61,68,310
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,5,0,0,10
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,2,0,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,2,5,1,1,9
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,7,6,4,20
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,8,5,10,9,32
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,98,109,4,6,217
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,15,18,5,2,40
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,24,18,1,1,44
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,105,129,75,63,372
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,2,0,0,5
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,8,9,5,7,29
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,7,0,0,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,2,0,0,7
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,4,1,1,9
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,6,8,1,0,15
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,3,0,1,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,6,1,0,12
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,2,5,1,2,10
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,60,60,14,6,140
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,10,5,1,2,18
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,16,15,0,2,33
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,30,17,6,6,59
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,63,63,14,7,147
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,3,0,0,7
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,18,10,1,1,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,9,0,0,13
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,28,26,23,21,98
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,11,6,2,0,19
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,36,38,9,8,91
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,6,6,3,1,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,20,8,0,1,29
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,18,10,6,8,42
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,23,22,2,2,49
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,7,9,2,1,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,2,0,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,17,15,0,2,34
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,11,16,7,8,42
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,0,0,1,5
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,0,0,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,0,0,1,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,4,0,0,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,4,3,1,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,11,4,0,0,15
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,14,15,1,0,30
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1645,1596,19,17,3277
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,7,9,0,0,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,8,21,1,2,32
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,0,2,0,1,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,4,1,3,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,4,0,0,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,2,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,7,0,1,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,1,3,1,8
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,6,5,4,3,18
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,10,6,1,4,21
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,23,28,0,2,53
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,14,10,3,6,33
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,5,1,0,7
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,52,44,6,10,112
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,7,1,2,1,11
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,7,4,3,17
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,14,13,7,3,37
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,283,262,2,3,550
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,7,0,0,12
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,2,1,1,1,5
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,0,4,4,13
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,15,11,4,5,35
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,7,4,1,1,13
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,2,0,0,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,6,8,0,2,16
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,184,202,6,12,404
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,6,3,2,15
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,11,3,2,4,20
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,10,1,1,17
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,7,4,11,27
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,11,6,0,1,18
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,44,33,22,20,119
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,9,11,4,2,26
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,4,0,1,8
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,7,0,4,15
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,2,0,1,8
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,1,3,3,8
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,2,4,1,12
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,2,4,3,13
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,7,16,3,2,28
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,2,1,2,10
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,2,1,1,5
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,140,131,4,3,278
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,42,38,0,1,81
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,2,1,0,0,3
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,6,2,1,2,11
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,26,18,6,4,54
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,11,8,0,1,20
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,6,8,0,0,14
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,23,22,0,2,47
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,3,3,4,15
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,14,17,1,1,33
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,52,50,10,11,123
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,0,0,5,4,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,7,4,4,2,17
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,32,40,5,6,83
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,4,1,1,11
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,3,7,0,1,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,88,91,10,10,199
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,6,6,1,0,13
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,31,28,1,0,60
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,31,35,30,18,114
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,4,0,0,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,190,172,2,4,368
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,6,3,2,2,13
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,80,80,9,4,173
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,1,1,1,1,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,3,0,0,7
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,32,39,13,21,105
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,4,6,0,1,11
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,2,4,4,1,11
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,0,0,1,3,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-07-01,5,0,2,0,7
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,15,6,8,4,33
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,13,15,3,3,34
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,9,15,4,3,31
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,0,0,1,2,3
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,3,1,0,1,5
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,7,8,0,0,15
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,5,1,0,7
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,1,1,0,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,3,0,0,5
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,3,4,4,13
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,15,10,3,7,35
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,1,0,3,9
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,8,2,0,0,10
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,16,12,12,5,45
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,6,8,0,0,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,29,27,3,1,60
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,6,10,1,1,18
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,2,1,1,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,3,1,1,1,6
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,8,5,0,1,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,7,5,4,8,24
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,4,6,4,1,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,12,14,3,4,33
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,1,2,1,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,0,0,0,2,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,2,0,2,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,32,33,0,0,65
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,10,17,6,4,37
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,4,1,2,1,8
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,0,0,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,1,2,2,7
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,7,12,1,1,21
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,19,24,21,14,78
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,6,1,4,2,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,3,2,2,8
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,14,13,0,0,27
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,0,2,3,7
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,3,3,2,13
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,4,0,1,10
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,0,1,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,27,31,2,2,62
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,17,12,0,0,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,6,1,0,12
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,8,2,7,6,23
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,49,33,2,0,84
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,9,11,0,0,20
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,4,0,0,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,6,4,8,23
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,19,25,9,12,65
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,4,1,1,8
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,17,21,27,22,87
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,1,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,10,4,1,20
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,19,32,12,7,70
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,1,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,12,17,0,1,30
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,8,2,0,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,3,7,0,3,13
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,8,4,5,1,18
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,15,10,1,0,26
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,55,44,16,3,118
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,4,1,13,4,22
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,706,624,9,6,1345
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,30,34,2,4,70
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,10,6,3,4,23
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,2,1,0,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,25,18,2,1,46
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,4,4,0,0,8
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,21,20,11,15,67
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,3,0,0,8
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,11,10,2,4,27
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,14,13,0,0,27
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,19,11,12,4,46
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,7,4,3,3,17
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,15,13,0,0,28
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,1,0,0,3
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,11,12,4,3,30
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,8,0,0,10
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,11,13,3,3,30
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,74,83,2,1,160
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,17,15,10,4,46
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,1,1,1,4
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,4,1,0,0,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,14,6,3,1,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,3,1,1,0,5
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,3,0,2,6
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,5,0,0,10
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,555,547,201,149,1452
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,11,7,2,2,22
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,4,0,0,9
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,63,51,3,0,117
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,3,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,9,12,6,6,33
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,40,31,7,9,87
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,1,3,1,10
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,1,0,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,0,0,1,0,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,3,0,2,2,7
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,9,8,0,2,19
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,1,2,1,2,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,12,11,2,1,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,2,7,0,1,10
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-08-01,5,7,1,2,15
