municipality,group,variable,month,Repetidas,TOTAL
LA PAZ,consultas prenatales,repetidas,2009-08-01,7627,7627
LA RIVERA,consultas prenatales,repetidas,2009-08-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2009-08-01,31,31
LAJA,consultas prenatales,repetidas,2009-08-01,81,81
LAS CARRERAS,consultas prenatales,repetidas,2009-08-01,28,28
LICOMA PAMPA,consultas prenatales,repetidas,2009-08-01,14,14
LLALLAGUA,consultas prenatales,repetidas,2009-08-01,371,371
LLICA,consultas prenatales,repetidas,2009-08-01,33,33
LORETO,consultas prenatales,repetidas,2009-08-01,16,16
LURIBAY,consultas prenatales,repetidas,2009-08-01,31,31
MACHACAMARCA,consultas prenatales,repetidas,2009-08-01,39,39
MACHARETI,consultas prenatales,repetidas,2009-08-01,50,50
MAGDALENA,consultas prenatales,repetidas,2009-08-01,88,88
MAIRANA,consultas prenatales,repetidas,2009-08-01,88,88
MALLA,consultas prenatales,repetidas,2009-08-01,9,9
MAPIRI,consultas prenatales,repetidas,2009-08-01,122,122
MECAPACA,consultas prenatales,repetidas,2009-08-01,42,42
MINEROS,consultas prenatales,repetidas,2009-08-01,132,132
MIZQUE,consultas prenatales,repetidas,2009-08-01,175,175
MOCOMOCO,consultas prenatales,repetidas,2009-08-01,43,43
MOJINETE,consultas prenatales,repetidas,2009-08-01,2,2
MOJOCOYA,consultas prenatales,repetidas,2009-08-01,43,43
MONTEAGUDO,consultas prenatales,repetidas,2009-08-01,345,345
MONTERO,consultas prenatales,repetidas,2009-08-01,783,783
MORO MORO,consultas prenatales,repetidas,2009-08-01,9,9
MOROCHATA,consultas prenatales,repetidas,2009-08-01,154,154
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2009-08-01,18,18
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2009-08-01,3,3
OCURI,consultas prenatales,repetidas,2009-08-01,140,140
OKINAWA,consultas prenatales,repetidas,2009-08-01,121,121
OMEREQUE,consultas prenatales,repetidas,2009-08-01,48,48
ORURO,consultas prenatales,repetidas,2009-08-01,2279,2279
PADCAYA,consultas prenatales,repetidas,2009-08-01,108,108
PADILLA,consultas prenatales,repetidas,2009-08-01,87,87
PAILON,consultas prenatales,repetidas,2009-08-01,150,150
PALCA,consultas prenatales,repetidas,2009-08-01,66,66
PALOS BLANCOS,consultas prenatales,repetidas,2009-08-01,191,191
PAMPA AULLAGAS,consultas prenatales,repetidas,2009-08-01,15,15
PAMPA GRANDE,consultas prenatales,repetidas,2009-08-01,48,48
PAPEL PAMPA,consultas prenatales,repetidas,2009-08-01,14,14
PASORAPA,consultas prenatales,repetidas,2009-08-01,20,20
PATACAMAYA,consultas prenatales,repetidas,2009-08-01,227,227
PAZÑA,consultas prenatales,repetidas,2009-08-01,35,35
PELECHUCO,consultas prenatales,repetidas,2009-08-01,26,26
POCOATA,consultas prenatales,repetidas,2009-08-01,112,112
POCONA,consultas prenatales,repetidas,2009-08-01,52,52
POJO (CBBA),consultas prenatales,repetidas,2009-08-01,108,108
POOPO,consultas prenatales,repetidas,2009-08-01,26,26
PORCO,consultas prenatales,repetidas,2009-08-01,21,21
POROMA,consultas prenatales,repetidas,2009-08-01,131,131
PORONGO,consultas prenatales,repetidas,2009-08-01,45,45
PORTACHUELO,consultas prenatales,repetidas,2009-08-01,171,171
PORVENIR,consultas prenatales,repetidas,2009-08-01,34,34
POSTRER VALLE,consultas prenatales,repetidas,2009-08-01,9,9
POTOSI,consultas prenatales,repetidas,2009-08-01,1688,1688
PRESTO,consultas prenatales,repetidas,2009-08-01,68,68
PUCARA,consultas prenatales,repetidas,2009-08-01,7,7
PUCARANI,consultas prenatales,repetidas,2009-08-01,174,174
PUERTO ACOSTA,consultas prenatales,repetidas,2009-08-01,106,106
PUERTO CARABUCO,consultas prenatales,repetidas,2009-08-01,56,56
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2009-08-01,26,26
PUERTO PEREZ,consultas prenatales,repetidas,2009-08-01,15,15
PUERTO QUIJARRO,consultas prenatales,repetidas,2009-08-01,65,65
PUERTO RICO,consultas prenatales,repetidas,2009-08-01,38,38
PUERTO SILES,consultas prenatales,repetidas,2009-08-01,3,3
PUERTO SUAREZ,consultas prenatales,repetidas,2009-08-01,114,114
PUERTO VILLARROEL,consultas prenatales,repetidas,2009-08-01,478,478
PUNA,consultas prenatales,repetidas,2009-08-01,232,232
PUNATA,consultas prenatales,repetidas,2009-08-01,320,320
QUIABAYA,consultas prenatales,repetidas,2009-08-01,9,9
QUILLACOLLO,consultas prenatales,repetidas,2009-08-01,542,542
QUIME,consultas prenatales,repetidas,2009-08-01,42,42
QUIRUSILLAS,consultas prenatales,repetidas,2009-08-01,6,6
RAVELO,consultas prenatales,repetidas,2009-08-01,111,111
REYES,consultas prenatales,repetidas,2009-08-01,44,44
RIBERALTA,consultas prenatales,repetidas,2009-08-01,823,823
ROBORE,consultas prenatales,repetidas,2009-08-01,70,70
RURRENABAQUE,consultas prenatales,repetidas,2009-08-01,118,118
SABAYA,consultas prenatales,repetidas,2009-08-01,16,16
SACABA,consultas prenatales,repetidas,2009-08-01,1104,1104
SACABAMBA,consultas prenatales,repetidas,2009-08-01,26,26
SACACA,consultas prenatales,repetidas,2009-08-01,162,162
SAIPINA,consultas prenatales,repetidas,2009-08-01,39,39
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2009-08-01,42,42
SAMAIPATA,consultas prenatales,repetidas,2009-08-01,54,54
SAN AGUSTIN,consultas prenatales,repetidas,2009-08-01,11,11
SAN ANDRES,consultas prenatales,repetidas,2009-08-01,56,56
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2009-08-01,25,25
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2009-08-01,5,5
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2009-08-01,24,24
SAN BENITO,consultas prenatales,repetidas,2009-08-01,62,62
SAN BORJA,consultas prenatales,repetidas,2009-08-01,226,226
SAN BUENA VENTURA,consultas prenatales,repetidas,2009-08-01,106,106
SAN CARLOS,consultas prenatales,repetidas,2009-08-01,131,131
SAN IGNACIO,consultas prenatales,repetidas,2009-08-01,152,152
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2009-08-01,440,440
SAN JAVIER(BNI),consultas prenatales,repetidas,2009-08-01,20,20
SAN JAVIER(STC),consultas prenatales,repetidas,2009-08-01,106,106
SAN JOAQUIN,consultas prenatales,repetidas,2009-08-01,30,30
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2009-08-01,95,95
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2009-08-01,62,62
SAN JULIAN,consultas prenatales,repetidas,2009-08-01,199,199
SAN LORENZO(PND),consultas prenatales,repetidas,2009-08-01,13,13
SAN LORENZO(TJA),consultas prenatales,repetidas,2009-08-01,123,123
SAN LUCAS,consultas prenatales,repetidas,2009-08-01,382,382
SAN MATIAS,consultas prenatales,repetidas,2009-08-01,107,107
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2009-08-01,55,55
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2009-08-01,17,17
SAN PEDRO,consultas prenatales,repetidas,2009-08-01,107,107
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2009-08-01,99,99
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2009-08-01,15,15
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2009-08-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2009-08-01,11,11
SAN PEDRO(PND),consultas prenatales,repetidas,2009-08-01,4,4
SAN RAFAEL,consultas prenatales,repetidas,2009-08-01,31,31
SAN RAMON,consultas prenatales,repetidas,2009-08-01,78,78
SAN RAMON,consultas prenatales,repetidas,2009-08-01,16,16
SANTA ANA,consultas prenatales,repetidas,2009-08-01,187,187
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2009-08-01,8241,8241
SANTA ROSA,consultas prenatales,repetidas,2009-08-01,58,58
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2009-08-01,126,126
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2009-08-01,19,19
SANTIAGO DE HUARI,consultas prenatales,repetidas,2009-08-01,30,30
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2009-08-01,17,17
SANTIVAÑES,consultas prenatales,repetidas,2009-08-01,28,28
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2009-08-01,21,21
SAPAHAQUI,consultas prenatales,repetidas,2009-08-01,27,27
SENA,consultas prenatales,repetidas,2009-08-01,25,25
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2009-08-01,104,104
SICAYA,consultas prenatales,repetidas,2009-08-01,10,10
SIPE SIPE,consultas prenatales,repetidas,2009-08-01,317,317
SOPACHUY,consultas prenatales,repetidas,2009-08-01,61,61
SORACACHI,consultas prenatales,repetidas,2009-08-01,54,54
SORATA,consultas prenatales,repetidas,2009-08-01,91,91
SUCRE,consultas prenatales,repetidas,2009-08-01,2850,2850
TACACHI,consultas prenatales,repetidas,2009-08-01,6,6
TACACOMA,consultas prenatales,repetidas,2009-08-01,41,41
TACOBAMBA,consultas prenatales,repetidas,2009-08-01,37,37
TACOPAYA,consultas prenatales,repetidas,2009-08-01,62,62
TAHUA,consultas prenatales,repetidas,2009-08-01,5,5
TAPACARI,consultas prenatales,repetidas,2009-08-01,185,185
TARABUCO,consultas prenatales,repetidas,2009-08-01,175,175
TARACO,consultas prenatales,repetidas,2009-08-01,12,12
TARATA,consultas prenatales,repetidas,2009-08-01,47,47
TARIJA,consultas prenatales,repetidas,2009-08-01,1444,1444
TARVITA,consultas prenatales,repetidas,2009-08-01,127,127
TEOPONTE,consultas prenatales,repetidas,2009-08-01,45,45
TIAWANACU,consultas prenatales,repetidas,2009-08-01,76,76
TINGUIPAYA,consultas prenatales,repetidas,2009-08-01,90,90
TIPUANI,consultas prenatales,repetidas,2009-08-01,81,81
TIQUIPAYA,consultas prenatales,repetidas,2009-08-01,494,494
TIRAQUE (CBBA),consultas prenatales,repetidas,2009-08-01,371,371
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2009-08-01,2,2
TOCO,consultas prenatales,repetidas,2009-08-01,31,31
TODOS SANTOS,consultas prenatales,repetidas,2009-08-01,1,1
TOLATA,consultas prenatales,repetidas,2009-08-01,27,27
TOLEDO,consultas prenatales,repetidas,2009-08-01,27,27
TOMAVE,consultas prenatales,repetidas,2009-08-01,50,50
TOMINA,consultas prenatales,repetidas,2009-08-01,61,61
TORO TORO,consultas prenatales,repetidas,2009-08-01,57,57
TOTORA(CBBA),consultas prenatales,repetidas,2009-08-01,148,148
TOTORA(ORR),consultas prenatales,repetidas,2009-08-01,26,26
TRIGAL,consultas prenatales,repetidas,2009-08-01,9,9
TRINIDAD,consultas prenatales,repetidas,2009-08-01,929,929
TUPIZA,consultas prenatales,repetidas,2009-08-01,337,337
TURCO,consultas prenatales,repetidas,2009-08-01,24,24
UMALA,consultas prenatales,repetidas,2009-08-01,35,35
UNCIA,consultas prenatales,repetidas,2009-08-01,193,193
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2009-08-01,87,87
URUBICHA,consultas prenatales,repetidas,2009-08-01,20,20
UYUNI,consultas prenatales,repetidas,2009-08-01,164,164
VACAS,consultas prenatales,repetidas,2009-08-01,68,68
VALLEGRANDE,consultas prenatales,repetidas,2009-08-01,112,112
VIACHA,consultas prenatales,repetidas,2009-08-01,318,318
VILA VILA,consultas prenatales,repetidas,2009-08-01,20,20
VILLA MONTES,consultas prenatales,repetidas,2009-08-01,168,168
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2009-08-01,14,14
VILLA RIVERO,consultas prenatales,repetidas,2009-08-01,2,2
VILLA SERRANO,consultas prenatales,repetidas,2009-08-01,73,73
VILLA TUNARI,consultas prenatales,repetidas,2009-08-01,501,501
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2009-08-01,66,66
VILLAZON,consultas prenatales,repetidas,2009-08-01,384,384
VINTO,consultas prenatales,repetidas,2009-08-01,274,274
VITICHI,consultas prenatales,repetidas,2009-08-01,63,63
WALDO BALLIVIAN,consultas prenatales,repetidas,2009-08-01,14,14
WARNES,consultas prenatales,repetidas,2009-08-01,500,500
YACO,consultas prenatales,repetidas,2009-08-01,30,30
YACUIBA,consultas prenatales,repetidas,2009-08-01,621,621
YAMPARAEZ,consultas prenatales,repetidas,2009-08-01,57,57
YANACACHI,consultas prenatales,repetidas,2009-08-01,14,14
YAPACANI,consultas prenatales,repetidas,2009-08-01,353,353
YOCALLA,consultas prenatales,repetidas,2009-08-01,35,35
YOTALA,consultas prenatales,repetidas,2009-08-01,63,63
YUNCHARA,consultas prenatales,repetidas,2009-08-01,35,35
ZUDAÑEZ,consultas prenatales,repetidas,2009-08-01,44,44
ACACIO,consultas prenatales,repetidas,2009-09-01,31,31
ACHACACHI,consultas prenatales,repetidas,2009-09-01,275,275
ACHOCALLA,consultas prenatales,repetidas,2009-09-01,55,55
AIQUILE,consultas prenatales,repetidas,2009-09-01,167,167
ALALAY,consultas prenatales,repetidas,2009-09-01,14,14
ALCALA,consultas prenatales,repetidas,2009-09-01,14,14
ANCORAIMES,consultas prenatales,repetidas,2009-09-01,71,71
ANDAMARCA,consultas prenatales,repetidas,2009-09-01,9,9
ANTEQUERA,consultas prenatales,repetidas,2009-09-01,17,17
ANZALDO,consultas prenatales,repetidas,2009-09-01,38,38
APOLO,consultas prenatales,repetidas,2009-09-01,100,100
ARAMPAMPA,consultas prenatales,repetidas,2009-09-01,29,29
ARANI,consultas prenatales,repetidas,2009-09-01,95,95
ARBIETO,consultas prenatales,repetidas,2009-09-01,44,44
ARQUE,consultas prenatales,repetidas,2009-09-01,73,73
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2009-09-01,301,301
ATOCHA,consultas prenatales,repetidas,2009-09-01,55,55
AUCAPATA,consultas prenatales,repetidas,2009-09-01,9,9
AYATA,consultas prenatales,repetidas,2009-09-01,24,24
AYO AYO,consultas prenatales,repetidas,2009-09-01,23,23
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2009-09-01,156,156
AZURDUY,consultas prenatales,repetidas,2009-09-01,76,76
BATALLAS,consultas prenatales,repetidas,2009-09-01,66,66
BAURES,consultas prenatales,repetidas,2009-09-01,33,33
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2009-09-01,5,5
BELEN DE URMIRI,consultas prenatales,repetidas,2009-09-01,9,9
BELLA FLOR,consultas prenatales,repetidas,2009-09-01,1,1
BERMEJO,consultas prenatales,repetidas,2009-09-01,287,287
BETANZOS,consultas prenatales,repetidas,2009-09-01,202,202
BOLIVAR,consultas prenatales,repetidas,2009-09-01,46,46
BOLPEBRA,consultas prenatales,repetidas,2009-09-01,8,8
BOYUIBE,consultas prenatales,repetidas,2009-09-01,25,25
BUENA VISTA,consultas prenatales,repetidas,2009-09-01,54,54
CABEZAS,consultas prenatales,repetidas,2009-09-01,153,153
CAIROMA,consultas prenatales,repetidas,2009-09-01,40,40
"CAIZA ""D""",consultas prenatales,repetidas,2009-09-01,46,46
CAJUATA,consultas prenatales,repetidas,2009-09-01,51,51
CALACOTO,consultas prenatales,repetidas,2009-09-01,9,9
CALAMARCA,consultas prenatales,repetidas,2009-09-01,60,60
CAMARGO,consultas prenatales,repetidas,2009-09-01,154,154
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2009-09-01,19,19
CAMIRI,consultas prenatales,repetidas,2009-09-01,345,345
CAPINOTA,consultas prenatales,repetidas,2009-09-01,202,202
CAQUIAVIRI,consultas prenatales,repetidas,2009-09-01,34,34
CARACOLLO,consultas prenatales,repetidas,2009-09-01,106,106
CARANAVI,consultas prenatales,repetidas,2009-09-01,414,414
CARANGAS,consultas prenatales,repetidas,2009-09-01,1,1
CARAPARI,consultas prenatales,repetidas,2009-09-01,96,96
CARIPUYO,consultas prenatales,repetidas,2009-09-01,43,43
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2009-09-01,21,21
CATACORA,consultas prenatales,repetidas,2009-09-01,5,5
CHACARILLA,consultas prenatales,repetidas,2009-09-01,3,3
CHALLAPATA,consultas prenatales,repetidas,2009-09-01,256,256
CHAQUI,consultas prenatales,repetidas,2009-09-01,36,36
CHARAGUA,consultas prenatales,repetidas,2009-09-01,176,176
CHARAÑA,consultas prenatales,repetidas,2009-09-01,11,11
CHAYANTA,consultas prenatales,repetidas,2009-09-01,103,103
CHIMORE,consultas prenatales,repetidas,2009-09-01,128,128
CHIPAYA,consultas prenatales,repetidas,2009-09-01,5,5
CHOQUE COTA,consultas prenatales,repetidas,2009-09-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2009-09-01,166,166
CHUMA,consultas prenatales,repetidas,2009-09-01,30,30
CLIZA,consultas prenatales,repetidas,2009-09-01,232,232
COBIJA,consultas prenatales,repetidas,2009-09-01,570,570
COCHABAMBA,consultas prenatales,repetidas,2009-09-01,6624,6624
COIPASA,consultas prenatales,repetidas,2009-09-01,7,7
COLCAPIRHUA,consultas prenatales,repetidas,2009-09-01,634,634
"COLCHA ""K""",consultas prenatales,repetidas,2009-09-01,41,41
COLLANA,consultas prenatales,repetidas,2009-09-01,9,9
COLOMI,consultas prenatales,repetidas,2009-09-01,139,139
COLPA BELGICA,consultas prenatales,repetidas,2009-09-01,27,27
COLQUECHACA,consultas prenatales,repetidas,2009-09-01,151,151
COLQUENCHA,consultas prenatales,repetidas,2009-09-01,35,35
COLQUIRI,consultas prenatales,repetidas,2009-09-01,108,108
COMANCHE,consultas prenatales,repetidas,2009-09-01,4,4
COMARAPA,consultas prenatales,repetidas,2009-09-01,159,159
COMBAYA,consultas prenatales,repetidas,2009-09-01,6,6
CONCEPCION,consultas prenatales,repetidas,2009-09-01,85,85
COPACABANA,consultas prenatales,repetidas,2009-09-01,85,85
CORIPATA,consultas prenatales,repetidas,2009-09-01,92,92
CORO CORO,consultas prenatales,repetidas,2009-09-01,35,35
COROICO,consultas prenatales,repetidas,2009-09-01,112,112
CORQUE,consultas prenatales,repetidas,2009-09-01,30,30
COTAGAITA,consultas prenatales,repetidas,2009-09-01,153,153
COTOCA,consultas prenatales,repetidas,2009-09-01,293,293
CUATRO CAÑADAS,consultas prenatales,repetidas,2009-09-01,104,104
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2009-09-01,3,3
CUEVO,consultas prenatales,repetidas,2009-09-01,22,22
CULPINA,consultas prenatales,repetidas,2009-09-01,124,124
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2009-09-01,35,35
CURVA,consultas prenatales,repetidas,2009-09-01,17,17
DESAGUADERO,consultas prenatales,repetidas,2009-09-01,34,34
EL ALTO,consultas prenatales,repetidas,2009-09-01,7065,7065
EL CHORO,consultas prenatales,repetidas,2009-09-01,16,16
EL PUENTE(STC),consultas prenatales,repetidas,2009-09-01,83,83
EL PUENTE(TJA),consultas prenatales,repetidas,2009-09-01,75,75
EL TORNO,consultas prenatales,repetidas,2009-09-01,315,315
EL VILLAR,consultas prenatales,repetidas,2009-09-01,25,25
ENTRE RIOS,consultas prenatales,repetidas,2009-09-01,175,175
ENTRE RIOS,consultas prenatales,repetidas,2009-09-01,141,141
EUCALIPTUS,consultas prenatales,repetidas,2009-09-01,31,31
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2009-09-01,9,9
EXALTACION,consultas prenatales,repetidas,2009-09-01,14,14
FERNANDEZ ALONSO,consultas prenatales,repetidas,2009-09-01,93,93
FILADELFIA,consultas prenatales,repetidas,2009-09-01,14,14
GENERAL SAAVEDRA,consultas prenatales,repetidas,2009-09-01,73,73
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2009-09-01,41,41
GUANAY,consultas prenatales,repetidas,2009-09-01,94,94
GUAQUI,consultas prenatales,repetidas,2009-09-01,39,39
GUAYARAMERIN,consultas prenatales,repetidas,2009-09-01,399,399
GUTIERREZ,consultas prenatales,repetidas,2009-09-01,83,83
HUACARETA,consultas prenatales,repetidas,2009-09-01,67,67
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2009-09-01,14,14
HUACHACALLA,consultas prenatales,repetidas,2009-09-01,2,2
HUANUNI,consultas prenatales,repetidas,2009-09-01,313,313
HUARACAJE,consultas prenatales,repetidas,2009-09-01,14,14
HUAYLLAMARCA,consultas prenatales,repetidas,2009-09-01,17,17
ICHOCA,consultas prenatales,repetidas,2009-09-01,16,16
ICLA,consultas prenatales,repetidas,2009-09-01,56,56
INCAHUASI,consultas prenatales,repetidas,2009-09-01,227,227
INGAVI (HUMAITA),consultas prenatales,repetidas,2009-09-01,10,10
INQUISIVI,consultas prenatales,repetidas,2009-09-01,28,28
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2009-09-01,78,78
IXIAMAS,consultas prenatales,repetidas,2009-09-01,57,57
JESUS DE MACHACA,consultas prenatales,repetidas,2009-09-01,65,65
LA ASUNTA,consultas prenatales,repetidas,2009-09-01,251,251
LA GUARDIA,consultas prenatales,repetidas,2009-09-01,781,781
LA PAZ,consultas prenatales,repetidas,2009-09-01,8110,8110
LAGUNILLAS,consultas prenatales,repetidas,2009-09-01,24,24
LAJA,consultas prenatales,repetidas,2009-09-01,83,83
LAS CARRERAS,consultas prenatales,repetidas,2009-09-01,28,28
LICOMA PAMPA,consultas prenatales,repetidas,2009-09-01,10,10
LLALLAGUA,consultas prenatales,repetidas,2009-09-01,169,169
LLICA,consultas prenatales,repetidas,2009-09-01,43,43
LORETO,consultas prenatales,repetidas,2009-09-01,18,18
LURIBAY,consultas prenatales,repetidas,2009-09-01,26,26
MACHACAMARCA,consultas prenatales,repetidas,2009-09-01,28,28
MACHARETI,consultas prenatales,repetidas,2009-09-01,47,47
