municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,93,93
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,10,10
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,21,21
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,10,10
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,22,22
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,18,18
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,16,16
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,12,12
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,42,42
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,49,49
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,13,13
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,17,17
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,83,83
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,199,199
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,56,56
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,2,2
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,53,53
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,21,21
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,12,12
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,501,501
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,24,24
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,10,10
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,22,22
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,36,36
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,38,38
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,2,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,15,15
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,37,37
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,8,8
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,56,56
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,21,21
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,27,27
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1,1
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,47,47
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,9,9
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,34,34
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,415,415
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,18,18
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,46,46
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,20,20
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,14,14
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,9,9
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,26,26
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,10,10
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,2,2
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,25,25
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,108,108
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,64,64
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,46,46
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,136,136
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,16,16
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,27,27
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,19,19
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,204,204
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,8,8
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,35,35
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,251,251
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,15,15
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,45,45
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,8,8
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,13,13
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,14,14
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,6,6
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,19,19
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,10,10
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,10,10
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,67,67
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,18,18
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,36,36
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,36,36
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,92,92
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,25,25
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,11,11
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,23,23
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,23,23
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,47,47
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,32,32
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,99,99
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,22,22
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,12,12
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,34,34
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,29,29
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,2,2
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,7,7
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,15,15
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,31,31
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1703,1703
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,20,20
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,22,22
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,7,7
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,10,10
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,7,7
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,30,30
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,68,68
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,21,21
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,18,18
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,25,25
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,724,724
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,7,7
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,11,11
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,18,18
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,60,60
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,36,36
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,3,3
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,21,21
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,311,311
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,39,39
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,19,19
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,28,28
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,37,37
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,11,11
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,72,72
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,52,52
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,12,12
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,6,6
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,14,14
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,15,15
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,22,22
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,38,38
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,11,11
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,172,172
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,87,87
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,9,9
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,6,6
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,45,45
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,23,23
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1,1
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,52,52
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,12,12
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,27,27
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,62,62
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,4,4
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,62,62
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1,1
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,1,1
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,20,20
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,92,92
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,18,18
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,79,79
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,54,54
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,21,21
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,5,5
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,88,88
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,13,13
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,114,114
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,14,14
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,9,9
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,59,59
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,9,9
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,23,23
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,11,11
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-08-01,18,18
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,9,9
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,51,51
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,2,2
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,50,50
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,5,5
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,4,4
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,27,27
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,4,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,8,8
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,10,10
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,13,13
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,4,4
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,19,19
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,11,11
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,14,14
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,49,49
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,11,11
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,4,4
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,34,34
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,21,21
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,21,21
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,6,6
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,4,4
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,1,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,59,59
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,53,53
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,16,16
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,3,3
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,3,3
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,7,7
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,23,23
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,15,15
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,12,12
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,11,11
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,14,14
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,31,31
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,5,5
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,49,49
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,25,25
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,10,10
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,13,13
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,121,121
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,12,12
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,12,12
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,4,4
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,2,2
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,20,20
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,12,12
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,39,39
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,6,6
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-09-01,22,22
