municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,15,15
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,23,23
SAIPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,5,5
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,18,18
SAMAIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,12,12
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,15,15
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,15,15
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,20,20
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,7,7
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,13,13
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,28,28
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,6,6
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,38,38
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,86,86
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,45,45
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,84,84
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,37,37
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,14,14
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,300,300
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,4,4
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,3,3
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,25,25
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,4,4
SENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,3,3
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,6,6
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,5,5
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,59,59
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,14,14
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,483,483
TACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,5,5
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,36,36
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,22,22
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,12,12
TARACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,14,14
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,607,607
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,23,23
TEOPONTE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,25,25
TIAWANACU,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,28,28
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,9,9
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
TODOS SANTOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,4,4
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,60,60
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,8,8
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,15,15
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,24,24
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,288,288
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,141,141
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,23,23
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,4,4
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,7,7
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,3,3
URUBICHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,22,22
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,12,12
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,78,78
VILA VILA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,8,8
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,4,4
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,29,29
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,23,23
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,5,5
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,36,36
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,14,14
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,4,4
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,2,2
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,192,192
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,19,19
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,76,76
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,24,24
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,15,15
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-07-01,18,18
ACACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,38,38
ACHOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,2,2
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,19,19
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,2,2
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,18,18
ALTO BENI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,10,10
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,15,15
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-08-01,15,15
