municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,7,7
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,6,6
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
YUNCHARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,6,6
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
BELLA FLOR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,10,10
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,4,4
CAMARGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,5,5
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,6,6
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,4,4
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
COLOMI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,6,6
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
CORO CORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,31,31
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
FILADELFIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,4,4
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,50,50
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,4,4
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,10,10
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,5,5
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,6,6
PORCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,4,4
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,9,9
PUNATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,4,4
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,8,8
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,2,2
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,13,13
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,3,3
SAN MATIAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-09-01,1,1
