municipality,group,variable,month,Pentavalente 3ra dosis -DENTRO,TOTAL DENTRO,Pentavalente 3ra dosis -FUERA,TOTAL FUERA
CUEVO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,5,5
CULPINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,31,31,34,34
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,7,7,4,4
CURVA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,9,9
DESAGUADERO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,11,11
EL ALTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1215,1215,168,168
EL CHORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,9,9
EL PUENTE(STC),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,20,20,6,6
EL PUENTE(TJA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,6,6,16,16
EL TORNO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,83,83,16,16
EL VILLAR,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,6,6,3,3
ENTRE RIOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,19,19,17,17
ENTRE RIOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,51,51,22,22
ESCARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,1,1
EUCALIPTUS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,1,1
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,7,7
EXALTACION,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,0,0
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,28,28,9,9
FILADELFIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,20,20
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,41,41,12,12
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,19,19
GUANAY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,16,16,13,13
GUAQUI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,4,4,14,14
GUAYARAMERIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,50,50,59,59
GUTIERREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,9,9,20,20
HUACARETA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,24,24
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,1,1
HUACHACALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,1,1
HUANUNI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,45,45,7,7
HUARACAJE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,11,11
HUAYLLAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,5,5,7,7
ICHOCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,8,8
ICLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,8,8,16,16
INCAHUASI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,32,32,37,37
INGAVI (HUMAITA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,6,6
INQUISIVI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,4,4,15,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,10,10,19,19
IXIAMAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,7,7,4,4
JESUS DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,10,10,9,9
LA ASUNTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,39,39,25,25
LA GUARDIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,104,104,10,10
LA PAZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1212,1212,139,139
LAGUNILLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,6,6,12,12
LAJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,7,7,26,26
LAS CARRERAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,3,3
LICOMA PAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,8,8
LLALLAGUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,24,24,43,43
LLICA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,0,0
LORETO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,10,10
LURIBAY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,5,5,12,12
MACHACAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,0,0
MACHARETI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,7,7,14,14
MAGDALENA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,11,11,20,20
MAIRANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,22,22,1,1
MALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,3,3
MAPIRI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,18,18,12,12
MECAPACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,11,11,16,16
MINEROS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,68,68,4,4
MIZQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,28,28,63,63
MOCOMOCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,32,32
MOJOCOYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,5,5,10,10
MONTEAGUDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,28,28,24,24
MONTERO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,199,199,33,33
MORO MORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,2,2
MOROCHATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,31,31,83,83
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,0,0
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,9,9
OCURI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,46,46
OKINAWA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,22,22,5,5
OMEREQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,9,9,6,6
ORURO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,412,412,45,45
PADCAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,16,16,18,18
PADILLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,6,6,9,9
PAILON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,27,27,1,1
PALCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,24,24
PALOS BLANCOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,26,26,22,22
PAMPA AULLAGAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,2,2
PAMPA GRANDE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,9,9,6,6
PAPEL PAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,7,7
PASORAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,6,6
PATACAMAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,11,11,16,16
PAZÑA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,6,6
PELECHUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,7,7
POCOATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,7,7,46,46
POCONA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,9,9,19,19
POJO (CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,15,15,16,16
POOPO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,13,13,4,4
PORCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,14,14,4,4
POROMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,16,16,37,37
PORONGO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,13,13,12,12
PORTACHUELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,40,40,13,13
PORVENIR,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,6,6,12,12
POSTRER VALLE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,0,0
POTOSI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,322,322,51,51
PRESTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,8,8
PUCARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,2,2
PUCARANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,7,7,46,46
PUERTO ACOSTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,5,5,30,30
PUERTO CARABUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,21,21
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,22,22
PUERTO PEREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,10,10
PUERTO QUIJARRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,16,16,21,21
PUERTO RICO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,9,9,21,21
PUERTO SILES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,0,0
PUERTO SUAREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,33,33,8,8
PUERTO VILLARROEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,95,95,22,22
PUNA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,29,29,50,50
PUNATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,22,22,5,5
QUIABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,6,6
QUILLACOLLO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,161,161,12,12
QUIME,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,5,5,11,11
QUIRUSILLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,0,0,1,1
RAVELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,6,6,46,46
REYES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,16,16,14,14
RIBERALTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,157,157,97,97
ROBORE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,22,22,20,20
RURRENABAQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,26,26,17,17
SABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,0,0
SACABA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,127,127,44,44
SACABAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,7,7
SACACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,7,7,36,36
SAIPINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,9,9,6,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,13,13,7,7
SAMAIPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,4,4,10,10
SAN AGUSTIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,0,0
SAN ANDRES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,12,12,26,26
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,1,1,3,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,7,7,10,10
SAN BENITO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,4,4,10,10
SAN BORJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,67,67,31,31
SAN BUENA VENTURA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,8,8,11,11
SAN CARLOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,43,43,4,4
SAN IGNACIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,52,52,21,21
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,95,95,35,35
SAN JAVIER(BNI),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,3,3,4,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,38,38,2,2
SAN JOAQUIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,2,2,4,4
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,27,27,17,17
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,19,19,1,1
SAN JULIAN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,37,37,55,55
SAN LORENZO(PND),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,4,4,7,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,22,22,19,19
SAN LUCAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2007-08-01,32,32,66,66
