municipality,group,variable,month,BCG -DENTRO,TOTAL DENTRO,BCG -FUERA,TOTAL FUERA
HUACHACALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,1,1
HUANUNI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,43,43,9,9
HUARACAJE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,4,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,5,5
ICHOCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,18,18
ICLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,4,4,11,11
INCAHUASI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,38,38,53,53
INGAVI (HUMAITA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,9,9
INQUISIVI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,5,5,42,42
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,5,5,8,8
IXIAMAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,13,13
JESUS DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,16,16,18,18
LA ASUNTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,25,25,21,21
LA GUARDIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,68,68,4,4
LA PAZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1852,1852,18,18
LAGUNILLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,4,4
LAJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,6,6,22,22
LAS CARRERAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,4,4,2,2
LICOMA PAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,5,5
LLALLAGUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,72,72,50,50
LLICA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,6,6
LORETO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,14,14
LURIBAY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,13,13
MACHACAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,0,0
MACHARETI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,9,9,3,3
MAGDALENA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,21,21
MAIRANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,14,14,0,0
MALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,1,1
MAPIRI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,9,9,7,7
MECAPACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,8,8
MINEROS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,30,30,1,1
MIZQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,20,20,24,24
MOCOMOCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,23,23
MOJINETE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,0,0
MOJOCOYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,11,11,7,7
MONTEAGUDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,39,39,4,4
MONTERO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,259,259,4,4
MORO MORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,1,1
MOROCHATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,31,31,68,68
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,5,5
OCURI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,11,11,73,73
OKINAWA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,15,15,4,4
OMEREQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,8,8,7,7
ORURO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,478,478,14,14
PADCAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,16,16,7,7
PADILLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,23,23,6,6
PAILON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,21,21,6,6
PALCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,9,9,17,17
PALOS BLANCOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,21,21,26,26
PAMPA AULLAGAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,6,6
PAMPA GRANDE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,16,16,2,2
PAPEL PAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,12,12
PASORAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,11,11
PATACAMAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,35,35,10,10
PAZÑA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,4,4,4,4
PELECHUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,7,7
POCOATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,7,7,30,30
POCONA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,5,5,23,23
POJO (CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,11,11,9,9
POOPO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,8,8,0,0
PORCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,13,13
POROMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,25,25,34,34
PORONGO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,5,5
PORTACHUELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,51,51,0,0
PORVENIR,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,7,7,3,3
POSTRER VALLE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,5,5,0,0
POTOSI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,413,413,14,14
PRESTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,16,16
PUCARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,3,3
PUCARANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,16,16,33,33
PUERTO ACOSTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,14,14,22,22
PUERTO CARABUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,27,27
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,8,8
PUERTO PEREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,12,12
PUERTO QUIJARRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,12,12,10,10
PUERTO RICO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,5,5,14,14
PUERTO SUAREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,30,30,0,0
PUERTO VILLARROEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,98,98,11,11
PUNA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,20,20,66,66
PUNATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,49,49,3,3
QUIABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,10,10
QUILLACOLLO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,176,176,8,8
QUIME,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,12,12
QUIRUSILLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,0,0
RAVELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,19,19,67,67
REYES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,22,22,26,26
RIBERALTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,220,220,42,42
ROBORE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,20,20,2,2
RURRENABAQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,26,26,3,3
SABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,4,4,4,4
SACABA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,181,181,24,24
SACABAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,8,8,8,8
SACACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,8,8,44,44
SAIPINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,9,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,13,13
SAMAIPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,10,10,1,1
SAN AGUSTIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,0,0
SAN ANDRES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,12,12,21,21
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,2,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,2,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,18,18,0,0
SAN BENITO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,9,9,5,5
SAN BORJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,95,95,62,62
SAN BUENA VENTURA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,13,13
SAN CARLOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,23,23,6,6
SAN IGNACIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,34,34,55,55
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,138,138,39,39
SAN JAVIER(BNI),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,5,5,5,5
SAN JAVIER(STC),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,20,20,7,7
SAN JOAQUIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,7,7,3,3
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,14,14,17,17
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,15,15,0,0
SAN JULIAN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,87,87,23,23
SAN LORENZO(PND),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,10,10,8,8
SAN LORENZO(TJA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,13,13,14,14
SAN LUCAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,43,43,61,61
SAN MATIAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,37,37,5,5
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,22,22,0,0
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,9,9,3,3
SAN PEDRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,39,39,0,0
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,21,21,88,88
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,19,19
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,5,5,6,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,6,6
SAN RAFAEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,2,2
SAN RAMON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,4,4
SAN RAMON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,20,20,0,0
SANTA ANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,31,31,16,16
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2664,2664,92,92
SANTA ROSA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,20,20,3,3
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,13,13,19,19
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,6,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,7,7,11,11
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,5,5
SANTIVAÑES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,7,7,2,2
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,2,2
SAPAHAQUI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,7,7,10,10
SENA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,8,8
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,6,6,32,32
SICAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,7,7
SIPE SIPE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,55,55,36,36
SOPACHUY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,18,18,5,5
SORACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,7,7,7,7
SORATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,48,48
SUCRE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,535,535,45,45
TACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,1,1
TACACOMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,15,15
TACOBAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,34,34
TACOPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,25,25,14,14
TAPACARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,41,41,29,29
TARABUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,32,32,29,29
TARACO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,9,9
TARATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,12,12,3,3
TARIJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,344,344,9,9
TARVITA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,24,24,23,23
TEOPONTE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,6,6,9,9
TIAWANACU,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,10,10,3,3
TINGUIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,13,13,83,83
TIPUANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,14,14,4,4
TIQUIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,98,98,5,5
TIRAQUE (CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,77,77,10,10
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,0,0,2,2
TOCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,4,4,10,10
TOLATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,6,6,0,0
TOLEDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,3,3,10,10
TOMAVE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,8,8,43,43
TOMINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,15,15,15,15
TORO TORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,10,10,13,13
TOTORA(CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,29,29,14,14
TOTORA(ORR),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,2,2,13,13
TRIGAL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,1,1,2,2
TRINIDAD,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,71,71,0,0
TUPIZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-08-01,43,43,18,18
