municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,61,61
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5,5
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,18,18
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,29,29
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5,5
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5366,5366
SANTA ROSA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,8,8
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,12,12
SORACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,9,9
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1648,1648
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,21,21
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,78,78
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,11,11
TIAWANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5,5
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,13,13
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,7,7
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1081,1081
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,155,155
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,91,91
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,22,22
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,7,7
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,32,32
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,6,6
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,32,32
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,33,33
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,7,7
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,206,206
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,21,21
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,80,80
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,206,206
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,4,4
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,26,26
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,9,9
ANTEQUERA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,39,39
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,5,5
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,4,4
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,6,6
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,7,7
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,9,9
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,9,9
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,36,36
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,51,51
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,93,93
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,6,6
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,5,5
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,3,3
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,33,33
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,20,20
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,297,297
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,405,405
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,4,4
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,10,10
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,21,21
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,3,3
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,5,5
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,6,6
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,14,14
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1348,1348
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,43,43
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,44,44
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,12,12
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,3,3
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,28,28
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,3,3
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,20,20
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1772,1772
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,7,7
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,24,24
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,3,3
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,4,4
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,57,57
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,816,816
