municipality,group,variable,month,Vacunaciones fiebre amarilla dentro de servic,TOTAL
PAILON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,22,22
PALOS BLANCOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,9,9
PAMPA GRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,8,8
PAPEL PAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
PASORAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
PATACAMAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,16,16
PELECHUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,3,3
POCOATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
POJO (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
PORCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,10,10
PORONGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,15,15
PORTACHUELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,36,36
PORVENIR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
POSTRER VALLE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
POTOSI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,162,162
PRESTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
PUCARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
PUCARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,35,35
PUERTO ACOSTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,12,12
PUERTO CARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,7,7
PUERTO GONZALO MORENO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
PUERTO QUIJARRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,13,13
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,16,16
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,67,67
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,15,15
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,30,30
QUILLACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,125,125
QUIME,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
QUIRUSILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
RAVELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,19,19
REYES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,28,28
RIBERALTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,140,140
ROBORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,19,19
RURRENABAQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,36,36
SABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
SACABA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,81,81
SACABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,5,5
SACACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,16,16
SAIPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,3,3
SAMAIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
SAN AGUSTIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,20,20
SAN ANDRES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,9,9
SAN ANTONIO DE LOMERIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,17,17
SAN BORJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,54,54
SAN BUENA VENTURA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,3,3
SAN CARLOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,61,61
SAN IGNACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,31,31
SAN IGNACIO DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,100,100
SAN JAVIER(BNI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
SAN JAVIER(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,18,18
SAN JOAQUIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
SAN JOSE DE CHIQUITOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,22,22
SAN JUAN DE YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,5,5
SAN JULIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,37,37
SAN LORENZO(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
SAN LUCAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,23,23
SAN MATIAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,32,32
SAN MIGUEL DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,20,20
SAN PABLO DE LIPEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,13,13
SAN PEDRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,67,67
SAN PEDRO DE BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,17,17
SAN PEDRO DE CURAHUARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,5,5
SAN PEDRO DE TIQUINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,5,5
SAN RAFAEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,17,17
SANTA ANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,35,35
SANTA CRUZ DE LA SIERRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2000,2000
SANTA ROSA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,14,14
SANTA ROSA DEL SARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,14,14
SANTIVAÑES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
SAPAHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,14,14
SENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
SICAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
SIPE SIPE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,7,7
SOPACHUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
SORACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
SORATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
SUCRE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,227,227
TACOBAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
TACOPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,6,6
TAPACARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,22,22
TARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,13,13
TARACO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
TARATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,13,13
TARIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,171,171
TARVITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,15,15
TEOPONTE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,5,5
TIAWANACU,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,7,7
TINGUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
TIPUANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,6,6
TIQUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,9,9
TIRAQUE (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,39,39
TOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,3,3
TOLATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
TOLEDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
TOMAVE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,5,5
TOMINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
TORO TORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,6,6
TOTORA(CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,5,5
TRINIDAD,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,143,143
TUPIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,42,42
TURCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
UNCIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
URIONDO (A. CONCEPCION),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,5,5
URUBICHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,18,18
UYUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
VACAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,2,2
VALLEGRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,23,23
VIACHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,30,30
VILA VILA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,10,10
VILLA MONTES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,27,27
VILLA NUEVA (LOMA ALTA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
VILLA RIVERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
VILLA SERRANO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,3,3
VILLA TUNARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,75,75
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,9,9
VILLAZON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,29,29
VINTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,10,10
VITICHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,4,4
WALDO BALLIVIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
WARNES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,100,100
YACO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,1,1
YACUIBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,75,75
YAMPARAEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,7,7
YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,58,58
YOTALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-08-01,10,10
ACACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
ACHACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,6,6
ACHOCALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,1,1
AIQUILE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,9,9
ALCALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
ANCORAIMES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,1,1
ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,2,2
ANTEQUERA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
ANZALDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,2,2
APOLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,15,15
ARAMPAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,1,1
ARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
ARBIETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,1,1
ARQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,14,14
ASCENCION DE GUARAYOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,23,23
ATOCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,34,34
AUCAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,8,8
AYATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,4,4
AYO AYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,14,14
AZURDUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,7,7
BATALLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,20,20
BAURES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,12,12
BERMEJO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,43,43
BETANZOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,13,13
BOLIVAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,1,1
BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,11,11
CABEZAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,20,20
CAIROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
"CAIZA ""D""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
CAJUATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,16,16
CALAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
CAMARGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,9,9
CAMATAQUI (C. VILLA ABECIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
CAMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,61,61
CAPINOTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,14,14
CAQUIAVIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,3,3
CARANAVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,78,78
CARAPARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,9,9
CARMEN RIVERO TORREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla dentro de servic,2006-09-01,2,2
