municipality,group,variable,month,Polio (1ra o 2da o 3ra o refuerzos),TOTAL
PAILON,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,13,13
PAMPA GRANDE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,2,2
PELECHUCO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,4,4
POJO (CBBA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,3,3
POOPO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
PORONGO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,6,6
PORVENIR,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,45,45
POSTRER VALLE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,4,4
POTOSI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,51,51
PUERTO ACOSTA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,6,6
PUERTO QUIJARRO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,15,15
PUERTO SUAREZ,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,19,19
PUERTO VILLARROEL,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,24,24
PUNA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,10,10
PUNATA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,25,25
QUILLACOLLO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,7,7
RAVELO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
REYES,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,7,7
RIBERALTA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,13,13
ROBORE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,19,19
RURRENABAQUE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,19,19
SACABA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,93,93
SAIPINA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
SAMAIPATA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
SAN ANDRES,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,19,19
SAN BORJA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,115,115
SAN BUENA VENTURA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
SAN CARLOS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,12,12
SAN IGNACIO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,4,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,25,25
SAN JAVIER(BNI),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,14,14
SAN JAVIER(STC),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,4,4
SAN JOAQUIN,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,15,15
SAN JULIAN,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,13,13
SAN LORENZO(PND),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,2,2
SAN LUCAS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,3,3
SAN MATIAS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,25,25
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
SAN PEDRO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,10,10
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,6,6
SAN PEDRO(PND),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,4,4
SAN RAMON,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,7,7
SAN RAMON,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
SANTA ANA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,36,36
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1671,1671
SANTA ROSA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,81,81
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,9,9
SANTIAGO DE HUARI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,6,6
SANTIVAÑES,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,3,3
SIPE SIPE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
SUCRE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,21,21
TACOPAYA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,3,3
TAPACARI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,12,12
TARABUCO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,2,2
TARATA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,5,5
TARIJA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,166,166
TINGUIPAYA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,4,4
TIPUANI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
TIQUIPAYA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,83,83
TIRAQUE (CBBA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,52,52
TOLEDO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,3,3
TORO TORO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,8,8
TRIGAL,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,8,8
TRINIDAD,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,147,147
TUPIZA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,5,5
UMALA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,2,2
UNCIA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,1,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,2,2
VACAS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,11,11
VIACHA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,5,5
VILLA MONTES,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,10,10
VILLA TUNARI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,103,103
VILLAZON,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,7,7
VINTO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,2,2
WARNES,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,16,16
YACUIBA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,164,164
YAPACANI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,13,13
YUNCHARA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-08-01,2,2
ACHACACHI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
AIQUILE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,2,2
ANTEQUERA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,4,4
AYO AYO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,5,5
BAURES,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,2,2
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
BELLA FLOR,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,3,3
BERMEJO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,14,14
BETANZOS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,8,8
BOYUIBE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
CABEZAS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,2,2
"CAIZA ""D""",vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,5,5
CALAMARCA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
CAMARGO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,3,3
CAMIRI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,12,12
CAPINOTA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,13,13
CARACOLLO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,5,5
CARAPARI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,35,35
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,13,13
CHALLAPATA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,5,5
CHARAGUA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,6,6
CHIMORE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,9,9
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
CHUMA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,3,3
CLIZA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,18,18
COBIJA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,48,48
COCHABAMBA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,810,810
COLCAPIRHUA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,101,101
COLOMI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,41,41
COLQUECHACA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,5,5
COMARAPA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,51,51
CONCEPCION,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,11,11
CORIPATA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
COROICO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,3,3
CORQUE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
COTOCA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,12,12
CULPINA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,6,6
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,12,12
DESAGUADERO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,4,4
EL ALTO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,690,690
EL CHORO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
EL PUENTE(STC),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,4,4
ENTRE RIOS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,32,32
ENTRE RIOS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,19,19
EXALTACION,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,3,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
FILADELFIA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,2,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,24,24
GUAYARAMERIN,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,3,3
HUACARETA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,7,7
HUANUNI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,25,25
HUAYLLAMARCA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,6,6
ICLA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,4,4
INCAHUASI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,14,14
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
IXIAMAS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
JESUS DE MACHACA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,5,5
LA ASUNTA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,11,11
LA GUARDIA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,43,43
LA PAZ,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,613,613
LAJA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
LAS CARRERAS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,20,20
LLALLAGUA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,36,36
LORETO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,19,19
MACHACAMARCA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
MAGDALENA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,5,5
MALLA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,2,2
MECAPACA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,4,4
MINEROS,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,6,6
MIZQUE,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,7,7
MOJOCOYA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,6,6
MONTEAGUDO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,61,61
MONTERO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,67,67
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,4,4
OCURI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,3,3
OKINAWA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
ORURO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,92,92
PADCAYA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,9,9
PAILON,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,61,61
PELECHUCO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
POCONA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,17,17
POJO (CBBA),vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,12,12
POROMA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,13,13
PORTACHUELO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
PORVENIR,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,5,5
POTOSI,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,56,56
PUERTO CARABUCO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,6,6
PUERTO RICO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,27,27
PUERTO VILLARROEL,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,72,72
PUNA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,10,10
PUNATA,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,7,7
QUILLACOLLO,vacunaciones en ninos de 12 meses a menores de 5 anos,polio (1ra o 2da o 3ra o refuerzos),2006-09-01,241,241
