,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES,TOTALES,TOTALES
SACABA,atencion odontologica,aplicacion de fluor,2016-08-01,15,24,25,32,11,10,3,27,2,7,0,0,0,0,56,100,156
SACACA,atencion odontologica,aplicacion de fluor,2016-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAIPINA,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2016-08-01,7,4,38,38,1,6,2,2,1,0,0,0,0,0,49,50,99
SAMAIPATA,atencion odontologica,aplicacion de fluor,2016-08-01,22,17,16,21,0,1,0,3,0,0,0,0,0,0,38,42,80
SAN ANDRES,atencion odontologica,aplicacion de fluor,2016-08-01,14,22,49,36,2,2,0,1,0,0,0,0,0,0,65,61,126
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2016-08-01,1,2,15,11,1,0,0,0,0,0,0,0,0,0,17,13,30
SAN BENITO,atencion odontologica,aplicacion de fluor,2016-08-01,1,4,9,7,0,0,0,1,0,1,0,0,0,0,10,13,23
SAN BORJA,atencion odontologica,aplicacion de fluor,2016-08-01,26,31,0,0,1,0,0,2,0,0,0,0,0,0,27,33,60
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2016-08-01,13,20,0,0,0,1,0,0,0,0,0,0,0,0,13,21,34
SAN CARLOS,atencion odontologica,aplicacion de fluor,2016-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2016-08-01,9,4,10,14,1,3,4,8,0,0,0,0,0,0,24,29,53
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2016-08-01,0,2,0,2,3,2,0,2,0,0,0,0,0,0,3,8,11
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2016-08-01,9,6,16,10,11,9,0,2,0,0,0,0,0,0,36,27,63
SAN JOAQUIN,atencion odontologica,aplicacion de fluor,2016-08-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2016-08-01,9,10,482,363,0,1,0,0,0,0,0,0,0,0,491,374,865
SAN JULIAN,atencion odontologica,aplicacion de fluor,2016-08-01,64,71,221,235,0,0,2,3,4,1,0,0,0,0,291,310,601
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2016-08-01,1,0,0,3,3,2,0,0,0,0,0,0,0,0,4,5,9
SAN LUCAS,atencion odontologica,aplicacion de fluor,2016-08-01,36,37,0,0,0,2,0,1,0,0,0,0,0,0,36,40,76
SAN MATIAS,atencion odontologica,aplicacion de fluor,2016-08-01,2,2,2,2,2,1,1,0,0,0,0,0,0,0,7,5,12
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2016-08-01,12,7,3,5,4,5,0,0,0,0,0,0,0,0,19,17,36
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2016-08-01,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,4
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2016-08-01,19,17,16,24,2,4,0,7,0,0,0,0,0,0,37,52,89
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2016-08-01,38,42,0,0,0,0,0,0,0,0,0,0,0,0,38,42,80
SANTA ANA,atencion odontologica,aplicacion de fluor,2016-08-01,9,4,2,2,0,1,0,1,0,0,0,0,0,0,11,8,19
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2016-08-01,1215,1263,123,119,67,249,256,934,73,89,0,0,0,0,1734,2654,4388
SANTA ROSA,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,2,126,125,19,13,6,2,0,0,0,0,0,142,151,293
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2016-08-01,2,4,12,14,0,0,0,0,0,0,0,0,0,0,14,18,32
SANTIAGO DE CALLAPA,atencion odontologica,aplicacion de fluor,2016-08-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2016-08-01,9,8,1,1,0,0,0,1,0,2,0,0,0,0,10,12,22
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2016-08-01,9,3,0,0,0,1,0,0,0,2,0,0,0,0,9,6,15
SANTIAGO DE MACHACA,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,0,0,0,1,0,0,8,16,0,0,0,0,8,17,25
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2016-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SENA,atencion odontologica,aplicacion de fluor,2016-08-01,9,11,71,70,2,0,0,1,0,0,0,0,0,0,82,82,164
SHINAOTA,atencion odontologica,aplicacion de fluor,2016-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2016-08-01,10,5,1,0,0,0,0,0,0,0,0,0,0,0,11,5,16
SICAYA,atencion odontologica,aplicacion de fluor,2016-08-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SIPE SIPE,atencion odontologica,aplicacion de fluor,2016-08-01,11,23,2,2,0,1,1,1,1,1,0,0,0,0,15,28,43
SOPACHUY,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
SORACACHI,atencion odontologica,aplicacion de fluor,2016-08-01,4,2,63,47,4,4,0,1,0,0,0,0,0,0,71,54,125
SORATA,atencion odontologica,aplicacion de fluor,2016-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,atencion odontologica,aplicacion de fluor,2016-08-01,221,269,66,79,30,41,40,97,5,5,0,0,0,0,362,491,853
TACACOMA,atencion odontologica,aplicacion de fluor,2016-08-01,6,4,0,1,0,0,0,0,0,0,0,0,0,0,6,5,11
TACOBAMBA,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,3,1,4,2,0,0,0,0,0,0,0,0,7,3,10
TAHUA,atencion odontologica,aplicacion de fluor,2016-08-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
TAPACARI,atencion odontologica,aplicacion de fluor,2016-08-01,16,7,2,1,0,1,1,7,0,0,0,0,0,0,19,16,35
TARABUCO,atencion odontologica,aplicacion de fluor,2016-08-01,29,18,21,12,0,2,0,5,0,0,0,0,0,0,50,37,87
TARACO,atencion odontologica,aplicacion de fluor,2016-08-01,15,12,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27
TARATA,atencion odontologica,aplicacion de fluor,2016-08-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
TARIJA,atencion odontologica,aplicacion de fluor,2016-08-01,8,3,90,57,23,24,5,28,0,0,0,0,0,0,126,112,238
TARVITA,atencion odontologica,aplicacion de fluor,2016-08-01,21,23,1,1,0,3,0,1,0,0,0,0,0,0,22,28,50
TEOPONTE,atencion odontologica,aplicacion de fluor,2016-08-01,24,23,1,0,0,0,1,0,0,0,0,0,0,0,26,23,49
TIAWANACU,atencion odontologica,aplicacion de fluor,2016-08-01,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,4,5
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2016-08-01,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,5,5
TIPUANI,atencion odontologica,aplicacion de fluor,2016-08-01,24,25,149,134,1,3,0,1,0,0,0,0,0,0,174,163,337
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2016-08-01,34,47,3,3,0,1,0,9,0,4,0,0,0,0,37,64,101
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2016-08-01,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,3,5
TOCO,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TODOS SANTOS,atencion odontologica,aplicacion de fluor,2016-08-01,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,4
TOLATA,atencion odontologica,aplicacion de fluor,2016-08-01,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,4
TOLEDO,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,3,7
TOMAVE,atencion odontologica,aplicacion de fluor,2016-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TOMINA,atencion odontologica,aplicacion de fluor,2016-08-01,3,5,3,0,0,0,0,2,0,0,0,0,0,0,6,7,13
TORO TORO,atencion odontologica,aplicacion de fluor,2016-08-01,12,12,51,63,24,44,0,4,5,2,0,0,0,0,92,125,217
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2016-08-01,2,2,62,51,0,0,0,1,0,0,0,0,0,0,64,54,118
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2016-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
TRIGAL,atencion odontologica,aplicacion de fluor,2016-08-01,14,21,47,45,3,2,0,0,0,0,0,0,0,0,64,68,132
TRINIDAD,atencion odontologica,aplicacion de fluor,2016-08-01,18,19,16,22,0,10,7,30,1,0,0,0,0,0,42,81,123
TUPIZA,atencion odontologica,aplicacion de fluor,2016-08-01,21,17,20,36,2,16,12,16,9,14,0,0,0,0,64,99,163
TURCO,atencion odontologica,aplicacion de fluor,2016-08-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
UMALA,atencion odontologica,aplicacion de fluor,2016-08-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2016-08-01,1,1,0,1,1,1,0,1,0,0,0,0,0,0,2,4,6
UYUNI,atencion odontologica,aplicacion de fluor,2016-08-01,5,1,1,0,0,0,0,4,0,1,0,0,0,0,6,6,12
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2016-08-01,92,80,12,11,1,0,1,1,0,0,0,0,0,0,106,92,198
VIACHA,atencion odontologica,aplicacion de fluor,2016-08-01,39,42,26,37,8,14,0,3,0,0,0,0,0,0,73,96,169
VILA VILA,atencion odontologica,aplicacion de fluor,2016-08-01,7,4,0,0,0,1,0,1,0,0,0,0,0,0,7,6,13
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA MONTES,atencion odontologica,aplicacion de fluor,2016-08-01,18,27,11,17,2,2,1,3,0,0,0,0,0,0,32,49,81
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2016-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2016-08-01,2,2,0,0,0,1,0,3,0,0,0,0,0,0,2,6,8
VILLA SERRANO,atencion odontologica,aplicacion de fluor,2016-08-01,5,6,0,1,0,0,0,0,0,0,0,0,0,0,5,7,12
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2016-08-01,19,9,0,1,1,7,2,8,0,0,0,0,0,0,22,25,47
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2016-08-01,34,22,0,0,0,1,1,7,0,0,0,0,0,0,35,30,65
VILLAZON,atencion odontologica,aplicacion de fluor,2016-08-01,21,27,1,0,3,1,1,1,1,0,0,0,0,0,27,29,56
VINTO,atencion odontologica,aplicacion de fluor,2016-08-01,10,20,245,267,0,0,0,4,0,0,0,0,0,0,255,291,546
VITICHI,atencion odontologica,aplicacion de fluor,2016-08-01,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,3
WALDO BALLIVIAN,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
WARNES,atencion odontologica,aplicacion de fluor,2016-08-01,26,13,3,0,1,5,2,9,1,2,0,0,0,0,33,29,62
YACO,atencion odontologica,aplicacion de fluor,2016-08-01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
YACUIBA,atencion odontologica,aplicacion de fluor,2016-08-01,3,5,15,4,8,5,16,10,0,4,0,0,0,0,42,28,70
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2016-08-01,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
YANACACHI,atencion odontologica,aplicacion de fluor,2016-08-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
YAPACANI,atencion odontologica,aplicacion de fluor,2016-08-01,50,50,2,0,0,2,0,9,4,2,0,0,0,0,56,63,119
YOCALLA,atencion odontologica,aplicacion de fluor,2016-08-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
YOTALA,atencion odontologica,aplicacion de fluor,2016-08-01,8,7,1,2,0,0,0,1,0,0,0,0,0,0,9,10,19
YUNGUYO DE LITORAL,atencion odontologica,aplicacion de fluor,2016-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ACACIO,atencion odontologica,aplicacion de fluor,2016-09-01,12,18,0,0,0,0,0,2,0,0,0,0,0,0,12,20,32
ACHACACHI,atencion odontologica,aplicacion de fluor,2016-09-01,17,15,40,27,0,0,0,2,0,0,0,0,0,0,57,44,101
ACHOCALLA,atencion odontologica,aplicacion de fluor,2016-09-01,15,13,1,1,0,0,0,0,0,0,0,0,0,0,16,14,30
AIQUILE,atencion odontologica,aplicacion de fluor,2016-09-01,6,6,1,2,0,0,2,9,1,1,0,0,0,0,10,18,28
ALCALA,atencion odontologica,aplicacion de fluor,2016-09-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3
ALTO BENI,atencion odontologica,aplicacion de fluor,2016-09-01,11,4,0,0,0,1,0,1,0,0,0,0,0,0,11,6,17
ANCORAIMES,atencion odontologica,aplicacion de fluor,2016-09-01,11,3,0,0,0,0,0,4,0,0,0,0,0,0,11,7,18
ANDAMARCA,atencion odontologica,aplicacion de fluor,2016-09-01,0,0,0,2,0,0,2,0,3,1,0,0,0,0,5,3,8
ANTEQUERA,atencion odontologica,aplicacion de fluor,2016-09-01,0,2,6,10,0,0,0,1,0,0,0,0,0,0,6,13,19
ANZALDO,atencion odontologica,aplicacion de fluor,2016-09-01,0,0,42,129,0,0,0,0,0,10,0,0,0,0,42,139,181
APOLO,atencion odontologica,aplicacion de fluor,2016-09-01,41,42,5,2,0,0,0,0,0,0,0,0,0,0,46,44,90
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2016-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARANI,atencion odontologica,aplicacion de fluor,2016-09-01,0,3,1,2,0,0,0,2,0,0,0,0,0,0,1,7,8
ARBIETO,atencion odontologica,aplicacion de fluor,2016-09-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
ARQUE,atencion odontologica,aplicacion de fluor,2016-09-01,1,1,0,1,0,1,0,5,0,1,0,0,0,0,1,9,10
ATOCHA,atencion odontologica,aplicacion de fluor,2016-09-01,1,0,164,144,10,0,0,1,0,0,0,0,0,0,175,145,320
AUCAPATA,atencion odontologica,aplicacion de fluor,2016-09-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
AYATA,atencion odontologica,aplicacion de fluor,2016-09-01,5,8,1,0,0,0,0,0,0,0,0,0,0,0,6,8,14
AYO AYO,atencion odontologica,aplicacion de fluor,2016-09-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2016-09-01,26,29,2,2,0,0,0,0,1,0,0,0,0,0,29,31,60
AZURDUY,atencion odontologica,aplicacion de fluor,2016-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BATALLAS,atencion odontologica,aplicacion de fluor,2016-09-01,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2016-09-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,3
BELEN DE URMIRI,atencion odontologica,aplicacion de fluor,2016-09-01,9,11,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20
BELLA FLOR,atencion odontologica,aplicacion de fluor,2016-09-01,3,2,1,0,0,0,0,1,0,0,0,0,0,0,4,3,7
BERMEJO,atencion odontologica,aplicacion de fluor,2016-09-01,5,3,0,2,0,0,0,0,0,0,0,0,0,0,5,5,10
BETANZOS,atencion odontologica,aplicacion de fluor,2016-09-01,19,20,1,1,0,0,2,8,0,2,0,0,0,0,22,31,53
BOLIVAR,atencion odontologica,aplicacion de fluor,2016-09-01,4,1,5,6,0,0,0,0,0,0,0,0,0,0,9,7,16
CABEZAS,atencion odontologica,aplicacion de fluor,2016-09-01,57,63,0,0,4,5,2,10,0,0,0,0,0,0,63,78,141
CAIROMA,atencion odontologica,aplicacion de fluor,2016-09-01,29,15,507,529,2,1,2,0,0,0,0,0,0,0,540,545,1085
CAJUATA,atencion odontologica,aplicacion de fluor,2016-09-01,2,8,0,0,0,0,0,1,0,0,0,0,0,0,2,9,11
CALACOTO,atencion odontologica,aplicacion de fluor,2016-09-01,7,4,1,4,0,0,0,7,0,0,0,0,0,0,8,15,23
CALAMARCA,atencion odontologica,aplicacion de fluor,2016-09-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
CAMARGO,atencion odontologica,aplicacion de fluor,2016-09-01,24,34,9,15,0,9,3,24,2,1,0,0,0,0,38,83,121
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2016-09-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
CAMIRI,atencion odontologica,aplicacion de fluor,2016-09-01,210,188,508,504,53,46,0,12,2,3,0,0,0,0,773,753,1526
CAPINOTA,atencion odontologica,aplicacion de fluor,2016-09-01,1,0,1,0,0,0,0,3,0,1,0,0,0,0,2,4,6
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2016-09-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CARACOLLO,atencion odontologica,aplicacion de fluor,2016-09-01,2,2,0,1,0,1,2,3,0,0,0,0,0,0,4,7,11
CARANAVI,atencion odontologica,aplicacion de fluor,2016-09-01,56,65,1,4,4,5,0,12,7,7,0,0,0,0,68,93,161
CARAPARI,atencion odontologica,aplicacion de fluor,2016-09-01,0,1,0,2,1,0,2,0,0,0,0,0,0,0,3,3,6
CARIPUYO,atencion odontologica,aplicacion de fluor,2016-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2016-09-01,22,30,10,15,0,0,0,0,0,0,0,0,0,0,32,45,77
CATACORA,atencion odontologica,aplicacion de fluor,2016-09-01,0,0,11,10,0,0,0,0,0,0,0,0,0,0,11,10,21
CHALLAPATA,atencion odontologica,aplicacion de fluor,2016-09-01,31,34,82,104,1,3,3,11,0,2,0,0,0,0,117,154,271
CHAQUI,atencion odontologica,aplicacion de fluor,2016-09-01,5,2,22,33,23,29,0,2,0,0,0,0,0,0,50,66,116
CHARAGUA,atencion odontologica,aplicacion de fluor,2016-09-01,21,14,0,1,0,0,0,1,0,0,0,0,0,0,21,16,37
CHARAÑA,atencion odontologica,aplicacion de fluor,2016-09-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
CHAYANTA,atencion odontologica,aplicacion de fluor,2016-09-01,1,1,0,0,0,1,0,14,0,0,0,0,0,0,1,16,17
CHIMORE,atencion odontologica,aplicacion de fluor,2016-09-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
CHOQUE COTA,atencion odontologica,aplicacion de fluor,2016-09-01,2,5,55,41,2,0,0,0,0,0,0,0,0,0,59,46,105
CHUA COCANI,atencion odontologica,aplicacion de fluor,2016-09-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2016-09-01,4,6,0,0,0,1,0,2,0,0,0,0,0,0,4,9,13
CHUMA,atencion odontologica,aplicacion de fluor,2016-09-01,6,7,1,0,0,2,0,2,0,0,0,0,0,0,7,11,18
CKOCHAS,atencion odontologica,aplicacion de fluor,2016-09-01,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,4
CLIZA,atencion odontologica,aplicacion de fluor,2016-09-01,2,1,2,1,0,0,0,6,1,2,0,0,0,0,5,10,15
COBIJA,atencion odontologica,aplicacion de fluor,2016-09-01,135,165,0,0,2,5,0,11,0,3,0,0,0,0,137,184,321
COCAPATA,atencion odontologica,aplicacion de fluor,2016-09-01,13,17,9,8,0,1,0,4,0,0,0,0,0,0,22,30,52
COCHABAMBA,atencion odontologica,aplicacion de fluor,2016-09-01,240,241,117,158,39,72,122,229,63,57,0,0,0,0,581,757,1338
COIPASA,atencion odontologica,aplicacion de fluor,2016-09-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2016-09-01,8,23,0,0,0,0,0,11,2,3,0,0,0,0,10,37,47
COLLANA,atencion odontologica,aplicacion de fluor,2016-09-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
COLOMI,atencion odontologica,aplicacion de fluor,2016-09-01,17,12,0,0,0,0,0,4,0,0,0,0,0,0,17,16,33
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2016-09-01,16,11,186,179,5,4,0,0,0,0,0,0,0,0,207,194,401
COLQUECHACA,atencion odontologica,aplicacion de fluor,2016-09-01,4,6,0,0,0,0,1,0,2,0,0,0,0,0,7,6,13
COLQUENCHA,atencion odontologica,aplicacion de fluor,2016-09-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COLQUIRI,atencion odontologica,aplicacion de fluor,2016-09-01,8,7,5,3,1,1,0,1,0,0,0,0,0,0,14,12,26
COMANCHE,atencion odontologica,aplicacion de fluor,2016-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COMARAPA,atencion odontologica,aplicacion de fluor,2016-09-01,2,6,0,2,2,1,0,2,0,0,0,0,0,0,4,11,15
CONCEPCION,atencion odontologica,aplicacion de fluor,2016-09-01,33,14,23,22,0,0,0,1,0,0,0,0,0,0,56,37,93
COPACABANA,atencion odontologica,aplicacion de fluor,2016-09-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
CORIPATA,atencion odontologica,aplicacion de fluor,2016-09-01,35,24,55,78,0,3,0,5,0,0,0,0,0,0,90,110,200
CORO CORO,atencion odontologica,aplicacion de fluor,2016-09-01,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,4
COROICO,atencion odontologica,aplicacion de fluor,2016-09-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CORQUE,atencion odontologica,aplicacion de fluor,2016-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTAGAITA,atencion odontologica,aplicacion de fluor,2016-09-01,26,34,49,49,0,0,3,2,3,1,0,0,0,0,81,86,167
COTOCA,atencion odontologica,aplicacion de fluor,2016-09-01,129,125,5,8,7,15,43,136,27,25,0,0,0,0,211,309,520
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2016-09-01,32,26,0,0,0,0,0,5,1,4,0,0,0,0,33,35,68
CUEVO,atencion odontologica,aplicacion de fluor,2016-09-01,1,2,1,0,0,0,0,3,0,0,0,0,0,0,2,5,7
CULPINA,atencion odontologica,aplicacion de fluor,2016-09-01,9,11,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2016-09-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
CURVA,atencion odontologica,aplicacion de fluor,2016-09-01,11,10,0,0,0,0,0,2,0,0,0,0,0,0,11,12,23
DESAGUADERO,atencion odontologica,aplicacion de fluor,2016-09-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
EL ALTO,atencion odontologica,aplicacion de fluor,2016-09-01,412,453,497,492,153,155,28,85,11,11,0,0,0,0,1101,1196,2297
EL CHORO,atencion odontologica,aplicacion de fluor,2016-09-01,4,6,0,0,0,0,0,1,0,1,0,0,0,0,4,8,12
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2016-09-01,29,19,0,1,0,5,1,6,0,0,0,0,0,0,30,31,61
EL TORNO,atencion odontologica,aplicacion de fluor,2016-09-01,153,177,286,287,27,21,14,72,67,79,0,0,0,0,547,636,1183
EL VILLAR,atencion odontologica,aplicacion de fluor,2016-09-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2016-09-01,12,19,7,12,1,0,1,8,0,0,0,0,0,0,21,39,60
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2016-09-01,3,1,0,0,0,0,1,2,0,2,0,0,0,0,4,5,9
ESCARA,atencion odontologica,aplicacion de fluor,2016-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ESMERALDA,atencion odontologica,aplicacion de fluor,2016-09-01,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,3,5
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2016-09-01,1,1,0,1,0,0,0,4,0,0,0,0,0,0,1,6,7
EUREKA (SANTOS MERCADO),atencion odontologica,aplicacion de fluor,2016-09-01,6,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
FILADELFIA,atencion odontologica,aplicacion de fluor,2016-09-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2016-09-01,18,13,0,2,0,0,1,0,0,0,0,0,0,0,19,15,34
GUANAY,atencion odontologica,aplicacion de fluor,2016-09-01,7,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
GUAQUI,atencion odontologica,aplicacion de fluor,2016-09-01,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2016-09-01,2,7,4,5,0,10,0,36,0,1,0,0,0,0,6,59,65
GUTIERREZ,atencion odontologica,aplicacion de fluor,2016-09-01,12,12,18,8,1,0,0,1,0,1,0,0,0,0,31,22,53
