municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
AYATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,179,179
AYO AYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,48,48
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,78,78
AZURDUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,591,591
BATALLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,91,91
BAURES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,127,127
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,26,26
BELLA FLOR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,78,78
BERMEJO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,829,829
BETANZOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,250,250
BOLIVAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,32,32
BOLPEBRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,15,15
BOYUIBE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,77,77
BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,8,8
CABEZAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,209,209
CAIROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,64,64
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,140,140
CAJUATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,40,40
CALACOTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,280,280
CALAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,71,71
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,638,638
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,126,126
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,891,891
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,35,35
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,106,106
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,206,206
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,211,211
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,771,771
CARIPUYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,89,89
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,43,43
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,194,194
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,431,431
CHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,17,17
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,272,272
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,117,117
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,127,127
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,64,64
CHOQUE COTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,21,21
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,180,180
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,337,337
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,322,322
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,845,845
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,20795,20795
COIPASA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,15,15
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,402,402
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,164,164
COLLANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,74,74
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,88,88
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,172,172
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,230,230
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,122,122
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,90,90
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,562,562
COMBAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,15,15
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,83,83
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,280,280
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,89,89
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,21,21
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,298,298
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,83,83
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,208,208
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,72,72
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,182,182
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,2,2
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,128,128
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,197,197
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,79,79
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,149,149
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,138,138
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,10613,10613
EL CHORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,60,60
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,125,125
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,256,256
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,267,267
EL VILLAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,49,49
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,44,44
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,502,502
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,87,87
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,180,180
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,61,61
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,213,213
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,152,152
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,94,94
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,100,100
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,628,628
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,325,325
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,160,160
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,32,32
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,38,38
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,123,123
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,22,22
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,78,78
ICHOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,10,10
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,185,185
INCAHUASI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,134,134
INQUISIVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,91,91
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,105,105
IXIAMAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,146,146
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,110,110
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,137,137
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,549,549
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,12627,12627
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,147,147
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,142,142
LAS CARRERAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,48,48
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,76,76
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,404,404
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,141,141
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,40,40
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,173,173
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,98,98
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,116,116
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,203,203
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,167,167
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,100,100
MINEROS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,288,288
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,62,62
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,199,199
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,75,75
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,463,463
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,1286,1286
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,64,64
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,110,110
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,113,113
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,110,110
OMEREQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,87,87
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,3999,3999
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,313,313
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,101,101
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,196,196
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,99,99
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,138,138
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,53,53
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,93,93
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,98,98
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,110,110
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,453,453
PELECHUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,32,32
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,190,190
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,154,154
POJO (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,95,95
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,154,154
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,112,112
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,103,103
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,83,83
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,543,543
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,147,147
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,73,73
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,2452,2452
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,161,161
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,74,74
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,213,213
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,218,218
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,125,125
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,378,378
PUERTO PEREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,13,13
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,274,274
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,166,166
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,264,264
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,186,186
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,378,378
PUNATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,538,538
QUIABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,21,21
QUILLACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,941,941
QUIME,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,222,222
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,38,38
RAVELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,55,55
REYES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,124,124
RIBERALTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,927,927
ROBORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,184,184
RURRENABAQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,66,66
SABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,36,36
SACABA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,1987,1987
SACABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,63,63
SACACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,138,138
SAIPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,93,93
