municipality,group,variable,month,Acciones preventivas,TOTAL
LICOMA PAMPA,atenciones odontologicas,acciones preventivas,2009-08-01,9,9
LLALLAGUA,atenciones odontologicas,acciones preventivas,2009-08-01,1482,1482
LORETO,atenciones odontologicas,acciones preventivas,2009-08-01,6,6
LURIBAY,atenciones odontologicas,acciones preventivas,2009-08-01,32,32
MACHACAMARCA,atenciones odontologicas,acciones preventivas,2009-08-01,53,53
MACHARETI,atenciones odontologicas,acciones preventivas,2009-08-01,257,257
MAGDALENA,atenciones odontologicas,acciones preventivas,2009-08-01,45,45
MAIRANA,atenciones odontologicas,acciones preventivas,2009-08-01,16,16
MAPIRI,atenciones odontologicas,acciones preventivas,2009-08-01,22,22
MECAPACA,atenciones odontologicas,acciones preventivas,2009-08-01,39,39
MINEROS,atenciones odontologicas,acciones preventivas,2009-08-01,16,16
MIZQUE,atenciones odontologicas,acciones preventivas,2009-08-01,5,5
MOCOMOCO,atenciones odontologicas,acciones preventivas,2009-08-01,139,139
MOJOCOYA,atenciones odontologicas,acciones preventivas,2009-08-01,68,68
MONTEAGUDO,atenciones odontologicas,acciones preventivas,2009-08-01,392,392
MONTERO,atenciones odontologicas,acciones preventivas,2009-08-01,2554,2554
MORO MORO,atenciones odontologicas,acciones preventivas,2009-08-01,46,46
MOROCHATA,atenciones odontologicas,acciones preventivas,2009-08-01,151,151
OCURI,atenciones odontologicas,acciones preventivas,2009-08-01,19,19
OKINAWA,atenciones odontologicas,acciones preventivas,2009-08-01,9,9
ORURO,atenciones odontologicas,acciones preventivas,2009-08-01,2642,2642
PADCAYA,atenciones odontologicas,acciones preventivas,2009-08-01,496,496
PADILLA,atenciones odontologicas,acciones preventivas,2009-08-01,116,116
PAILON,atenciones odontologicas,acciones preventivas,2009-08-01,490,490
PALCA,atenciones odontologicas,acciones preventivas,2009-08-01,139,139
PALOS BLANCOS,atenciones odontologicas,acciones preventivas,2009-08-01,183,183
PAMPA AULLAGAS,atenciones odontologicas,acciones preventivas,2009-08-01,46,46
PAMPA GRANDE,atenciones odontologicas,acciones preventivas,2009-08-01,198,198
PAPEL PAMPA,atenciones odontologicas,acciones preventivas,2009-08-01,13,13
PASORAPA,atenciones odontologicas,acciones preventivas,2009-08-01,115,115
PATACAMAYA,atenciones odontologicas,acciones preventivas,2009-08-01,55,55
PAZÑA,atenciones odontologicas,acciones preventivas,2009-08-01,2,2
PELECHUCO,atenciones odontologicas,acciones preventivas,2009-08-01,115,115
POCOATA,atenciones odontologicas,acciones preventivas,2009-08-01,89,89
POCONA,atenciones odontologicas,acciones preventivas,2009-08-01,588,588
POJO (CBBA),atenciones odontologicas,acciones preventivas,2009-08-01,178,178
POOPO,atenciones odontologicas,acciones preventivas,2009-08-01,41,41
PORCO,atenciones odontologicas,acciones preventivas,2009-08-01,36,36
POROMA,atenciones odontologicas,acciones preventivas,2009-08-01,85,85
PORONGO,atenciones odontologicas,acciones preventivas,2009-08-01,473,473
PORTACHUELO,atenciones odontologicas,acciones preventivas,2009-08-01,17,17
PORVENIR,atenciones odontologicas,acciones preventivas,2009-08-01,335,335
POSTRER VALLE,atenciones odontologicas,acciones preventivas,2009-08-01,56,56
POTOSI,atenciones odontologicas,acciones preventivas,2009-08-01,657,657
PRESTO,atenciones odontologicas,acciones preventivas,2009-08-01,201,201
PUCARA,atenciones odontologicas,acciones preventivas,2009-08-01,333,333
PUCARANI,atenciones odontologicas,acciones preventivas,2009-08-01,10,10
PUERTO ACOSTA,atenciones odontologicas,acciones preventivas,2009-08-01,370,370
PUERTO CARABUCO,atenciones odontologicas,acciones preventivas,2009-08-01,30,30
PUERTO GONZALO MORENO,atenciones odontologicas,acciones preventivas,2009-08-01,78,78
PUERTO QUIJARRO,atenciones odontologicas,acciones preventivas,2009-08-01,998,998
PUERTO RICO,atenciones odontologicas,acciones preventivas,2009-08-01,78,78
PUERTO SILES,atenciones odontologicas,acciones preventivas,2009-08-01,131,131
PUERTO SUAREZ,atenciones odontologicas,acciones preventivas,2009-08-01,72,72
PUERTO VILLARROEL,atenciones odontologicas,acciones preventivas,2009-08-01,210,210
PUNA,atenciones odontologicas,acciones preventivas,2009-08-01,133,133
PUNATA,atenciones odontologicas,acciones preventivas,2009-08-01,217,217
QUIABAYA,atenciones odontologicas,acciones preventivas,2009-08-01,167,167
QUILLACOLLO,atenciones odontologicas,acciones preventivas,2009-08-01,136,136
QUIME,atenciones odontologicas,acciones preventivas,2009-08-01,203,203
QUIRUSILLAS,atenciones odontologicas,acciones preventivas,2009-08-01,15,15
REYES,atenciones odontologicas,acciones preventivas,2009-08-01,52,52
RIBERALTA,atenciones odontologicas,acciones preventivas,2009-08-01,579,579
ROBORE,atenciones odontologicas,acciones preventivas,2009-08-01,76,76
RURRENABAQUE,atenciones odontologicas,acciones preventivas,2009-08-01,44,44
SABAYA,atenciones odontologicas,acciones preventivas,2009-08-01,38,38
SACABA,atenciones odontologicas,acciones preventivas,2009-08-01,1681,1681
SACABAMBA,atenciones odontologicas,acciones preventivas,2009-08-01,66,66
SACACA,atenciones odontologicas,acciones preventivas,2009-08-01,140,140
SAIPINA,atenciones odontologicas,acciones preventivas,2009-08-01,19,19
SALINAS DE GARCI MENDOZA,atenciones odontologicas,acciones preventivas,2009-08-01,209,209
SAMAIPATA,atenciones odontologicas,acciones preventivas,2009-08-01,23,23
SAN AGUSTIN,atenciones odontologicas,acciones preventivas,2009-08-01,31,31
SAN ANDRES,atenciones odontologicas,acciones preventivas,2009-08-01,46,46
SAN ANDRES DE MACHACA,atenciones odontologicas,acciones preventivas,2009-08-01,192,192
SAN ANTONIO DE LOMERIO,atenciones odontologicas,acciones preventivas,2009-08-01,5,5
SAN BENITO,atenciones odontologicas,acciones preventivas,2009-08-01,37,37
SAN BORJA,atenciones odontologicas,acciones preventivas,2009-08-01,55,55
SAN BUENA VENTURA,atenciones odontologicas,acciones preventivas,2009-08-01,55,55
SAN CARLOS,atenciones odontologicas,acciones preventivas,2009-08-01,944,944
SAN IGNACIO,atenciones odontologicas,acciones preventivas,2009-08-01,720,720
SAN IGNACIO DE VELASCO,atenciones odontologicas,acciones preventivas,2009-08-01,938,938
SAN JAVIER(STC),atenciones odontologicas,acciones preventivas,2009-08-01,106,106
SAN JOAQUIN,atenciones odontologicas,acciones preventivas,2009-08-01,248,248
SAN JOSE DE CHIQUITOS,atenciones odontologicas,acciones preventivas,2009-08-01,10,10
SAN JUAN DE YAPACANI,atenciones odontologicas,acciones preventivas,2009-08-01,9,9
SAN JULIAN,atenciones odontologicas,acciones preventivas,2009-08-01,560,560
SAN LORENZO(PND),atenciones odontologicas,acciones preventivas,2009-08-01,36,36
SAN LORENZO(TJA),atenciones odontologicas,acciones preventivas,2009-08-01,132,132
SAN LUCAS,atenciones odontologicas,acciones preventivas,2009-08-01,494,494
SAN MATIAS,atenciones odontologicas,acciones preventivas,2009-08-01,14,14
SAN MIGUEL DE VELASCO,atenciones odontologicas,acciones preventivas,2009-08-01,49,49
SAN PEDRO,atenciones odontologicas,acciones preventivas,2009-08-01,15,15
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-08-01,29,29
SAN PEDRO DE CURAHUARA,atenciones odontologicas,acciones preventivas,2009-08-01,22,22
SAN PEDRO DE TIQUINA,atenciones odontologicas,acciones preventivas,2009-08-01,30,30
SAN RAFAEL,atenciones odontologicas,acciones preventivas,2009-08-01,525,525
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-08-01,65,65
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-08-01,4,4
SANTA ANA,atenciones odontologicas,acciones preventivas,2009-08-01,198,198
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,acciones preventivas,2009-08-01,9104,9104
SANTA ROSA,atenciones odontologicas,acciones preventivas,2009-08-01,372,372
SANTA ROSA DEL SARA,atenciones odontologicas,acciones preventivas,2009-08-01,195,195
SANTIAGO DE CALLAPA,atenciones odontologicas,acciones preventivas,2009-08-01,8,8
SANTIAGO DE HUARI,atenciones odontologicas,acciones preventivas,2009-08-01,85,85
SANTIAGO DE MACHACA,atenciones odontologicas,acciones preventivas,2009-08-01,22,22
SANTIVAÑES,atenciones odontologicas,acciones preventivas,2009-08-01,39,39
SANTUARIO DE QUILLACAS,atenciones odontologicas,acciones preventivas,2009-08-01,154,154
SAPAHAQUI,atenciones odontologicas,acciones preventivas,2009-08-01,131,131
SICA SICA (VILLA AROMA),atenciones odontologicas,acciones preventivas,2009-08-01,270,270
SICAYA,atenciones odontologicas,acciones preventivas,2009-08-01,7,7
SIPE SIPE,atenciones odontologicas,acciones preventivas,2009-08-01,15,15
SOPACHUY,atenciones odontologicas,acciones preventivas,2009-08-01,301,301
SORACACHI,atenciones odontologicas,acciones preventivas,2009-08-01,47,47
SORATA,atenciones odontologicas,acciones preventivas,2009-08-01,332,332
SUCRE,atenciones odontologicas,acciones preventivas,2009-08-01,1270,1270
TACACOMA,atenciones odontologicas,acciones preventivas,2009-08-01,40,40
TACOPAYA,atenciones odontologicas,acciones preventivas,2009-08-01,16,16
TAHUA,atenciones odontologicas,acciones preventivas,2009-08-01,3,3
TAPACARI,atenciones odontologicas,acciones preventivas,2009-08-01,1783,1783
TARABUCO,atenciones odontologicas,acciones preventivas,2009-08-01,1290,1290
TARATA,atenciones odontologicas,acciones preventivas,2009-08-01,865,865
TARIJA,atenciones odontologicas,acciones preventivas,2009-08-01,647,647
TARVITA,atenciones odontologicas,acciones preventivas,2009-08-01,217,217
TEOPONTE,atenciones odontologicas,acciones preventivas,2009-08-01,13,13
TIAWANACU,atenciones odontologicas,acciones preventivas,2009-08-01,32,32
TINGUIPAYA,atenciones odontologicas,acciones preventivas,2009-08-01,75,75
TIPUANI,atenciones odontologicas,acciones preventivas,2009-08-01,113,113
TIQUIPAYA,atenciones odontologicas,acciones preventivas,2009-08-01,1073,1073
TIRAQUE (CBBA),atenciones odontologicas,acciones preventivas,2009-08-01,168,168
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,acciones preventivas,2009-08-01,1,1
TOCO,atenciones odontologicas,acciones preventivas,2009-08-01,209,209
TOLATA,atenciones odontologicas,acciones preventivas,2009-08-01,177,177
TOLEDO,atenciones odontologicas,acciones preventivas,2009-08-01,88,88
TOMAVE,atenciones odontologicas,acciones preventivas,2009-08-01,102,102
TOMINA,atenciones odontologicas,acciones preventivas,2009-08-01,607,607
TORO TORO,atenciones odontologicas,acciones preventivas,2009-08-01,132,132
TOTORA(CBBA),atenciones odontologicas,acciones preventivas,2009-08-01,798,798
TOTORA(ORR),atenciones odontologicas,acciones preventivas,2009-08-01,2,2
TRIGAL,atenciones odontologicas,acciones preventivas,2009-08-01,19,19
TRINIDAD,atenciones odontologicas,acciones preventivas,2009-08-01,1610,1610
TUPIZA,atenciones odontologicas,acciones preventivas,2009-08-01,151,151
TURCO,atenciones odontologicas,acciones preventivas,2009-08-01,41,41
UMALA,atenciones odontologicas,acciones preventivas,2009-08-01,189,189
UNCIA,atenciones odontologicas,acciones preventivas,2009-08-01,199,199
URIONDO (A. CONCEPCION),atenciones odontologicas,acciones preventivas,2009-08-01,92,92
URUBICHA,atenciones odontologicas,acciones preventivas,2009-08-01,1,1
UYUNI,atenciones odontologicas,acciones preventivas,2009-08-01,13,13
VACAS,atenciones odontologicas,acciones preventivas,2009-08-01,89,89
VALLEGRANDE,atenciones odontologicas,acciones preventivas,2009-08-01,710,710
VIACHA,atenciones odontologicas,acciones preventivas,2009-08-01,1593,1593
VILA VILA,atenciones odontologicas,acciones preventivas,2009-08-01,13,13
VILLA MONTES,atenciones odontologicas,acciones preventivas,2009-08-01,113,113
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,acciones preventivas,2009-08-01,35,35
VILLA RIVERO,atenciones odontologicas,acciones preventivas,2009-08-01,28,28
VILLA SERRANO,atenciones odontologicas,acciones preventivas,2009-08-01,415,415
VILLA TUNARI,atenciones odontologicas,acciones preventivas,2009-08-01,301,301
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,acciones preventivas,2009-08-01,608,608
VILLAZON,atenciones odontologicas,acciones preventivas,2009-08-01,311,311
VINTO,atenciones odontologicas,acciones preventivas,2009-08-01,2,2
VITICHI,atenciones odontologicas,acciones preventivas,2009-08-01,12,12
WALDO BALLIVIAN,atenciones odontologicas,acciones preventivas,2009-08-01,1,1
WARNES,atenciones odontologicas,acciones preventivas,2009-08-01,961,961
YACUIBA,atenciones odontologicas,acciones preventivas,2009-08-01,324,324
YAMPARAEZ,atenciones odontologicas,acciones preventivas,2009-08-01,52,52
YANACACHI,atenciones odontologicas,acciones preventivas,2009-08-01,4,4
YAPACANI,atenciones odontologicas,acciones preventivas,2009-08-01,475,475
YOCALLA,atenciones odontologicas,acciones preventivas,2009-08-01,159,159
YOTALA,atenciones odontologicas,acciones preventivas,2009-08-01,69,69
YUNCHARA,atenciones odontologicas,acciones preventivas,2009-08-01,12,12
ZUDAÑEZ,atenciones odontologicas,acciones preventivas,2009-08-01,105,105
ACACIO,atenciones odontologicas,acciones preventivas,2009-09-01,75,75
ACHACACHI,atenciones odontologicas,acciones preventivas,2009-09-01,660,660
ACHOCALLA,atenciones odontologicas,acciones preventivas,2009-09-01,65,65
AIQUILE,atenciones odontologicas,acciones preventivas,2009-09-01,402,402
ALALAY,atenciones odontologicas,acciones preventivas,2009-09-01,198,198
ALCALA,atenciones odontologicas,acciones preventivas,2009-09-01,217,217
ANCORAIMES,atenciones odontologicas,acciones preventivas,2009-09-01,171,171
ANDAMARCA,atenciones odontologicas,acciones preventivas,2009-09-01,35,35
ANTEQUERA,atenciones odontologicas,acciones preventivas,2009-09-01,60,60
ANZALDO,atenciones odontologicas,acciones preventivas,2009-09-01,12,12
APOLO,atenciones odontologicas,acciones preventivas,2009-09-01,94,94
ARAMPAMPA,atenciones odontologicas,acciones preventivas,2009-09-01,461,461
ARANI,atenciones odontologicas,acciones preventivas,2009-09-01,110,110
ARBIETO,atenciones odontologicas,acciones preventivas,2009-09-01,1544,1544
ARQUE,atenciones odontologicas,acciones preventivas,2009-09-01,34,34
ASCENCION DE GUARAYOS,atenciones odontologicas,acciones preventivas,2009-09-01,59,59
AUCAPATA,atenciones odontologicas,acciones preventivas,2009-09-01,4,4
AYATA,atenciones odontologicas,acciones preventivas,2009-09-01,18,18
AYO AYO,atenciones odontologicas,acciones preventivas,2009-09-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2009-09-01,1034,1034
AZURDUY,atenciones odontologicas,acciones preventivas,2009-09-01,36,36
BATALLAS,atenciones odontologicas,acciones preventivas,2009-09-01,3,3
BAURES,atenciones odontologicas,acciones preventivas,2009-09-01,16,16
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2009-09-01,30,30
BELLA FLOR,atenciones odontologicas,acciones preventivas,2009-09-01,64,64
BERMEJO,atenciones odontologicas,acciones preventivas,2009-09-01,150,150
BETANZOS,atenciones odontologicas,acciones preventivas,2009-09-01,61,61
BOLIVAR,atenciones odontologicas,acciones preventivas,2009-09-01,77,77
BOYUIBE,atenciones odontologicas,acciones preventivas,2009-09-01,30,30
BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-09-01,8,8
CABEZAS,atenciones odontologicas,acciones preventivas,2009-09-01,190,190
CAIROMA,atenciones odontologicas,acciones preventivas,2009-09-01,120,120
"CAIZA ""D""",atenciones odontologicas,acciones preventivas,2009-09-01,24,24
CAJUATA,atenciones odontologicas,acciones preventivas,2009-09-01,2,2
CALACOTO,atenciones odontologicas,acciones preventivas,2009-09-01,64,64
CALAMARCA,atenciones odontologicas,acciones preventivas,2009-09-01,374,374
CAMARGO,atenciones odontologicas,acciones preventivas,2009-09-01,511,511
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,acciones preventivas,2009-09-01,239,239
CAMIRI,atenciones odontologicas,acciones preventivas,2009-09-01,349,349
CAPINOTA,atenciones odontologicas,acciones preventivas,2009-09-01,213,213
CAQUIAVIRI,atenciones odontologicas,acciones preventivas,2009-09-01,179,179
CARACOLLO,atenciones odontologicas,acciones preventivas,2009-09-01,38,38
CARANAVI,atenciones odontologicas,acciones preventivas,2009-09-01,305,305
CARAPARI,atenciones odontologicas,acciones preventivas,2009-09-01,640,640
CARIPUYO,atenciones odontologicas,acciones preventivas,2009-09-01,8,8
CARMEN RIVERO TORREZ,atenciones odontologicas,acciones preventivas,2009-09-01,113,113
CATACORA,atenciones odontologicas,acciones preventivas,2009-09-01,14,14
CHALLAPATA,atenciones odontologicas,acciones preventivas,2009-09-01,183,183
CHAQUI,atenciones odontologicas,acciones preventivas,2009-09-01,4,4
CHARAGUA,atenciones odontologicas,acciones preventivas,2009-09-01,59,59
CHARAÑA,atenciones odontologicas,acciones preventivas,2009-09-01,140,140
CHAYANTA,atenciones odontologicas,acciones preventivas,2009-09-01,137,137
CHIMORE,atenciones odontologicas,acciones preventivas,2009-09-01,1296,1296
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,acciones preventivas,2009-09-01,236,236
CHUMA,atenciones odontologicas,acciones preventivas,2009-09-01,27,27
CLIZA,atenciones odontologicas,acciones preventivas,2009-09-01,1639,1639
COBIJA,atenciones odontologicas,acciones preventivas,2009-09-01,694,694
COCHABAMBA,atenciones odontologicas,acciones preventivas,2009-09-01,46107,46107
COIPASA,atenciones odontologicas,acciones preventivas,2009-09-01,3,3
COLCAPIRHUA,atenciones odontologicas,acciones preventivas,2009-09-01,5089,5089
"COLCHA ""K""",atenciones odontologicas,acciones preventivas,2009-09-01,36,36
COLLANA,atenciones odontologicas,acciones preventivas,2009-09-01,27,27
COLOMI,atenciones odontologicas,acciones preventivas,2009-09-01,96,96
COLPA BELGICA,atenciones odontologicas,acciones preventivas,2009-09-01,104,104
