municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,139,139
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,81,81
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,148,148
QUIABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,2,2
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,332,332
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,191,191
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,5,5
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,16,16
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,46,46
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,195,195
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,97,97
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,35,35
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,15,15
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,383,383
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,25,25
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,23,23
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,53,53
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,45,45
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,9,9
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,215,215
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,156,156
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,10,10
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,103,103
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,340,340
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,315,315
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,15,15
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,81,81
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
SAN JULIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,15,15
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,509,509
SAN LUCAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,21,21
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,24,24
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,128,128
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,37,37
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,17,17
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,6,6
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,28,28
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,19,19
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,91,91
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,54,54
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3588,3588
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,49,49
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,208,208
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,4,4
SANTIVAÑES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,51,51
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,17,17
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,13,13
SICAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,17,17
SIPE SIPE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,174,174
SOPACHUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,158,158
SORACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,29,29
SORATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,27,27
SUCRE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,5892,5892
TACACOMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,21,21
TAHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
TAPACARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,16,16
TARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,218,218
TARATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,18,18
TARIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3591,3591
TARVITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,138,138
TIAWANACU,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
TINGUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,8,8
TIPUANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,9,9
TIQUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,136,136
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,165,165
TOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,48,48
TOLATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,69,69
TOLEDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,30,30
TOMAVE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,40,40
TOMINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,71,71
TORO TORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,11,11
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,46,46
TRIGAL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,25,25
TRINIDAD,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,734,734
TUPIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,123,123
TURCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,43,43
UMALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,8,8
UNCIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,116,116
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,312,312
URUBICHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
UYUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,115,115
VACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,30,30
VALLEGRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,182,182
VIACHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,182,182
VILLA MONTES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,521,521
VILLA RIVERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,8,8
VILLA SERRANO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,4,4
VILLA TUNARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,428,428
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,42,42
VILLAZON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,274,274
VINTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,28,28
VITICHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,11,11
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,12,12
WARNES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,38,38
YACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
YACUIBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1086,1086
YAMPARAEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,27,27
YANACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,17,17
YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,61,61
YOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,47,47
YOTALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,64,64
YUNCHARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,12,12
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,8,8
ACACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,25,25
ACHACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,138,138
ACHOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,212,212
AIQUILE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,61,61
ALALAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,5,5
ALCALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,41,41
ANCORAIMES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,17,17
ANDAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,38,38
ANZALDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,11,11
APOLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,1,1
ARAMPAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,3,3
ARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,86,86
ARBIETO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,4,4
ARQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,17,17
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,20,20
AUCAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,113,113
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,34,34
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,3,3
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,45,45
BELEN DE URMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,2,2
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,471,471
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,33,33
BOLIVAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,14,14
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,11,11
BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,40,40
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,74,74
CAIROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,3,3
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,8,8
CAJUATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,1,1
CALACOTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,6,6
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,32,32
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,70,70
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,9,9
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,492,492
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,34,34
CAQUIAVIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,2,2
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,101,101
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,45,45
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,97,97
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,12,12
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,9,9
CATACORA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,44,44
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,41,41
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,12,12
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,56,56
CHIMORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,32,32
CHOQUE COTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,1,1
CHUMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,35,35
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,29,29
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,222,222
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,6696,6696
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,201,201
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,14,14
COLLANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,17,17
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,3,3
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,49,49
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,42,42
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,144,144
COMANCHE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,29,29
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-08-01,36,36
