municipality,group,variable,month,Periodoncias,TOTAL
TOMINA,atenciones odontologicas,periodoncias,2009-12-01,11,11
TORO TORO,atenciones odontologicas,periodoncias,2009-12-01,2,2
TOTORA(CBBA),atenciones odontologicas,periodoncias,2009-12-01,7,7
TRINIDAD,atenciones odontologicas,periodoncias,2009-12-01,35,35
TUPIZA,atenciones odontologicas,periodoncias,2009-12-01,30,30
UMALA,atenciones odontologicas,periodoncias,2009-12-01,10,10
UNCIA,atenciones odontologicas,periodoncias,2009-12-01,2,2
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2009-12-01,23,23
VACAS,atenciones odontologicas,periodoncias,2009-12-01,9,9
VIACHA,atenciones odontologicas,periodoncias,2009-12-01,32,32
VILLA MONTES,atenciones odontologicas,periodoncias,2009-12-01,34,34
VILLA RIVERO,atenciones odontologicas,periodoncias,2009-12-01,550,550
VILLA SERRANO,atenciones odontologicas,periodoncias,2009-12-01,30,30
VILLA TUNARI,atenciones odontologicas,periodoncias,2009-12-01,126,126
VILLAZON,atenciones odontologicas,periodoncias,2009-12-01,25,25
VINTO,atenciones odontologicas,periodoncias,2009-12-01,12,12
WALDO BALLIVIAN,atenciones odontologicas,periodoncias,2009-12-01,1,1
WARNES,atenciones odontologicas,periodoncias,2009-12-01,19,19
YACUIBA,atenciones odontologicas,periodoncias,2009-12-01,63,63
YAPACANI,atenciones odontologicas,periodoncias,2009-12-01,1,1
YOTALA,atenciones odontologicas,periodoncias,2009-12-01,42,42
YUNCHARA,atenciones odontologicas,periodoncias,2009-12-01,2,2
