municipality,group,variable,month,Primeras consultas,TOTAL
MECAPACA,atenciones odontologicas,primeras consultas,2009-08-01,130,130
MINEROS,atenciones odontologicas,primeras consultas,2009-08-01,66,66
MIZQUE,atenciones odontologicas,primeras consultas,2009-08-01,290,290
MOCOMOCO,atenciones odontologicas,primeras consultas,2009-08-01,194,194
MOJOCOYA,atenciones odontologicas,primeras consultas,2009-08-01,65,65
MONTEAGUDO,atenciones odontologicas,primeras consultas,2009-08-01,162,162
MONTERO,atenciones odontologicas,primeras consultas,2009-08-01,1851,1851
MORO MORO,atenciones odontologicas,primeras consultas,2009-08-01,46,46
MOROCHATA,atenciones odontologicas,primeras consultas,2009-08-01,155,155
OCURI,atenciones odontologicas,primeras consultas,2009-08-01,62,62
OKINAWA,atenciones odontologicas,primeras consultas,2009-08-01,17,17
OMEREQUE,atenciones odontologicas,primeras consultas,2009-08-01,8,8
ORURO,atenciones odontologicas,primeras consultas,2009-08-01,1890,1890
PADCAYA,atenciones odontologicas,primeras consultas,2009-08-01,241,241
PADILLA,atenciones odontologicas,primeras consultas,2009-08-01,143,143
PAILON,atenciones odontologicas,primeras consultas,2009-08-01,829,829
PALCA,atenciones odontologicas,primeras consultas,2009-08-01,56,56
PALOS BLANCOS,atenciones odontologicas,primeras consultas,2009-08-01,299,299
PAMPA AULLAGAS,atenciones odontologicas,primeras consultas,2009-08-01,18,18
PAMPA GRANDE,atenciones odontologicas,primeras consultas,2009-08-01,33,33
PAPEL PAMPA,atenciones odontologicas,primeras consultas,2009-08-01,123,123
PASORAPA,atenciones odontologicas,primeras consultas,2009-08-01,36,36
PATACAMAYA,atenciones odontologicas,primeras consultas,2009-08-01,205,205
PAZÑA,atenciones odontologicas,primeras consultas,2009-08-01,32,32
PELECHUCO,atenciones odontologicas,primeras consultas,2009-08-01,154,154
POCOATA,atenciones odontologicas,primeras consultas,2009-08-01,138,138
POCONA,atenciones odontologicas,primeras consultas,2009-08-01,79,79
POJO (CBBA),atenciones odontologicas,primeras consultas,2009-08-01,99,99
POOPO,atenciones odontologicas,primeras consultas,2009-08-01,46,46
PORCO,atenciones odontologicas,primeras consultas,2009-08-01,63,63
POROMA,atenciones odontologicas,primeras consultas,2009-08-01,76,76
PORTACHUELO,atenciones odontologicas,primeras consultas,2009-08-01,98,98
PORVENIR,atenciones odontologicas,primeras consultas,2009-08-01,316,316
POSTRER VALLE,atenciones odontologicas,primeras consultas,2009-08-01,63,63
POTOSI,atenciones odontologicas,primeras consultas,2009-08-01,1612,1612
PRESTO,atenciones odontologicas,primeras consultas,2009-08-01,133,133
PUCARA,atenciones odontologicas,primeras consultas,2009-08-01,22,22
PUCARANI,atenciones odontologicas,primeras consultas,2009-08-01,198,198
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2009-08-01,576,576
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2009-08-01,73,73
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2009-08-01,74,74
PUERTO PEREZ,atenciones odontologicas,primeras consultas,2009-08-01,15,15
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2009-08-01,869,869
PUERTO RICO,atenciones odontologicas,primeras consultas,2009-08-01,128,128
PUERTO SILES,atenciones odontologicas,primeras consultas,2009-08-01,20,20
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2009-08-01,91,91
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2009-08-01,323,323
PUNA,atenciones odontologicas,primeras consultas,2009-08-01,230,230
PUNATA,atenciones odontologicas,primeras consultas,2009-08-01,223,223
QUIABAYA,atenciones odontologicas,primeras consultas,2009-08-01,85,85
QUILLACOLLO,atenciones odontologicas,primeras consultas,2009-08-01,174,174
QUIME,atenciones odontologicas,primeras consultas,2009-08-01,267,267
QUIRUSILLAS,atenciones odontologicas,primeras consultas,2009-08-01,8,8
REYES,atenciones odontologicas,primeras consultas,2009-08-01,24,24
RIBERALTA,atenciones odontologicas,primeras consultas,2009-08-01,899,899
ROBORE,atenciones odontologicas,primeras consultas,2009-08-01,6,6
RURRENABAQUE,atenciones odontologicas,primeras consultas,2009-08-01,31,31
SABAYA,atenciones odontologicas,primeras consultas,2009-08-01,232,232
SACABA,atenciones odontologicas,primeras consultas,2009-08-01,931,931
SACABAMBA,atenciones odontologicas,primeras consultas,2009-08-01,7,7
SACACA,atenciones odontologicas,primeras consultas,2009-08-01,117,117
SAIPINA,atenciones odontologicas,primeras consultas,2009-08-01,88,88
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2009-08-01,190,190
SAMAIPATA,atenciones odontologicas,primeras consultas,2009-08-01,22,22
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2009-08-01,11,11
SAN ANDRES,atenciones odontologicas,primeras consultas,2009-08-01,56,56
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2009-08-01,136,136
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2009-08-01,23,23
SAN BENITO,atenciones odontologicas,primeras consultas,2009-08-01,50,50
SAN BORJA,atenciones odontologicas,primeras consultas,2009-08-01,165,165
SAN BUENA VENTURA,atenciones odontologicas,primeras consultas,2009-08-01,153,153
SAN CARLOS,atenciones odontologicas,primeras consultas,2009-08-01,106,106
SAN IGNACIO,atenciones odontologicas,primeras consultas,2009-08-01,621,621
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2009-08-01,1041,1041
SAN JAVIER(STC),atenciones odontologicas,primeras consultas,2009-08-01,29,29
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2009-08-01,251,251
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2009-08-01,182,182
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2009-08-01,69,69
SAN JULIAN,atenciones odontologicas,primeras consultas,2009-08-01,174,174
SAN LORENZO(PND),atenciones odontologicas,primeras consultas,2009-08-01,40,40
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2009-08-01,564,564
SAN LUCAS,atenciones odontologicas,primeras consultas,2009-08-01,511,511
SAN MATIAS,atenciones odontologicas,primeras consultas,2009-08-01,93,93
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2009-08-01,74,74
SAN PEDRO,atenciones odontologicas,primeras consultas,2009-08-01,281,281
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2009-08-01,67,67
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2009-08-01,54,54
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2009-08-01,70,70
SAN RAFAEL,atenciones odontologicas,primeras consultas,2009-08-01,50,50
SAN RAMON,atenciones odontologicas,primeras consultas,2009-08-01,73,73
SANTA ANA,atenciones odontologicas,primeras consultas,2009-08-01,53,53
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2009-08-01,7941,7941
SANTA ROSA,atenciones odontologicas,primeras consultas,2009-08-01,442,442
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2009-08-01,411,411
SANTIAGO DE CALLAPA,atenciones odontologicas,primeras consultas,2009-08-01,35,35
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2009-08-01,125,125
SANTIAGO DE MACHACA,atenciones odontologicas,primeras consultas,2009-08-01,30,30
SANTIVAÑES,atenciones odontologicas,primeras consultas,2009-08-01,10,10
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2009-08-01,5,5
SAPAHAQUI,atenciones odontologicas,primeras consultas,2009-08-01,117,117
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2009-08-01,249,249
SICAYA,atenciones odontologicas,primeras consultas,2009-08-01,5,5
SIPE SIPE,atenciones odontologicas,primeras consultas,2009-08-01,186,186
SOPACHUY,atenciones odontologicas,primeras consultas,2009-08-01,329,329
SORACACHI,atenciones odontologicas,primeras consultas,2009-08-01,79,79
SORATA,atenciones odontologicas,primeras consultas,2009-08-01,400,400
SUCRE,atenciones odontologicas,primeras consultas,2009-08-01,1801,1801
TACACOMA,atenciones odontologicas,primeras consultas,2009-08-01,118,118
TACOPAYA,atenciones odontologicas,primeras consultas,2009-08-01,2,2
TAHUA,atenciones odontologicas,primeras consultas,2009-08-01,4,4
TAPACARI,atenciones odontologicas,primeras consultas,2009-08-01,619,619
TARABUCO,atenciones odontologicas,primeras consultas,2009-08-01,558,558
TARACO,atenciones odontologicas,primeras consultas,2009-08-01,111,111
TARATA,atenciones odontologicas,primeras consultas,2009-08-01,22,22
TARIJA,atenciones odontologicas,primeras consultas,2009-08-01,1529,1529
TARVITA,atenciones odontologicas,primeras consultas,2009-08-01,246,246
TEOPONTE,atenciones odontologicas,primeras consultas,2009-08-01,39,39
TIAWANACU,atenciones odontologicas,primeras consultas,2009-08-01,208,208
TINGUIPAYA,atenciones odontologicas,primeras consultas,2009-08-01,98,98
TIPUANI,atenciones odontologicas,primeras consultas,2009-08-01,141,141
TIQUIPAYA,atenciones odontologicas,primeras consultas,2009-08-01,230,230
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2009-08-01,114,114
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2009-08-01,14,14
TOCO,atenciones odontologicas,primeras consultas,2009-08-01,41,41
TOLATA,atenciones odontologicas,primeras consultas,2009-08-01,22,22
TOLEDO,atenciones odontologicas,primeras consultas,2009-08-01,141,141
TOMAVE,atenciones odontologicas,primeras consultas,2009-08-01,134,134
TOMINA,atenciones odontologicas,primeras consultas,2009-08-01,275,275
TORO TORO,atenciones odontologicas,primeras consultas,2009-08-01,157,157
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2009-08-01,95,95
TOTORA(ORR),atenciones odontologicas,primeras consultas,2009-08-01,22,22
TRIGAL,atenciones odontologicas,primeras consultas,2009-08-01,45,45
TRINIDAD,atenciones odontologicas,primeras consultas,2009-08-01,987,987
TUPIZA,atenciones odontologicas,primeras consultas,2009-08-01,430,430
TURCO,atenciones odontologicas,primeras consultas,2009-08-01,29,29
UMALA,atenciones odontologicas,primeras consultas,2009-08-01,202,202
UNCIA,atenciones odontologicas,primeras consultas,2009-08-01,170,170
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2009-08-01,223,223
URUBICHA,atenciones odontologicas,primeras consultas,2009-08-01,463,463
UYUNI,atenciones odontologicas,primeras consultas,2009-08-01,149,149
VACAS,atenciones odontologicas,primeras consultas,2009-08-01,42,42
VALLEGRANDE,atenciones odontologicas,primeras consultas,2009-08-01,330,330
VIACHA,atenciones odontologicas,primeras consultas,2009-08-01,1185,1185
VILA VILA,atenciones odontologicas,primeras consultas,2009-08-01,12,12
VILLA MONTES,atenciones odontologicas,primeras consultas,2009-08-01,320,320
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,primeras consultas,2009-08-01,10,10
VILLA RIVERO,atenciones odontologicas,primeras consultas,2009-08-01,20,20
VILLA SERRANO,atenciones odontologicas,primeras consultas,2009-08-01,237,237
VILLA TUNARI,atenciones odontologicas,primeras consultas,2009-08-01,519,519
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2009-08-01,405,405
VILLAZON,atenciones odontologicas,primeras consultas,2009-08-01,219,219
VINTO,atenciones odontologicas,primeras consultas,2009-08-01,39,39
VITICHI,atenciones odontologicas,primeras consultas,2009-08-01,22,22
WALDO BALLIVIAN,atenciones odontologicas,primeras consultas,2009-08-01,15,15
WARNES,atenciones odontologicas,primeras consultas,2009-08-01,380,380
YACO,atenciones odontologicas,primeras consultas,2009-08-01,73,73
YACUIBA,atenciones odontologicas,primeras consultas,2009-08-01,1011,1011
YAMPARAEZ,atenciones odontologicas,primeras consultas,2009-08-01,39,39
YANACACHI,atenciones odontologicas,primeras consultas,2009-08-01,42,42
YAPACANI,atenciones odontologicas,primeras consultas,2009-08-01,78,78
YOCALLA,atenciones odontologicas,primeras consultas,2009-08-01,54,54
YOTALA,atenciones odontologicas,primeras consultas,2009-08-01,29,29
YUNCHARA,atenciones odontologicas,primeras consultas,2009-08-01,243,243
ZUDAÑEZ,atenciones odontologicas,primeras consultas,2009-08-01,10,10
ACACIO,atenciones odontologicas,primeras consultas,2009-09-01,71,71
ACHACACHI,atenciones odontologicas,primeras consultas,2009-09-01,908,908
ACHOCALLA,atenciones odontologicas,primeras consultas,2009-09-01,27,27
AIQUILE,atenciones odontologicas,primeras consultas,2009-09-01,82,82
ALALAY,atenciones odontologicas,primeras consultas,2009-09-01,109,109
ALCALA,atenciones odontologicas,primeras consultas,2009-09-01,7,7
ANCORAIMES,atenciones odontologicas,primeras consultas,2009-09-01,43,43
ANDAMARCA,atenciones odontologicas,primeras consultas,2009-09-01,23,23
ANTEQUERA,atenciones odontologicas,primeras consultas,2009-09-01,38,38
ANZALDO,atenciones odontologicas,primeras consultas,2009-09-01,33,33
APOLO,atenciones odontologicas,primeras consultas,2009-09-01,69,69
ARAMPAMPA,atenciones odontologicas,primeras consultas,2009-09-01,45,45
ARANI,atenciones odontologicas,primeras consultas,2009-09-01,110,110
ARBIETO,atenciones odontologicas,primeras consultas,2009-09-01,65,65
ARQUE,atenciones odontologicas,primeras consultas,2009-09-01,41,41
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2009-09-01,205,205
AUCAPATA,atenciones odontologicas,primeras consultas,2009-09-01,98,98
AYATA,atenciones odontologicas,primeras consultas,2009-09-01,59,59
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2009-09-01,569,569
AZURDUY,atenciones odontologicas,primeras consultas,2009-09-01,44,44
BATALLAS,atenciones odontologicas,primeras consultas,2009-09-01,39,39
BAURES,atenciones odontologicas,primeras consultas,2009-09-01,47,47
BELEN DE URMIRI,atenciones odontologicas,primeras consultas,2009-09-01,27,27
BELLA FLOR,atenciones odontologicas,primeras consultas,2009-09-01,34,34
BERMEJO,atenciones odontologicas,primeras consultas,2009-09-01,402,402
BETANZOS,atenciones odontologicas,primeras consultas,2009-09-01,176,176
BOLIVAR,atenciones odontologicas,primeras consultas,2009-09-01,140,140
BOYUIBE,atenciones odontologicas,primeras consultas,2009-09-01,10,10
BUENA VISTA,atenciones odontologicas,primeras consultas,2009-09-01,109,109
CABEZAS,atenciones odontologicas,primeras consultas,2009-09-01,176,176
CAIROMA,atenciones odontologicas,primeras consultas,2009-09-01,221,221
"CAIZA ""D""",atenciones odontologicas,primeras consultas,2009-09-01,82,82
CAJUATA,atenciones odontologicas,primeras consultas,2009-09-01,41,41
CALACOTO,atenciones odontologicas,primeras consultas,2009-09-01,130,130
CALAMARCA,atenciones odontologicas,primeras consultas,2009-09-01,514,514
CAMARGO,atenciones odontologicas,primeras consultas,2009-09-01,252,252
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,primeras consultas,2009-09-01,146,146
CAMIRI,atenciones odontologicas,primeras consultas,2009-09-01,597,597
CAPINOTA,atenciones odontologicas,primeras consultas,2009-09-01,168,168
CAQUIAVIRI,atenciones odontologicas,primeras consultas,2009-09-01,243,243
CARACOLLO,atenciones odontologicas,primeras consultas,2009-09-01,214,214
CARANAVI,atenciones odontologicas,primeras consultas,2009-09-01,260,260
CARAPARI,atenciones odontologicas,primeras consultas,2009-09-01,119,119
CARIPUYO,atenciones odontologicas,primeras consultas,2009-09-01,81,81
CARMEN RIVERO TORREZ,atenciones odontologicas,primeras consultas,2009-09-01,65,65
CATACORA,atenciones odontologicas,primeras consultas,2009-09-01,11,11
CHALLAPATA,atenciones odontologicas,primeras consultas,2009-09-01,181,181
CHAQUI,atenciones odontologicas,primeras consultas,2009-09-01,10,10
CHARAGUA,atenciones odontologicas,primeras consultas,2009-09-01,169,169
CHARAÑA,atenciones odontologicas,primeras consultas,2009-09-01,60,60
CHAYANTA,atenciones odontologicas,primeras consultas,2009-09-01,193,193
CHIMORE,atenciones odontologicas,primeras consultas,2009-09-01,44,44
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,primeras consultas,2009-09-01,146,146
CHUMA,atenciones odontologicas,primeras consultas,2009-09-01,200,200
CLIZA,atenciones odontologicas,primeras consultas,2009-09-01,76,76
COBIJA,atenciones odontologicas,primeras consultas,2009-09-01,617,617
COCHABAMBA,atenciones odontologicas,primeras consultas,2009-09-01,7336,7336
COIPASA,atenciones odontologicas,primeras consultas,2009-09-01,8,8
COLCAPIRHUA,atenciones odontologicas,primeras consultas,2009-09-01,147,147
"COLCHA ""K""",atenciones odontologicas,primeras consultas,2009-09-01,162,162
COLLANA,atenciones odontologicas,primeras consultas,2009-09-01,15,15
COLOMI,atenciones odontologicas,primeras consultas,2009-09-01,91,91
COLPA BELGICA,atenciones odontologicas,primeras consultas,2009-09-01,77,77
COLQUECHACA,atenciones odontologicas,primeras consultas,2009-09-01,175,175
COLQUIRI,atenciones odontologicas,primeras consultas,2009-09-01,125,125
COMANCHE,atenciones odontologicas,primeras consultas,2009-09-01,255,255
COMARAPA,atenciones odontologicas,primeras consultas,2009-09-01,290,290
COMBAYA,atenciones odontologicas,primeras consultas,2009-09-01,37,37
CONCEPCION,atenciones odontologicas,primeras consultas,2009-09-01,47,47
COPACABANA,atenciones odontologicas,primeras consultas,2009-09-01,75,75
CORIPATA,atenciones odontologicas,primeras consultas,2009-09-01,111,111
CORO CORO,atenciones odontologicas,primeras consultas,2009-09-01,9,9
COROICO,atenciones odontologicas,primeras consultas,2009-09-01,23,23
CORQUE,atenciones odontologicas,primeras consultas,2009-09-01,248,248
COTAGAITA,atenciones odontologicas,primeras consultas,2009-09-01,214,214
COTOCA,atenciones odontologicas,primeras consultas,2009-09-01,230,230
