municipality,group,variable,month,Endodoncias,TOTAL
COTAGAITA,atenciones odontologicas,endodoncias,2009-11-01,8,8
COTOCA,atenciones odontologicas,endodoncias,2009-11-01,10,10
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2009-11-01,2,2
CULPINA,atenciones odontologicas,endodoncias,2009-11-01,8,8
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2009-11-01,6,6
EL ALTO,atenciones odontologicas,endodoncias,2009-11-01,976,976
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2009-11-01,19,19
EL TORNO,atenciones odontologicas,endodoncias,2009-11-01,23,23
EL VILLAR,atenciones odontologicas,endodoncias,2009-11-01,6,6
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-11-01,10,10
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-11-01,27,27
EUCALIPTUS,atenciones odontologicas,endodoncias,2009-11-01,8,8
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2009-11-01,7,7
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2009-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2009-11-01,1,1
GUANAY,atenciones odontologicas,endodoncias,2009-11-01,25,25
GUAQUI,atenciones odontologicas,endodoncias,2009-11-01,4,4
GUAYARAMERIN,atenciones odontologicas,endodoncias,2009-11-01,19,19
GUTIERREZ,atenciones odontologicas,endodoncias,2009-11-01,22,22
HUACARETA,atenciones odontologicas,endodoncias,2009-11-01,13,13
HUANUNI,atenciones odontologicas,endodoncias,2009-11-01,4,4
HUARACAJE,atenciones odontologicas,endodoncias,2009-11-01,2,2
ICHOCA,atenciones odontologicas,endodoncias,2009-11-01,3,3
ICLA,atenciones odontologicas,endodoncias,2009-11-01,5,5
INCAHUASI,atenciones odontologicas,endodoncias,2009-11-01,6,6
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2009-11-01,2,2
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2009-11-01,2,2
LA ASUNTA,atenciones odontologicas,endodoncias,2009-11-01,6,6
LA GUARDIA,atenciones odontologicas,endodoncias,2009-11-01,39,39
LA PAZ,atenciones odontologicas,endodoncias,2009-11-01,1928,1928
LAGUNILLAS,atenciones odontologicas,endodoncias,2009-11-01,5,5
LAS CARRERAS,atenciones odontologicas,endodoncias,2009-11-01,4,4
LLALLAGUA,atenciones odontologicas,endodoncias,2009-11-01,19,19
MACHACAMARCA,atenciones odontologicas,endodoncias,2009-11-01,6,6
MACHARETI,atenciones odontologicas,endodoncias,2009-11-01,4,4
MAGDALENA,atenciones odontologicas,endodoncias,2009-11-01,16,16
MAIRANA,atenciones odontologicas,endodoncias,2009-11-01,3,3
MAPIRI,atenciones odontologicas,endodoncias,2009-11-01,36,36
MECAPACA,atenciones odontologicas,endodoncias,2009-11-01,6,6
MINEROS,atenciones odontologicas,endodoncias,2009-11-01,20,20
MIZQUE,atenciones odontologicas,endodoncias,2009-11-01,31,31
MOJOCOYA,atenciones odontologicas,endodoncias,2009-11-01,12,12
MONTEAGUDO,atenciones odontologicas,endodoncias,2009-11-01,68,68
MONTERO,atenciones odontologicas,endodoncias,2009-11-01,98,98
MORO MORO,atenciones odontologicas,endodoncias,2009-11-01,1,1
MOROCHATA,atenciones odontologicas,endodoncias,2009-11-01,1,1
OCURI,atenciones odontologicas,endodoncias,2009-11-01,3,3
OKINAWA,atenciones odontologicas,endodoncias,2009-11-01,2,2
OMEREQUE,atenciones odontologicas,endodoncias,2009-11-01,23,23
ORURO,atenciones odontologicas,endodoncias,2009-11-01,566,566
PADCAYA,atenciones odontologicas,endodoncias,2009-11-01,48,48
PADILLA,atenciones odontologicas,endodoncias,2009-11-01,5,5
PAILON,atenciones odontologicas,endodoncias,2009-11-01,7,7
PAMPA GRANDE,atenciones odontologicas,endodoncias,2009-11-01,6,6
PASORAPA,atenciones odontologicas,endodoncias,2009-11-01,3,3
PATACAMAYA,atenciones odontologicas,endodoncias,2009-11-01,12,12
PAZÑA,atenciones odontologicas,endodoncias,2009-11-01,3,3
POCOATA,atenciones odontologicas,endodoncias,2009-11-01,4,4
POCONA,atenciones odontologicas,endodoncias,2009-11-01,16,16
POJO (CBBA),atenciones odontologicas,endodoncias,2009-11-01,11,11
POOPO,atenciones odontologicas,endodoncias,2009-11-01,14,14
PORCO,atenciones odontologicas,endodoncias,2009-11-01,18,18
POROMA,atenciones odontologicas,endodoncias,2009-11-01,6,6
PORTACHUELO,atenciones odontologicas,endodoncias,2009-11-01,19,19
PORVENIR,atenciones odontologicas,endodoncias,2009-11-01,5,5
POTOSI,atenciones odontologicas,endodoncias,2009-11-01,286,286
PRESTO,atenciones odontologicas,endodoncias,2009-11-01,18,18
PUCARA,atenciones odontologicas,endodoncias,2009-11-01,5,5
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2009-11-01,25,25
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2009-11-01,26,26
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2009-11-01,1,1
PUERTO RICO,atenciones odontologicas,endodoncias,2009-11-01,13,13
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2009-11-01,10,10
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2009-11-01,192,192
PUNA,atenciones odontologicas,endodoncias,2009-11-01,8,8
PUNATA,atenciones odontologicas,endodoncias,2009-11-01,72,72
QUILLACOLLO,atenciones odontologicas,endodoncias,2009-11-01,99,99
QUIME,atenciones odontologicas,endodoncias,2009-11-01,4,4
QUIRUSILLAS,atenciones odontologicas,endodoncias,2009-11-01,8,8
RAVELO,atenciones odontologicas,endodoncias,2009-11-01,5,5
RIBERALTA,atenciones odontologicas,endodoncias,2009-11-01,48,48
ROBORE,atenciones odontologicas,endodoncias,2009-11-01,6,6
SABAYA,atenciones odontologicas,endodoncias,2009-11-01,1,1
SACABA,atenciones odontologicas,endodoncias,2009-11-01,167,167
SACABAMBA,atenciones odontologicas,endodoncias,2009-11-01,1,1
SACACA,atenciones odontologicas,endodoncias,2009-11-01,1,1
SAIPINA,atenciones odontologicas,endodoncias,2009-11-01,2,2
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2009-11-01,7,7
SAMAIPATA,atenciones odontologicas,endodoncias,2009-11-01,6,6
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2009-11-01,4,4
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2009-11-01,2,2
SAN BENITO,atenciones odontologicas,endodoncias,2009-11-01,31,31
SAN BORJA,atenciones odontologicas,endodoncias,2009-11-01,14,14
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2009-11-01,7,7
SAN CARLOS,atenciones odontologicas,endodoncias,2009-11-01,23,23
SAN IGNACIO,atenciones odontologicas,endodoncias,2009-11-01,11,11
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2009-11-01,19,19
SAN JULIAN,atenciones odontologicas,endodoncias,2009-11-01,2,2
SAN LORENZO(PND),atenciones odontologicas,endodoncias,2009-11-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2009-11-01,203,203
SAN LUCAS,atenciones odontologicas,endodoncias,2009-11-01,12,12
SAN MATIAS,atenciones odontologicas,endodoncias,2009-11-01,13,13
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2009-11-01,45,45
SAN PEDRO,atenciones odontologicas,endodoncias,2009-11-01,8,8
SAN PEDRO DE TIQUINA,atenciones odontologicas,endodoncias,2009-11-01,3,3
SAN RAFAEL,atenciones odontologicas,endodoncias,2009-11-01,2,2
SAN RAMON,atenciones odontologicas,endodoncias,2009-11-01,3,3
SAN RAMON,atenciones odontologicas,endodoncias,2009-11-01,10,10
SANTA ANA,atenciones odontologicas,endodoncias,2009-11-01,16,16
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2009-11-01,1451,1451
SANTA ROSA,atenciones odontologicas,endodoncias,2009-11-01,7,7
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2009-11-01,13,13
SANTIAGO DE CALLAPA,atenciones odontologicas,endodoncias,2009-11-01,5,5
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2009-11-01,8,8
SANTIVAÑES,atenciones odontologicas,endodoncias,2009-11-01,5,5
SAPAHAQUI,atenciones odontologicas,endodoncias,2009-11-01,1,1
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2009-11-01,4,4
SIPE SIPE,atenciones odontologicas,endodoncias,2009-11-01,103,103
SOPACHUY,atenciones odontologicas,endodoncias,2009-11-01,8,8
SORACACHI,atenciones odontologicas,endodoncias,2009-11-01,1,1
SORATA,atenciones odontologicas,endodoncias,2009-11-01,2,2
SUCRE,atenciones odontologicas,endodoncias,2009-11-01,627,627
TAHUA,atenciones odontologicas,endodoncias,2009-11-01,3,3
TAPACARI,atenciones odontologicas,endodoncias,2009-11-01,2,2
TARABUCO,atenciones odontologicas,endodoncias,2009-11-01,13,13
TARATA,atenciones odontologicas,endodoncias,2009-11-01,3,3
TARIJA,atenciones odontologicas,endodoncias,2009-11-01,809,809
TARVITA,atenciones odontologicas,endodoncias,2009-11-01,23,23
TEOPONTE,atenciones odontologicas,endodoncias,2009-11-01,10,10
TIAWANACU,atenciones odontologicas,endodoncias,2009-11-01,1,1
TIQUIPAYA,atenciones odontologicas,endodoncias,2009-11-01,89,89
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2009-11-01,91,91
TOCO,atenciones odontologicas,endodoncias,2009-11-01,6,6
TOLATA,atenciones odontologicas,endodoncias,2009-11-01,32,32
TOMAVE,atenciones odontologicas,endodoncias,2009-11-01,1,1
TOMINA,atenciones odontologicas,endodoncias,2009-11-01,17,17
TORO TORO,atenciones odontologicas,endodoncias,2009-11-01,9,9
TOTORA(CBBA),atenciones odontologicas,endodoncias,2009-11-01,6,6
TRINIDAD,atenciones odontologicas,endodoncias,2009-11-01,114,114
TUPIZA,atenciones odontologicas,endodoncias,2009-11-01,45,45
TURCO,atenciones odontologicas,endodoncias,2009-11-01,3,3
UNCIA,atenciones odontologicas,endodoncias,2009-11-01,6,6
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2009-11-01,65,65
URUBICHA,atenciones odontologicas,endodoncias,2009-11-01,13,13
UYUNI,atenciones odontologicas,endodoncias,2009-11-01,36,36
VACAS,atenciones odontologicas,endodoncias,2009-11-01,5,5
VALLEGRANDE,atenciones odontologicas,endodoncias,2009-11-01,71,71
VIACHA,atenciones odontologicas,endodoncias,2009-11-01,47,47
VILA VILA,atenciones odontologicas,endodoncias,2009-11-01,4,4
VILLA MONTES,atenciones odontologicas,endodoncias,2009-11-01,108,108
VILLA RIVERO,atenciones odontologicas,endodoncias,2009-11-01,2,2
VILLA SERRANO,atenciones odontologicas,endodoncias,2009-11-01,5,5
VILLA TUNARI,atenciones odontologicas,endodoncias,2009-11-01,98,98
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2009-11-01,13,13
VILLAZON,atenciones odontologicas,endodoncias,2009-11-01,85,85
VINTO,atenciones odontologicas,endodoncias,2009-11-01,16,16
WALDO BALLIVIAN,atenciones odontologicas,endodoncias,2009-11-01,1,1
WARNES,atenciones odontologicas,endodoncias,2009-11-01,21,21
YACUIBA,atenciones odontologicas,endodoncias,2009-11-01,123,123
YAMPARAEZ,atenciones odontologicas,endodoncias,2009-11-01,6,6
YANACACHI,atenciones odontologicas,endodoncias,2009-11-01,3,3
YAPACANI,atenciones odontologicas,endodoncias,2009-11-01,6,6
YOCALLA,atenciones odontologicas,endodoncias,2009-11-01,1,1
YOTALA,atenciones odontologicas,endodoncias,2009-11-01,24,24
YUNCHARA,atenciones odontologicas,endodoncias,2009-11-01,15,15
ZUDAÑEZ,atenciones odontologicas,endodoncias,2009-11-01,3,3
ACHACACHI,atenciones odontologicas,endodoncias,2009-12-01,27,27
ACHOCALLA,atenciones odontologicas,endodoncias,2009-12-01,6,6
AIQUILE,atenciones odontologicas,endodoncias,2009-12-01,6,6
ALCALA,atenciones odontologicas,endodoncias,2009-12-01,11,11
ANDAMARCA,atenciones odontologicas,endodoncias,2009-12-01,1,1
ANTEQUERA,atenciones odontologicas,endodoncias,2009-12-01,15,15
ANZALDO,atenciones odontologicas,endodoncias,2009-12-01,21,21
ARANI,atenciones odontologicas,endodoncias,2009-12-01,39,39
ARBIETO,atenciones odontologicas,endodoncias,2009-12-01,8,8
ARQUE,atenciones odontologicas,endodoncias,2009-12-01,1,1
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2009-12-01,2,2
ATOCHA,atenciones odontologicas,endodoncias,2009-12-01,1,1
AYO AYO,atenciones odontologicas,endodoncias,2009-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2009-12-01,3,3
AZURDUY,atenciones odontologicas,endodoncias,2009-12-01,5,5
BAURES,atenciones odontologicas,endodoncias,2009-12-01,3,3
BELEN DE URMIRI,atenciones odontologicas,endodoncias,2009-12-01,1,1
BERMEJO,atenciones odontologicas,endodoncias,2009-12-01,151,151
BETANZOS,atenciones odontologicas,endodoncias,2009-12-01,7,7
BOLIVAR,atenciones odontologicas,endodoncias,2009-12-01,5,5
BOYUIBE,atenciones odontologicas,endodoncias,2009-12-01,1,1
CABEZAS,atenciones odontologicas,endodoncias,2009-12-01,2,2
CAIROMA,atenciones odontologicas,endodoncias,2009-12-01,14,14
"CAIZA ""D""",atenciones odontologicas,endodoncias,2009-12-01,3,3
CAJUATA,atenciones odontologicas,endodoncias,2009-12-01,2,2
CALACOTO,atenciones odontologicas,endodoncias,2009-12-01,2,2
CALAMARCA,atenciones odontologicas,endodoncias,2009-12-01,39,39
CAMARGO,atenciones odontologicas,endodoncias,2009-12-01,17,17
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2009-12-01,3,3
CAMIRI,atenciones odontologicas,endodoncias,2009-12-01,66,66
CAPINOTA,atenciones odontologicas,endodoncias,2009-12-01,2,2
CARACOLLO,atenciones odontologicas,endodoncias,2009-12-01,15,15
CARANAVI,atenciones odontologicas,endodoncias,2009-12-01,3,3
CARAPARI,atenciones odontologicas,endodoncias,2009-12-01,29,29
CARIPUYO,atenciones odontologicas,endodoncias,2009-12-01,14,14
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2009-12-01,2,2
CHALLAPATA,atenciones odontologicas,endodoncias,2009-12-01,37,37
CHAQUI,atenciones odontologicas,endodoncias,2009-12-01,1,1
CHARAGUA,atenciones odontologicas,endodoncias,2009-12-01,8,8
CHARAÑA,atenciones odontologicas,endodoncias,2009-12-01,2,2
CHAYANTA,atenciones odontologicas,endodoncias,2009-12-01,14,14
CHIMORE,atenciones odontologicas,endodoncias,2009-12-01,2,2
CHOQUE COTA,atenciones odontologicas,endodoncias,2009-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2009-12-01,12,12
CHUMA,atenciones odontologicas,endodoncias,2009-12-01,3,3
CLIZA,atenciones odontologicas,endodoncias,2009-12-01,26,26
COBIJA,atenciones odontologicas,endodoncias,2009-12-01,73,73
COCHABAMBA,atenciones odontologicas,endodoncias,2009-12-01,1225,1225
COLCAPIRHUA,atenciones odontologicas,endodoncias,2009-12-01,100,100
"COLCHA ""K""",atenciones odontologicas,endodoncias,2009-12-01,3,3
COLLANA,atenciones odontologicas,endodoncias,2009-12-01,1,1
COLOMI,atenciones odontologicas,endodoncias,2009-12-01,8,8
COLPA BELGICA,atenciones odontologicas,endodoncias,2009-12-01,2,2
COLQUENCHA,atenciones odontologicas,endodoncias,2009-12-01,5,5
COMARAPA,atenciones odontologicas,endodoncias,2009-12-01,26,26
COROICO,atenciones odontologicas,endodoncias,2009-12-01,35,35
CORQUE,atenciones odontologicas,endodoncias,2009-12-01,7,7
COTAGAITA,atenciones odontologicas,endodoncias,2009-12-01,9,9
COTOCA,atenciones odontologicas,endodoncias,2009-12-01,5,5
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2009-12-01,2,2
CULPINA,atenciones odontologicas,endodoncias,2009-12-01,5,5
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2009-12-01,3,3
EL ALTO,atenciones odontologicas,endodoncias,2009-12-01,844,844
EL PUENTE(STC),atenciones odontologicas,endodoncias,2009-12-01,1,1
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2009-12-01,20,20
EL TORNO,atenciones odontologicas,endodoncias,2009-12-01,32,32
EL VILLAR,atenciones odontologicas,endodoncias,2009-12-01,15,15
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-12-01,8,8
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-12-01,30,30
EUCALIPTUS,atenciones odontologicas,endodoncias,2009-12-01,5,5
EXALTACION,atenciones odontologicas,endodoncias,2009-12-01,7,7
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2009-12-01,8,8
FILADELFIA,atenciones odontologicas,endodoncias,2009-12-01,3,3
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2009-12-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2009-12-01,5,5
GUANAY,atenciones odontologicas,endodoncias,2009-12-01,1,1
GUAQUI,atenciones odontologicas,endodoncias,2009-12-01,6,6
GUAYARAMERIN,atenciones odontologicas,endodoncias,2009-12-01,40,40
GUTIERREZ,atenciones odontologicas,endodoncias,2009-12-01,21,21
HUACARETA,atenciones odontologicas,endodoncias,2009-12-01,5,5
HUACHACALLA,atenciones odontologicas,endodoncias,2009-12-01,3,3
HUANUNI,atenciones odontologicas,endodoncias,2009-12-01,12,12
HUARACAJE,atenciones odontologicas,endodoncias,2009-12-01,3,3
ICHOCA,atenciones odontologicas,endodoncias,2009-12-01,7,7
ICLA,atenciones odontologicas,endodoncias,2009-12-01,5,5
INCAHUASI,atenciones odontologicas,endodoncias,2009-12-01,2,2
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2009-12-01,5,5
IXIAMAS,atenciones odontologicas,endodoncias,2009-12-01,1,1
LA ASUNTA,atenciones odontologicas,endodoncias,2009-12-01,9,9
LA GUARDIA,atenciones odontologicas,endodoncias,2009-12-01,19,19
LA PAZ,atenciones odontologicas,endodoncias,2009-12-01,1655,1655
LAGUNILLAS,atenciones odontologicas,endodoncias,2009-12-01,4,4
LAJA,atenciones odontologicas,endodoncias,2009-12-01,2,2
LAS CARRERAS,atenciones odontologicas,endodoncias,2009-12-01,4,4
LLALLAGUA,atenciones odontologicas,endodoncias,2009-12-01,34,34
MACHACAMARCA,atenciones odontologicas,endodoncias,2009-12-01,3,3
MAGDALENA,atenciones odontologicas,endodoncias,2009-12-01,4,4
MAIRANA,atenciones odontologicas,endodoncias,2009-12-01,2,2
MAPIRI,atenciones odontologicas,endodoncias,2009-12-01,37,37
MECAPACA,atenciones odontologicas,endodoncias,2009-12-01,5,5
MIZQUE,atenciones odontologicas,endodoncias,2009-12-01,5,5
MOJOCOYA,atenciones odontologicas,endodoncias,2009-12-01,8,8
MONTEAGUDO,atenciones odontologicas,endodoncias,2009-12-01,72,72
MONTERO,atenciones odontologicas,endodoncias,2009-12-01,114,114
MORO MORO,atenciones odontologicas,endodoncias,2009-12-01,2,2
OCURI,atenciones odontologicas,endodoncias,2009-12-01,4,4
OKINAWA,atenciones odontologicas,endodoncias,2009-12-01,2,2
OMEREQUE,atenciones odontologicas,endodoncias,2009-12-01,7,7
ORURO,atenciones odontologicas,endodoncias,2009-12-01,682,682
PADCAYA,atenciones odontologicas,endodoncias,2009-12-01,106,106
PADILLA,atenciones odontologicas,endodoncias,2009-12-01,10,10
PAILON,atenciones odontologicas,endodoncias,2009-12-01,8,8
PALCA,atenciones odontologicas,endodoncias,2009-12-01,4,4
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2009-12-01,2,2
PAMPA GRANDE,atenciones odontologicas,endodoncias,2009-12-01,1,1
PASORAPA,atenciones odontologicas,endodoncias,2009-12-01,3,3
PATACAMAYA,atenciones odontologicas,endodoncias,2009-12-01,7,7
PAZÑA,atenciones odontologicas,endodoncias,2009-12-01,3,3
POCOATA,atenciones odontologicas,endodoncias,2009-12-01,1,1
POCONA,atenciones odontologicas,endodoncias,2009-12-01,13,13
POJO (CBBA),atenciones odontologicas,endodoncias,2009-12-01,10,10
POOPO,atenciones odontologicas,endodoncias,2009-12-01,9,9
PORCO,atenciones odontologicas,endodoncias,2009-12-01,12,12
POROMA,atenciones odontologicas,endodoncias,2009-12-01,10,10
PORTACHUELO,atenciones odontologicas,endodoncias,2009-12-01,16,16
PORVENIR,atenciones odontologicas,endodoncias,2009-12-01,2,2
POTOSI,atenciones odontologicas,endodoncias,2009-12-01,385,385
PRESTO,atenciones odontologicas,endodoncias,2009-12-01,13,13
PUCARA,atenciones odontologicas,endodoncias,2009-12-01,3,3
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2009-12-01,11,11
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2009-12-01,4,4
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2009-12-01,1,1
PUERTO RICO,atenciones odontologicas,endodoncias,2009-12-01,12,12
PUERTO SILES,atenciones odontologicas,endodoncias,2009-12-01,2,2
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2009-12-01,12,12
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2009-12-01,92,92
PUNA,atenciones odontologicas,endodoncias,2009-12-01,21,21
PUNATA,atenciones odontologicas,endodoncias,2009-12-01,41,41
QUILLACOLLO,atenciones odontologicas,endodoncias,2009-12-01,87,87
QUIME,atenciones odontologicas,endodoncias,2009-12-01,1,1
QUIRUSILLAS,atenciones odontologicas,endodoncias,2009-12-01,2,2
RAVELO,atenciones odontologicas,endodoncias,2009-12-01,3,3
RIBERALTA,atenciones odontologicas,endodoncias,2009-12-01,15,15
ROBORE,atenciones odontologicas,endodoncias,2009-12-01,1,1
SABAYA,atenciones odontologicas,endodoncias,2009-12-01,2,2
SACABA,atenciones odontologicas,endodoncias,2009-12-01,143,143
SACABAMBA,atenciones odontologicas,endodoncias,2009-12-01,1,1
SAIPINA,atenciones odontologicas,endodoncias,2009-12-01,9,9
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2009-12-01,6,6
SAMAIPATA,atenciones odontologicas,endodoncias,2009-12-01,1,1
SAN ANDRES,atenciones odontologicas,endodoncias,2009-12-01,7,7
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2009-12-01,1,1
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2009-12-01,5,5
SAN BENITO,atenciones odontologicas,endodoncias,2009-12-01,18,18
SAN BORJA,atenciones odontologicas,endodoncias,2009-12-01,22,22
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2009-12-01,4,4
SAN CARLOS,atenciones odontologicas,endodoncias,2009-12-01,22,22
SAN IGNACIO,atenciones odontologicas,endodoncias,2009-12-01,165,165
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2009-12-01,14,14
SAN JAVIER(BNI),atenciones odontologicas,endodoncias,2009-12-01,2,2
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2009-12-01,1,1
SAN JULIAN,atenciones odontologicas,endodoncias,2009-12-01,8,8
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2009-12-01,233,233
SAN LUCAS,atenciones odontologicas,endodoncias,2009-12-01,11,11
SAN MATIAS,atenciones odontologicas,endodoncias,2009-12-01,12,12
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2009-12-01,55,55
SAN PEDRO,atenciones odontologicas,endodoncias,2009-12-01,3,3
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2009-12-01,2,2
SAN PEDRO DE TIQUINA,atenciones odontologicas,endodoncias,2009-12-01,4,4
SAN RAFAEL,atenciones odontologicas,endodoncias,2009-12-01,5,5
SAN RAMON,atenciones odontologicas,endodoncias,2009-12-01,9,9
SAN RAMON,atenciones odontologicas,endodoncias,2009-12-01,2,2
SANTA ANA,atenciones odontologicas,endodoncias,2009-12-01,8,8
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2009-12-01,827,827
SANTA ROSA,atenciones odontologicas,endodoncias,2009-12-01,10,10
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2009-12-01,8,8
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2009-12-01,9,9
SANTIVAÑES,atenciones odontologicas,endodoncias,2009-12-01,6,6
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2009-12-01,7,7
SENA,atenciones odontologicas,endodoncias,2009-12-01,2,2
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2009-12-01,5,5
SIPE SIPE,atenciones odontologicas,endodoncias,2009-12-01,110,110
SOPACHUY,atenciones odontologicas,endodoncias,2009-12-01,4,4
SORACACHI,atenciones odontologicas,endodoncias,2009-12-01,2,2
SORATA,atenciones odontologicas,endodoncias,2009-12-01,1,1
SUCRE,atenciones odontologicas,endodoncias,2009-12-01,876,876
TAHUA,atenciones odontologicas,endodoncias,2009-12-01,3,3
TAPACARI,atenciones odontologicas,endodoncias,2009-12-01,2,2
TARABUCO,atenciones odontologicas,endodoncias,2009-12-01,5,5
TARACO,atenciones odontologicas,endodoncias,2009-12-01,2,2
TARATA,atenciones odontologicas,endodoncias,2009-12-01,3,3
TARIJA,atenciones odontologicas,endodoncias,2009-12-01,1088,1088
TARVITA,atenciones odontologicas,endodoncias,2009-12-01,44,44
TEOPONTE,atenciones odontologicas,endodoncias,2009-12-01,9,9
TIQUIPAYA,atenciones odontologicas,endodoncias,2009-12-01,87,87
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2009-12-01,92,92
TOCO,atenciones odontologicas,endodoncias,2009-12-01,11,11
TOLATA,atenciones odontologicas,endodoncias,2009-12-01,13,13
TOMAVE,atenciones odontologicas,endodoncias,2009-12-01,3,3
TOMINA,atenciones odontologicas,endodoncias,2009-12-01,5,5
TORO TORO,atenciones odontologicas,endodoncias,2009-12-01,7,7
TRINIDAD,atenciones odontologicas,endodoncias,2009-12-01,132,132
TUPIZA,atenciones odontologicas,endodoncias,2009-12-01,47,47
TURCO,atenciones odontologicas,endodoncias,2009-12-01,6,6
UMALA,atenciones odontologicas,endodoncias,2009-12-01,4,4
UNCIA,atenciones odontologicas,endodoncias,2009-12-01,62,62
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2009-12-01,80,80
UYUNI,atenciones odontologicas,endodoncias,2009-12-01,26,26
VACAS,atenciones odontologicas,endodoncias,2009-12-01,15,15
VALLEGRANDE,atenciones odontologicas,endodoncias,2009-12-01,28,28
VIACHA,atenciones odontologicas,endodoncias,2009-12-01,76,76
VILA VILA,atenciones odontologicas,endodoncias,2009-12-01,1,1
VILLA MONTES,atenciones odontologicas,endodoncias,2009-12-01,97,97
VILLA RIVERO,atenciones odontologicas,endodoncias,2009-12-01,2,2
VILLA SERRANO,atenciones odontologicas,endodoncias,2009-12-01,14,14
VILLA TUNARI,atenciones odontologicas,endodoncias,2009-12-01,92,92
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2009-12-01,7,7
VILLAZON,atenciones odontologicas,endodoncias,2009-12-01,134,134
VINTO,atenciones odontologicas,endodoncias,2009-12-01,4,4
WALDO BALLIVIAN,atenciones odontologicas,endodoncias,2009-12-01,2,2
WARNES,atenciones odontologicas,endodoncias,2009-12-01,10,10
YACUIBA,atenciones odontologicas,endodoncias,2009-12-01,103,103
