municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,20,20
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,5,5
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,32,32
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1530,1530
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,8,8
LAS CARRERAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,58,58
LLICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,3,3
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,41,41
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,16,16
MAGDALENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,3,3
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,5,5
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,71,71
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,8,8
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,42,42
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,99,99
MORO MORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,19,19
OCURI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,6,6
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,552,552
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,12,12
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,5,5
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,9,9
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,4,4
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,8,8
PASORAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
PATACAMAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
POCONA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,7,7
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,13,13
POROMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
PORVENIR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,21,21
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,527,527
PUCARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,8,8
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,8,8
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,3,3
PUERTO RICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,29,29
PUERTO SILES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,23,23
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,19,19
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,109,109
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,17,17
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,62,62
QUIABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,41,41
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,6,6
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,34,34
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,15,15
RURRENABAQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,5,5
SABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,72,72
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,84,84
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,14,14
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,9,9
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,112,112
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,8,8
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,5,5
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,12,12
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,22,22
SAN LORENZO(PND),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,12,12
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,17,17
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,18,18
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,3,3
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,12,12
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,7,7
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,3,3
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,9,9
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,6,6
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1226,1226
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,14,14
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,24,24
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
SANTIVAÑES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,17,17
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,31,31
SENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,42,42
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,3,3
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,10,10
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,7,7
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,147,147
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,590,590
TACACOMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
TARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,187,187
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,91,91
TEOPONTE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,44,44
TINGUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,7,7
TIPUANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,28,28
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,122,122
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,52,52
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,8,8
TOLATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,2,2
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,73,73
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,15,15
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,4,4
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,9,9
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,149,149
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,28,28
TURCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,7,7
UMALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,23,23
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,5,5
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,28,28
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,31,31
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,15,15
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,1,1
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,10,10
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,112,112
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,3,3
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,42,42
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,10,10
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,4,4
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,189,189
YAMPARAEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,16,16
YANACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,7,7
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,27,27
YOCALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,28,28
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-08-01,28,28
ACACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,2,2
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,6,6
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,50,50
ALCALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,2,2
ANTEQUERA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,26,26
APOLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,1,1
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,21,21
ARBIETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,2,2
ARQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,3,3
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,480,480
AZURDUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,4,4
BAURES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,3,3
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,34,34
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,6,6
BOLIVAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,1,1
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,22,22
CAIROMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,8,8
CAJUATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,2,2
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,11,11
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,49,49
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,3,3
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,112,112
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,1,1
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,7,7
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,68,68
CARIPUYO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,1,1
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,1,1
CATACORA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,4,4
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,6,6
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,5,5
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,40,40
CHIMORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,12,12
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,6,6
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,12,12
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,22,22
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,1418,1418
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,123,123
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,4,4
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,18,18
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,52,52
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,37,37
COMANCHE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,250,250
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,16,16
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,26,26
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,5,5
CORQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,7,7
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,7,7
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,12,12
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,19,19
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,18,18
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,636,636
EL CHORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,3,3
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,1,1
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,2,2
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-09-01,5,5
