,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,8,0,0,4,8,12
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,1,1,0,3,1,4
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,7,0,0,1,7,8
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,2,0,0,2,2,4
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,1,1,1,2,3
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,6,3,11,4,17,21
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,5,0,0,0,5,5
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,2,0,3,3
WALDO BALLIVIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,1,3,0,0,1,3,4
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,4,14,0,0,4,14,18
YACO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,2,0,0,0,2,0,2
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,7,31,1,1,8,32,40
YANACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-11-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,0,0,0,2,0,2
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,4,1,0,0,4,1,5
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,3,6,0,0,3,6,9
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,0,0,0,2,0,2
BELLA FLOR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,3,0,0,0,3,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,4,4,0,0,4,4,8
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,0,1,0,1,0,1
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,1,0,0,2,1,3
CAIROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,3,0,0,0,3,3
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,4,0,0,1,4,5
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,5,0,0,0,5,5
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,2,0,0,0,2,2
CATACORA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,2,0,0,1,2,3
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,3,3,0,2,3,5,8
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,1,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,14,0,4,2,18,20
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,3,43,146,43,149,192
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,8,14,0,1,8,15,23
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,1,0,0,2,1,3
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
COMANCHE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,2,0,0,2,2,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,3,8,0,0,3,8,11
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,0,0,1,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,1,2,1,3,2,5
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,6,28,17,31,23,59,82
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,4,3,0,0,4,3,7
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,2,0,0,1,2,3
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,2,0,6,1,8,9
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,0,0,1,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,8,9,0,0,8,9,17
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,16,63,165,109,181,172,353
LAGUNILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,3,5,4,8,7,13,20
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,2,0,0,2,2,4
MALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,8,2,2,4,10,14
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,55,100,6,7,61,107,168
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,4,9,0,0,4,9,13
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,2,0,0,0,2,2
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,2,0,0,1,2,3
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,22,35,0,0,22,35,57
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,2,0,0,2,2,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,6,1,1,3,7,10
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,20,30,1,1,21,31,52
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,1,0,0,2,1,3
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,5,15,0,2,5,17,22
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,2,0,0,2,2,4
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,3,0,0,1,3,4
SAN ANDRES DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,2,0,0,2,2,4
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,3,0,0,1,3,4
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,3,10,0,0,3,10,13
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,3,0,0,0,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,5,7,0,0,5,7,12
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,1,0,0,2,1,3
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,2,0,0,0,2,2
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,3,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,76,157,24,28,100,185,285
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,8,0,0,1,8,9
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,6,0,0,2,6,8
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,17,24,7,7,24,31,55
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,24,61,0,0,24,61,85
TEOPONTE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,3,0,0,1,3,4
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,4,9,0,2,4,11,15
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,1,4,1,5,6
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,4,0,0,0,4,4
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,1,0,2,0,2
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
TRIGAL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,9,0,10,10
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,6,0,0,2,6,8
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,2,0,0,0,2,2
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,4,0,4,1,5
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,3,0,0,0,3,3
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,4,0,0,2,4,6
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,4,0,0,2,4,6
YACO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,2,11,0,0,2,11,13
YANACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,4,0,0,1,4,5
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-12-01,1,1,0,0,1,1,2
