,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,3,1,3,1,4
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,0,2,0,3,0,3
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,13,27,1,1,14,28,42
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,3,5,15,5,18,23
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,1,0,1,2,2,4
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,3,4,4,4,7,8,15
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,4,12,12,3,16,15,31
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,2,1,2,3,4,7
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,3,0,3,8,6,8,14
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,0,7,4,8,4,12
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,0,2,0,2,2
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,4,3,4,3,8,11
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,8,7,8,7,15
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,8,0,0,2,8,10
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,85,113,77,103,162,216,378
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,4,5,8,6,12,18
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,1,0,2,1,3,4
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,13,21,14,7,27,28,55
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,29,19,109,87,138,106,244
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,17,15,14,10,31,25,56
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,20,18,20,19,39
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,0,0,0,1,1
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,8,1,8,9
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,3,6,7,8,10,18
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,2,2,2,2,4
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,13,20,3,6,16,26,42
CHARAÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,0,1,0,1
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,0,1,3,2,3,5
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,4,12,9,12,13,24,37
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,7,11,4,2,11,13,24
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,11,9,13,18,24,27,51
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,2,4,2,5,4,9
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,3,24,30,26,33,59
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,3,2,3,2,6,8
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,35,54,154,137,189,191,380
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,37,63,20,39,57,102,159
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,369,359,195,246,564,605,1169
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,3,12,13,22,16,34,50
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,7,0,3,2,10,12
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,3,4,2,6,5,11
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,6,27,8,24,14,51,65
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,16,27,10,1,26,28,54
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,9,11,19,18,28,29,57
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,22,43,3,4,25,47,72
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,1,31,29,32,30,62
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,6,7,6,7,13
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,6,7,10,11,16,18,34
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,6,6,19,37,25,43,68
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,3,2,1,3,4,7
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,4,3,6,3,10,13
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,4,7,4,1,8,8,16
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,0,1,0,1
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,3,2,1,7,4,9,13
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,5,8,0,0,5,8,13
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,1,0,0,2,1,3
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,0,1,0,1,1
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,1,1,1,2
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,9,14,4,11,13,25,38
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,2,1,2,3
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,0,3,0,4,4
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,329,615,668,841,997,1456,2453
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,2,0,2,0,2
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,110,119,46,50,156,169,325
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,4,5,0,0,4,5,9
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,3,6,5,9,8,15,23
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,61,64,202,132,263,196,459
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,11,7,2,8,13,21
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,1,0,1,2,2,4
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,14,8,14,9,23
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,2,5,24,5,26,31
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,0,10,11,11,11,22
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,1,2,0,4,1,5
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,27,56,26,42,53,98,151
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,2,0,4,0,6,6
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,37,55,184,236,221,291,512
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,5,10,2,3,7,13,20
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,35,104,276,37,311,141,452
HUACARAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,5,5,1,1,6,6,12
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,3,4,0,2,3,6,9
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,5,3,1,1,6,4,10
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,24,33,11,18,35,51,86
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,6,9,6,10,16
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,2,0,1,1,3,4
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,2,6,4,6,6,12
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,5,16,25,18,30,48
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,2,1,3,3,5,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,7,0,7,1,8
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,4,12,1,2,5,14,19
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,11,20,39,43,50,63,113
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,9,15,5,4,14,19,33
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,133,270,21,39,154,309,463
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,952,1291,1259,1370,2211,2661,4872
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,3,1,7,9,10,10,20
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,3,1,3,4
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,68,126,215,247,283,373,656
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,2,0,2,2,4,6
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,2,0,0,2,2,4
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,3,0,1,1,4,5
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,16,18,2,5,18,23,41
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,8,21,0,3,8,24,32
MALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,3,3,3,3,6
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,5,4,1,6,6,10,16
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,3,4,2,0,5,4,9
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,13,0,0,0,13,13
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,15,41,32,54,47,95,142
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,40,50,90,108,130,158,288
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,79,163,184,148,263,311,574
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,183,271,191,384,374,655,1029
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,1,0,0,1,1,2
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,5,13,79,93,84,106,190
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,4,4,6,13,10,17,27
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,0,1,0,1
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,0,1,1,2,1,3
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,116,121,69,72,185,193,378
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,5,6,6,6,11,17
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,7,0,0,0,7,7
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,5,14,19,32,24,46,70
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,7,10,7,10,17
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,4,1,0,1,4,5
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,3,1,4,3,7,10
PASORAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,4,2,4,2,6
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,6,4,57,51,63,55,118
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,6,2,6,2,8
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,20,18,12,19,32,37,69
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,21,55,8,4,29,59,88
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,1,1,1,1,2
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,1,2,6,3,7,10
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,10,28,19,19,29,47,76
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,0,0,1,0,1,1
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,19,23,0,0,19,23,42
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,125,206,19,47,144,253,397
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,5,11,11,23,16,34,50
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,1,1,1,1,2,3
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,140,175,176,169,316,344,660
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,10,13,69,93,79,106,185
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,7,8,10,27,17,35,52
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,4,3,9,10,13,13,26
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,16,0,11,1,27,28
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,2,3,2,2,4,5,9
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,0,2,5,10,5,12,17
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,54,55,398,350,452,405,857
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,6,8,8,0,14,8,22
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,25,47,95,145,120,192,312
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,1,9,2,5,3,14,17
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,93,126,268,406,361,532,893
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-07-01,37,70,434,177,471,247,718
