,group,variable,month,INFLUENZA ESTACIONAL (6M A 11 M) 1RA. DOSIS DENTRO,INFLUENZA ESTACIONAL (6M A 11 M) 1RA. DOSIS DENTRO,INFLUENZA ESTACIONAL (6M A 11 M) 1RA. DOSIS FUERA,INFLUENZA ESTACIONAL (6M A 11 M) 1RA. DOSIS FUERA,TOTALES
TACOPAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,7,0,0,2,9
TAHUA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,0,3,1,1,5
TAPACARI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,12,8,3,1,24
TARABUCO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,4,4,3,2,13
TARACO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,3,1,1,1,6
TARATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,6,5,0,1,12
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,86,98,4,11,199
TARVITA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,2,5,2,1,10
TEOPONTE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,5,4,0,0,9
TIAHUANACU,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,3,3,0,0,6
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,2,0,2,5,9
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,4,4,1,0,9
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,22,23,8,7,60
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,12,8,9,9,38
TOCO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,1,1,0,2,4
TOLATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,2,1,0,0,3
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,3,1,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,3,1,0,0,4
TOMINA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,4,1,0,0,5
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,6,1,6,10,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,10,14,1,2,27
TOTORA(ORR),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,1,0,0,1,2
TRIGAL,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,0,0,1,1,2
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,41,41,2,0,84
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,23,12,2,1,38
TURCO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,0,2,4,0,6
UMALA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,2,0,2,1,5
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,10,9,1,1,21
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,5,8,1,4,18
URUBICHA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,3,5,0,0,8
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,17,17,0,0,34
VACAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,1,1,1,0,3
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,11,6,0,0,17
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,32,28,9,10,79
VILA VILA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,3,1,4,2,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,14,11,0,1,26
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,18,28,3,8,57
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,1,1,0,0,2
VILLA SERRANO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,2,2,0,0,4
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,75,71,11,10,167
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,2,1,0,0,3
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,19,28,0,0,47
VINTO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,5,5,17,7,34
VITICHI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,0,0,0,1,1
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,0,1,0,0,1
WARNES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,129,97,8,16,250
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,49,36,4,1,90
YAMPARAEZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,8,12,1,4,25
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,0,4,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,12,18,8,10,48
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,3,1,1,0,5
YOTALA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,2,7,2,1,12
YUNCHARA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,1,0,0,2,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-08-01,3,1,0,1,5
ACACIO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,1,0,0,3
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,7,4,0,1,12
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,16,11,0,0,27
AIQUILE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,5,5,2,6,18
ALALAY,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,2,0,0,3
ALCALA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,1,2
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,2,2,0,10
ANCORAIMES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,0,0,1
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
APOLO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,7,7,2,1,17
ARAMPAMPA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,2,0,1,3
ARANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,0,0,1,1
ARQUE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,5,0,0,8
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,23,18,2,2,45
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,8,1,0,12
AUCAPATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,3,1,0,7
AYATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,0,0,0,2
AYO AYO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,2,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,6,6,3,18
AZURDUY,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,0,0,1,1
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,5,4,0,0,9
BAURES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,4,0,1,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,3,0,4
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,7,7,0,0,14
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,9,6,3,1,19
BOLIVAR,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,0,0,1
BOLPEBRA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,3,0,0,4
BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,5,2,2,13
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,9,3,17,17,46
CAIROMA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,1,0,2,4
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,4,1,0,6
CAJUATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,6,0,0,12
CALAMARCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,5,0,0,5
CAMARGO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,5,4,3,1,13
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,15,18,3,3,39
CAPINOTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,2,0,0,4
CAQUIAVIRI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,5,0,0,6
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,9,6,1,0,16
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,25,17,2,0,44
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,2,4,3,13
CATACORA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,4,0,0,6
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,16,14,2,3,35
CHAQUI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,1,0,0,3
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,5,6,0,1,12
CHAYANTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,9,3,2,20
CHIMORE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,10,11,1,1,23
CHIPAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,1,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,9,7,5,2,23
CHUMA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,4,1,1,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,4,1,1,10
CKOCHAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,3,3,7
CLIZA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,12,8,2,4,26
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,25,41,8,4,78
COCAPATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,2,3,3,10
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,336,329,58,49,772
COLCAPIRHUA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,28,25,10,9,72
"COLCHA ""K""",vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,4,0,0,10
COLLANA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,1,0,1,3
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,17,21,3,2,43
COLPA BELGICA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,5,8,0,1,14
COLQUECHACA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,2,1,4
COLQUENCHA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
COLQUIRI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,13,5,2,3,23
COMARAPA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,10,0,0,13
COMBAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,11,5,9,11,36
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,3,6,4,19
CORIPATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,8,8,0,0,16
COROICO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,2,4,2,9
CORQUE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,0,0,1
COTAGAITA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,2,0,2,7
COTOCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,48,42,3,9,102
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,10,9,0,0,19
CUEVO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,1,0,2,5
CULPINA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,3,1,2,10
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,1,0,0,3
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,305,342,99,98,844
EL CHORO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,12,11,0,0,23
EL PUENTE(TJA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,3,0,0,3
EL TORNO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,28,31,0,0,59
EL VILLAR,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,5,6,1,1,13
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,29,21,3,7,60
EUCALIPTUS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,2,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,1,0,2
EXALTACION,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,9,12,2,1,24
FILADELFIA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,2,3,6,11
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,16,11,0,0,27
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,4,1,0,9
GUANAY,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,12,9,3,4,28
GUAQUI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,20,31,5,6,62
GUTIERREZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,9,2,2,19
HUACARETA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,1,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,4,1,2,13
HUARACAJE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,9,8,0,0,17
HUARINA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,0,1,1,2
HUATAJATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,1,0,0,2
ICLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,1,0,2
INCAHUASI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,0,4,1,7
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,4,1,2,7
INQUISIVI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,4,1,0,8
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,7,4,1,6,18
IXIAMAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,5,4,1,16
JESUS DE MACHACA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,5,0,1,12
LA ASUNTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,29,26,8,7,70
LA GUARDIA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,31,24,3,1,59
LA PAZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,260,254,5,10,529
LAJA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,7,0,0,13
LAS CARRERAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,5,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,11,13,11,12,47
LLICA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,0,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,1,0,0,2
MACHACAMARCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,0,1,2
MACHARETI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,8,6,0,1,15
MAIRANA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,14,7,0,0,21
MALLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,2,1,4
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,9,7,2,0,18
MECAPACA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,2,0,0,3
MINEROS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,14,15,10,5,44
MIZQUE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,6,6,2,4,18
MOCOMOCO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,5,1,0,0,6
MONTEAGUDO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,7,0,0,10
MONTERO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,110,87,12,6,215
MOROCHATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,2,1,2,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,3,0,0,0,3
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,0,0,0,1
OCURI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,2,1,1,0,4
OKINAWA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,12,12,3,0,27
ORURO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,137,150,0,3,290
PADCAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,2,0,0,6
PADILLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,8,4,0,0,12
PAILON,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,15,8,13,10,46
PALCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,4,4,1,2,11
PALOS BLANCOS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,7,7,2,0,16
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2021-09-01,1,1,0,0,2
