,group,variable,month,RESTAURACIONES CANTIDAD,RESTAURACIONES CANTIDAD,TOTALES,TOTALES,TOTALES
CAMIRI,atencion odontologica,restauraciones,2013-08-01,115,241,115,241,356
CAPINOTA,atencion odontologica,restauraciones,2013-08-01,130,103,130,103,233
CAQUIAVIRI,atencion odontologica,restauraciones,2013-08-01,0,1,0,1,1
CARACOLLO,atencion odontologica,restauraciones,2013-08-01,24,59,24,59,83
CARANAVI,atencion odontologica,restauraciones,2013-08-01,59,65,59,65,124
CARAPARI,atencion odontologica,restauraciones,2013-08-01,109,163,109,163,272
CARIPUYO,atencion odontologica,restauraciones,2013-08-01,31,35,31,35,66
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2013-08-01,4,7,4,7,11
CATACORA,atencion odontologica,restauraciones,2013-08-01,28,39,28,39,67
CHALLAPATA,atencion odontologica,restauraciones,2013-08-01,84,266,84,266,350
CHAQUI,atencion odontologica,restauraciones,2013-08-01,13,16,13,16,29
CHARAGUA,atencion odontologica,restauraciones,2013-08-01,23,41,23,41,64
CHARAÑA,atencion odontologica,restauraciones,2013-08-01,2,3,2,3,5
CHAYANTA,atencion odontologica,restauraciones,2013-08-01,23,36,23,36,59
CHIMORE,atencion odontologica,restauraciones,2013-08-01,55,61,55,61,116
CHIPAYA,atencion odontologica,restauraciones,2013-08-01,2,20,2,20,22
CHOQUE COTA,atencion odontologica,restauraciones,2013-08-01,4,25,4,25,29
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2013-08-01,62,75,62,75,137
CHUMA,atencion odontologica,restauraciones,2013-08-01,40,66,40,66,106
CKOCHAS,atencion odontologica,restauraciones,2013-08-01,11,30,11,30,41
CLIZA,atencion odontologica,restauraciones,2013-08-01,54,132,54,132,186
COBIJA,atencion odontologica,restauraciones,2013-08-01,110,230,110,230,340
COCAPATA,atencion odontologica,restauraciones,2013-08-01,42,68,42,68,110
COCHABAMBA,atencion odontologica,restauraciones,2013-08-01,3664,5080,3664,5080,8744
COIPASA,atencion odontologica,restauraciones,2013-08-01,14,28,14,28,42
COLCAPIRHUA,atencion odontologica,restauraciones,2013-08-01,204,333,204,333,537
"COLCHA ""K""",atencion odontologica,restauraciones,2013-08-01,15,23,15,23,38
COLLANA,atencion odontologica,restauraciones,2013-08-01,8,38,8,38,46
COLOMI,atencion odontologica,restauraciones,2013-08-01,23,36,23,36,59
COLPA BELGICA,atencion odontologica,restauraciones,2013-08-01,32,23,32,23,55
COLQUECHACA,atencion odontologica,restauraciones,2013-08-01,23,82,23,82,105
COLQUENCHA,atencion odontologica,restauraciones,2013-08-01,5,9,5,9,14
COLQUIRI,atencion odontologica,restauraciones,2013-08-01,54,55,54,55,109
COMANCHE,atencion odontologica,restauraciones,2013-08-01,41,65,41,65,106
COMARAPA,atencion odontologica,restauraciones,2013-08-01,51,117,51,117,168
COMBAYA,atencion odontologica,restauraciones,2013-08-01,16,15,16,15,31
CONCEPCION,atencion odontologica,restauraciones,2013-08-01,8,18,8,18,26
COPACABANA,atencion odontologica,restauraciones,2013-08-01,9,12,9,12,21
CORIPATA,atencion odontologica,restauraciones,2013-08-01,18,17,18,17,35
CORO CORO,atencion odontologica,restauraciones,2013-08-01,8,7,8,7,15
COROICO,atencion odontologica,restauraciones,2013-08-01,70,55,70,55,125
CORQUE,atencion odontologica,restauraciones,2013-08-01,2,16,2,16,18
COTAGAITA,atencion odontologica,restauraciones,2013-08-01,140,133,140,133,273
COTOCA,atencion odontologica,restauraciones,2013-08-01,13,51,13,51,64
CUATRO CAÑADAS,atencion odontologica,restauraciones,2013-08-01,89,42,89,42,131
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2013-08-01,5,13,5,13,18
CUEVO,atencion odontologica,restauraciones,2013-08-01,6,9,6,9,15
CULPINA,atencion odontologica,restauraciones,2013-08-01,46,89,46,89,135
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2013-08-01,0,1,0,1,1
CURVA,atencion odontologica,restauraciones,2013-08-01,7,10,7,10,17
DESAGUADERO,atencion odontologica,restauraciones,2013-08-01,35,42,35,42,77
EL ALTO,atencion odontologica,restauraciones,2013-08-01,2942,4134,2942,4134,7076
EL CHORO,atencion odontologica,restauraciones,2013-08-01,2,0,2,0,2
EL PUENTE(STC),atencion odontologica,restauraciones,2013-08-01,2,15,2,15,17
EL PUENTE(TJA),atencion odontologica,restauraciones,2013-08-01,21,101,21,101,122
EL TORNO,atencion odontologica,restauraciones,2013-08-01,115,240,115,240,355
EL VILLAR,atencion odontologica,restauraciones,2013-08-01,9,12,9,12,21
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2013-08-01,66,171,66,171,237
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2013-08-01,29,82,29,82,111
EUCALIPTUS,atencion odontologica,restauraciones,2013-08-01,7,22,7,22,29
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2013-08-01,43,51,43,51,94
FILADELFIA,atencion odontologica,restauraciones,2013-08-01,19,40,19,40,59
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2013-08-01,26,47,26,47,73
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2013-08-01,46,57,46,57,103
GUANAY,atencion odontologica,restauraciones,2013-08-01,24,16,24,16,40
GUAQUI,atencion odontologica,restauraciones,2013-08-01,17,38,17,38,55
GUAYARAMERIN,atencion odontologica,restauraciones,2013-08-01,161,219,161,219,380
GUTIERREZ,atencion odontologica,restauraciones,2013-08-01,16,56,16,56,72
HUACARETA,atencion odontologica,restauraciones,2013-08-01,22,78,22,78,100
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2013-08-01,17,19,17,19,36
HUACHACALLA,atencion odontologica,restauraciones,2013-08-01,2,4,2,4,6
HUANUNI,atencion odontologica,restauraciones,2013-08-01,58,84,58,84,142
HUARACAJE,atencion odontologica,restauraciones,2013-08-01,24,22,24,22,46
HUAYLLAMARCA,atencion odontologica,restauraciones,2013-08-01,30,59,30,59,89
HUMANATA,atencion odontologica,restauraciones,2013-08-01,10,19,10,19,29
ICHOCA,atencion odontologica,restauraciones,2013-08-01,11,14,11,14,25
ICLA,atencion odontologica,restauraciones,2013-08-01,19,53,19,53,72
INCAHUASI,atencion odontologica,restauraciones,2013-08-01,20,68,20,68,88
INGAVI (HUMAITA),atencion odontologica,restauraciones,2013-08-01,0,7,0,7,7
INQUISIVI,atencion odontologica,restauraciones,2013-08-01,107,94,107,94,201
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2013-08-01,32,66,32,66,98
IXIAMAS,atencion odontologica,restauraciones,2013-08-01,26,37,26,37,63
JESUS DE MACHACA,atencion odontologica,restauraciones,2013-08-01,33,48,33,48,81
LA ASUNTA,atencion odontologica,restauraciones,2013-08-01,45,85,45,85,130
LA GUARDIA,atencion odontologica,restauraciones,2013-08-01,57,53,57,53,110
LA PAZ,atencion odontologica,restauraciones,2013-08-01,4675,6291,4675,6291,10966
LAGUNILLAS,atencion odontologica,restauraciones,2013-08-01,2,16,2,16,18
LAJA,atencion odontologica,restauraciones,2013-08-01,4,41,4,41,45
LAS CARRERAS,atencion odontologica,restauraciones,2013-08-01,7,15,7,15,22
LICOMA PAMPA,atencion odontologica,restauraciones,2013-08-01,10,40,10,40,50
LLALLAGUA,atencion odontologica,restauraciones,2013-08-01,83,224,83,224,307
LLICA,atencion odontologica,restauraciones,2013-08-01,10,8,10,8,18
LORETO,atencion odontologica,restauraciones,2013-08-01,0,1,0,1,1
LURIBAY,atencion odontologica,restauraciones,2013-08-01,7,18,7,18,25
MACHACAMARCA,atencion odontologica,restauraciones,2013-08-01,16,17,16,17,33
MACHARETI,atencion odontologica,restauraciones,2013-08-01,11,31,11,31,42
MAGDALENA,atencion odontologica,restauraciones,2013-08-01,18,39,18,39,57
MAIRANA,atencion odontologica,restauraciones,2013-08-01,16,46,16,46,62
MALLA,atencion odontologica,restauraciones,2013-08-01,32,23,32,23,55
MAPIRI,atencion odontologica,restauraciones,2013-08-01,23,11,23,11,34
MECAPACA,atencion odontologica,restauraciones,2013-08-01,8,13,8,13,21
MINEROS,atencion odontologica,restauraciones,2013-08-01,32,122,32,122,154
MIZQUE,atencion odontologica,restauraciones,2013-08-01,16,45,16,45,61
MOCOMOCO,atencion odontologica,restauraciones,2013-08-01,10,17,10,17,27
MOJOCOYA,atencion odontologica,restauraciones,2013-08-01,8,38,8,38,46
MONTEAGUDO,atencion odontologica,restauraciones,2013-08-01,74,263,74,263,337
MONTERO,atencion odontologica,restauraciones,2013-08-01,161,211,161,211,372
MORO MORO,atencion odontologica,restauraciones,2013-08-01,4,8,4,8,12
MOROCHATA,atencion odontologica,restauraciones,2013-08-01,35,45,35,45,80
OCURI,atencion odontologica,restauraciones,2013-08-01,9,24,9,24,33
OKINAWA,atencion odontologica,restauraciones,2013-08-01,11,20,11,20,31
OMEREQUE,atencion odontologica,restauraciones,2013-08-01,15,15,15,15,30
ORURO,atencion odontologica,restauraciones,2013-08-01,1204,1953,1204,1953,3157
PADCAYA,atencion odontologica,restauraciones,2013-08-01,90,151,90,151,241
PADILLA,atencion odontologica,restauraciones,2013-08-01,55,62,55,62,117
PAILON,atencion odontologica,restauraciones,2013-08-01,92,49,92,49,141
PALCA,atencion odontologica,restauraciones,2013-08-01,51,93,51,93,144
PALOS BLANCOS,atencion odontologica,restauraciones,2013-08-01,50,80,50,80,130
PAMPA AULLAGAS,atencion odontologica,restauraciones,2013-08-01,27,30,27,30,57
PAMPA GRANDE,atencion odontologica,restauraciones,2013-08-01,4,24,4,24,28
PAPEL PAMPA,atencion odontologica,restauraciones,2013-08-01,14,33,14,33,47
PASORAPA,atencion odontologica,restauraciones,2013-08-01,15,24,15,24,39
PATACAMAYA,atencion odontologica,restauraciones,2013-08-01,44,57,44,57,101
PAZÑA,atencion odontologica,restauraciones,2013-08-01,15,32,15,32,47
PELECHUCO,atencion odontologica,restauraciones,2013-08-01,25,37,25,37,62
POCOATA,atencion odontologica,restauraciones,2013-08-01,59,77,59,77,136
POCONA,atencion odontologica,restauraciones,2013-08-01,199,201,199,201,400
POJO (CBBA),atencion odontologica,restauraciones,2013-08-01,32,93,32,93,125
POOPO,atencion odontologica,restauraciones,2013-08-01,55,52,55,52,107
PORCO,atencion odontologica,restauraciones,2013-08-01,4,8,4,8,12
POROMA,atencion odontologica,restauraciones,2013-08-01,31,42,31,42,73
PORONGO,atencion odontologica,restauraciones,2013-08-01,1,4,1,4,5
PORTACHUELO,atencion odontologica,restauraciones,2013-08-01,24,44,24,44,68
PORVENIR,atencion odontologica,restauraciones,2013-08-01,21,31,21,31,52
POSTRER VALLE,atencion odontologica,restauraciones,2013-08-01,4,37,4,37,41
POTOSI,atencion odontologica,restauraciones,2013-08-01,800,1439,800,1439,2239
PRESTO,atencion odontologica,restauraciones,2013-08-01,2,43,2,43,45
PUCARA,atencion odontologica,restauraciones,2013-08-01,1,11,1,11,12
PUCARANI,atencion odontologica,restauraciones,2013-08-01,24,434,24,434,458
PUERTO ACOSTA,atencion odontologica,restauraciones,2013-08-01,7,24,7,24,31
PUERTO CARABUCO,atencion odontologica,restauraciones,2013-08-01,12,24,12,24,36
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2013-08-01,32,32,32,32,64
PUERTO PEREZ,atencion odontologica,restauraciones,2013-08-01,1,1,1,1,2
PUERTO QUIJARRO,atencion odontologica,restauraciones,2013-08-01,99,56,99,56,155
PUERTO RICO,atencion odontologica,restauraciones,2013-08-01,17,15,17,15,32
PUERTO SILES,atencion odontologica,restauraciones,2013-08-01,19,34,19,34,53
PUERTO SUAREZ,atencion odontologica,restauraciones,2013-08-01,33,49,33,49,82
PUERTO VILLARROEL,atencion odontologica,restauraciones,2013-08-01,105,124,105,124,229
PUNA,atencion odontologica,restauraciones,2013-08-01,22,65,22,65,87
PUNATA,atencion odontologica,restauraciones,2013-08-01,172,236,172,236,408
QUIABAYA,atencion odontologica,restauraciones,2013-08-01,11,25,11,25,36
QUILLACOLLO,atencion odontologica,restauraciones,2013-08-01,540,807,540,807,1347
QUIME,atencion odontologica,restauraciones,2013-08-01,106,153,106,153,259
QUIRUSILLAS,atencion odontologica,restauraciones,2013-08-01,13,9,13,9,22
RAVELO,atencion odontologica,restauraciones,2013-08-01,23,62,23,62,85
REYES,atencion odontologica,restauraciones,2013-08-01,6,18,6,18,24
RIBERALTA,atencion odontologica,restauraciones,2013-08-01,71,229,71,229,300
ROBORE,atencion odontologica,restauraciones,2013-08-01,21,44,21,44,65
RURRENABAQUE,atencion odontologica,restauraciones,2013-08-01,35,99,35,99,134
SABAYA,atencion odontologica,restauraciones,2013-08-01,1,7,1,7,8
SACABA,atencion odontologica,restauraciones,2013-08-01,459,796,459,796,1255
SACABAMBA,atencion odontologica,restauraciones,2013-08-01,16,16,16,16,32
SACACA,atencion odontologica,restauraciones,2013-08-01,5,16,5,16,21
SAIPINA,atencion odontologica,restauraciones,2013-08-01,13,27,13,27,40
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2013-08-01,59,120,59,120,179
SAMAIPATA,atencion odontologica,restauraciones,2013-08-01,13,45,13,45,58
SAN AGUSTIN,atencion odontologica,restauraciones,2013-08-01,0,2,0,2,2
SAN ANDRES,atencion odontologica,restauraciones,2013-08-01,3,8,3,8,11
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2013-08-01,76,98,76,98,174
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2013-08-01,1,3,1,3,4
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2013-08-01,3,19,3,19,22
SAN BENITO,atencion odontologica,restauraciones,2013-08-01,38,48,38,48,86
SAN BORJA,atencion odontologica,restauraciones,2013-08-01,52,138,52,138,190
SAN BUENA VENTURA,atencion odontologica,restauraciones,2013-08-01,16,38,16,38,54
SAN CARLOS,atencion odontologica,restauraciones,2013-08-01,37,59,37,59,96
SAN IGNACIO,atencion odontologica,restauraciones,2013-08-01,50,126,50,126,176
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2013-08-01,38,47,38,47,85
SAN JAVIER(BNI),atencion odontologica,restauraciones,2013-08-01,6,2,6,2,8
SAN JAVIER(STC),atencion odontologica,restauraciones,2013-08-01,15,13,15,13,28
SAN JOAQUIN,atencion odontologica,restauraciones,2013-08-01,6,12,6,12,18
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2013-08-01,41,101,41,101,142
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2013-08-01,7,26,7,26,33
SAN JULIAN,atencion odontologica,restauraciones,2013-08-01,48,81,48,81,129
SAN LORENZO(PND),atencion odontologica,restauraciones,2013-08-01,14,15,14,15,29
SAN LORENZO(TJA),atencion odontologica,restauraciones,2013-08-01,161,331,161,331,492
SAN LUCAS,atencion odontologica,restauraciones,2013-08-01,80,148,80,148,228
SAN MATIAS,atencion odontologica,restauraciones,2013-08-01,19,23,19,23,42
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2013-08-01,8,28,8,28,36
SAN PEDRO,atencion odontologica,restauraciones,2013-08-01,70,105,70,105,175
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2013-08-01,19,64,19,64,83
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2013-08-01,3,8,3,8,11
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2013-08-01,6,11,6,11,17
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2013-08-01,11,17,11,17,28
SAN RAFAEL,atencion odontologica,restauraciones,2013-08-01,13,45,13,45,58
SAN RAMON BENI,atencion odontologica,restauraciones,2013-08-01,7,35,7,35,42
SAN RAMON SCZ,atencion odontologica,restauraciones,2013-08-01,20,16,20,16,36
SANTA ANA,atencion odontologica,restauraciones,2013-08-01,100,193,100,193,293
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2013-08-01,2036,4271,2036,4271,6307
SANTA ROSA,atencion odontologica,restauraciones,2013-08-01,1,6,1,6,7
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2013-08-01,25,52,25,52,77
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2013-08-01,1,3,1,3,4
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2013-08-01,205,196,205,196,401
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2013-08-01,14,33,14,33,47
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2013-08-01,29,61,29,61,90
SANTIVAÑES,atencion odontologica,restauraciones,2013-08-01,19,26,19,26,45
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2013-08-01,30,57,30,57,87
SAPAHAQUI,atencion odontologica,restauraciones,2013-08-01,9,6,9,6,15
SENA,atencion odontologica,restauraciones,2013-08-01,40,12,40,12,52
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2013-08-01,2,20,2,20,22
SICAYA,atencion odontologica,restauraciones,2013-08-01,0,4,0,4,4
SIPE SIPE,atencion odontologica,restauraciones,2013-08-01,76,223,76,223,299
SOPACHUY,atencion odontologica,restauraciones,2013-08-01,37,54,37,54,91
SORACACHI,atencion odontologica,restauraciones,2013-08-01,21,19,21,19,40
SORATA,atencion odontologica,restauraciones,2013-08-01,55,96,55,96,151
SUCRE,atencion odontologica,restauraciones,2013-08-01,2527,3904,2527,3904,6431
TACACOMA,atencion odontologica,restauraciones,2013-08-01,34,71,34,71,105
TACOBAMBA,atencion odontologica,restauraciones,2013-08-01,2,2,2,2,4
TACOPAYA,atencion odontologica,restauraciones,2013-08-01,1,37,1,37,38
TAPACARI,atencion odontologica,restauraciones,2013-08-01,47,115,47,115,162
TARABUCO,atencion odontologica,restauraciones,2013-08-01,21,47,21,47,68
TARACO,atencion odontologica,restauraciones,2013-08-01,22,23,22,23,45
TARATA,atencion odontologica,restauraciones,2013-08-01,38,58,38,58,96
TARIJA,atencion odontologica,restauraciones,2013-08-01,2231,4193,2231,4193,6424
TARVITA,atencion odontologica,restauraciones,2013-08-01,33,62,33,62,95
TEOPONTE,atencion odontologica,restauraciones,2013-08-01,11,7,11,7,18
TIAWANACU,atencion odontologica,restauraciones,2013-08-01,7,12,7,12,19
TINGUIPAYA,atencion odontologica,restauraciones,2013-08-01,1,12,1,12,13
TIPUANI,atencion odontologica,restauraciones,2013-08-01,10,19,10,19,29
TIQUIPAYA,atencion odontologica,restauraciones,2013-08-01,419,786,419,786,1205
TIRAQUE (CBBA),atencion odontologica,restauraciones,2013-08-01,17,72,17,72,89
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2013-08-01,1,1,1,1,2
TOCO,atencion odontologica,restauraciones,2013-08-01,23,34,23,34,57
TOLATA,atencion odontologica,restauraciones,2013-08-01,5,20,5,20,25
TOLEDO,atencion odontologica,restauraciones,2013-08-01,34,33,34,33,67
TOMAVE,atencion odontologica,restauraciones,2013-08-01,24,33,24,33,57
TOMINA,atencion odontologica,restauraciones,2013-08-01,41,49,41,49,90
TORO TORO,atencion odontologica,restauraciones,2013-08-01,16,34,16,34,50
TOTORA(CBBA),atencion odontologica,restauraciones,2013-08-01,67,98,67,98,165
TOTORA(ORR),atencion odontologica,restauraciones,2013-08-01,6,13,6,13,19
TRIGAL,atencion odontologica,restauraciones,2013-08-01,0,13,0,13,13
TRINIDAD,atencion odontologica,restauraciones,2013-08-01,305,407,305,407,712
TUPIZA,atencion odontologica,restauraciones,2013-08-01,44,107,44,107,151
TURCO,atencion odontologica,restauraciones,2013-08-01,16,24,16,24,40
UMALA,atencion odontologica,restauraciones,2013-08-01,25,39,25,39,64
UNCIA,atencion odontologica,restauraciones,2013-08-01,68,69,68,69,137
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2013-08-01,134,344,134,344,478
URUBICHA,atencion odontologica,restauraciones,2013-08-01,1,12,1,12,13
UYUNI,atencion odontologica,restauraciones,2013-08-01,32,54,32,54,86
VACAS,atencion odontologica,restauraciones,2013-08-01,36,66,36,66,102
VALLEGRANDE,atencion odontologica,restauraciones,2013-08-01,55,155,55,155,210
VIACHA,atencion odontologica,restauraciones,2013-08-01,153,184,153,184,337
VILA VILA,atencion odontologica,restauraciones,2013-08-01,0,11,0,11,11
VILLA CHARCAS,atencion odontologica,restauraciones,2013-08-01,6,25,6,25,31
VILLA MONTES,atencion odontologica,restauraciones,2013-08-01,226,320,226,320,546
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2013-08-01,18,17,18,17,35
VILLA RIVERO,atencion odontologica,restauraciones,2013-08-01,13,42,13,42,55
VILLA SERRANO,atencion odontologica,restauraciones,2013-08-01,82,150,82,150,232
