,group,variable,month,OTRAS ACCIONES CANTIDAD,OTRAS ACCIONES CANTIDAD,TOTALES,TOTALES,TOTALES
URUBICHA,atencion odontologica,otras acciones,2013-07-01,1,8,1,8,9
VACAS,atencion odontologica,otras acciones,2013-07-01,15,38,15,38,53
VALLEGRANDE,atencion odontologica,otras acciones,2013-07-01,7,15,7,15,22
VIACHA,atencion odontologica,otras acciones,2013-07-01,132,231,132,231,363
VILA VILA,atencion odontologica,otras acciones,2013-07-01,0,2,0,2,2
VILLA CHARCAS,atencion odontologica,otras acciones,2013-07-01,3,15,3,15,18
VILLA MONTES,atencion odontologica,otras acciones,2013-07-01,130,319,130,319,449
VILLA RIVERO,atencion odontologica,otras acciones,2013-07-01,0,8,0,8,8
VILLA SERRANO,atencion odontologica,otras acciones,2013-07-01,9,14,9,14,23
VILLA TUNARI,atencion odontologica,otras acciones,2013-07-01,62,72,62,72,134
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,otras acciones,2013-07-01,45,40,45,40,85
VILLAZON,atencion odontologica,otras acciones,2013-07-01,103,197,103,197,300
VINTO,atencion odontologica,otras acciones,2013-07-01,7,30,7,30,37
VITICHI,atencion odontologica,otras acciones,2013-07-01,27,44,27,44,71
WALDO BALLIVIAN,atencion odontologica,otras acciones,2013-07-01,6,7,6,7,13
WARNES,atencion odontologica,otras acciones,2013-07-01,14,27,14,27,41
YACO,atencion odontologica,otras acciones,2013-07-01,4,4,4,4,8
YACUIBA,atencion odontologica,otras acciones,2013-07-01,163,217,163,217,380
YAMPARAEZ,atencion odontologica,otras acciones,2013-07-01,28,92,28,92,120
YANACACHI,atencion odontologica,otras acciones,2013-07-01,2,16,2,16,18
YAPACANI,atencion odontologica,otras acciones,2013-07-01,13,22,13,22,35
YOCALLA,atencion odontologica,otras acciones,2013-07-01,28,68,28,68,96
YOTALA,atencion odontologica,otras acciones,2013-07-01,65,106,65,106,171
YUNCHARA,atencion odontologica,otras acciones,2013-07-01,12,36,12,36,48
ZUDAÑEZ,atencion odontologica,otras acciones,2013-07-01,4,20,4,20,24
ACACIO,atencion odontologica,otras acciones,2013-08-01,9,15,9,15,24
ACHACACHI,atencion odontologica,otras acciones,2013-08-01,147,207,147,207,354
ACHOCALLA,atencion odontologica,otras acciones,2013-08-01,14,38,14,38,52
AIQUILE,atencion odontologica,otras acciones,2013-08-01,7,0,7,0,7
ALALAY,atencion odontologica,otras acciones,2013-08-01,1,6,1,6,7
ALCALA,atencion odontologica,otras acciones,2013-08-01,22,54,22,54,76
ALTO BENI,atencion odontologica,otras acciones,2013-08-01,4,7,4,7,11
ANCORAIMES,atencion odontologica,otras acciones,2013-08-01,2,4,2,4,6
ANDAMARCA,atencion odontologica,otras acciones,2013-08-01,14,24,14,24,38
ANTEQUERA,atencion odontologica,otras acciones,2013-08-01,17,34,17,34,51
ANZALDO,atencion odontologica,otras acciones,2013-08-01,3,2,3,2,5
APOLO,atencion odontologica,otras acciones,2013-08-01,4,8,4,8,12
ARAMPAMPA,atencion odontologica,otras acciones,2013-08-01,4,2,4,2,6
ARANI,atencion odontologica,otras acciones,2013-08-01,19,33,19,33,52
ARBIETO,atencion odontologica,otras acciones,2013-08-01,0,1,0,1,1
ARQUE,atencion odontologica,otras acciones,2013-08-01,7,19,7,19,26
ATOCHA,atencion odontologica,otras acciones,2013-08-01,225,232,225,232,457
AYATA,atencion odontologica,otras acciones,2013-08-01,10,10,10,10,20
AYO AYO,atencion odontologica,otras acciones,2013-08-01,8,9,8,9,17
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,otras acciones,2013-08-01,52,59,52,59,111
AZURDUY,atencion odontologica,otras acciones,2013-08-01,4,10,4,10,14
BELEN DE ANDAMARCA,atencion odontologica,otras acciones,2013-08-01,0,7,0,7,7
BELEN DE URMIRI,atencion odontologica,otras acciones,2013-08-01,4,8,4,8,12
BELLA FLOR,atencion odontologica,otras acciones,2013-08-01,2,1,2,1,3
BERMEJO,atencion odontologica,otras acciones,2013-08-01,95,144,95,144,239
BETANZOS,atencion odontologica,otras acciones,2013-08-01,32,45,32,45,77
BOLIVAR,atencion odontologica,otras acciones,2013-08-01,26,13,26,13,39
BUENA VISTA,atencion odontologica,otras acciones,2013-08-01,20,18,20,18,38
CABEZAS,atencion odontologica,otras acciones,2013-08-01,28,50,28,50,78
CAIROMA,atencion odontologica,otras acciones,2013-08-01,7,10,7,10,17
"CAIZA ""D""",atencion odontologica,otras acciones,2013-08-01,25,59,25,59,84
CAJUATA,atencion odontologica,otras acciones,2013-08-01,30,45,30,45,75
CALACOTO,atencion odontologica,otras acciones,2013-08-01,8,4,8,4,12
CALAMARCA,atencion odontologica,otras acciones,2013-08-01,9,36,9,36,45
CAMARGO,atencion odontologica,otras acciones,2013-08-01,31,225,31,225,256
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,otras acciones,2013-08-01,13,55,13,55,68
CAMIRI,atencion odontologica,otras acciones,2013-08-01,214,274,214,274,488
CAPINOTA,atencion odontologica,otras acciones,2013-08-01,11,9,11,9,20
CAQUIAVIRI,atencion odontologica,otras acciones,2013-08-01,1,1,1,1,2
CARACOLLO,atencion odontologica,otras acciones,2013-08-01,50,87,50,87,137
CARANAVI,atencion odontologica,otras acciones,2013-08-01,25,29,25,29,54
CARAPARI,atencion odontologica,otras acciones,2013-08-01,31,32,31,32,63
CARIPUYO,atencion odontologica,otras acciones,2013-08-01,14,13,14,13,27
CARMEN RIVERO TORREZ,atencion odontologica,otras acciones,2013-08-01,9,11,9,11,20
CHALLAPATA,atencion odontologica,otras acciones,2013-08-01,88,149,88,149,237
CHAQUI,atencion odontologica,otras acciones,2013-08-01,20,76,20,76,96
CHARAGUA,atencion odontologica,otras acciones,2013-08-01,7,7,7,7,14
CHARAÑA,atencion odontologica,otras acciones,2013-08-01,1,10,1,10,11
CHAYANTA,atencion odontologica,otras acciones,2013-08-01,39,102,39,102,141
CHIMORE,atencion odontologica,otras acciones,2013-08-01,66,78,66,78,144
CHIPAYA,atencion odontologica,otras acciones,2013-08-01,5,12,5,12,17
CHOQUE COTA,atencion odontologica,otras acciones,2013-08-01,7,25,7,25,32
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,otras acciones,2013-08-01,22,29,22,29,51
CHUMA,atencion odontologica,otras acciones,2013-08-01,17,22,17,22,39
CKOCHAS,atencion odontologica,otras acciones,2013-08-01,22,23,22,23,45
CLIZA,atencion odontologica,otras acciones,2013-08-01,12,17,12,17,29
COBIJA,atencion odontologica,otras acciones,2013-08-01,51,123,51,123,174
COCAPATA,atencion odontologica,otras acciones,2013-08-01,7,16,7,16,23
COCHABAMBA,atencion odontologica,otras acciones,2013-08-01,2740,3434,2740,3434,6174
COIPASA,atencion odontologica,otras acciones,2013-08-01,1,2,1,2,3
COLCAPIRHUA,atencion odontologica,otras acciones,2013-08-01,47,123,47,123,170
"COLCHA ""K""",atencion odontologica,otras acciones,2013-08-01,25,43,25,43,68
COLLANA,atencion odontologica,otras acciones,2013-08-01,10,21,10,21,31
COLOMI,atencion odontologica,otras acciones,2013-08-01,1,14,1,14,15
COLPA BELGICA,atencion odontologica,otras acciones,2013-08-01,1,0,1,0,1
COLQUECHACA,atencion odontologica,otras acciones,2013-08-01,76,104,76,104,180
COLQUENCHA,atencion odontologica,otras acciones,2013-08-01,2,3,2,3,5
COLQUIRI,atencion odontologica,otras acciones,2013-08-01,108,90,108,90,198
COMANCHE,atencion odontologica,otras acciones,2013-08-01,1,17,1,17,18
COMARAPA,atencion odontologica,otras acciones,2013-08-01,75,132,75,132,207
COMBAYA,atencion odontologica,otras acciones,2013-08-01,4,0,4,0,4
COPACABANA,atencion odontologica,otras acciones,2013-08-01,35,79,35,79,114
CORIPATA,atencion odontologica,otras acciones,2013-08-01,20,20,20,20,40
CORO CORO,atencion odontologica,otras acciones,2013-08-01,2,7,2,7,9
COROICO,atencion odontologica,otras acciones,2013-08-01,10,7,10,7,17
CORQUE,atencion odontologica,otras acciones,2013-08-01,1,18,1,18,19
COTAGAITA,atencion odontologica,otras acciones,2013-08-01,80,103,80,103,183
COTOCA,atencion odontologica,otras acciones,2013-08-01,17,28,17,28,45
CUATRO CAÑADAS,atencion odontologica,otras acciones,2013-08-01,14,64,14,64,78
CUEVO,atencion odontologica,otras acciones,2013-08-01,10,20,10,20,30
CULPINA,atencion odontologica,otras acciones,2013-08-01,64,109,64,109,173
CURAHUARA DE CARANGAS,atencion odontologica,otras acciones,2013-08-01,23,24,23,24,47
CURVA,atencion odontologica,otras acciones,2013-08-01,2,5,2,5,7
DESAGUADERO,atencion odontologica,otras acciones,2013-08-01,2,10,2,10,12
EL ALTO,atencion odontologica,otras acciones,2013-08-01,1527,2106,1527,2106,3633
EL CHORO,atencion odontologica,otras acciones,2013-08-01,3,1,3,1,4
EL PUENTE(STC),atencion odontologica,otras acciones,2013-08-01,4,14,4,14,18
EL PUENTE(TJA),atencion odontologica,otras acciones,2013-08-01,17,24,17,24,41
EL TORNO,atencion odontologica,otras acciones,2013-08-01,20,61,20,61,81
EL VILLAR,atencion odontologica,otras acciones,2013-08-01,12,14,12,14,26
ENTRE RIOS TRJ,atencion odontologica,otras acciones,2013-08-01,57,118,57,118,175
ENTRE RIOS CBBA,atencion odontologica,otras acciones,2013-08-01,44,80,44,80,124
ESCOMA,atencion odontologica,otras acciones,2013-08-01,9,12,9,12,21
EUCALIPTUS,atencion odontologica,otras acciones,2013-08-01,19,19,19,19,38
FERNANDEZ ALONSO,atencion odontologica,otras acciones,2013-08-01,22,49,22,49,71
FILADELFIA,atencion odontologica,otras acciones,2013-08-01,9,4,9,4,13
GENERAL SAAVEDRA,atencion odontologica,otras acciones,2013-08-01,9,6,9,6,15
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,otras acciones,2013-08-01,17,14,17,14,31
GUAQUI,atencion odontologica,otras acciones,2013-08-01,16,29,16,29,45
GUAYARAMERIN,atencion odontologica,otras acciones,2013-08-01,144,210,144,210,354
GUTIERREZ,atencion odontologica,otras acciones,2013-08-01,16,31,16,31,47
HUACARETA,atencion odontologica,otras acciones,2013-08-01,22,28,22,28,50
HUACAYA (VILLA DE HUACAYA),atencion odontologica,otras acciones,2013-08-01,8,25,8,25,33
HUACHACALLA,atencion odontologica,otras acciones,2013-08-01,4,13,4,13,17
HUANUNI,atencion odontologica,otras acciones,2013-08-01,145,198,145,198,343
HUARACAJE,atencion odontologica,otras acciones,2013-08-01,0,1,0,1,1
HUAYLLAMARCA,atencion odontologica,otras acciones,2013-08-01,32,77,32,77,109
HUMANATA,atencion odontologica,otras acciones,2013-08-01,1,2,1,2,3
ICHOCA,atencion odontologica,otras acciones,2013-08-01,4,2,4,2,6
ICLA,atencion odontologica,otras acciones,2013-08-01,39,57,39,57,96
INCAHUASI,atencion odontologica,otras acciones,2013-08-01,20,57,20,57,77
INGAVI (HUMAITA),atencion odontologica,otras acciones,2013-08-01,1,7,1,7,8
INQUISIVI,atencion odontologica,otras acciones,2013-08-01,69,27,69,27,96
IRUPANA (VILLA DE LANZA),atencion odontologica,otras acciones,2013-08-01,7,27,7,27,34
IXIAMAS,atencion odontologica,otras acciones,2013-08-01,38,58,38,58,96
JESUS DE MACHACA,atencion odontologica,otras acciones,2013-08-01,25,39,25,39,64
LA ASUNTA,atencion odontologica,otras acciones,2013-08-01,30,54,30,54,84
LA GUARDIA,atencion odontologica,otras acciones,2013-08-01,61,65,61,65,126
LA PAZ,atencion odontologica,otras acciones,2013-08-01,2214,2687,2214,2687,4901
LAJA,atencion odontologica,otras acciones,2013-08-01,10,32,10,32,42
LAS CARRERAS,atencion odontologica,otras acciones,2013-08-01,1,3,1,3,4
LICOMA PAMPA,atencion odontologica,otras acciones,2013-08-01,2,3,2,3,5
LLALLAGUA,atencion odontologica,otras acciones,2013-08-01,49,129,49,129,178
LLICA,atencion odontologica,otras acciones,2013-08-01,34,35,34,35,69
LORETO,atencion odontologica,otras acciones,2013-08-01,80,111,80,111,191
LURIBAY,atencion odontologica,otras acciones,2013-08-01,15,19,15,19,34
MACHACAMARCA,atencion odontologica,otras acciones,2013-08-01,13,19,13,19,32
MACHARETI,atencion odontologica,otras acciones,2013-08-01,46,71,46,71,117
MAGDALENA,atencion odontologica,otras acciones,2013-08-01,3,2,3,2,5
MAIRANA,atencion odontologica,otras acciones,2013-08-01,30,40,30,40,70
MALLA,atencion odontologica,otras acciones,2013-08-01,0,4,0,4,4
MAPIRI,atencion odontologica,otras acciones,2013-08-01,28,26,28,26,54
MECAPACA,atencion odontologica,otras acciones,2013-08-01,1,5,1,5,6
MINEROS,atencion odontologica,otras acciones,2013-08-01,40,43,40,43,83
MIZQUE,atencion odontologica,otras acciones,2013-08-01,21,18,21,18,39
MOCOMOCO,atencion odontologica,otras acciones,2013-08-01,10,15,10,15,25
MOJOCOYA,atencion odontologica,otras acciones,2013-08-01,12,30,12,30,42
MONTEAGUDO,atencion odontologica,otras acciones,2013-08-01,101,317,101,317,418
MONTERO,atencion odontologica,otras acciones,2013-08-01,276,292,276,292,568
MORO MORO,atencion odontologica,otras acciones,2013-08-01,0,1,0,1,1
MOROCHATA,atencion odontologica,otras acciones,2013-08-01,10,17,10,17,27
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,otras acciones,2013-08-01,9,2,9,2,11
OCURI,atencion odontologica,otras acciones,2013-08-01,11,13,11,13,24
OMEREQUE,atencion odontologica,otras acciones,2013-08-01,8,28,8,28,36
ORURO,atencion odontologica,otras acciones,2013-08-01,1240,1963,1240,1963,3203
PADCAYA,atencion odontologica,otras acciones,2013-08-01,57,121,57,121,178
PADILLA,atencion odontologica,otras acciones,2013-08-01,37,42,37,42,79
PAILON,atencion odontologica,otras acciones,2013-08-01,20,12,20,12,32
PALCA,atencion odontologica,otras acciones,2013-08-01,14,18,14,18,32
PALOS BLANCOS,atencion odontologica,otras acciones,2013-08-01,13,11,13,11,24
PAMPA AULLAGAS,atencion odontologica,otras acciones,2013-08-01,17,12,17,12,29
PAMPA GRANDE,atencion odontologica,otras acciones,2013-08-01,22,37,22,37,59
PAPEL PAMPA,atencion odontologica,otras acciones,2013-08-01,14,19,14,19,33
PASORAPA,atencion odontologica,otras acciones,2013-08-01,4,4,4,4,8
PATACAMAYA,atencion odontologica,otras acciones,2013-08-01,92,150,92,150,242
PAZÑA,atencion odontologica,otras acciones,2013-08-01,16,32,16,32,48
PELECHUCO,atencion odontologica,otras acciones,2013-08-01,0,1,0,1,1
POCOATA,atencion odontologica,otras acciones,2013-08-01,36,48,36,48,84
POCONA,atencion odontologica,otras acciones,2013-08-01,25,71,25,71,96
POJO (CBBA),atencion odontologica,otras acciones,2013-08-01,9,48,9,48,57
POOPO,atencion odontologica,otras acciones,2013-08-01,37,32,37,32,69
PORCO,atencion odontologica,otras acciones,2013-08-01,31,48,31,48,79
POROMA,atencion odontologica,otras acciones,2013-08-01,9,22,9,22,31
PORONGO,atencion odontologica,otras acciones,2013-08-01,0,1,0,1,1
PORTACHUELO,atencion odontologica,otras acciones,2013-08-01,21,57,21,57,78
PORVENIR,atencion odontologica,otras acciones,2013-08-01,2,5,2,5,7
POTOSI,atencion odontologica,otras acciones,2013-08-01,368,904,368,904,1272
PRESTO,atencion odontologica,otras acciones,2013-08-01,8,51,8,51,59
PUCARA,atencion odontologica,otras acciones,2013-08-01,0,8,0,8,8
PUCARANI,atencion odontologica,otras acciones,2013-08-01,16,35,16,35,51
PUERTO ACOSTA,atencion odontologica,otras acciones,2013-08-01,18,14,18,14,32
PUERTO CARABUCO,atencion odontologica,otras acciones,2013-08-01,7,5,7,5,12
PUERTO GONZALO MORENO,atencion odontologica,otras acciones,2013-08-01,1,2,1,2,3
PUERTO QUIJARRO,atencion odontologica,otras acciones,2013-08-01,14,37,14,37,51
PUERTO RICO,atencion odontologica,otras acciones,2013-08-01,9,16,9,16,25
PUERTO SILES,atencion odontologica,otras acciones,2013-08-01,7,6,7,6,13
PUERTO SUAREZ,atencion odontologica,otras acciones,2013-08-01,18,20,18,20,38
PUERTO VILLARROEL,atencion odontologica,otras acciones,2013-08-01,22,67,22,67,89
PUNA,atencion odontologica,otras acciones,2013-08-01,71,153,71,153,224
PUNATA,atencion odontologica,otras acciones,2013-08-01,48,50,48,50,98
QUIABAYA,atencion odontologica,otras acciones,2013-08-01,1,0,1,0,1
QUILLACOLLO,atencion odontologica,otras acciones,2013-08-01,114,198,114,198,312
QUIME,atencion odontologica,otras acciones,2013-08-01,3,2,3,2,5
QUIRUSILLAS,atencion odontologica,otras acciones,2013-08-01,12,3,12,3,15
RAVELO,atencion odontologica,otras acciones,2013-08-01,3,4,3,4,7
REYES,atencion odontologica,otras acciones,2013-08-01,2,24,2,24,26
RIBERALTA,atencion odontologica,otras acciones,2013-08-01,4,7,4,7,11
RURRENABAQUE,atencion odontologica,otras acciones,2013-08-01,2,18,2,18,20
SABAYA,atencion odontologica,otras acciones,2013-08-01,17,35,17,35,52
SACABA,atencion odontologica,otras acciones,2013-08-01,370,542,370,542,912
SACABAMBA,atencion odontologica,otras acciones,2013-08-01,3,2,3,2,5
SACACA,atencion odontologica,otras acciones,2013-08-01,21,19,21,19,40
SAIPINA,atencion odontologica,otras acciones,2013-08-01,10,26,10,26,36
SALINAS DE GARCI MENDOZA,atencion odontologica,otras acciones,2013-08-01,25,42,25,42,67
SAMAIPATA,atencion odontologica,otras acciones,2013-08-01,1,12,1,12,13
SAN AGUSTIN,atencion odontologica,otras acciones,2013-08-01,2,1,2,1,3
SAN ANDRES,atencion odontologica,otras acciones,2013-08-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,otras acciones,2013-08-01,16,17,16,17,33
SAN ANTONIO DE ESMORUCO,atencion odontologica,otras acciones,2013-08-01,3,7,3,7,10
SAN ANTONIO DE LOMERIO,atencion odontologica,otras acciones,2013-08-01,4,9,4,9,13
SAN BENITO,atencion odontologica,otras acciones,2013-08-01,9,20,9,20,29
SAN BORJA,atencion odontologica,otras acciones,2013-08-01,8,16,8,16,24
SAN BUENA VENTURA,atencion odontologica,otras acciones,2013-08-01,12,7,12,7,19
SAN CARLOS,atencion odontologica,otras acciones,2013-08-01,16,18,16,18,34
SAN IGNACIO,atencion odontologica,otras acciones,2013-08-01,26,8,26,8,34
SAN IGNACIO DE VELASCO,atencion odontologica,otras acciones,2013-08-01,5,5,5,5,10
SAN JAVIER(BNI),atencion odontologica,otras acciones,2013-08-01,0,5,0,5,5
SAN JOSE DE CHIQUITOS,atencion odontologica,otras acciones,2013-08-01,8,4,8,4,12
SAN JUAN DE YAPACANI,atencion odontologica,otras acciones,2013-08-01,6,0,6,0,6
SAN LORENZO(PND),atencion odontologica,otras acciones,2013-08-01,8,14,8,14,22
SAN LORENZO(TJA),atencion odontologica,otras acciones,2013-08-01,224,449,224,449,673
SAN LUCAS,atencion odontologica,otras acciones,2013-08-01,140,82,140,82,222
SAN MATIAS,atencion odontologica,otras acciones,2013-08-01,2,3,2,3,5
SAN MIGUEL DE VELASCO,atencion odontologica,otras acciones,2013-08-01,37,105,37,105,142
SAN PABLO DE LIPEZ,atencion odontologica,otras acciones,2013-08-01,16,18,16,18,34
SAN PEDRO,atencion odontologica,otras acciones,2013-08-01,138,147,138,147,285
SAN PEDRO DE BUENA VISTA,atencion odontologica,otras acciones,2013-08-01,33,84,33,84,117
SAN PEDRO DE CURAHUARA,atencion odontologica,otras acciones,2013-08-01,2,2,2,2,4
SAN PEDRO DE TIQUINA,atencion odontologica,otras acciones,2013-08-01,1,2,1,2,3
SAN RAFAEL,atencion odontologica,otras acciones,2013-08-01,5,13,5,13,18
SANTA ANA,atencion odontologica,otras acciones,2013-08-01,64,26,64,26,90
SANTA CRUZ DE LA SIERRA,atencion odontologica,otras acciones,2013-08-01,873,1413,873,1413,2286
SANTA ROSA DEL SARA,atencion odontologica,otras acciones,2013-08-01,16,30,16,30,46
SANTIAGO DE CALLAPA,atencion odontologica,otras acciones,2013-08-01,5,4,5,4,9
SANTIAGO DE HUARI,atencion odontologica,otras acciones,2013-08-01,86,104,86,104,190
SANTIAGO DE HUATA,atencion odontologica,otras acciones,2013-08-01,2,1,2,1,3
SANTIAGO DE MACHACA,atencion odontologica,otras acciones,2013-08-01,4,13,4,13,17
SANTIVAÑES,atencion odontologica,otras acciones,2013-08-01,15,21,15,21,36
SANTUARIO DE QUILLACAS,atencion odontologica,otras acciones,2013-08-01,7,1,7,1,8
SAPAHAQUI,atencion odontologica,otras acciones,2013-08-01,8,9,8,9,17
SENA,atencion odontologica,otras acciones,2013-08-01,5,18,5,18,23
SICA SICA (VILLA AROMA),atencion odontologica,otras acciones,2013-08-01,22,24,22,24,46
SICAYA,atencion odontologica,otras acciones,2013-08-01,7,11,7,11,18
SIPE SIPE,atencion odontologica,otras acciones,2013-08-01,3,27,3,27,30
SOPACHUY,atencion odontologica,otras acciones,2013-08-01,49,101,49,101,150
SORACACHI,atencion odontologica,otras acciones,2013-08-01,15,14,15,14,29
SORATA,atencion odontologica,otras acciones,2013-08-01,32,59,32,59,91
SUCRE,atencion odontologica,otras acciones,2013-08-01,1729,2422,1729,2422,4151
TACACHI,atencion odontologica,otras acciones,2013-08-01,1,5,1,5,6
TACACOMA,atencion odontologica,otras acciones,2013-08-01,5,4,5,4,9
TACOBAMBA,atencion odontologica,otras acciones,2013-08-01,5,8,5,8,13
TAPACARI,atencion odontologica,otras acciones,2013-08-01,15,34,15,34,49
