,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2013-08-01,5,5,5,5,10
IXIAMAS,atencion odontologica,endodoncias,2013-08-01,5,4,5,4,9
JESUS DE MACHACA,atencion odontologica,endodoncias,2013-08-01,8,8,8,8,16
LA ASUNTA,atencion odontologica,endodoncias,2013-08-01,3,8,3,8,11
LA GUARDIA,atencion odontologica,endodoncias,2013-08-01,21,9,21,9,30
LA PAZ,atencion odontologica,endodoncias,2013-08-01,905,1181,905,1181,2086
LAGUNILLAS,atencion odontologica,endodoncias,2013-08-01,2,3,2,3,5
LAS CARRERAS,atencion odontologica,endodoncias,2013-08-01,3,6,3,6,9
LICOMA PAMPA,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,endodoncias,2013-08-01,12,31,12,31,43
LORETO,atencion odontologica,endodoncias,2013-08-01,1,1,1,1,2
MACHACAMARCA,atencion odontologica,endodoncias,2013-08-01,2,1,2,1,3
MACHARETI,atencion odontologica,endodoncias,2013-08-01,1,0,1,0,1
MAGDALENA,atencion odontologica,endodoncias,2013-08-01,3,9,3,9,12
MAIRANA,atencion odontologica,endodoncias,2013-08-01,3,4,3,4,7
MAPIRI,atencion odontologica,endodoncias,2013-08-01,3,3,3,3,6
MECAPACA,atencion odontologica,endodoncias,2013-08-01,0,3,0,3,3
MINEROS,atencion odontologica,endodoncias,2013-08-01,0,6,0,6,6
MIZQUE,atencion odontologica,endodoncias,2013-08-01,6,7,6,7,13
MOCOMOCO,atencion odontologica,endodoncias,2013-08-01,4,2,4,2,6
MOJOCOYA,atencion odontologica,endodoncias,2013-08-01,2,13,2,13,15
MONTEAGUDO,atencion odontologica,endodoncias,2013-08-01,10,38,10,38,48
MONTERO,atencion odontologica,endodoncias,2013-08-01,38,53,38,53,91
MOROCHATA,atencion odontologica,endodoncias,2013-08-01,1,6,1,6,7
OCURI,atencion odontologica,endodoncias,2013-08-01,5,19,5,19,24
OKINAWA,atencion odontologica,endodoncias,2013-08-01,4,3,4,3,7
OMEREQUE,atencion odontologica,endodoncias,2013-08-01,2,3,2,3,5
ORURO,atencion odontologica,endodoncias,2013-08-01,298,482,298,482,780
PADCAYA,atencion odontologica,endodoncias,2013-08-01,8,13,8,13,21
PADILLA,atencion odontologica,endodoncias,2013-08-01,5,11,5,11,16
PAILON,atencion odontologica,endodoncias,2013-08-01,2,0,2,0,2
PALCA,atencion odontologica,endodoncias,2013-08-01,4,4,4,4,8
PALOS BLANCOS,atencion odontologica,endodoncias,2013-08-01,5,4,5,4,9
PAMPA AULLAGAS,atencion odontologica,endodoncias,2013-08-01,8,5,8,5,13
PAMPA GRANDE,atencion odontologica,endodoncias,2013-08-01,1,2,1,2,3
PAPEL PAMPA,atencion odontologica,endodoncias,2013-08-01,4,6,4,6,10
PATACAMAYA,atencion odontologica,endodoncias,2013-08-01,4,5,4,5,9
PAZÑA,atencion odontologica,endodoncias,2013-08-01,1,3,1,3,4
PELECHUCO,atencion odontologica,endodoncias,2013-08-01,3,1,3,1,4
POCOATA,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
POCONA,atencion odontologica,endodoncias,2013-08-01,2,9,2,9,11
POJO (CBBA),atencion odontologica,endodoncias,2013-08-01,3,12,3,12,15
POOPO,atencion odontologica,endodoncias,2013-08-01,5,3,5,3,8
PORCO,atencion odontologica,endodoncias,2013-08-01,2,2,2,2,4
POROMA,atencion odontologica,endodoncias,2013-08-01,1,2,1,2,3
PORTACHUELO,atencion odontologica,endodoncias,2013-08-01,1,6,1,6,7
PORVENIR,atencion odontologica,endodoncias,2013-08-01,1,0,1,0,1
POSTRER VALLE,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
POTOSI,atencion odontologica,endodoncias,2013-08-01,279,507,279,507,786
PRESTO,atencion odontologica,endodoncias,2013-08-01,1,11,1,11,12
PUERTO ACOSTA,atencion odontologica,endodoncias,2013-08-01,4,5,4,5,9
PUERTO CARABUCO,atencion odontologica,endodoncias,2013-08-01,11,7,11,7,18
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2013-08-01,0,2,0,2,2
PUERTO RICO,atencion odontologica,endodoncias,2013-08-01,5,2,5,2,7
PUERTO SILES,atencion odontologica,endodoncias,2013-08-01,1,1,1,1,2
PUERTO SUAREZ,atencion odontologica,endodoncias,2013-08-01,2,3,2,3,5
PUERTO VILLARROEL,atencion odontologica,endodoncias,2013-08-01,34,39,34,39,73
PUNA,atencion odontologica,endodoncias,2013-08-01,2,8,2,8,10
PUNATA,atencion odontologica,endodoncias,2013-08-01,51,60,51,60,111
QUIABAYA,atencion odontologica,endodoncias,2013-08-01,3,1,3,1,4
QUILLACOLLO,atencion odontologica,endodoncias,2013-08-01,135,174,135,174,309
QUIME,atencion odontologica,endodoncias,2013-08-01,2,6,2,6,8
QUIRUSILLAS,atencion odontologica,endodoncias,2013-08-01,0,3,0,3,3
RAVELO,atencion odontologica,endodoncias,2013-08-01,3,9,3,9,12
RIBERALTA,atencion odontologica,endodoncias,2013-08-01,0,3,0,3,3
RURRENABAQUE,atencion odontologica,endodoncias,2013-08-01,1,1,1,1,2
SABAYA,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
SACABA,atencion odontologica,endodoncias,2013-08-01,61,116,61,116,177
SACABAMBA,atencion odontologica,endodoncias,2013-08-01,1,0,1,0,1
SACACA,atencion odontologica,endodoncias,2013-08-01,8,0,8,0,8
SAIPINA,atencion odontologica,endodoncias,2013-08-01,4,6,4,6,10
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2013-08-01,4,9,4,9,13
SAMAIPATA,atencion odontologica,endodoncias,2013-08-01,0,5,0,5,5
SAN AGUSTIN,atencion odontologica,endodoncias,2013-08-01,2,0,2,0,2
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2013-08-01,4,4,4,4,8
SAN BENITO,atencion odontologica,endodoncias,2013-08-01,1,1,1,1,2
SAN BORJA,atencion odontologica,endodoncias,2013-08-01,10,55,10,55,65
SAN BUENA VENTURA,atencion odontologica,endodoncias,2013-08-01,6,12,6,12,18
SAN CARLOS,atencion odontologica,endodoncias,2013-08-01,17,24,17,24,41
SAN IGNACIO,atencion odontologica,endodoncias,2013-08-01,3,7,3,7,10
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2013-08-01,7,5,7,5,12
SAN JAVIER(STC),atencion odontologica,endodoncias,2013-08-01,9,10,9,10,19
SAN JOAQUIN,atencion odontologica,endodoncias,2013-08-01,0,12,0,12,12
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
SAN JULIAN,atencion odontologica,endodoncias,2013-08-01,13,25,13,25,38
SAN LORENZO(TJA),atencion odontologica,endodoncias,2013-08-01,33,76,33,76,109
SAN LUCAS,atencion odontologica,endodoncias,2013-08-01,9,42,9,42,51
SAN MATIAS,atencion odontologica,endodoncias,2013-08-01,7,13,7,13,20
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2013-08-01,0,5,0,5,5
SAN PEDRO,atencion odontologica,endodoncias,2013-08-01,5,23,5,23,28
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2013-08-01,4,16,4,16,20
SAN RAFAEL,atencion odontologica,endodoncias,2013-08-01,3,7,3,7,10
SAN RAMON BENI,atencion odontologica,endodoncias,2013-08-01,1,3,1,3,4
SAN RAMON SCZ,atencion odontologica,endodoncias,2013-08-01,2,3,2,3,5
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2013-08-01,580,755,580,755,1335
SANTA ROSA,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2013-08-01,1,6,1,6,7
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2013-08-01,3,5,3,5,8
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2013-08-01,5,21,5,21,26
SANTIAGO DE MACHACA,atencion odontologica,endodoncias,2013-08-01,1,4,1,4,5
SANTIVAÑES,atencion odontologica,endodoncias,2013-08-01,3,6,3,6,9
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2013-08-01,4,1,4,1,5
SENA,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
SHINAOTA,atencion odontologica,endodoncias,2013-08-01,1,3,1,3,4
SICAYA,atencion odontologica,endodoncias,2013-08-01,1,0,1,0,1
SIPE SIPE,atencion odontologica,endodoncias,2013-08-01,16,59,16,59,75
SOPACHUY,atencion odontologica,endodoncias,2013-08-01,7,20,7,20,27
SORACACHI,atencion odontologica,endodoncias,2013-08-01,5,5,5,5,10
SORATA,atencion odontologica,endodoncias,2013-08-01,11,33,11,33,44
SUCRE,atencion odontologica,endodoncias,2013-08-01,550,733,550,733,1283
TACACHI,atencion odontologica,endodoncias,2013-08-01,1,1,1,1,2
TACACOMA,atencion odontologica,endodoncias,2013-08-01,0,4,0,4,4
TACOPAYA,atencion odontologica,endodoncias,2013-08-01,2,13,2,13,15
TAPACARI,atencion odontologica,endodoncias,2013-08-01,3,10,3,10,13
TARABUCO,atencion odontologica,endodoncias,2013-08-01,4,6,4,6,10
TARATA,atencion odontologica,endodoncias,2013-08-01,2,1,2,1,3
TARIJA,atencion odontologica,endodoncias,2013-08-01,477,660,477,660,1137
TARVITA,atencion odontologica,endodoncias,2013-08-01,2,8,2,8,10
TEOPONTE,atencion odontologica,endodoncias,2013-08-01,0,7,0,7,7
TIAWANACU,atencion odontologica,endodoncias,2013-08-01,0,4,0,4,4
TINGUIPAYA,atencion odontologica,endodoncias,2013-08-01,1,2,1,2,3
TIPUANI,atencion odontologica,endodoncias,2013-08-01,5,11,5,11,16
TIQUIPAYA,atencion odontologica,endodoncias,2013-08-01,37,54,37,54,91
TIRAQUE (CBBA),atencion odontologica,endodoncias,2013-08-01,4,8,4,8,12
TOCO,atencion odontologica,endodoncias,2013-08-01,1,3,1,3,4
TOLATA,atencion odontologica,endodoncias,2013-08-01,1,4,1,4,5
TOLEDO,atencion odontologica,endodoncias,2013-08-01,3,0,3,0,3
TOMAVE,atencion odontologica,endodoncias,2013-08-01,5,5,5,5,10
TOMINA,atencion odontologica,endodoncias,2013-08-01,8,16,8,16,24
TORO TORO,atencion odontologica,endodoncias,2013-08-01,1,6,1,6,7
TOTORA(CBBA),atencion odontologica,endodoncias,2013-08-01,10,3,10,3,13
TOTORA(ORR),atencion odontologica,endodoncias,2013-08-01,1,0,1,0,1
TRINIDAD,atencion odontologica,endodoncias,2013-08-01,24,44,24,44,68
TUPIZA,atencion odontologica,endodoncias,2013-08-01,36,37,36,37,73
TURCO,atencion odontologica,endodoncias,2013-08-01,0,6,0,6,6
UMALA,atencion odontologica,endodoncias,2013-08-01,7,6,7,6,13
UNCIA,atencion odontologica,endodoncias,2013-08-01,20,20,20,20,40
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2013-08-01,31,64,31,64,95
URUBICHA,atencion odontologica,endodoncias,2013-08-01,0,3,0,3,3
UYUNI,atencion odontologica,endodoncias,2013-08-01,1,3,1,3,4
VACAS,atencion odontologica,endodoncias,2013-08-01,1,3,1,3,4
VALLEGRANDE,atencion odontologica,endodoncias,2013-08-01,10,18,10,18,28
VIACHA,atencion odontologica,endodoncias,2013-08-01,32,34,32,34,66
VILLA CHARCAS,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
VILLA MONTES,atencion odontologica,endodoncias,2013-08-01,19,53,19,53,72
VILLA RIVERO,atencion odontologica,endodoncias,2013-08-01,4,2,4,2,6
VILLA SERRANO,atencion odontologica,endodoncias,2013-08-01,2,10,2,10,12
VILLA TUNARI,atencion odontologica,endodoncias,2013-08-01,17,36,17,36,53
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2013-08-01,4,1,4,1,5
VILLAZON,atencion odontologica,endodoncias,2013-08-01,41,94,41,94,135
VINTO,atencion odontologica,endodoncias,2013-08-01,13,24,13,24,37
VITICHI,atencion odontologica,endodoncias,2013-08-01,2,12,2,12,14
WARNES,atencion odontologica,endodoncias,2013-08-01,0,7,0,7,7
YACUIBA,atencion odontologica,endodoncias,2013-08-01,42,75,42,75,117
YAMPARAEZ,atencion odontologica,endodoncias,2013-08-01,10,5,10,5,15
YANACACHI,atencion odontologica,endodoncias,2013-08-01,0,1,0,1,1
YAPACANI,atencion odontologica,endodoncias,2013-08-01,17,48,17,48,65
YOCALLA,atencion odontologica,endodoncias,2013-08-01,1,1,1,1,2
YOTALA,atencion odontologica,endodoncias,2013-08-01,4,1,4,1,5
YUNCHARA,atencion odontologica,endodoncias,2013-08-01,8,15,8,15,23
ZUDAÑEZ,atencion odontologica,endodoncias,2013-08-01,1,2,1,2,3
ACACIO,atencion odontologica,endodoncias,2013-09-01,1,2,1,2,3
ACHACACHI,atencion odontologica,endodoncias,2013-09-01,33,60,33,60,93
ACHOCALLA,atencion odontologica,endodoncias,2013-09-01,6,7,6,7,13
AIQUILE,atencion odontologica,endodoncias,2013-09-01,14,22,14,22,36
ALCALA,atencion odontologica,endodoncias,2013-09-01,0,3,0,3,3
ALTO BENI,atencion odontologica,endodoncias,2013-09-01,4,2,4,2,6
ANCORAIMES,atencion odontologica,endodoncias,2013-09-01,0,1,0,1,1
ANDAMARCA,atencion odontologica,endodoncias,2013-09-01,2,0,2,0,2
ANTEQUERA,atencion odontologica,endodoncias,2013-09-01,2,4,2,4,6
ANZALDO,atencion odontologica,endodoncias,2013-09-01,0,2,0,2,2
APOLO,atencion odontologica,endodoncias,2013-09-01,0,3,0,3,3
ARAMPAMPA,atencion odontologica,endodoncias,2013-09-01,3,1,3,1,4
ARANI,atencion odontologica,endodoncias,2013-09-01,0,5,0,5,5
ARBIETO,atencion odontologica,endodoncias,2013-09-01,5,6,5,6,11
ARQUE,atencion odontologica,endodoncias,2013-09-01,3,5,3,5,8
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2013-09-01,3,2,3,2,5
ATOCHA,atencion odontologica,endodoncias,2013-09-01,88,89,88,89,177
AYO AYO,atencion odontologica,endodoncias,2013-09-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2013-09-01,20,20,20,20,40
AZURDUY,atencion odontologica,endodoncias,2013-09-01,0,2,0,2,2
BAURES,atencion odontologica,endodoncias,2013-09-01,4,6,4,6,10
BELEN DE ANDAMARCA,atencion odontologica,endodoncias,2013-09-01,1,2,1,2,3
BELEN DE URMIRI,atencion odontologica,endodoncias,2013-09-01,0,2,0,2,2
BERMEJO,atencion odontologica,endodoncias,2013-09-01,54,60,54,60,114
BETANZOS,atencion odontologica,endodoncias,2013-09-01,13,21,13,21,34
BOLIVAR,atencion odontologica,endodoncias,2013-09-01,4,4,4,4,8
BOYUIBE,atencion odontologica,endodoncias,2013-09-01,0,1,0,1,1
BUENA VISTA,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
CABEZAS,atencion odontologica,endodoncias,2013-09-01,2,7,2,7,9
CAIROMA,atencion odontologica,endodoncias,2013-09-01,4,4,4,4,8
"CAIZA ""D""",atencion odontologica,endodoncias,2013-09-01,0,5,0,5,5
CAJUATA,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
CALAMARCA,atencion odontologica,endodoncias,2013-09-01,9,20,9,20,29
CAMARGO,atencion odontologica,endodoncias,2013-09-01,9,18,9,18,27
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2013-09-01,0,3,0,3,3
CAMIRI,atencion odontologica,endodoncias,2013-09-01,23,35,23,35,58
CAPINOTA,atencion odontologica,endodoncias,2013-09-01,35,14,35,14,49
CARACOLLO,atencion odontologica,endodoncias,2013-09-01,11,15,11,15,26
CARANAVI,atencion odontologica,endodoncias,2013-09-01,46,41,46,41,87
CARAPARI,atencion odontologica,endodoncias,2013-09-01,29,40,29,40,69
CARIPUYO,atencion odontologica,endodoncias,2013-09-01,2,7,2,7,9
CARMEN RIVERO TORREZ,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
CHALLAPATA,atencion odontologica,endodoncias,2013-09-01,9,24,9,24,33
CHARAGUA,atencion odontologica,endodoncias,2013-09-01,3,7,3,7,10
CHAYANTA,atencion odontologica,endodoncias,2013-09-01,6,8,6,8,14
CHIMORE,atencion odontologica,endodoncias,2013-09-01,8,8,8,8,16
CHIPAYA,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
CHOQUE COTA,atencion odontologica,endodoncias,2013-09-01,0,4,0,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2013-09-01,25,26,25,26,51
CHUMA,atencion odontologica,endodoncias,2013-09-01,4,9,4,9,13
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2013-09-01,4,6,4,6,10
CKOCHAS,atencion odontologica,endodoncias,2013-09-01,5,1,5,1,6
CLIZA,atencion odontologica,endodoncias,2013-09-01,2,14,2,14,16
COBIJA,atencion odontologica,endodoncias,2013-09-01,25,24,25,24,49
COCAPATA,atencion odontologica,endodoncias,2013-09-01,6,3,6,3,9
COCHABAMBA,atencion odontologica,endodoncias,2013-09-01,965,1116,965,1116,2081
COIPASA,atencion odontologica,endodoncias,2013-09-01,1,3,1,3,4
COLCAPIRHUA,atencion odontologica,endodoncias,2013-09-01,27,26,27,26,53
"COLCHA ""K""",atencion odontologica,endodoncias,2013-09-01,3,3,3,3,6
COLLANA,atencion odontologica,endodoncias,2013-09-01,22,4,22,4,26
COLOMI,atencion odontologica,endodoncias,2013-09-01,5,12,5,12,17
COLPA BELGICA,atencion odontologica,endodoncias,2013-09-01,0,5,0,5,5
COLQUECHACA,atencion odontologica,endodoncias,2013-09-01,11,9,11,9,20
COLQUENCHA,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
COLQUIRI,atencion odontologica,endodoncias,2013-09-01,7,9,7,9,16
COMANCHE,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
COMARAPA,atencion odontologica,endodoncias,2013-09-01,16,10,16,10,26
CONCEPCION,atencion odontologica,endodoncias,2013-09-01,0,2,0,2,2
COPACABANA,atencion odontologica,endodoncias,2013-09-01,2,0,2,0,2
CORO CORO,atencion odontologica,endodoncias,2013-09-01,3,9,3,9,12
COROICO,atencion odontologica,endodoncias,2013-09-01,19,12,19,12,31
CORQUE,atencion odontologica,endodoncias,2013-09-01,0,5,0,5,5
COTAGAITA,atencion odontologica,endodoncias,2013-09-01,49,44,49,44,93
COTOCA,atencion odontologica,endodoncias,2013-09-01,2,6,2,6,8
CUATRO CAÑADAS,atencion odontologica,endodoncias,2013-09-01,4,8,4,8,12
CULPINA,atencion odontologica,endodoncias,2013-09-01,6,9,6,9,15
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2013-09-01,2,0,2,0,2
CURVA,atencion odontologica,endodoncias,2013-09-01,1,2,1,2,3
DESAGUADERO,atencion odontologica,endodoncias,2013-09-01,5,8,5,8,13
EL ALTO,atencion odontologica,endodoncias,2013-09-01,522,693,522,693,1215
EL CHORO,atencion odontologica,endodoncias,2013-09-01,0,1,0,1,1
EL PUENTE(STC),atencion odontologica,endodoncias,2013-09-01,5,6,5,6,11
EL PUENTE(TJA),atencion odontologica,endodoncias,2013-09-01,14,21,14,21,35
EL TORNO,atencion odontologica,endodoncias,2013-09-01,27,40,27,40,67
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2013-09-01,20,42,20,42,62
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2013-09-01,6,9,6,9,15
EUCALIPTUS,atencion odontologica,endodoncias,2013-09-01,3,1,3,1,4
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2013-09-01,6,7,6,7,13
FILADELFIA,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2013-09-01,2,14,2,14,16
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2013-09-01,6,4,6,4,10
GUANAY,atencion odontologica,endodoncias,2013-09-01,1,5,1,5,6
GUAQUI,atencion odontologica,endodoncias,2013-09-01,1,4,1,4,5
GUAYARAMERIN,atencion odontologica,endodoncias,2013-09-01,8,11,8,11,19
GUTIERREZ,atencion odontologica,endodoncias,2013-09-01,2,3,2,3,5
HUACARETA,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2013-09-01,1,7,1,7,8
HUACHACALLA,atencion odontologica,endodoncias,2013-09-01,0,2,0,2,2
HUANUNI,atencion odontologica,endodoncias,2013-09-01,9,13,9,13,22
HUARACAJE,atencion odontologica,endodoncias,2013-09-01,1,3,1,3,4
HUARINA,atencion odontologica,endodoncias,2013-09-01,1,0,1,0,1
HUAYLLAMARCA,atencion odontologica,endodoncias,2013-09-01,6,8,6,8,14
HUMANATA,atencion odontologica,endodoncias,2013-09-01,0,1,0,1,1
ICLA,atencion odontologica,endodoncias,2013-09-01,6,3,6,3,9
INCAHUASI,atencion odontologica,endodoncias,2013-09-01,0,17,0,17,17
INGAVI (HUMAITA),atencion odontologica,endodoncias,2013-09-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2013-09-01,1,3,1,3,4
IXIAMAS,atencion odontologica,endodoncias,2013-09-01,3,9,3,9,12
JESUS DE MACHACA,atencion odontologica,endodoncias,2013-09-01,3,10,3,10,13
LA ASUNTA,atencion odontologica,endodoncias,2013-09-01,5,6,5,6,11
LA GUARDIA,atencion odontologica,endodoncias,2013-09-01,4,18,4,18,22
LA PAZ,atencion odontologica,endodoncias,2013-09-01,912,1165,912,1165,2077
LAGUNILLAS,atencion odontologica,endodoncias,2013-09-01,2,0,2,0,2
LAS CARRERAS,atencion odontologica,endodoncias,2013-09-01,1,6,1,6,7
LLALLAGUA,atencion odontologica,endodoncias,2013-09-01,26,51,26,51,77
LLICA,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
LORETO,atencion odontologica,endodoncias,2013-09-01,1,1,1,1,2
MACHACAMARCA,atencion odontologica,endodoncias,2013-09-01,0,4,0,4,4
MACHARETI,atencion odontologica,endodoncias,2013-09-01,1,2,1,2,3
MAGDALENA,atencion odontologica,endodoncias,2013-09-01,4,8,4,8,12
MAIRANA,atencion odontologica,endodoncias,2013-09-01,2,1,2,1,3
MAPIRI,atencion odontologica,endodoncias,2013-09-01,12,11,12,11,23
MECAPACA,atencion odontologica,endodoncias,2013-09-01,0,3,0,3,3
MINEROS,atencion odontologica,endodoncias,2013-09-01,0,12,0,12,12
MIZQUE,atencion odontologica,endodoncias,2013-09-01,3,3,3,3,6
MOCOMOCO,atencion odontologica,endodoncias,2013-09-01,0,3,0,3,3
MOJOCOYA,atencion odontologica,endodoncias,2013-09-01,5,14,5,14,19
MONTEAGUDO,atencion odontologica,endodoncias,2013-09-01,8,32,8,32,40
MONTERO,atencion odontologica,endodoncias,2013-09-01,13,17,13,17,30
MOROCHATA,atencion odontologica,endodoncias,2013-09-01,0,7,0,7,7
OCURI,atencion odontologica,endodoncias,2013-09-01,0,2,0,2,2
OKINAWA,atencion odontologica,endodoncias,2013-09-01,7,5,7,5,12
OMEREQUE,atencion odontologica,endodoncias,2013-09-01,1,5,1,5,6
ORURO,atencion odontologica,endodoncias,2013-09-01,304,431,304,431,735
PADCAYA,atencion odontologica,endodoncias,2013-09-01,7,27,7,27,34
PADILLA,atencion odontologica,endodoncias,2013-09-01,6,11,6,11,17
PAILON,atencion odontologica,endodoncias,2013-09-01,0,3,0,3,3
PALCA,atencion odontologica,endodoncias,2013-09-01,3,4,3,4,7
PALOS BLANCOS,atencion odontologica,endodoncias,2013-09-01,4,12,4,12,16
PAMPA AULLAGAS,atencion odontologica,endodoncias,2013-09-01,0,5,0,5,5
PAPEL PAMPA,atencion odontologica,endodoncias,2013-09-01,12,22,12,22,34
PATACAMAYA,atencion odontologica,endodoncias,2013-09-01,8,3,8,3,11
PAZÑA,atencion odontologica,endodoncias,2013-09-01,4,8,4,8,12
PELECHUCO,atencion odontologica,endodoncias,2013-09-01,5,9,5,9,14
POCOATA,atencion odontologica,endodoncias,2013-09-01,0,1,0,1,1
POCONA,atencion odontologica,endodoncias,2013-09-01,3,4,3,4,7
POJO (CBBA),atencion odontologica,endodoncias,2013-09-01,4,24,4,24,28
POOPO,atencion odontologica,endodoncias,2013-09-01,45,52,45,52,97
PORCO,atencion odontologica,endodoncias,2013-09-01,8,2,8,2,10
POROMA,atencion odontologica,endodoncias,2013-09-01,8,22,8,22,30
PORTACHUELO,atencion odontologica,endodoncias,2013-09-01,4,6,4,6,10
PORVENIR,atencion odontologica,endodoncias,2013-09-01,0,6,0,6,6
POSTRER VALLE,atencion odontologica,endodoncias,2013-09-01,0,1,0,1,1
POTOSI,atencion odontologica,endodoncias,2013-09-01,267,381,267,381,648
