,group,variable,month,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
CURVA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,6,10,6,10,16
DESAGUADERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,48,57,48,57,105
EL ALTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,5351,7164,5351,7164,12515
EL CHORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,21,13,21,13,34
EL PUENTE(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,30,45,30,45,75
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,224,347,224,347,571
EL TORNO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,537,693,537,693,1230
EL VILLAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,26,45,26,45,71
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,304,464,304,464,768
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,2,1,2,1,3
ESCOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,37,27,37,27,64
EUCALIPTUS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,43,42,43,42,85
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,56,114,56,114,170
FILADELFIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,27,35,27,35,62
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,103,180,103,180,283
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,124,162,124,162,286
GUANAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,52,42,52,42,94
GUAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,38,77,38,77,115
GUAYARAMERIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,224,292,224,292,516
GUTIERREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,106,209,106,209,315
HUACARETA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,18,103,18,103,121
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,37,96,37,96,133
HUACHACALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,9,13,9,13,22
HUANUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,67,92,67,92,159
HUARACAJE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,21,13,21,13,34
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,60,128,60,128,188
HUMANATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,17,36,17,36,53
ICHOCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,129,119,129,119,248
ICLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,32,109,32,109,141
INCAHUASI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,74,217,74,217,291
INGAVI (HUMAITA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,4,5,4,5,9
INQUISIVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,170,222,170,222,392
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,45,105,45,105,150
IXIAMAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,79,131,79,131,210
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,59,128,59,128,187
LA ASUNTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,91,211,91,211,302
LA GUARDIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,72,101,72,101,173
LA PAZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,3800,6364,3800,6364,10164
LAGUNILLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,21,46,21,46,67
LAJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,3,10,3,10,13
LAS CARRERAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,16,35,16,35,51
LICOMA PAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,15,47,15,47,62
LLALLAGUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,115,329,115,329,444
LLICA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,40,60,40,60,100
LORETO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,66,89,66,89,155
LURIBAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,29,33,29,33,62
MACHACAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,21,24,21,24,45
MACHARETI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,12,76,12,76,88
MAGDALENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,54,80,54,80,134
MAIRANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,38,56,38,56,94
MALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,4,23,4,23,27
MAPIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,40,62,40,62,102
MECAPACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,19,37,19,37,56
MINEROS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,26,150,26,150,176
MIZQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,37,33,37,33,70
MOCOMOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,79,121,79,121,200
MOJOCOYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,63,149,63,149,212
MONTEAGUDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,74,443,74,443,517
MONTERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,306,538,306,538,844
MORO MORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,12,11,12,11,23
MOROCHATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,1,13,1,13,14
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,67,52,67,52,119
OCURI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,33,87,33,87,120
OKINAWA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,17,27,17,27,44
OMEREQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,11,23,11,23,34
ORURO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,1221,2226,1221,2226,3447
PADCAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,188,292,188,292,480
PADILLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,115,211,115,211,326
PAILON,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,49,19,49,19,68
PALCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,51,128,51,128,179
PALOS BLANCOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,58,85,58,85,143
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,18,13,18,13,31
PAMPA GRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,2,50,2,50,52
PAPEL PAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,26,28,26,28,54
PASORAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,27,28,27,28,55
PATACAMAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,52,162,52,162,214
PAZÑA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,32,41,32,41,73
PELECHUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,15,46,15,46,61
POCOATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,71,101,71,101,172
POCONA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,293,360,293,360,653
POJO (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,27,70,27,70,97
POOPO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,38,30,38,30,68
PORCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,19,35,19,35,54
POROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,164,176,164,176,340
PORONGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,3,8,3,8,11
PORTACHUELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,122,178,122,178,300
PORVENIR,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,60,78,60,78,138
POSTRER VALLE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,19,11,19,11,30
POTOSI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,984,1953,984,1953,2937
PRESTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,199,279,199,279,478
PUCARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,29,37,29,37,66
PUCARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,51,92,51,92,143
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,48,51,48,51,99
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,66,99,66,99,165
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,12,22,12,22,34
PUERTO PEREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,5,1,5,1,6
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,97,49,97,49,146
PUERTO RICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,137,173,137,173,310
PUERTO SILES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,47,57,47,57,104
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,1,69,1,69,70
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,100,229,100,229,329
PUNA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,99,240,99,240,339
PUNATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,146,209,146,209,355
QUIABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,81,51,81,51,132
QUILLACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,269,421,269,421,690
QUIME,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,137,201,137,201,338
QUIRUSILLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,44,27,44,27,71
RAVELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,33,103,33,103,136
REYES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,32,38,32,38,70
RIBERALTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,844,1081,844,1081,1925
ROBORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,97,100,97,100,197
RURRENABAQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,107,176,107,176,283
SABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,45,46,45,46,91
SACABA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,1938,2802,1938,2802,4740
SACABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,3,1,3,1,4
SACACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,35,86,35,86,121
SAIPINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,15,32,15,32,47
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,52,88,52,88,140
SAMAIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,22,48,22,48,70
SAN AGUSTIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,11,10,11,10,21
SAN ANDRES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,18,49,18,49,67
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,158,237,158,237,395
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,2,3,2,3,5
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,4,13,4,13,17
SAN BENITO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,87,117,87,117,204
SAN BORJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,218,292,218,292,510
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,18,57,18,57,75
SAN CARLOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,78,103,78,103,181
SAN IGNACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,83,176,83,176,259
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,43,50,43,50,93
SAN JAVIER(BNI),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,81,73,81,73,154
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,193,256,193,256,449
SAN JOAQUIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,4,7,4,7,11
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,50,70,50,70,120
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,29,37,29,37,66
SAN JULIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,45,136,45,136,181
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,133,145,133,145,278
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,603,1029,603,1029,1632
SAN LUCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,91,142,91,142,233
SAN MATIAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,29,54,29,54,83
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,41,73,41,73,114
SAN PABLO DE LIPEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,1,7,1,7,8
SAN PEDRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,166,245,166,245,411
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,65,120,65,120,185
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,9,12,9,12,21
SAN PEDRO DE QUEMES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,3,17,3,17,20
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,20,14,20,14,34
SAN RAFAEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,8,61,8,61,69
SAN RAMON BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,13,47,13,47,60
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,27,61,27,61,88
SANTA ANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,259,391,259,391,650
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,2520,5417,2520,5417,7937
SANTA ROSA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,248,211,248,211,459
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,306,315,306,315,621
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,15,29,15,29,44
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,260,295,260,295,555
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,22,46,22,46,68
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,63,11,63,11,74
SANTIVAÑES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,31,41,31,41,72
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,33,65,33,65,98
SAPAHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,92,54,92,54,146
SENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,65,115,65,115,180
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,34,55,34,55,89
SICAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,43,56,43,56,99
SIPE SIPE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,27,227,27,227,254
SOPACHUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,55,71,55,71,126
SORACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,26,37,26,37,63
SORATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,19,83,19,83,102
SUCRE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,2332,4701,2332,4701,7033
TACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,1,4,1,4,5
TACACOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,130,212,130,212,342
TACOBAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,7,14,7,14,21
TACOPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,3,12,3,12,15
TAPACARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,100,150,100,150,250
TARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,311,381,311,381,692
TARACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,18,49,18,49,67
TARATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,48,113,48,113,161
TARIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,3801,5681,3801,5681,9482
TARVITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,90,125,90,125,215
TEOPONTE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,17,16,17,16,33
TIAWANACU,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,62,114,62,114,176
TINGUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,135,147,135,147,282
TIPUANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,58,93,58,93,151
TIQUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,272,1025,272,1025,1297
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,72,109,72,109,181
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,4,2,4,2,6
TOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,12,37,12,37,49
TOLATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,7,22,7,22,29
TOLEDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,95,84,95,84,179
TOMAVE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,41,90,41,90,131
TOMINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,231,301,231,301,532
TORO TORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,146,164,146,164,310
TOTORA(CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,117,107,117,107,224
TOTORA(ORR),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,8,16,8,16,24
TRIGAL,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,121,17,121,17,138
TRINIDAD,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,551,952,551,952,1503
TUPIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,63,250,63,250,313
TURCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,9,37,9,37,46
UMALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,22,22,22,22,44
UNCIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,29,76,29,76,105
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,289,629,289,629,918
URUBICHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,7,49,7,49,56
UYUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,63,107,63,107,170
VACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,74,106,74,106,180
VALLEGRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,84,145,84,145,229
VIACHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,233,344,233,344,577
VILA VILA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,6,53,6,53,59
VILLA CHARCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,29,91,29,91,120
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,457,715,457,715,1172
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,24,23,24,23,47
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,7,12,7,12,19
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,19,79,19,79,98
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,71,92,71,92,163
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,76,138,76,138,214
VILLAZON,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,118,306,118,306,424
VINTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,44,53,44,53,97
VITICHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,57,113,57,113,170
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,12,16,12,16,28
WARNES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-08-01,93,221,93,221,314
