,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
PORONGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,6,0,6,6
PORTACHUELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,38,0,38,38
PORVENIR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,6,0,6,6
POSTRER VALLE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,33,0,33,33
POTOSI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,688,0,688,688
PRESTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,58,0,58,58
PUCARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,8,0,8,8
PUCARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,22,0,22,22
PUERTO ACOSTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,30,0,30,30
PUERTO CARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,5,0,5,5
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,22,0,22,22
PUERTO QUIJARRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,61,0,61,61
PUERTO RICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,49,0,49,49
PUERTO SILES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,11,0,11,11
PUERTO SUAREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,61,0,61,61
PUERTO VILLARROEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,124,0,124,124
PUNA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,45,0,45,45
PUNATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,106,0,106,106
QUIABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,23,0,23,23
QUILLACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,257,0,257,257
QUIME,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,19,0,19,19
QUIRUSILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,10,0,10,10
RAVELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,38,0,38,38
REYES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,11,0,11,11
RIBERALTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,251,0,251,251
ROBORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,2,0,2,2
RURRENABAQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,62,0,62,62
SACABA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,274,0,274,274
SACABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,29,0,29,29
SACACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,62,0,62,62
SAIPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,15,0,15,15
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,99,0,99,99
SAMAIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,38,0,38,38
SAN AGUSTIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,1,0,1,1
SAN ANDRES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,23,0,23,23
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,10,0,10,10
SAN BENITO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,13,0,13,13
SAN BORJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,58,0,58,58
SAN BUENA VENTURA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,25,0,25,25
SAN CARLOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,38,0,38,38
SAN IGNACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,12,0,12,12
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,54,0,54,54
SAN JAVIER(BNI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,2,0,2,2
SAN JAVIER(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,2,0,2,2
SAN JOAQUIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,10,0,10,10
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,28,0,28,28
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,16,0,16,16
SAN JULIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,52,0,52,52
SAN LORENZO(PND),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,13,0,13,13
SAN LORENZO(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,13,0,13,13
SAN LUCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,113,0,113,113
SAN MATIAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,25,0,25,25
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,2,0,2,2
SAN PEDRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,26,0,26,26
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,121,0,121,121
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,8,0,8,8
SAN PEDRO DE QUEMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,7,0,7,7
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,8,0,8,8
SAN RAFAEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,35,0,35,35
SAN RAMON BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,8,0,8,8
SAN RAMON SCZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,12,0,12,12
SANTA ANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,152,0,152,152
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,2936,0,2936,2936
SANTA ROSA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,5,0,5,5
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,38,0,38,38
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,11,0,11,11
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,3,0,3,3
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,16,0,16,16
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,4,0,4,4
SANTIVAÑES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,13,0,13,13
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,5,0,5,5
SAPAHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,1,0,1,1
SENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,7,0,7,7
SHINAOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,10,0,10,10
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,15,0,15,15
SICAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,5,0,5,5
SIPE SIPE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,197,0,197,197
SOPACHUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,23,0,23,23
SORACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,8,0,8,8
SORATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,62,0,62,62
SUCRE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,1533,0,1533,1533
TACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,2,0,2,2
TACACOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,46,0,46,46
TACOBAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,5,0,5,5
TACOPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,31,0,31,31
TAPACARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,47,0,47,47
TARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,63,0,63,63
TARACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,29,0,29,29
TARATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,11,0,11,11
TARIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,309,0,309,309
TARVITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,114,0,114,114
TEOPONTE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,11,0,11,11
TIAWANACU,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,27,0,27,27
TINGUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,21,0,21,21
TIPUANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,26,0,26,26
TIQUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,594,0,594,594
TIRAQUE (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,39,0,39,39
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,31,0,31,31
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,29,0,29,29
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,6,0,6,6
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,27,0,27,27
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,45,0,45,45
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,55,0,55,55
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,44,0,44,44
TOTORA(ORR),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,8,0,8,8
TRIGAL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,9,0,9,9
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,230,0,230,230
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,86,0,86,86
TURCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,7,0,7,7
UMALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,1,0,1,1
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,44,0,44,44
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,12,0,12,12
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,24,0,24,24
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,18,0,18,18
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,7,0,7,7
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,43,0,43,43
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,92,0,92,92
VILA VILA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,33,0,33,33
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,62,0,62,62
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,49,0,49,49
VILLA RIVERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,34,0,34,34
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,90,0,90,90
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,281,0,281,281
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,55,0,55,55
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,108,0,108,108
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,241,0,241,241
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,21,0,21,21
WALDO BALLIVIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,5,0,5,5
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,58,0,58,58
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,21,0,21,21
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,34,0,34,34
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,11,0,11,11
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,240,0,240,240
YOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,30,0,30,30
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,38,0,38,38
YUNCHARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,7,0,7,7
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-08-01,0,24,0,24,24
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,18,0,18,18
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,97,0,97,97
ACHOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,35,0,35,35
AIQUILE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,72,0,72,72
ALALAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,6,0,6,6
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,22,0,22,22
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,6,0,6,6
ANCORAIMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,3,0,3,3
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,11,0,11,11
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,2,0,2,2
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,3,0,3,3
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,50,0,50,50
ARAMPAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,3,0,3,3
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,65,0,65,65
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,62,0,62,62
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,23,0,23,23
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,18,0,18,18
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,23,0,23,23
AUCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,10,0,10,10
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,12,0,12,12
AYO AYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,16,0,16,16
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,143,0,143,143
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,21,0,21,21
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,40,0,40,40
BAURES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,12,0,12,12
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,18,0,18,18
BELLA FLOR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,2,0,2,2
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,80,0,80,80
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,68,0,68,68
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,7,0,7,7
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,25,0,25,25
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,4,0,4,4
BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,9,0,9,9
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,42,0,42,42
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,23,0,23,23
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,14,0,14,14
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,44,0,44,44
CALACOTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,1,0,1,1
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,106,0,106,106
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,96,0,96,96
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,21,0,21,21
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-09-01,0,206,0,206,206
