,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
CONCEPCION,atencion odontologica,cirugia bucal menor,2013-07-01,22,18,22,18,40
COPACABANA,atencion odontologica,cirugia bucal menor,2013-07-01,40,37,40,37,77
CORIPATA,atencion odontologica,cirugia bucal menor,2013-07-01,11,14,11,14,25
CORO CORO,atencion odontologica,cirugia bucal menor,2013-07-01,6,20,6,20,26
COROICO,atencion odontologica,cirugia bucal menor,2013-07-01,46,50,46,50,96
CORQUE,atencion odontologica,cirugia bucal menor,2013-07-01,10,6,10,6,16
COTAGAITA,atencion odontologica,cirugia bucal menor,2013-07-01,41,44,41,44,85
COTOCA,atencion odontologica,cirugia bucal menor,2013-07-01,18,78,18,78,96
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2013-07-01,13,12,13,12,25
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2013-07-01,0,3,0,3,3
CUEVO,atencion odontologica,cirugia bucal menor,2013-07-01,6,15,6,15,21
CULPINA,atencion odontologica,cirugia bucal menor,2013-07-01,30,40,30,40,70
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2013-07-01,11,12,11,12,23
CURVA,atencion odontologica,cirugia bucal menor,2013-07-01,7,7,7,7,14
DESAGUADERO,atencion odontologica,cirugia bucal menor,2013-07-01,20,29,20,29,49
EL ALTO,atencion odontologica,cirugia bucal menor,2013-07-01,1727,2245,1727,2245,3972
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2013-07-01,15,26,15,26,41
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2013-07-01,51,113,51,113,164
EL TORNO,atencion odontologica,cirugia bucal menor,2013-07-01,34,56,34,56,90
EL VILLAR,atencion odontologica,cirugia bucal menor,2013-07-01,3,2,3,2,5
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2013-07-01,86,155,86,155,241
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2013-07-01,4,11,4,11,15
ESCOMA,atencion odontologica,cirugia bucal menor,2013-07-01,29,30,29,30,59
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2013-07-01,15,42,15,42,57
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2013-07-01,31,16,31,16,47
FILADELFIA,atencion odontologica,cirugia bucal menor,2013-07-01,17,19,17,19,36
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2013-07-01,19,54,19,54,73
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2013-07-01,51,59,51,59,110
GUANAY,atencion odontologica,cirugia bucal menor,2013-07-01,27,32,27,32,59
GUAQUI,atencion odontologica,cirugia bucal menor,2013-07-01,33,39,33,39,72
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2013-07-01,43,61,43,61,104
GUTIERREZ,atencion odontologica,cirugia bucal menor,2013-07-01,18,84,18,84,102
HUACARETA,atencion odontologica,cirugia bucal menor,2013-07-01,14,75,14,75,89
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2013-07-01,35,19,35,19,54
HUACHACALLA,atencion odontologica,cirugia bucal menor,2013-07-01,7,5,7,5,12
HUANUNI,atencion odontologica,cirugia bucal menor,2013-07-01,79,83,79,83,162
HUARACAJE,atencion odontologica,cirugia bucal menor,2013-07-01,14,10,14,10,24
HUARINA,atencion odontologica,cirugia bucal menor,2013-07-01,11,14,11,14,25
HUATAJATA,atencion odontologica,cirugia bucal menor,2013-07-01,5,12,5,12,17
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2013-07-01,16,25,16,25,41
HUMANATA,atencion odontologica,cirugia bucal menor,2013-07-01,18,14,18,14,32
ICHOCA,atencion odontologica,cirugia bucal menor,2013-07-01,5,10,5,10,15
ICLA,atencion odontologica,cirugia bucal menor,2013-07-01,9,21,9,21,30
INCAHUASI,atencion odontologica,cirugia bucal menor,2013-07-01,6,48,6,48,54
INGAVI (HUMAITA),atencion odontologica,cirugia bucal menor,2013-07-01,6,6,6,6,12
INQUISIVI,atencion odontologica,cirugia bucal menor,2013-07-01,62,71,62,71,133
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2013-07-01,34,35,34,35,69
IXIAMAS,atencion odontologica,cirugia bucal menor,2013-07-01,26,27,26,27,53
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2013-07-01,49,99,49,99,148
LA ASUNTA,atencion odontologica,cirugia bucal menor,2013-07-01,51,101,51,101,152
LA GUARDIA,atencion odontologica,cirugia bucal menor,2013-07-01,74,75,74,75,149
LA PAZ,atencion odontologica,cirugia bucal menor,2013-07-01,1205,1844,1205,1844,3049
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2013-07-01,12,42,12,42,54
LAJA,atencion odontologica,cirugia bucal menor,2013-07-01,24,39,24,39,63
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2013-07-01,5,8,5,8,13
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2013-07-01,1,8,1,8,9
LLALLAGUA,atencion odontologica,cirugia bucal menor,2013-07-01,77,109,77,109,186
LLICA,atencion odontologica,cirugia bucal menor,2013-07-01,16,23,16,23,39
LURIBAY,atencion odontologica,cirugia bucal menor,2013-07-01,15,12,15,12,27
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2013-07-01,18,7,18,7,25
MACHARETI,atencion odontologica,cirugia bucal menor,2013-07-01,13,14,13,14,27
MAGDALENA,atencion odontologica,cirugia bucal menor,2013-07-01,8,18,8,18,26
MAIRANA,atencion odontologica,cirugia bucal menor,2013-07-01,3,19,3,19,22
MALLA,atencion odontologica,cirugia bucal menor,2013-07-01,4,9,4,9,13
MAPIRI,atencion odontologica,cirugia bucal menor,2013-07-01,26,21,26,21,47
MECAPACA,atencion odontologica,cirugia bucal menor,2013-07-01,13,19,13,19,32
MINEROS,atencion odontologica,cirugia bucal menor,2013-07-01,9,9,9,9,18
MIZQUE,atencion odontologica,cirugia bucal menor,2013-07-01,25,39,25,39,64
MOCOMOCO,atencion odontologica,cirugia bucal menor,2013-07-01,52,93,52,93,145
MOJOCOYA,atencion odontologica,cirugia bucal menor,2013-07-01,17,75,17,75,92
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2013-07-01,54,66,54,66,120
MONTERO,atencion odontologica,cirugia bucal menor,2013-07-01,138,154,138,154,292
MORO MORO,atencion odontologica,cirugia bucal menor,2013-07-01,11,6,11,6,17
MOROCHATA,atencion odontologica,cirugia bucal menor,2013-07-01,5,4,5,4,9
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2013-07-01,13,13,13,13,26
OCURI,atencion odontologica,cirugia bucal menor,2013-07-01,34,64,34,64,98
OKINAWA,atencion odontologica,cirugia bucal menor,2013-07-01,16,33,16,33,49
OMEREQUE,atencion odontologica,cirugia bucal menor,2013-07-01,6,18,6,18,24
ORURO,atencion odontologica,cirugia bucal menor,2013-07-01,472,647,472,647,1119
PADCAYA,atencion odontologica,cirugia bucal menor,2013-07-01,112,175,112,175,287
PADILLA,atencion odontologica,cirugia bucal menor,2013-07-01,34,65,34,65,99
PAILON,atencion odontologica,cirugia bucal menor,2013-07-01,16,25,16,25,41
PALCA,atencion odontologica,cirugia bucal menor,2013-07-01,38,56,38,56,94
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2013-07-01,46,39,46,39,85
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2013-07-01,101,96,101,96,197
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2013-07-01,3,6,3,6,9
PASORAPA,atencion odontologica,cirugia bucal menor,2013-07-01,6,8,6,8,14
PATACAMAYA,atencion odontologica,cirugia bucal menor,2013-07-01,18,33,18,33,51
PAZÑA,atencion odontologica,cirugia bucal menor,2013-07-01,20,28,20,28,48
PELECHUCO,atencion odontologica,cirugia bucal menor,2013-07-01,26,36,26,36,62
POCOATA,atencion odontologica,cirugia bucal menor,2013-07-01,25,65,25,65,90
POCONA,atencion odontologica,cirugia bucal menor,2013-07-01,39,44,39,44,83
POJO (CBBA),atencion odontologica,cirugia bucal menor,2013-07-01,14,20,14,20,34
POOPO,atencion odontologica,cirugia bucal menor,2013-07-01,19,19,19,19,38
PORCO,atencion odontologica,cirugia bucal menor,2013-07-01,12,24,12,24,36
POROMA,atencion odontologica,cirugia bucal menor,2013-07-01,32,90,32,90,122
PORONGO,atencion odontologica,cirugia bucal menor,2013-07-01,3,1,3,1,4
PORTACHUELO,atencion odontologica,cirugia bucal menor,2013-07-01,35,49,35,49,84
PORVENIR,atencion odontologica,cirugia bucal menor,2013-07-01,30,30,30,30,60
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2013-07-01,5,5,5,5,10
POTOSI,atencion odontologica,cirugia bucal menor,2013-07-01,360,600,360,600,960
PRESTO,atencion odontologica,cirugia bucal menor,2013-07-01,10,25,10,25,35
PUCARA,atencion odontologica,cirugia bucal menor,2013-07-01,2,5,2,5,7
PUCARANI,atencion odontologica,cirugia bucal menor,2013-07-01,72,98,72,98,170
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2013-07-01,16,32,16,32,48
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2013-07-01,35,31,35,31,66
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2013-07-01,11,13,11,13,24
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2013-07-01,3,1,3,1,4
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2013-07-01,45,9,45,9,54
PUERTO RICO,atencion odontologica,cirugia bucal menor,2013-07-01,50,35,50,35,85
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2013-07-01,15,23,15,23,38
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2013-07-01,19,35,19,35,54
PUNA,atencion odontologica,cirugia bucal menor,2013-07-01,25,55,25,55,80
PUNATA,atencion odontologica,cirugia bucal menor,2013-07-01,64,58,64,58,122
QUIABAYA,atencion odontologica,cirugia bucal menor,2013-07-01,23,25,23,25,48
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2013-07-01,67,160,67,160,227
QUIME,atencion odontologica,cirugia bucal menor,2013-07-01,72,81,72,81,153
RAVELO,atencion odontologica,cirugia bucal menor,2013-07-01,9,41,9,41,50
REYES,atencion odontologica,cirugia bucal menor,2013-07-01,33,46,33,46,79
RIBERALTA,atencion odontologica,cirugia bucal menor,2013-07-01,117,192,117,192,309
ROBORE,atencion odontologica,cirugia bucal menor,2013-07-01,19,32,19,32,51
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2013-07-01,37,36,37,36,73
SABAYA,atencion odontologica,cirugia bucal menor,2013-07-01,11,9,11,9,20
SACABA,atencion odontologica,cirugia bucal menor,2013-07-01,66,106,66,106,172
SACABAMBA,atencion odontologica,cirugia bucal menor,2013-07-01,0,5,0,5,5
SACACA,atencion odontologica,cirugia bucal menor,2013-07-01,24,48,24,48,72
SAIPINA,atencion odontologica,cirugia bucal menor,2013-07-01,10,8,10,8,18
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2013-07-01,44,45,44,45,89
SAMAIPATA,atencion odontologica,cirugia bucal menor,2013-07-01,11,16,11,16,27
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2013-07-01,5,9,5,9,14
SAN ANDRES,atencion odontologica,cirugia bucal menor,2013-07-01,18,25,18,25,43
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2013-07-01,31,40,31,40,71
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2013-07-01,0,4,0,4,4
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2013-07-01,20,18,20,18,38
SAN BENITO,atencion odontologica,cirugia bucal menor,2013-07-01,15,26,15,26,41
SAN BORJA,atencion odontologica,cirugia bucal menor,2013-07-01,24,31,24,31,55
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2013-07-01,15,23,15,23,38
SAN CARLOS,atencion odontologica,cirugia bucal menor,2013-07-01,14,23,14,23,37
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2013-07-01,73,75,73,75,148
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2013-07-01,69,101,69,101,170
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2013-07-01,31,16,31,16,47
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2013-07-01,13,11,13,11,24
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2013-07-01,8,18,8,18,26
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2013-07-01,21,50,21,50,71
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2013-07-01,6,14,6,14,20
SAN JULIAN,atencion odontologica,cirugia bucal menor,2013-07-01,72,73,72,73,145
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2013-07-01,2,1,2,1,3
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2013-07-01,109,217,109,217,326
SAN LUCAS,atencion odontologica,cirugia bucal menor,2013-07-01,56,208,56,208,264
SAN MATIAS,atencion odontologica,cirugia bucal menor,2013-07-01,44,19,44,19,63
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2013-07-01,28,81,28,81,109
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2013-07-01,1,3,1,3,4
SAN PEDRO,atencion odontologica,cirugia bucal menor,2013-07-01,24,37,24,37,61
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2013-07-01,30,63,30,63,93
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2013-07-01,13,12,13,12,25
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2013-07-01,2,5,2,5,7
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2013-07-01,30,21,30,21,51
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2013-07-01,31,40,31,40,71
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2013-07-01,16,34,16,34,50
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2013-07-01,7,9,7,9,16
SANTA ANA,atencion odontologica,cirugia bucal menor,2013-07-01,36,44,36,44,80
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2013-07-01,531,808,531,808,1339
SANTA ROSA,atencion odontologica,cirugia bucal menor,2013-07-01,11,27,11,27,38
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2013-07-01,36,60,36,60,96
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2013-07-01,7,18,7,18,25
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2013-07-01,85,65,85,65,150
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2013-07-01,24,19,24,19,43
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2013-07-01,23,30,23,30,53
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2013-07-01,8,12,8,12,20
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2013-07-01,8,16,8,16,24
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2013-07-01,31,31,31,31,62
SENA,atencion odontologica,cirugia bucal menor,2013-07-01,7,15,7,15,22
SHINAOTA,atencion odontologica,cirugia bucal menor,2013-07-01,3,12,3,12,15
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2013-07-01,10,32,10,32,42
SICAYA,atencion odontologica,cirugia bucal menor,2013-07-01,3,9,3,9,12
SIPE SIPE,atencion odontologica,cirugia bucal menor,2013-07-01,23,60,23,60,83
SOPACHUY,atencion odontologica,cirugia bucal menor,2013-07-01,16,45,16,45,61
SORACACHI,atencion odontologica,cirugia bucal menor,2013-07-01,25,26,25,26,51
SORATA,atencion odontologica,cirugia bucal menor,2013-07-01,18,9,18,9,27
SUCRE,atencion odontologica,cirugia bucal menor,2013-07-01,621,926,621,926,1547
TACACHI,atencion odontologica,cirugia bucal menor,2013-07-01,1,8,1,8,9
TACACOMA,atencion odontologica,cirugia bucal menor,2013-07-01,29,40,29,40,69
TACOBAMBA,atencion odontologica,cirugia bucal menor,2013-07-01,4,5,4,5,9
TACOPAYA,atencion odontologica,cirugia bucal menor,2013-07-01,14,19,14,19,33
TAHUA,atencion odontologica,cirugia bucal menor,2013-07-01,7,2,7,2,9
TAPACARI,atencion odontologica,cirugia bucal menor,2013-07-01,43,85,43,85,128
TARABUCO,atencion odontologica,cirugia bucal menor,2013-07-01,30,53,30,53,83
TARACO,atencion odontologica,cirugia bucal menor,2013-07-01,16,15,16,15,31
TARATA,atencion odontologica,cirugia bucal menor,2013-07-01,15,24,15,24,39
TARIJA,atencion odontologica,cirugia bucal menor,2013-07-01,693,1112,693,1112,1805
TARVITA,atencion odontologica,cirugia bucal menor,2013-07-01,41,97,41,97,138
TEOPONTE,atencion odontologica,cirugia bucal menor,2013-07-01,12,7,12,7,19
TIAWANACU,atencion odontologica,cirugia bucal menor,2013-07-01,29,82,29,82,111
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2013-07-01,12,58,12,58,70
TIPUANI,atencion odontologica,cirugia bucal menor,2013-07-01,25,29,25,29,54
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2013-07-01,53,110,53,110,163
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2013-07-01,22,41,22,41,63
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2013-07-01,9,4,9,4,13
TOCO,atencion odontologica,cirugia bucal menor,2013-07-01,6,11,6,11,17
TOLATA,atencion odontologica,cirugia bucal menor,2013-07-01,19,10,19,10,29
TOLEDO,atencion odontologica,cirugia bucal menor,2013-07-01,11,16,11,16,27
TOMAVE,atencion odontologica,cirugia bucal menor,2013-07-01,20,70,20,70,90
TOMINA,atencion odontologica,cirugia bucal menor,2013-07-01,23,56,23,56,79
TORO TORO,atencion odontologica,cirugia bucal menor,2013-07-01,11,22,11,22,33
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2013-07-01,28,33,28,33,61
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2013-07-01,0,6,0,6,6
TRIGAL,atencion odontologica,cirugia bucal menor,2013-07-01,2,3,2,3,5
TRINIDAD,atencion odontologica,cirugia bucal menor,2013-07-01,184,316,184,316,500
TUPIZA,atencion odontologica,cirugia bucal menor,2013-07-01,50,85,50,85,135
TURCO,atencion odontologica,cirugia bucal menor,2013-07-01,10,14,10,14,24
UMALA,atencion odontologica,cirugia bucal menor,2013-07-01,4,3,4,3,7
UNCIA,atencion odontologica,cirugia bucal menor,2013-07-01,35,33,35,33,68
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2013-07-01,102,186,102,186,288
URUBICHA,atencion odontologica,cirugia bucal menor,2013-07-01,9,23,9,23,32
UYUNI,atencion odontologica,cirugia bucal menor,2013-07-01,50,74,50,74,124
VACAS,atencion odontologica,cirugia bucal menor,2013-07-01,14,30,14,30,44
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2013-07-01,36,72,36,72,108
VIACHA,atencion odontologica,cirugia bucal menor,2013-07-01,138,229,138,229,367
VILA VILA,atencion odontologica,cirugia bucal menor,2013-07-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2013-07-01,9,35,9,35,44
VILLA MONTES,atencion odontologica,cirugia bucal menor,2013-07-01,180,309,180,309,489
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2013-07-01,1,5,1,5,6
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2013-07-01,2,2,2,2,4
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2013-07-01,31,43,31,43,74
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2013-07-01,66,91,66,91,157
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2013-07-01,9,7,9,7,16
VILLAZON,atencion odontologica,cirugia bucal menor,2013-07-01,60,124,60,124,184
VINTO,atencion odontologica,cirugia bucal menor,2013-07-01,29,34,29,34,63
VITICHI,atencion odontologica,cirugia bucal menor,2013-07-01,25,34,25,34,59
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2013-07-01,12,6,12,6,18
WARNES,atencion odontologica,cirugia bucal menor,2013-07-01,12,48,12,48,60
YACO,atencion odontologica,cirugia bucal menor,2013-07-01,5,8,5,8,13
YACUIBA,atencion odontologica,cirugia bucal menor,2013-07-01,164,339,164,339,503
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2013-07-01,13,37,13,37,50
YANACACHI,atencion odontologica,cirugia bucal menor,2013-07-01,16,1,16,1,17
YAPACANI,atencion odontologica,cirugia bucal menor,2013-07-01,25,48,25,48,73
YOCALLA,atencion odontologica,cirugia bucal menor,2013-07-01,18,33,18,33,51
YOTALA,atencion odontologica,cirugia bucal menor,2013-07-01,19,43,19,43,62
YUNCHARA,atencion odontologica,cirugia bucal menor,2013-07-01,34,122,34,122,156
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2013-07-01,17,22,17,22,39
ACACIO,atencion odontologica,cirugia bucal menor,2013-08-01,5,3,5,3,8
ACHACACHI,atencion odontologica,cirugia bucal menor,2013-08-01,165,211,165,211,376
ACHOCALLA,atencion odontologica,cirugia bucal menor,2013-08-01,13,33,13,33,46
AIQUILE,atencion odontologica,cirugia bucal menor,2013-08-01,10,16,10,16,26
ALALAY,atencion odontologica,cirugia bucal menor,2013-08-01,2,3,2,3,5
ALCALA,atencion odontologica,cirugia bucal menor,2013-08-01,21,41,21,41,62
ALTO BENI,atencion odontologica,cirugia bucal menor,2013-08-01,13,20,13,20,33
ANCORAIMES,atencion odontologica,cirugia bucal menor,2013-08-01,17,27,17,27,44
ANDAMARCA,atencion odontologica,cirugia bucal menor,2013-08-01,13,18,13,18,31
ANTEQUERA,atencion odontologica,cirugia bucal menor,2013-08-01,24,9,24,9,33
ANZALDO,atencion odontologica,cirugia bucal menor,2013-08-01,14,17,14,17,31
APOLO,atencion odontologica,cirugia bucal menor,2013-08-01,16,29,16,29,45
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2013-08-01,5,13,5,13,18
ARANI,atencion odontologica,cirugia bucal menor,2013-08-01,25,25,25,25,50
ARBIETO,atencion odontologica,cirugia bucal menor,2013-08-01,2,12,2,12,14
ARQUE,atencion odontologica,cirugia bucal menor,2013-08-01,7,17,7,17,24
