,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-07-01,14,2,14,2,16
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-07-01,2,9,2,9,11
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-07-01,3,19,3,19,22
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-07-01,3,2,3,2,5
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,1,0,1,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,141,115,141,115,256
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,3,4,3,7
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,2,1,2,3
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,11,7,11,18
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,4,2,4,6
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,14,10,14,10,24
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,5,5,5,10
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,0,1,0,1
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,22,12,22,12,34
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,2,2,2,4
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,15,15,15,15,30
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,12,11,12,11,23
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,7,2,7,9
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,16,13,16,13,29
AUCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,7,5,7,12
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,2,3,2,5
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,2,4,2,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,48,32,48,32,80
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,3,0,3,3
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,119,103,119,103,222
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,1,4,1,5
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,14,4,14,18
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,2,3,2,5
BELLA FLOR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,0,2,0,2
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,36,74,36,74,110
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,24,11,24,11,35
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,10,6,10,16
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,3,7,3,10
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,0,3,0,3
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,8,2,8,2,10
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,5,4,5,9
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,12,4,12,16
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,2,6,2,8
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,27,19,27,19,46
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,8,11,8,11,19
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,180,3,180,183
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,1,1,1,2
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,50,39,50,39,89
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,16,4,16,4,20
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,10,0,10,10
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,14,10,14,10,24
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,9,12,9,12,21
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,13,11,13,11,24
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,9,3,9,12
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,8,7,8,15
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,6,3,6,9
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,22,22,22,22,44
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,13,3,13,16
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,10,6,10,6,16
CHARAÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,2,0,2,2
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,20,3,20,23
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,8,4,8,12
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,0,1,0,1
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,18,5,18,23
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,30,27,30,27,57
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,5,3,5,8
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,21,34,21,34,55
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,26,24,26,24,50
COCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,2,6,2,8
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,291,313,291,313,604
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,4,4,4,8
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,10,4,10,14
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,5,6,5,11
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,6,2,6,8
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,3,2,3,5
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,3,4,3,7
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,16,9,16,9,25
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,9,15,9,15,24
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,8,2,8,10
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,23,31,23,31,54
COMBAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,2,5,2,7
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,2,1,2,3
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,6,4,6,10
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,13,5,13,5,18
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,6,3,6,9
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,8,7,8,15
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,11,4,11,15
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,13,13,13,13,26
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,34,25,34,25,59
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,13,2,13,2,15
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,2,0,2,2
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,4,1,4,5
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,212,24,212,24,236
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,4,6,4,10
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,5,2,5,7
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,25,31,25,31,56
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,153,154,153,154,307
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,3,2,3,5
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,10,4,10,4,14
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,14,0,14,14
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,37,52,37,52,89
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,3,6,3,9
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,28,24,28,24,52
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,2,3,2,5
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,8,2,8,2,10
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,8,7,8,15
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,2,5,2,7
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,1,4,1,5
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,21,5,21,5,26
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,47,35,47,35,82
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,3,1,3,4
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,20,36,20,36,56
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,17,18,17,18,35
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,20,25,20,25,45
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,3,6,3,9
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,0,2,0,2
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,2,2,2,4
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,2,4,2,6
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,0,4,0,4
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,16,5,16,21
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,8,7,8,15
ICHOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,12,8,12,8,20
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,15,15,15,15,30
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,0,7,0,7
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,15,7,15,7,22
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,4,7,4,11
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,5,5,5,10
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,14,23,14,23,37
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,12,6,12,6,18
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,39,32,39,32,71
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,600,415,600,415,1015
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,3,1,3,4
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,11,6,11,6,17
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,5,5,5,10
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,4,7,4,11
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,9,11,9,11,20
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,9,2,9,2,11
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,2,4,2,6
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,3,7,3,10
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,8,2,8,2,10
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,9,5,9,14
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,7,2,7,9
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,0,5,0,5
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,2,0,2,2
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,6,1,6,7
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,28,11,28,11,39
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,1,4,1,5
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,9,3,9,12
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,8,24,8,24,32
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,31,12,31,12,43
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,62,26,62,26,88
MORO MORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,2,0,2,2
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,13,6,13,19
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,4,7,4,11
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,13,1,13,14
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,189,164,189,164,353
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,2,5,2,7
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,26,46,26,46,72
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,9,6,9,15
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,8,6,8,14
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,4,5,4,9
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,27,29,27,29,56
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,19,25,19,25,44
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,3,3,3,6
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,15,3,15,18
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,14,15,14,15,29
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,0,4,0,4
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,9,15,9,15,24
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,9,2,9,11
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,4,4,4,8
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,2,0,2,2
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,1,0,1,1
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,5,2,5,7
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,8,6,8,6,14
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,30,11,30,11,41
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,78,59,78,59,137
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,3,7,3,10
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,1,0,1,1
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,27,24,27,24,51
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,21,19,21,19,40
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,17,24,17,24,41
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,3,7,3,10
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,2,1,2,3
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,12,2,12,2,14
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,2,4,2,6
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,18,4,18,4,22
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,2,7,2,9
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,25,40,25,40,65
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,29,24,29,24,53
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,9,3,9,3,12
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,58,67,58,67,125
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,25,20,25,20,45
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,8,0,8,0,8
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,8,3,8,11
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,2,2,2,4
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,75,48,75,48,123
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,1,4,1,5
RURRENABAQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,12,5,12,5,17
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,3,1,3,1,4
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,19,15,19,15,34
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,17,10,17,10,27
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,3,5,3,8
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,16,14,16,14,30
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,46,32,46,32,78
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,17,12,17,12,29
SAN AGUSTIN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,0,2,0,2
SAN ANDRES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,2,2,2,4
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,47,33,47,33,80
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,3,2,3,5
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,30,33,30,33,63
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,3,4,3,7
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,9,6,9,6,15
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,13,40,13,40,53
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,3,4,3,7
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,36,22,36,22,58
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,3,4,3,7
SAN JOAQUIN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,2,1,2,3
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,6,1,6,1,7
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,24,25,24,25,49
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,5,1,5,1,6
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,26,38,26,38,64
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,26,7,26,33
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,31,4,31,4,35
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,15,4,15,19
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,4,9,4,9,13
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,7,7,7,7,14
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,6,2,6,8
SAN PEDRO DE QUEMES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,1,0,1,0,1
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-08-01,2,3,2,3,5
