,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN LORENZO(PND),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,25,13,25,13,38
SAN LORENZO(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,55,48,55,48,103
SAN LUCAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,198,210,198,210,408
SAN MATIAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,13,8,13,8,21
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,7,9,7,9,16
SAN PEDRO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,34,57,34,57,91
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,54,34,54,34,88
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,12,9,12,9,21
SAN PEDRO DE QUEMES,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,5,5,5,5,10
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,6,15,6,15,21
SAN RAFAEL,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,4,7,4,7,11
SAN RAMON BENI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,3,5,3,5,8
SAN RAMON SCZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,34,39,34,39,73
SANTA ANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,47,41,47,41,88
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,3048,3491,3048,3491,6539
SANTA ROSA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,19,16,19,16,35
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,29,30,29,30,59
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,59,70,59,70,129
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,22,23,22,23,45
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,2,8,2,8,10
SANTIVAÑES,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,9,13,9,13,22
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,38,43,38,43,81
SAPAHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,21,1,21,1,22
SENA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,22,21,22,21,43
SHINAOTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,5,18,5,18,23
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,17,19,17,19,36
SICAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,1,7,1,7,8
SIPE SIPE,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,163,190,163,190,353
SOPACHUY,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,19,19,19,19,38
SORACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,14,10,14,10,24
SORATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,52,58,52,58,110
SUCRE,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,2626,2610,2626,2610,5236
TACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,1,1,1,1,2
TACACOMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,8,12,8,12,20
TACOBAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,1,5,1,5,6
TACOPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,2,3,2,3,5
TAHUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,2,0,2,0,2
TAPACARI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,42,47,42,47,89
TARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,200,245,200,245,445
TARACO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,52,35,52,35,87
TARATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,42,42,42,42,84
TARIJA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,431,323,431,323,754
TARVITA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,139,121,139,121,260
TEOPONTE,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,9,3,9,3,12
TIAWANACU,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,13,30,13,30,43
TINGUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,24,22,24,22,46
TIPUANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,40,72,40,72,112
TIQUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,785,855,785,855,1640
TIRAQUE (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,19,27,19,27,46
TOCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,68,30,68,30,98
TOLATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,3,2,3,2,5
TOLEDO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,5,8,5,8,13
TOMAVE,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,66,80,66,80,146
TOMINA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,33,47,33,47,80
TORO TORO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,21,25,21,25,46
TOTORA(CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,21,26,21,26,47
TOTORA(ORR),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,7,11,7,11,18
TRIGAL,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,20,12,20,12,32
TRINIDAD,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,114,136,114,136,250
TUPIZA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,117,139,117,139,256
TURCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,19,10,19,10,29
UMALA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,10,11,10,11,21
UNCIA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,40,37,40,37,77
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,55,47,55,47,102
URUBICHA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,28,29,28,29,57
UYUNI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,23,16,23,16,39
VACAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,29,30,29,30,59
VALLEGRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,53,61,53,61,114
VIACHA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,188,229,188,229,417
VILA VILA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,9,8,9,8,17
VILLA CHARCAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,41,62,41,62,103
VILLA MONTES,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,45,41,45,41,86
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,3,3,3,3,6
VILLA RIVERO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,18,10,18,10,28
VILLA SERRANO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,94,82,94,82,176
VILLA TUNARI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,99,113,99,113,212
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,76,59,76,59,135
VILLAZON,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,164,143,164,143,307
VINTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,179,219,179,219,398
VITICHI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,5,30,5,30,35
WALDO BALLIVIAN,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,12,1,12,1,13
WARNES,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,36,51,36,51,87
YACO,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,4,7,4,7,11
YACUIBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,32,24,32,24,56
YAMPARAEZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,146,147,146,147,293
YANACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,9,8,9,8,17
YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,96,138,96,138,234
YOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,15,19,15,19,34
YOTALA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,153,134,153,134,287
YUNCHARA,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,12,11,12,11,23
ZUDAÑEZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-07-01,22,24,22,24,46
ACACIO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,29,37,29,37,66
ACHACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,290,272,290,272,562
ACHOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,96,123,96,123,219
AIQUILE,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,52,38,52,38,90
ALALAY,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,0,4,0,4,4
ALCALA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,69,74,69,74,143
ALTO BENI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,22,19,22,19,41
ANCORAIMES,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,2,5,2,5,7
ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,8,22,8,22,30
ANTEQUERA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,20,2,20,2,22
ANZALDO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,28,31,28,31,59
APOLO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,45,24,45,24,69
ARAMPAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,20,20,20,20,40
ARANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,29,23,29,23,52
ARBIETO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,160,130,160,130,290
ARQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,40,10,40,10,50
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,52,64,52,64,116
ATOCHA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,20,24,20,24,44
AYATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,8,10,8,10,18
AYO AYO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,17,12,17,12,29
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,102,54,102,54,156
AZURDUY,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,7,20,7,20,27
BATALLAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,28,68,28,68,96
BAURES,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,15,6,15,6,21
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,4,3,4,3,7
BELEN DE URMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,1,10,1,10,11
BELLA FLOR,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,11,8,11,8,19
BERMEJO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,75,69,75,69,144
BETANZOS,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,63,47,63,47,110
BOLIVAR,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,11,14,11,14,25
BOLPEBRA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,31,27,31,27,58
BOYUIBE,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,8,17,8,17,25
BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,9,2,9,2,11
CABEZAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,88,92,88,92,180
CAIROMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,95,104,95,104,199
"CAIZA ""D""",atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,33,34,33,34,67
CAJUATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,43,42,43,42,85
CALACOTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,27,11,27,11,38
CALAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,141,111,141,111,252
CAMARGO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,45,102,45,102,147
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,19,27,19,27,46
CAMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,241,270,241,270,511
CAPINOTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,121,54,121,54,175
CAQUIAVIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,1,2,1,2,3
CARACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,25,23,25,23,48
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,84,99,84,99,183
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,6,10,6,10,16
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,39,28,39,28,67
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,31,37,31,37,68
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,2,6,2,6,8
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,195,140,195,140,335
CHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,15,17,15,17,32
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,40,31,40,31,71
CHARAÑA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,0,1,0,1,1
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,36,49,36,49,85
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,94,80,94,80,174
CHIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,10,11,10,11,21
CHOQUE COTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,2,11,2,11,13
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,97,51,97,51,148
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,27,26,27,26,53
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,31,29,31,29,60
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,41,69,41,69,110
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,191,259,191,259,450
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,115,84,115,84,199
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,1728,1764,1728,1764,3492
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,2,8,2,8,10
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,319,437,319,437,756
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,25,30,25,30,55
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,15,64,15,64,79
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,56,53,56,53,109
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,9,29,9,29,38
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,61,61,61,61,122
COLQUENCHA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,4,1,4,1,5
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,43,40,43,40,83
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,5,6,5,6,11
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,60,31,60,31,91
COMBAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,35,20,35,20,55
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,12,15,12,15,27
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,16,21,16,21,37
CORIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,14,23,14,23,37
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,20,10,20,10,30
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,10,11,10,11,21
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,2,9,2,9,11
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,32,43,32,43,75
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,168,225,168,225,393
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,79,87,79,87,166
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,3,2,3,2,5
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,10,12,10,12,22
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,39,57,39,57,96
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,15,12,15,12,27
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,55,44,55,44,99
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,25,20,25,20,45
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,2644,2496,2644,2496,5140
EL CHORO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,14,7,14,7,21
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,27,14,27,14,41
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,11,2,11,2,13
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,145,148,145,148,293
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,15,6,15,6,21
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,136,135,136,135,271
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,76,153,76,153,229
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,2,1,2,1,3
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,2,6,2,6,8
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,25,23,25,23,48
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,19,26,19,26,45
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,70,72,70,72,142
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,124,184,124,184,308
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,22,28,22,28,50
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,17,10,17,10,27
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,8,22,8,22,30
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-08-01,36,40,36,40,76
