,group,variable,month,PRIMERA CONSULTA CANTIDAD,PRIMERA CONSULTA CANTIDAD,TOTALES,TOTALES,TOTALES
ACACIO,atencion odontologica,primera consulta,2013-08-01,16,42,16,42,58
ACHACACHI,atencion odontologica,primera consulta,2013-08-01,255,333,255,333,588
ACHOCALLA,atencion odontologica,primera consulta,2013-08-01,34,58,34,58,92
AIQUILE,atencion odontologica,primera consulta,2013-08-01,49,70,49,70,119
ALALAY,atencion odontologica,primera consulta,2013-08-01,37,37,37,37,74
ALCALA,atencion odontologica,primera consulta,2013-08-01,25,31,25,31,56
ALTO BENI,atencion odontologica,primera consulta,2013-08-01,15,25,15,25,40
ANCORAIMES,atencion odontologica,primera consulta,2013-08-01,8,15,8,15,23
ANDAMARCA,atencion odontologica,primera consulta,2013-08-01,11,26,11,26,37
ANTEQUERA,atencion odontologica,primera consulta,2013-08-01,9,9,9,9,18
ANZALDO,atencion odontologica,primera consulta,2013-08-01,31,39,31,39,70
APOLO,atencion odontologica,primera consulta,2013-08-01,19,25,19,25,44
ARAMPAMPA,atencion odontologica,primera consulta,2013-08-01,13,26,13,26,39
ARANI,atencion odontologica,primera consulta,2013-08-01,19,26,19,26,45
ARBIETO,atencion odontologica,primera consulta,2013-08-01,54,77,54,77,131
ARQUE,atencion odontologica,primera consulta,2013-08-01,62,75,62,75,137
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2013-08-01,68,108,68,108,176
ATOCHA,atencion odontologica,primera consulta,2013-08-01,150,148,150,148,298
AUCAPATA,atencion odontologica,primera consulta,2013-08-01,11,7,11,7,18
AYATA,atencion odontologica,primera consulta,2013-08-01,22,37,22,37,59
AYO AYO,atencion odontologica,primera consulta,2013-08-01,22,41,22,41,63
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2013-08-01,91,110,91,110,201
AZURDUY,atencion odontologica,primera consulta,2013-08-01,21,38,21,38,59
BATALLAS,atencion odontologica,primera consulta,2013-08-01,63,86,63,86,149
BAURES,atencion odontologica,primera consulta,2013-08-01,29,27,29,27,56
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2013-08-01,1,10,1,10,11
BELEN DE URMIRI,atencion odontologica,primera consulta,2013-08-01,3,12,3,12,15
BELLA FLOR,atencion odontologica,primera consulta,2013-08-01,27,33,27,33,60
BERMEJO,atencion odontologica,primera consulta,2013-08-01,485,582,485,582,1067
BETANZOS,atencion odontologica,primera consulta,2013-08-01,86,109,86,109,195
BOLIVAR,atencion odontologica,primera consulta,2013-08-01,34,38,34,38,72
BOLPEBRA,atencion odontologica,primera consulta,2013-08-01,3,4,3,4,7
BOYUIBE,atencion odontologica,primera consulta,2013-08-01,9,12,9,12,21
BUENA VISTA,atencion odontologica,primera consulta,2013-08-01,22,39,22,39,61
CABEZAS,atencion odontologica,primera consulta,2013-08-01,99,144,99,144,243
CAIROMA,atencion odontologica,primera consulta,2013-08-01,97,128,97,128,225
"CAIZA ""D""",atencion odontologica,primera consulta,2013-08-01,30,87,30,87,117
CAJUATA,atencion odontologica,primera consulta,2013-08-01,45,60,45,60,105
CALACOTO,atencion odontologica,primera consulta,2013-08-01,43,38,43,38,81
CALAMARCA,atencion odontologica,primera consulta,2013-08-01,37,59,37,59,96
CAMARGO,atencion odontologica,primera consulta,2013-08-01,202,98,202,98,300
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2013-08-01,12,23,12,23,35
CAMIRI,atencion odontologica,primera consulta,2013-08-01,353,456,353,456,809
CAPINOTA,atencion odontologica,primera consulta,2013-08-01,90,70,90,70,160
CAQUIAVIRI,atencion odontologica,primera consulta,2013-08-01,4,13,4,13,17
CARACOLLO,atencion odontologica,primera consulta,2013-08-01,32,36,32,36,68
CARANAVI,atencion odontologica,primera consulta,2013-08-01,102,124,102,124,226
CARAPARI,atencion odontologica,primera consulta,2013-08-01,78,87,78,87,165
CARIPUYO,atencion odontologica,primera consulta,2013-08-01,34,28,34,28,62
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2013-08-01,65,76,65,76,141
CATACORA,atencion odontologica,primera consulta,2013-08-01,14,15,14,15,29
CHALLAPATA,atencion odontologica,primera consulta,2013-08-01,103,132,103,132,235
CHAQUI,atencion odontologica,primera consulta,2013-08-01,20,17,20,17,37
CHARAGUA,atencion odontologica,primera consulta,2013-08-01,270,282,270,282,552
CHARAÑA,atencion odontologica,primera consulta,2013-08-01,3,17,3,17,20
CHAYANTA,atencion odontologica,primera consulta,2013-08-01,32,46,32,46,78
CHIMORE,atencion odontologica,primera consulta,2013-08-01,54,59,54,59,113
CHIPAYA,atencion odontologica,primera consulta,2013-08-01,3,2,3,2,5
CHOQUE COTA,atencion odontologica,primera consulta,2013-08-01,5,12,5,12,17
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2013-08-01,20,38,20,38,58
CHUMA,atencion odontologica,primera consulta,2013-08-01,73,82,73,82,155
CKOCHAS,atencion odontologica,primera consulta,2013-08-01,32,41,32,41,73
CLIZA,atencion odontologica,primera consulta,2013-08-01,57,36,57,36,93
COBIJA,atencion odontologica,primera consulta,2013-08-01,217,261,217,261,478
COCAPATA,atencion odontologica,primera consulta,2013-08-01,63,95,63,95,158
COCHABAMBA,atencion odontologica,primera consulta,2013-08-01,2249,3146,2249,3146,5395
COIPASA,atencion odontologica,primera consulta,2013-08-01,2,3,2,3,5
COLCAPIRHUA,atencion odontologica,primera consulta,2013-08-01,220,305,220,305,525
"COLCHA ""K""",atencion odontologica,primera consulta,2013-08-01,51,68,51,68,119
COLLANA,atencion odontologica,primera consulta,2013-08-01,3,5,3,5,8
COLOMI,atencion odontologica,primera consulta,2013-08-01,31,52,31,52,83
COLPA BELGICA,atencion odontologica,primera consulta,2013-08-01,14,25,14,25,39
COLQUECHACA,atencion odontologica,primera consulta,2013-08-01,101,124,101,124,225
COLQUENCHA,atencion odontologica,primera consulta,2013-08-01,10,7,10,7,17
COLQUIRI,atencion odontologica,primera consulta,2013-08-01,65,64,65,64,129
COMANCHE,atencion odontologica,primera consulta,2013-08-01,31,37,31,37,68
COMARAPA,atencion odontologica,primera consulta,2013-08-01,106,172,106,172,278
COMBAYA,atencion odontologica,primera consulta,2013-08-01,7,11,7,11,18
CONCEPCION,atencion odontologica,primera consulta,2013-08-01,15,29,15,29,44
COPACABANA,atencion odontologica,primera consulta,2013-08-01,22,51,22,51,73
CORIPATA,atencion odontologica,primera consulta,2013-08-01,53,45,53,45,98
CORO CORO,atencion odontologica,primera consulta,2013-08-01,34,49,34,49,83
COROICO,atencion odontologica,primera consulta,2013-08-01,14,10,14,10,24
CORQUE,atencion odontologica,primera consulta,2013-08-01,6,19,6,19,25
COTAGAITA,atencion odontologica,primera consulta,2013-08-01,130,137,130,137,267
COTOCA,atencion odontologica,primera consulta,2013-08-01,135,249,135,249,384
CUATRO CAÑADAS,atencion odontologica,primera consulta,2013-08-01,51,86,51,86,137
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2013-08-01,3,3,3,3,6
CUEVO,atencion odontologica,primera consulta,2013-08-01,10,28,10,28,38
CULPINA,atencion odontologica,primera consulta,2013-08-01,70,114,70,114,184
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2013-08-01,20,19,20,19,39
CURVA,atencion odontologica,primera consulta,2013-08-01,20,17,20,17,37
DESAGUADERO,atencion odontologica,primera consulta,2013-08-01,98,131,98,131,229
EL ALTO,atencion odontologica,primera consulta,2013-08-01,2167,2831,2167,2831,4998
EL CHORO,atencion odontologica,primera consulta,2013-08-01,32,20,32,20,52
EL PUENTE(STC),atencion odontologica,primera consulta,2013-08-01,67,67,67,67,134
EL PUENTE(TJA),atencion odontologica,primera consulta,2013-08-01,189,200,189,200,389
EL TORNO,atencion odontologica,primera consulta,2013-08-01,490,557,490,557,1047
EL VILLAR,atencion odontologica,primera consulta,2013-08-01,39,46,39,46,85
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2013-08-01,257,324,257,324,581
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2013-08-01,16,44,16,44,60
ESCOMA,atencion odontologica,primera consulta,2013-08-01,56,35,56,35,91
EUCALIPTUS,atencion odontologica,primera consulta,2013-08-01,24,18,24,18,42
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2013-08-01,29,50,29,50,79
FILADELFIA,atencion odontologica,primera consulta,2013-08-01,23,32,23,32,55
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2013-08-01,179,240,179,240,419
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2013-08-01,119,139,119,139,258
GUANAY,atencion odontologica,primera consulta,2013-08-01,69,58,69,58,127
GUAQUI,atencion odontologica,primera consulta,2013-08-01,37,54,37,54,91
GUAYARAMERIN,atencion odontologica,primera consulta,2013-08-01,172,252,172,252,424
GUTIERREZ,atencion odontologica,primera consulta,2013-08-01,84,130,84,130,214
HUACARETA,atencion odontologica,primera consulta,2013-08-01,26,34,26,34,60
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2013-08-01,22,34,22,34,56
HUACHACALLA,atencion odontologica,primera consulta,2013-08-01,6,4,6,4,10
HUANUNI,atencion odontologica,primera consulta,2013-08-01,76,76,76,76,152
HUARACAJE,atencion odontologica,primera consulta,2013-08-01,6,23,6,23,29
HUAYLLAMARCA,atencion odontologica,primera consulta,2013-08-01,16,35,16,35,51
ICHOCA,atencion odontologica,primera consulta,2013-08-01,141,129,141,129,270
ICLA,atencion odontologica,primera consulta,2013-08-01,35,63,35,63,98
INCAHUASI,atencion odontologica,primera consulta,2013-08-01,59,120,59,120,179
INGAVI (HUMAITA),atencion odontologica,primera consulta,2013-08-01,5,14,5,14,19
INQUISIVI,atencion odontologica,primera consulta,2013-08-01,82,83,82,83,165
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2013-08-01,38,50,38,50,88
IXIAMAS,atencion odontologica,primera consulta,2013-08-01,21,30,21,30,51
JESUS DE MACHACA,atencion odontologica,primera consulta,2013-08-01,62,109,62,109,171
LA ASUNTA,atencion odontologica,primera consulta,2013-08-01,69,82,69,82,151
LA GUARDIA,atencion odontologica,primera consulta,2013-08-01,171,181,171,181,352
LA PAZ,atencion odontologica,primera consulta,2013-08-01,3503,4208,3503,4208,7711
LAGUNILLAS,atencion odontologica,primera consulta,2013-08-01,30,54,30,54,84
LAJA,atencion odontologica,primera consulta,2013-08-01,29,52,29,52,81
LAS CARRERAS,atencion odontologica,primera consulta,2013-08-01,3,6,3,6,9
LICOMA PAMPA,atencion odontologica,primera consulta,2013-08-01,12,26,12,26,38
LLALLAGUA,atencion odontologica,primera consulta,2013-08-01,156,215,156,215,371
LLICA,atencion odontologica,primera consulta,2013-08-01,14,13,14,13,27
LORETO,atencion odontologica,primera consulta,2013-08-01,83,123,83,123,206
LURIBAY,atencion odontologica,primera consulta,2013-08-01,60,74,60,74,134
MACHACAMARCA,atencion odontologica,primera consulta,2013-08-01,3,12,3,12,15
MACHARETI,atencion odontologica,primera consulta,2013-08-01,48,80,48,80,128
MAGDALENA,atencion odontologica,primera consulta,2013-08-01,23,30,23,30,53
MAIRANA,atencion odontologica,primera consulta,2013-08-01,18,45,18,45,63
MALLA,atencion odontologica,primera consulta,2013-08-01,18,21,18,21,39
MAPIRI,atencion odontologica,primera consulta,2013-08-01,56,71,56,71,127
MECAPACA,atencion odontologica,primera consulta,2013-08-01,53,59,53,59,112
MINEROS,atencion odontologica,primera consulta,2013-08-01,39,60,39,60,99
MIZQUE,atencion odontologica,primera consulta,2013-08-01,43,34,43,34,77
MOCOMOCO,atencion odontologica,primera consulta,2013-08-01,71,109,71,109,180
MOJOCOYA,atencion odontologica,primera consulta,2013-08-01,81,144,81,144,225
MONTEAGUDO,atencion odontologica,primera consulta,2013-08-01,116,242,116,242,358
MONTERO,atencion odontologica,primera consulta,2013-08-01,480,572,480,572,1052
MORO MORO,atencion odontologica,primera consulta,2013-08-01,15,10,15,10,25
MOROCHATA,atencion odontologica,primera consulta,2013-08-01,21,38,21,38,59
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2013-08-01,11,5,11,5,16
OCURI,atencion odontologica,primera consulta,2013-08-01,41,98,41,98,139
OKINAWA,atencion odontologica,primera consulta,2013-08-01,12,20,12,20,32
OMEREQUE,atencion odontologica,primera consulta,2013-08-01,8,19,8,19,27
ORURO,atencion odontologica,primera consulta,2013-08-01,932,1236,932,1236,2168
PADCAYA,atencion odontologica,primera consulta,2013-08-01,113,162,113,162,275
PADILLA,atencion odontologica,primera consulta,2013-08-01,65,110,65,110,175
PAILON,atencion odontologica,primera consulta,2013-08-01,41,44,41,44,85
PALCA,atencion odontologica,primera consulta,2013-08-01,49,65,49,65,114
PALOS BLANCOS,atencion odontologica,primera consulta,2013-08-01,51,78,51,78,129
PAMPA AULLAGAS,atencion odontologica,primera consulta,2013-08-01,11,9,11,9,20
PAMPA GRANDE,atencion odontologica,primera consulta,2013-08-01,23,33,23,33,56
PAPEL PAMPA,atencion odontologica,primera consulta,2013-08-01,21,25,21,25,46
PASORAPA,atencion odontologica,primera consulta,2013-08-01,4,13,4,13,17
PATACAMAYA,atencion odontologica,primera consulta,2013-08-01,65,106,65,106,171
PAZÑA,atencion odontologica,primera consulta,2013-08-01,13,27,13,27,40
PELECHUCO,atencion odontologica,primera consulta,2013-08-01,28,35,28,35,63
POCOATA,atencion odontologica,primera consulta,2013-08-01,68,102,68,102,170
POCONA,atencion odontologica,primera consulta,2013-08-01,114,136,114,136,250
POJO (CBBA),atencion odontologica,primera consulta,2013-08-01,39,80,39,80,119
POOPO,atencion odontologica,primera consulta,2013-08-01,30,32,30,32,62
PORCO,atencion odontologica,primera consulta,2013-08-01,21,29,21,29,50
POROMA,atencion odontologica,primera consulta,2013-08-01,109,130,109,130,239
PORONGO,atencion odontologica,primera consulta,2013-08-01,4,14,4,14,18
PORTACHUELO,atencion odontologica,primera consulta,2013-08-01,97,131,97,131,228
PORVENIR,atencion odontologica,primera consulta,2013-08-01,13,13,13,13,26
POSTRER VALLE,atencion odontologica,primera consulta,2013-08-01,14,15,14,15,29
POTOSI,atencion odontologica,primera consulta,2013-08-01,500,944,500,944,1444
PRESTO,atencion odontologica,primera consulta,2013-08-01,183,159,183,159,342
PUCARA,atencion odontologica,primera consulta,2013-08-01,8,13,8,13,21
PUCARANI,atencion odontologica,primera consulta,2013-08-01,46,63,46,63,109
PUERTO ACOSTA,atencion odontologica,primera consulta,2013-08-01,1,1,1,1,2
PUERTO CARABUCO,atencion odontologica,primera consulta,2013-08-01,78,107,78,107,185
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2013-08-01,21,19,21,19,40
PUERTO PEREZ,atencion odontologica,primera consulta,2013-08-01,2,3,2,3,5
PUERTO QUIJARRO,atencion odontologica,primera consulta,2013-08-01,118,97,118,97,215
PUERTO RICO,atencion odontologica,primera consulta,2013-08-01,81,80,81,80,161
PUERTO SILES,atencion odontologica,primera consulta,2013-08-01,13,11,13,11,24
PUERTO SUAREZ,atencion odontologica,primera consulta,2013-08-01,9,25,9,25,34
PUERTO VILLARROEL,atencion odontologica,primera consulta,2013-08-01,107,133,107,133,240
PUNA,atencion odontologica,primera consulta,2013-08-01,52,90,52,90,142
PUNATA,atencion odontologica,primera consulta,2013-08-01,138,160,138,160,298
QUIABAYA,atencion odontologica,primera consulta,2013-08-01,32,30,32,30,62
QUILLACOLLO,atencion odontologica,primera consulta,2013-08-01,401,470,401,470,871
QUIME,atencion odontologica,primera consulta,2013-08-01,43,21,43,21,64
QUIRUSILLAS,atencion odontologica,primera consulta,2013-08-01,7,7,7,7,14
RAVELO,atencion odontologica,primera consulta,2013-08-01,37,51,37,51,88
REYES,atencion odontologica,primera consulta,2013-08-01,25,32,25,32,57
RIBERALTA,atencion odontologica,primera consulta,2013-08-01,399,649,399,649,1048
ROBORE,atencion odontologica,primera consulta,2013-08-01,120,118,120,118,238
RURRENABAQUE,atencion odontologica,primera consulta,2013-08-01,55,159,55,159,214
SABAYA,atencion odontologica,primera consulta,2013-08-01,4,7,4,7,11
SACABA,atencion odontologica,primera consulta,2013-08-01,824,1127,824,1127,1951
SACABAMBA,atencion odontologica,primera consulta,2013-08-01,4,9,4,9,13
SACACA,atencion odontologica,primera consulta,2013-08-01,72,134,72,134,206
SAIPINA,atencion odontologica,primera consulta,2013-08-01,11,26,11,26,37
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2013-08-01,70,116,70,116,186
SAMAIPATA,atencion odontologica,primera consulta,2013-08-01,12,24,12,24,36
SAN AGUSTIN,atencion odontologica,primera consulta,2013-08-01,4,3,4,3,7
SAN ANDRES,atencion odontologica,primera consulta,2013-08-01,6,19,6,19,25
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2013-08-01,59,71,59,71,130
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2013-08-01,2,3,2,3,5
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2013-08-01,14,25,14,25,39
SAN BENITO,atencion odontologica,primera consulta,2013-08-01,29,41,29,41,70
SAN BORJA,atencion odontologica,primera consulta,2013-08-01,237,296,237,296,533
SAN BUENA VENTURA,atencion odontologica,primera consulta,2013-08-01,47,91,47,91,138
SAN CARLOS,atencion odontologica,primera consulta,2013-08-01,64,81,64,81,145
SAN IGNACIO,atencion odontologica,primera consulta,2013-08-01,82,153,82,153,235
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2013-08-01,151,219,151,219,370
SAN JAVIER(STC),atencion odontologica,primera consulta,2013-08-01,215,289,215,289,504
SAN JOAQUIN,atencion odontologica,primera consulta,2013-08-01,9,19,9,19,28
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2013-08-01,80,143,80,143,223
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2013-08-01,16,28,16,28,44
SAN JULIAN,atencion odontologica,primera consulta,2013-08-01,145,183,145,183,328
SAN LORENZO(PND),atencion odontologica,primera consulta,2013-08-01,139,153,139,153,292
SAN LORENZO(TJA),atencion odontologica,primera consulta,2013-08-01,232,316,232,316,548
SAN LUCAS,atencion odontologica,primera consulta,2013-08-01,176,238,176,238,414
SAN MATIAS,atencion odontologica,primera consulta,2013-08-01,41,60,41,60,101
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2013-08-01,23,27,23,27,50
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2013-08-01,16,19,16,19,35
SAN PEDRO,atencion odontologica,primera consulta,2013-08-01,198,195,198,195,393
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2013-08-01,42,87,42,87,129
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2013-08-01,8,18,8,18,26
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2013-08-01,4,6,4,6,10
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2013-08-01,15,15,15,15,30
